Load,Sleep,Nutrition,Recovery,Fatigue
68.19420125796383,53.49353256757434,74.0312094871905,34.290406932445244,53.35912066642895
70.89240347547047,59.862596033132164,78.32319666208873,40.40480877951482,35.68746833821562
40.26735527453645,45.91713693719048,82.98131216722338,40.35143301983942,46.192927877274286
32.31444101281709,40.75612800777469,52.3246688627552,16.6865131220477,47.038138871442364
36.55861612188085,53.35070697597026,67.10490280852693,43.436834613339016,52.090835743134946
42.60658516003267,64.42523878527444,46.225694238695965,65.67176612995662,53.29536824987364
73.73959718622046,57.6183126605953,51.23447346510678,64.2093901747848,75.82484013454311
73.71472789006062,85.26491449888681,48.587120601124155,54.2032775565092,45.443112299126376
36.563471819195435,58.82422005542876,12.981785458720061,55.94234482230304,70.66564199333831
62.41191355165263,61.49932091560292,22.498789843266024,74.92117425797807,44.30723662290574
58.374350399836274,43.43822202475115,47.337938820120726,61.936098376202025,68.4729671775614
46.485451002551486,52.55457872543349,33.0435266542182,65.95072783303594,18.09718454708205
28.715265903531094,14.972488533359837,45.384448850163224,48.13722019109185,55.63984667860103
66.03124300663842,44.896641704529415,57.07370238065655,28.269471292146992,58.83881285192539
44.319400653078375,44.9038421281718,49.35959523501957,38.864662021571824,47.13768411397743
69.30378680873227,67.59358354123655,53.0281947973211,46.15552201439837,39.338125841358085
35.082836265889384,67.58144957395331,49.90120143154785,21.474986090376902,30.287614390691292
34.651300548513454,5.614177847890694,38.928525567009885,16.1556043340332,54.002969657272324
49.83989250567619,64.8211634004785,55.443586987049315,89.35364257752661,44.73071818183597
41.249174250742456,66.24754752108325,53.805429291079655,50.45030201395649,64.97123244710076
66.06625763151236,22.774181012806213,47.81036359999632,56.69654007600813,10.967467956627807
37.98940751542098,57.64848714730123,64.75880395081715,44.59576458330636,33.61303921200355
51.522124008118716,47.98697142712465,40.78221428235335,28.289642641531024,42.77781373847508
26.30429546626138,38.776709623799164,48.83426786714888,40.01160148456539,78.520484192698
47.735826554402,63.537733303626496,51.69591631008217,32.049518947200184,40.38809486763164
47.44141171533707,40.23642444363613,49.61882057666651,40.13822855491044,51.35555979939823
64.42075027122969,62.32041366913885,55.054868583833176,52.29003200966396,33.63433383744112
66.58722876603329,22.9930765207748,44.86471974537007,36.469318585609145,59.072237923158966
75.8200336342247,44.70596865711636,74.5037052214515,42.46048512462539,40.767718548507005
39.874747899148375,68.33737077905087,67.61707877985238,45.09524932284563,59.22550794932244
41.7422340353089,66.25394870275687,42.662640232528716,63.83843478371654,61.76061075192883
56.95009520365751,17.22275034125704,61.54899575519387,68.10367300731419,53.51255201759269
63.73970404479058,49.154415407966184,38.23108523118663,48.53521121649606,73.34947036403058
55.80873471260253,39.167582349984386,63.59821024490344,61.91704627748342,69.57998024558188
33.507032579411046,39.63363293023557,71.72831530800394,46.442123342997995,10.063619387936754
26.701802497464044,63.05921981249339,42.55534098009686,40.10232129575701,74.7637500202978
53.495944335993805,65.99325291634644,53.25090462093141,43.98534571174719,25.442190695439884
42.9927053737827,44.60202541283662,32.705130295535206,60.986997137682245,38.73318704395647
51.71680083958976,42.38783233127864,36.83176407797638,28.12696936393705,40.65467238794591
46.51757196337409,51.772716923774816,43.36344612388738,50.7830435156041,53.675781410186715
61.47670823662455,67.24105112288996,65.77097810529726,35.10541586105594,51.41730402775955
72.97503182583074,42.588952850699364,69.89754244214149,54.854217148036,28.41396128201415
79.57321480280514,62.495829770896016,56.06745323511135,55.86985492197347,54.40326760282145
42.47580107177754,60.74964127150989,44.55578172528864,33.78075544581513,38.40543019684451
24.423343807274613,46.39418937880852,33.72902674197577,40.68535644073057,28.138039681060057
26.40813674171442,79.36477788176987,51.422258872412804,45.1954915812905,40.60618522568035
55.18330919944924,50.49497667065829,45.54527593625539,55.84783072485184,58.6281899667361
17.06474789530084,50.4145650841689,55.813793214347285,46.33461025357703,27.533815039214304
44.662984684104316,48.3460695332095,53.37761243167315,63.335927557048485,64.60477539795862
46.26216032128366,55.320089968058156,48.290100649619376,63.509280360764095,61.55562940363651
60.10719407808275,47.276767885509805,68.32385218432046,58.65095486572635,44.18303681356443
51.761812134476486,39.79630953249139,56.952965626511876,54.92410989450467,48.59265573762784
34.43434647836665,58.73090377564349,54.116674289506534,30.343532250904524,59.83264350490405
46.05393423334825,34.3324187618393,57.95329521884693,37.01781159095426,25.62665578719088
52.588693179775454,38.17038782201578,53.4548616222077,71.92705589492313,67.0370172303715
45.30886729275652,48.163671161327755,21.661111151722057,35.02884808599374,65.78821454678781
66.46429401571764,78.63634536893098,37.85503082947303,48.359250412376454,32.287957013290345
50.34146796585731,68.52048986692543,59.003617882851586,42.42743976103337,49.922700350305206
29.03216192371893,37.555213581393275,56.17618666990314,70.31602580443109,50.38212041801242
76.35406913324432,71.32032283839611,63.62766495290491,51.10240276141232,49.12060726416164
32.97138221787737,45.757095669851964,20.721681614817918,36.91987520017582,54.798201113349904
50.74709904779906,74.80051610330489,28.598337025147348,79.35404763181263,53.97199822606655
59.84102474613065,73.43564938329656,59.93798211119841,7.664143078554815,80.8912774114684
42.53859160269251,41.90883500968227,63.55433298683641,36.14234570596269,56.69711135079268
18.63710966614156,48.78274963518706,55.83615287633416,37.49836289537559,35.909419026450344
64.57739851165964,49.76379893657214,39.30922638164374,58.07810513209014,36.702809526723385
22.291813975303963,25.237056979714428,49.026484969340906,45.37966366653617,45.168611340411495
55.098849436736835,19.19042203865179,58.01243493141574,38.76958918154885,50.693550017480334
61.04523988756201,71.27150323248321,35.60533179506924,64.15286903484333,58.530023529626924
47.070414384458,58.02713560195538,42.459441337743336,33.63050693673309,66.21487452800824
46.469308484518294,76.44308042539535,72.78342698329482,31.210055369203516,74.73952579159041
47.75164845245099,56.99653980268173,55.32760045509581,35.26978494345901,44.18744021551512
68.04739749870342,54.45716067413276,30.799106553433038,64.43053780738857,32.02527189101927
64.21971360747075,73.07540166055212,34.55163617235738,66.8560181519354,64.49342876266431
76.71631864897961,32.020001578329044,30.296435939029568,40.73630950812692,32.85928752505511
90.34034973887135,50.872781880556175,51.28879868760435,74.54827739444173,41.42465375924576
57.07081505134299,26.585125700819063,45.28957116160724,76.05611821715145,69.62520563300458
57.16193865350073,47.72931011921697,51.01377816196275,56.807926821151945,21.650789863283883
75.12209455240068,26.644727122650583,32.44013591769854,19.935002477522822,60.54985449413342
79.36080940352463,30.57579513720328,41.1125990309953,41.752121983142004,38.38474646134791
47.71457932614568,47.49682933330625,63.19314906307607,49.68672184803268,28.298461673550847
69.69796805050916,71.2523541307597,41.96216971002161,63.3848910829171,67.53821880402522
49.19228529476518,43.29247578290106,72.84429657980213,49.11437829543967,67.72219897569735
86.88466431419869,63.07205381476152,28.448338287364045,37.11060033914928,36.51810316085846
57.03402290549341,19.79620294156744,50.12298209742005,39.18565110885658,16.42218343606524
49.239348541301304,28.350964242172957,36.82458014740446,61.67015518204505,46.83666035409532
66.97125559646751,62.51553800924798,67.04697293640544,68.8709686773277,44.37621190571704
46.14683443565257,34.4923659857518,55.40807539292336,51.27344285218329,33.58305877426435
51.68027085580331,63.91794551551662,44.70829175398296,51.79954420023539,55.225709878580844
58.289661836489415,58.4872148316623,44.308690409977714,16.497510943134273,40.535556861417774
42.976038319010115,70.32434639171167,32.7505668460924,72.13355107762237,58.244190871717905
61.934347868038174,39.3361095871472,34.416632504926284,74.95700451284091,35.505142994730285
35.83714258485856,29.7945169979946,29.256272216880628,52.02530502969691,70.15422306244417
52.50475816908731,57.92990926274258,62.81913908911657,13.819658710765225,53.13691880164355
56.40862989580388,30.174100098279652,60.33303629946563,42.42322895591663,47.481674158413135
78.24292053035421,65.32228403399722,59.117069014155994,56.4208561917179,36.87492812273855
41.67783720084362,51.70395584238554,34.76075097498236,37.656995917549665,40.52952138733546
81.6559530283474,67.67972179009642,51.140379824054705,32.880115382273274,51.160669293215804
48.36303629006761,75.91195882916062,73.23652342304702,36.19593339929811,60.517269634660515
41.34195109101094,35.53541345523222,68.48649806190645,54.530480992250126,90.93726180860486
46.02244661690274,35.990078696170784,39.035851730519916,50.871623089119716,32.700880468472704
43.72531408667323,32.44080371506469,39.38545526012224,39.60764428452931,57.180566115508114
45.278588904156,46.328153653215075,41.384593153366104,27.0383023995379,38.99219451808766
72.5337977988068,29.182297048076354,44.48775977522126,35.81199679073474,56.30893359999151
40.09032207707298,52.50601127157984,66.52708807857634,48.71312189923043,39.75606302050312
70.08122456487669,44.592352982397905,58.68778363012065,42.22574854919358,59.803794652197624
60.702334073152805,74.75688550519457,44.50975799323484,66.16767854640939,60.61508710795791
47.14508560495772,35.187689308778815,25.95124798408971,46.62932990236924,42.08454440932741
51.320330236715265,39.58775388883662,60.09824967248103,46.29662802335195,52.09503998246405
27.049367391718732,49.759685852018514,63.607023857499286,46.1294928070881,24.51393112496327
44.05526813380612,64.61129218662313,28.706373969770322,9.279834163777224,48.953873037124424
28.961054444103855,24.093131226706706,48.409590959227906,72.97321028119585,41.14868565593581
25.40134979555876,14.358602234574462,52.81266078448537,53.16756095613206,47.646095842762755
64.17198530636458,62.36384251269219,32.859985044348996,66.5150266443966,51.20050747365096
44.21231288049512,31.812717968136536,36.26869800807458,33.27667170603125,70.49423901128536
43.34116859931797,50.741833432169905,17.90345723772314,31.711549928800373,38.65621419823384
79.42762751940899,45.39020642128353,44.97417123361459,29.21988066997067,40.3143725453455
40.384252539072754,66.38387642300721,14.816539076911866,23.829671254126996,52.683039450875796
61.18530014693152,35.27488840266663,67.08867993215782,47.678128542978826,32.65500944779034
30.464312130732605,53.55819065502482,57.66613166844972,12.606589203507426,40.40681750626436
25.539206829168595,49.4369950884633,47.26051159574413,44.064512108486774,83.73264204865075
71.96021977949984,55.28080520473371,35.14227197272085,36.60648595987735,68.26722889455347
29.84764355893107,53.556293326838805,79.20340657857675,24.45223589003757,67.62377490479398
59.30053426348336,54.921298022371346,53.74224242546183,54.341060090066684,56.8802330795843
41.019532660971116,56.57106650678338,42.61341920691588,37.504490728084264,43.89354052016758
45.97747752911564,76.10055990468916,66.76132510513658,52.359474670121905,29.123379867910135
37.369669008334625,74.8445586955026,30.80429366763766,60.15458006765747,40.51728854202537
59.06822237821012,52.40093415225633,52.68940650843586,33.68850552018311,55.55692743070051
49.39187974495205,47.069922113217174,37.96711357525443,43.3567373983661,34.65036561478291
44.94565213811032,56.82566295934177,28.2458927938964,49.568632014119515,41.08992288719941
68.97254373719113,44.233098372648186,48.73900895280045,55.67722967077376,75.5693811436797
55.66323686644755,85.8876837900137,67.28926830324605,48.32445368390763,8.875047171010372
38.82423853829407,59.69169266316727,31.048107774840815,20.919701707147343,53.89505156192525
26.043393069703423,51.270430383789034,47.02843244844589,27.482197964736383,78.37866559700444
39.86555936029314,64.674130961852,69.37434521751535,38.605632016226494,81.17400223493438
37.134792763874515,48.325332480366406,54.43224048693818,28.82191966346453,47.33516274515559
59.69404468983825,55.0925441930526,69.7638373161033,32.18916210976892,46.344437858619116
42.187661104042995,36.350843885419536,45.4772991101393,53.288062769972335,39.40023821633412
39.081239190470285,54.932116878072804,68.30309065769391,66.59514093038358,57.164688345688106
32.780889313664815,35.2938443194737,40.77899965749676,42.61040189423057,53.728677338219036
40.38814432001099,56.13682823456512,34.58087304073317,66.9315871690047,48.04960359980358
57.525707837897365,50.89016695090113,31.477218018071582,60.60153987016654,37.46471143759191
42.6794010251749,22.586384576651078,38.254901755435625,38.508510572157114,40.41618549392186
54.57047818324385,54.53259090110639,83.87717242542692,63.38719187067525,77.84564534617152
32.32783195172733,49.21484512433471,72.26851247799952,53.61729460382644,52.68511341380514
59.37713533109824,28.767391357735285,70.55211215860963,35.28199490899789,40.358062464160525
37.02574119557766,51.295557967060006,55.68205083820039,43.24487388884169,30.99879144331154
31.26134273879862,40.05630411310109,61.44157995413856,17.812123874230217,74.02245851344864
39.004799728227695,56.36870118577627,53.92678244358003,41.517897810189396,58.13487611371091
17.911581909474464,50.495091451772225,20.55490013683598,51.936146565473685,62.12695264725443
37.114030224224464,92.84905494181487,63.95613909224282,62.43857048225151,47.72136587010467
43.44714060261039,68.55990768019083,82.26492163191233,36.67341826111726,42.91103895107863
56.46952393949831,71.40088113419299,35.0704498191474,31.89631896656388,28.162397048723978
62.984904781712174,62.837504792332425,27.285152182479205,75.87743772658001,27.080989631699346
37.63342372742451,27.856898577649105,60.97014701833493,71.18618640886615,64.67187425271322
48.54606488794994,51.01270815640862,48.75184633749667,52.23695780410977,57.850242037668316
46.39116884345622,40.12953343389118,60.992042255242566,23.989210508079584,61.56366489726611
76.72501913381221,42.47404401942941,47.17567369639123,48.335091048821205,49.75952840031884
51.62521217225232,49.0266829067868,42.00199413196191,55.21521429082169,62.73212384715679
43.22965609852659,35.21379010997646,67.67305967540052,51.597592285882776,26.113310229150876
65.0332861772979,33.928562497327135,44.60973411297551,46.1916943267915,41.252047965085175
61.33277482944249,72.53627566968545,64.04711486553317,58.558254468173075,44.0451332797046
84.96858318646761,56.85071891890894,67.22925629767954,41.15737414503833,76.4102890891969
19.745306968142952,21.310365600318686,62.2548650314673,27.771934923111807,41.038541795221455
48.81305782464563,50.45562318020014,78.73463259525366,50.716340589903254,29.171286030456148
52.50499819760817,40.59806581554269,45.74425641152472,53.16674091978513,62.28336417003047
57.91839920430601,52.06657605410335,66.30111775526413,55.8383489843626,58.032815725974686
21.204995081601197,74.48983274095526,38.156170010753804,38.91134027709418,56.40704384716901
37.51620871294028,37.84948241145751,76.27241969170683,73.91490451293255,47.102504010590785
43.36050578446816,41.4864826153476,4.604872726074213,64.86549811707268,53.64152632761869
41.138561199515756,85.1585226025806,21.011939391406177,73.36392270371401,33.43632626258936
77.92356056528345,71.97406645574253,32.05538057244795,59.00224750791735,57.48172894346036
41.230582262151174,64.14473297338972,66.2724991986147,59.05326183661258,40.817823653423815
75.52943820095132,39.730856353124565,46.136294042510336,49.71967364759773,56.23866493459564
44.816057495387376,45.978472694047184,27.224052144954463,19.184130201294295,61.93933471262346
63.64864114325052,89.09642915251561,52.883410613042784,34.235245370307354,30.06934408921254
38.674133980605156,56.05579677191119,36.92762955388142,62.61039813432015,58.679801261607395
55.84676002113745,26.987549187514034,68.45289295711116,86.23849041740527,33.92762379138245
42.683840540968305,33.11883847199009,53.63762179803885,58.01261311659394,48.94201365261989
67.71239340678197,71.4276185035379,29.453623373249496,52.833353870013475,56.188739460129284
54.469822818053565,44.97072902010107,54.608601221697334,27.364357434570557,72.25481423795037
45.8133137182749,41.39155766627478,25.21196319661627,76.0810703769827,79.90591620537188
52.13264176572385,29.996694070375,45.549370556410324,47.80474862231104,38.58904553558961
55.32359137566687,61.29191487112823,50.01398618420959,26.101535306244838,43.11087560335402
44.62426683970601,44.37797774430845,71.49781655895951,47.20640837572332,57.760918048493075
74.3440133884088,49.58849573451074,50.01921736853751,51.827772476767215,73.4532471118462
91.85133892242652,51.5003702542281,69.62245945510895,69.20627570861838,69.7094337133529
61.89734370162131,50.86040377160839,74.09502326627985,24.206114388337507,41.0582436449147
68.1080761617428,33.33376493368006,80.43456108133566,32.3708959740179,65.35436510446876
30.911390257376116,63.17907108624671,35.86296878390799,61.75303368158312,50.6947110749004
57.22095406564613,59.30487295092488,63.75043009502163,51.15633867556608,51.26858761005436
47.79924690358767,45.26278840883787,68.51421226451701,53.20909412629808,46.13337191751212
64.5034537951233,61.00502327457011,69.36651456507659,38.63839507596699,31.65329713089844
52.108732430470596,23.3660250597022,47.16353542808956,41.16585345218752,40.00272020238415
21.256930585924835,55.288202701687794,52.57868141302618,48.289060402479606,64.4409016753393
52.29675156393334,52.506926413648785,60.874499386443006,53.096239878979425,46.73455914054086
44.50912866200381,33.11282645108834,49.08257934448869,66.31080435347232,56.193124112073
43.06078567167124,62.18256762076858,56.24347311550176,42.14440844138045,70.205362509422
30.89234807917191,49.67957704945316,37.56655061051774,65.66630613924954,32.292294803501946
36.210297866269876,83.01250883112323,51.16512330117697,61.12808787127362,50.24889326070941
45.07166506715234,60.38965279274956,49.713984507323445,40.24991054359691,62.81766657629376
66.68189997652067,61.00758201080431,61.46299610265855,54.305428221024336,61.56367130452068
37.5298807361843,56.29646953995382,51.40093738874937,40.09489491203662,77.31938717240863
54.55035042071866,37.21653607170229,48.39380246959382,54.38338006310485,67.1661908041739
59.4464351782008,55.024396475556095,57.102234003186275,48.66536487067724,49.76853753963682
69.10227576766152,82.44571418399352,78.17591940069626,33.724284237215436,39.29509995926954
44.47157293414357,56.15850778386024,30.84159418947873,41.827321036070344,56.61731614809983
36.95777341739635,56.787256584036854,64.62812288267536,66.76060561364662,56.06110433308838
63.04893047904633,32.7610395519424,59.1417004342941,77.6582386404472,27.035039308118098
63.817198545257106,56.80843948573961,70.52452472594919,33.284948414810714,36.692561588030834
71.3355052881412,23.5694004303817,23.80672208428384,64.64050464242287,15.089084116217236
55.999493156049624,21.7257288027553,54.59027392962874,47.74940841686217,80.20762792543589
31.418344966412892,44.8918318509985,54.7234255509728,27.214671137484675,36.080893978900804
71.57520524490289,49.10696021511011,36.89917278835037,54.371490581315655,44.40542654624668
45.486659028581165,72.7124983375962,54.642004556878476,64.90272490682383,54.66213852775962
40.3847203570096,50.644292699144934,69.39013513712604,36.26743449054053,46.59589215916957
51.919361231143164,30.53071974974741,61.51419145733691,56.24089487971912,26.78519097787886
42.39349106933555,28.6419520279954,48.32631078531663,45.654352718965704,42.46222404871946
41.7414975307253,36.66103956629622,47.97457357739122,58.725982749577376,57.206662787994034
43.71213411512508,22.949293777699417,52.98026368410269,49.08188741579326,42.82329508266024
60.91196980253904,66.47163279218191,72.72105526390358,77.34530900177958,47.75955377602919
81.81695292516378,43.53700494517369,50.99984223834592,75.78885475106038,36.45100627724977
58.29438823205754,67.81958529775599,44.46696965394829,47.046373007437275,70.67385197431494
48.65711274863375,44.88483077586871,33.44990688867182,41.236479294186694,44.13610884146159
38.185792786075865,73.65644361005288,40.75735216215939,76.54716662269986,78.53696353912132
66.65745254996922,45.11455926828022,41.953999615204225,59.3988856521289,50.60748204354348
53.01733905970748,69.14576744088593,31.289474299217126,48.948446991477056,49.23746937242596
51.98502304382556,63.642077491434556,85.977079998308,46.98552410982827,60.19094674117441
35.742422914963605,51.71591162400755,71.33385572810124,54.25888174090201,77.0869837671586
40.911583998432505,53.353482552202365,29.54660849720033,66.40138381020925,33.41666963736189
51.75055159716454,79.6995571319288,58.806824403607116,37.95408112032109,17.444268165926516
33.636254104230886,57.060019345554394,62.704409553121835,49.08481841208299,31.834002322828688
45.33041893140496,46.078616713092174,67.47675696076492,63.19070252980836,54.507656456095404
65.88237686534102,55.65748480354103,66.23532926247687,57.78180011557551,55.73552764555748
49.48178856451459,78.95967928255251,56.771542390547154,44.507100239464776,30.739656764322234
69.3683325715973,47.98370172809826,53.53558476879209,72.77651078304912,57.94224585905873
57.790938145729804,56.9567352141137,52.51059118439961,44.281596918683064,57.21732784897651
37.23661120767009,44.70634297701294,22.40450819678192,36.903792363950885,59.3833629344099
58.762148723411244,60.43366776136598,4.430582972015685,51.27053628971062,65.9239015837777
60.8819756788907,48.81310647601653,59.89657667462487,34.89458094471828,64.75508591890738
46.30581585490423,37.42371030892399,49.37857905863771,40.53235634143979,32.26990791597524
46.7227218382559,54.17342572308274,61.939500167606894,56.97029647096028,85.99584779171852
54.01453544945261,73.67572277099623,53.591356533002326,60.39272380067631,50.535157759024145
55.92000383835771,58.64861317944819,65.17693167960988,25.324547580907215,45.89094726605244
35.26409285894658,18.997529843869888,58.39186221903755,45.92985783241939,41.11715086404824
52.77292203276073,60.70644298175726,58.50627732501883,41.274043960000796,51.927509066733705
63.209986043581004,20.766835869384963,35.93228350055784,48.68824181690609,27.466868084694326
34.38139987031568,69.47843120855157,53.28614085507623,49.51710992548542,35.24739585314765
43.76220436094223,29.601720754534806,45.59976831105468,23.341053123865134,69.61149230942056
36.488337507551364,34.61951895671902,48.37220011649816,56.12075982465429,51.24833473933276
60.542914467508794,37.65981074756922,51.86690237397747,50.327260788090065,56.366514990664534
56.73727220212838,62.56343713047129,79.36375425162501,48.01637995244534,33.20903167268057
42.13453394327121,44.802612582229905,60.02247908621002,59.81289192575509,53.858589500716235
52.21965557490231,45.34918822114685,49.935147277512094,31.285056792077693,48.6599538121024
53.01630219846798,65.01822608205347,27.19932519136094,55.264706767146755,76.73837809353776
53.78920486376196,47.39923368368541,60.03515203225057,50.50813742318353,33.12565507817714
48.92575003107819,60.47548939029641,17.816948000930005,44.139268271353366,30.88088663839562
49.16770238379508,58.67031603255481,46.95496649156702,42.40310824793106,38.38416481336361
38.51650070291599,59.36784798313498,58.2859559350867,75.36157610522234,57.223784134010884
64.77514779750126,33.83902208059715,46.247492946536035,32.18236316957631,46.0121238121201
41.4121448409629,54.339197186386926,49.08594058609752,59.111037195224654,67.70852196788914
54.465166107404,48.914224979107395,52.64149574905068,77.61436259033431,37.814866898567644
50.47489578541254,35.23048817950412,45.06589165555708,58.605749632784196,55.439630180340075
51.10072135454522,27.549810267342473,62.11667867950753,69.67530530098614,26.339042207930117
59.02152226276896,31.80804155249221,64.86627817905021,62.59332952856513,70.42570015866602
42.30847785516668,40.876691727829936,78.32329462475154,47.42078793517487,42.66403685169463
