Mileage,VO2max,TrainingDays,Age,RaceTime
54.28535619006006,71.9563257047037,37.697287213508986,53.04085261177526,65.89969461057467
45.47484090923527,66.12402936856263,43.4151359502417,51.24397923515708,49.09684272044335
52.22430528063417,67.40087436637576,41.13089498393516,51.86007462640989,59.78879156412557
40.077170464878684,67.92232634719187,46.846939058763056,36.38719517372303,49.28811954994428
65.42273832138471,92.68497294837542,50.39626731008905,51.71853855858682,73.45508841803942
25.82406050287162,51.57339034642946,20.203420528760443,47.195086916066025,44.21821358819601
63.55685031129171,79.87882765958318,39.81830006410636,70.16168571296387,70.03632110743736
52.32513315311844,54.27274026092245,41.941345937055814,50.59422474975975,48.289849812370655
45.373418647688595,75.68896013425041,32.53124418784319,65.7364291466534,63.476026066582456
52.99114413826824,71.65372446239753,27.97152314132223,39.99073308172257,64.04204436532945
44.10354333205082,67.34376911379067,38.602602374827356,56.26960596171591,58.15252772694664
59.45988223624082,78.91847711712626,34.350806082719345,42.70433382770301,70.19356370648974
42.4380555119126,75.7862845965922,27.488936804587414,57.19746381995234,46.88839720828023
51.611982116987164,72.77927511508888,44.6239007317049,45.52407792088915,58.97169006458677
50.84810513657215,61.48221951762107,23.856127687114316,25.138166382264163,60.46530894070605
60.454143231641,79.43826247644134,40.039104309719356,50.51906653054906,69.11463250515806
51.7205962207217,69.2157504565528,34.62702198048345,40.86229679590197,56.509720951928166
61.27255863547261,83.53253451374098,43.36088860747709,49.556115614178864,65.56957087925505
68.26706649733507,87.67533814008542,58.18246152301366,51.4295567895448,80.47309224107794
52.08077323882036,72.30054806391188,21.492590598273065,63.450314801811274,49.77252881847629
47.04663173817679,66.4335132749976,25.948378286893906,66.59682365234349,51.44788021706648
41.21340146240891,64.33322579821781,25.11106021540707,57.28825026336687,46.72534420784513
46.29772769961551,68.42437695534909,32.96800172454277,47.46522808096893,62.57256832189595
50.660159208838465,66.75774215732883,38.27537521115799,39.29319273470814,72.21219106351496
40.34577528906744,57.08716270126789,20.437193017921523,51.911128527346655,52.05986913786781
70.79651379086515,91.71030818217238,50.41649348124989,91.63464662380277,72.71607630596539
50.92497417820658,75.20326145798805,39.234372195113124,43.570005362416055,53.32610682854856
51.1595152652693,66.41659001902414,38.44383056411516,36.87421709694135,62.58816700912763
49.51043506404262,69.58835634682552,40.63715223227527,50.03847869671014,63.40873879593007
51.999704448581646,63.173803509356034,29.579483354187474,45.98134099549763,51.708390182326774
51.961495744042416,87.12824229057111,45.100763259656404,50.685009701142505,65.76696516765863
50.54845119821978,64.51944924767591,30.13860107626941,47.53639313529135,64.18442179718845
48.9068128564202,76.08261046544608,29.177646943033764,48.732601390193906,50.82616058901433
41.27056345595376,73.63093894095343,23.709599275181716,51.51653340263302,58.64395114056638
54.346141089395715,78.31259873381782,52.22925049564854,48.24305890245107,67.17555848946087
42.360067575653204,66.77292296140433,31.183117096522555,47.48359319704226,52.83458078894971
46.94241687855264,52.03818364735194,33.84298422792743,61.24367060853335,48.44641854386688
63.8262520285884,88.87029135568667,48.0552851218884,49.62030590630181,78.83266719006926
57.01740499725598,77.99193563663849,37.43797979042993,59.18080988263241,67.02272350725728
45.970540720015435,70.028102376414,56.363373765649754,48.01499972902889,64.36586613499765
47.428964378743494,73.74067199229128,24.029233219589166,40.190758479769066,51.462962582634916
41.56909655352287,54.95133571346034,44.43418349006623,40.51793748558478,53.60228367275119
50.21128952762889,75.30308010493181,45.34943272790107,52.10599154419276,71.50815102819757
54.165380279196455,73.13232338462035,47.3606387606977,53.37235498094265,61.41687322494134
44.2387868491702,71.83386220976038,43.51126137213393,54.68430807310148,55.88031194396322
45.40661986838245,63.594256491441875,33.24518507953428,63.315296037750045,51.209353980950254
36.15250221822103,60.83057893726459,32.0335600627144,39.62072447781664,46.19747753812355
44.310244866439696,63.397387608988566,26.45169375202691,65.83297325878179,40.36875149966711
49.569306302719475,63.246883687044075,38.26777928741187,44.085232112613454,59.4773689553008
67.59196333116314,89.51126407253136,44.53356659733261,39.25112799407973,75.08324366425668
45.750388375515186,72.68373191144558,17.81723292529281,56.58445805846803,54.969976071550455
49.4537365129185,67.2977212101275,41.946686777646306,60.922885461477776,53.26020020015767
59.82337909537053,71.36096352069549,39.83769367400632,45.94297357254728,62.58287293398105
37.938390851318466,64.70165798402782,33.41945993870575,54.52668832845555,39.99491801282747
46.71879591362858,61.9276915072316,28.60360630880202,56.01540279527274,43.07970025930016
54.16602387657486,76.18323579683923,25.204209482297365,34.05875727010702,57.88461416315597
38.99592413661415,66.0394185512162,29.24184760333719,64.03579516865798,49.29557577423656
59.06408981377875,83.96864145517173,37.62019270841031,40.860901820429234,69.96321335922474
39.176102005149794,49.67766116249837,21.28969892599418,36.94121901250351,50.208517567287636
49.62651178656194,60.80010713255058,37.60450490661919,38.70507957069468,61.05141467769929
49.73494572537889,69.82523137893966,40.52100788242091,45.78758946921448,64.33987887867869
59.62299673896071,80.24846328055648,40.24996787126176,54.502342199255075,69.98163912207364
65.75522085652064,82.37969564194998,37.40379521274158,26.55656149279709,75.88451998366637
58.0756767584151,71.385434633182,39.76331385184668,63.01903705539205,61.53562212989367
62.336925287268315,73.77397244050016,36.928121744102285,58.31670112545601,65.81069133613221
54.65412278367024,70.49626600503628,47.49213478604501,42.00226781802166,73.8333894188832
57.81721836040643,86.89496217353786,54.40979104647988,59.97486691808072,71.072855881656
47.66608939530502,47.92946940300472,36.33619081127182,45.715886070999076,57.7021300656048
58.628873441335564,68.65581984019668,29.636130670422006,56.740170067741126,65.90962867273687
54.406462717320075,63.3831065571443,50.26283084204364,55.5565649410763,55.54830715217265
49.99768649830846,69.16072613090256,33.554775450394565,43.745487582189924,55.45927661398081
53.427691336577475,78.0334308417945,44.42665893361016,60.67477090288597,60.50297683191132
56.692466647970505,82.60714360596754,25.73452081683114,47.35290160299246,67.64762771545377
41.85377998964017,65.30176764230768,20.919921828454438,61.30750022794835,41.157028453893574
36.56631258725659,57.21910098221976,28.07501126932666,43.292662528081664,43.35205216637651
63.98557604432949,85.52660599326757,59.86117477905936,51.252789382281435,76.08610800860264
64.28734299719628,74.47194409570992,31.961067256715758,45.49705278997871,69.63744367452759
47.03290016763504,68.07255084966852,51.84379682266042,54.413532870596384,62.258224646776405
45.350208855194154,65.14834111518667,31.807827681761452,52.48261900593607,54.86112284281525
60.089780099548946,79.96196117626062,35.88659462751765,57.68235969694051,62.0135568198711
45.350715802069125,65.80094893728287,46.866456069197156,54.35798381323155,57.525624276635526
55.08324683364093,78.74582196348507,42.52755020069269,57.789591105089094,65.21409469456377
41.233034043012424,68.09743087781126,31.874272174632996,50.63400276603744,47.534836439320244
54.02407639182325,79.68301714438748,50.59304350361882,44.87278876375175,71.60194401574496
54.2181857032259,68.5103331295597,45.87185908865031,50.626821795817435,65.20840624817204
46.14759842491018,66.17126867189597,36.23435131658089,65.20306742260725,52.726926144004594
61.39070531940966,78.20724709550439,56.95711491433106,51.66370387068941,79.76290445579372
43.32903112810135,70.05252937566375,32.98377288321445,49.929329809813616,60.146201989263986
43.51748033034631,72.99141929419957,46.74050549401288,53.92934927919985,54.12403168850884
37.589113653846454,69.85414215914453,19.42129178128412,64.13975445791073,45.662486552725085
54.5462442671838,70.02262228550566,25.665772476128744,48.93423186516449,59.39350571512295
49.08324278582853,88.57943049485849,42.15981064994963,50.42609667902739,69.02887604912394
48.42781215020041,69.98965825443369,41.013639087792775,45.60208803456817,52.57416506927271
42.10071549102809,54.47986167386963,25.34022743207265,49.13774452377757,44.73760530466353
42.61585933316864,60.593582374236476,32.827905040934084,50.880152508444326,53.288579400620605
37.4293116822964,62.256056731774336,29.546569184535148,56.832303140788376,50.83007390304949
66.29796263248967,70.12140939582254,55.87076813374391,36.70134690548548,80.3154391486143
50.15113546885713,66.2544643763735,21.27529372506523,38.45372236645004,55.20209524381414
41.95940278088349,60.15069176804671,39.80238299605035,40.546922801448716,45.87909839139403
47.7224317957595,78.6787482690894,37.659315035140665,56.78777104624106,63.98430923412085
48.56096957347081,68.10538397305632,33.032248595808845,47.66714771220748,52.94775443390641
66.79110599795703,89.7343585368333,50.95239555301705,57.90166070094421,75.8174034264901
56.53952882939751,74.02577963197439,49.480513571854395,68.99207532741104,79.03355527475749
61.81223209566223,76.36426642913537,50.430717046085704,65.80515967849219,61.14483231041539
61.60464858153293,71.82885233600553,35.30606846833156,49.30121105616732,59.72647928723526
54.30352637406265,84.28404216170233,42.089923974184984,31.17219261222902,68.05097806495525
29.310798971931902,50.15654058208324,17.969085604628408,51.06846017112599,37.676928790273024
51.04733085245927,75.85766702265218,33.591770248436205,70.58259397790712,56.90990592245213
49.451008993178604,65.52447261845776,45.229842287038984,46.736276694832085,71.85674110581809
49.69249332971785,65.88220692223817,43.92624400383229,39.13886249345616,59.9805919348896
36.376012580066515,67.88610385392803,26.34685956738988,58.09282774860241,51.35737171205183
44.951814870422666,65.2791839114272,41.77862203978076,66.51152333498914,59.19910910307305
61.782292881705466,74.03891506433547,39.94865896494423,60.87575526489884,71.46382267316797
55.70630153419547,69.88023053784592,39.86543606126422,56.993309763259376,67.02504244019737
50.75656909192394,72.36477161882598,34.802201196288955,33.817328494268025,60.769455329618566
39.87294038655226,72.96567469245576,18.432775352921006,48.584877430149696,56.02182711070941
42.21376502814683,68.7309059072103,29.71578840661672,55.57012946297409,46.19284628283412
48.92781607980976,59.82115995324694,39.57003123257963,61.60746971417791,56.43792849248963
40.64263219403513,56.23370002561013,30.926663212036573,42.10595657849686,48.21021378393922
36.08970215544539,68.02062207129977,25.4274050543477,31.85411616487236,52.22145868634807
47.21819903085522,65.85701459978677,26.438264647231748,40.626096647612584,54.70425287215036
55.16714749111439,72.65516161650226,40.071580148380484,46.170382147388366,60.07326414745261
48.81585638919596,60.134955437768156,34.29125160973442,51.4653711429569,53.49446650452862
65.89951483145379,77.43628997967014,48.05806647841452,46.49504263718646,75.9294564942949
58.48617339713163,74.50908696271706,43.27359406954859,51.02692675136542,68.82470487932636
43.745587779127675,71.05265079282138,25.182984377954206,47.841837733262416,47.781084550321395
50.544189563669065,58.4715249627194,33.58026014057139,61.062286055223666,52.81336509766448
40.176483813282154,60.36442727661664,53.07102085931355,49.9114801902087,50.03306283542585
59.80977354941265,64.98106480145108,41.11007171253167,32.23160560291103,59.503088525189085
67.81512820137586,82.42815937727424,51.806837457963624,42.368877692387386,69.24708413894707
43.194443605853444,74.21514472661897,28.116070531485704,45.55326692700516,59.0436798038227
40.55644530100065,62.45452963899214,27.6372225555917,57.099391550228916,43.339013889603166
39.61875273304523,66.000491165081,32.74963095516825,54.63484618732888,51.312816007988836
64.00626047128146,76.49074331981184,38.949254383911956,54.702952176283226,69.19077770426942
64.06678732042388,82.8389695794153,46.96360854773476,51.19248522647999,62.86608648535156
51.99749587070007,64.67341834419933,30.991679372993318,56.62963443406707,59.293456803194324
65.56642389443124,84.13494426821744,60.39761003930142,57.036376712761886,81.04649140369948
46.48914044465916,81.8417730784822,33.976029561804566,39.73951191798007,56.70016554958992
34.34534675574155,70.08765086819929,25.43496232940309,60.65892777245954,38.800713351678866
58.47296260572136,68.87315164446703,35.10221957730885,69.19278629522705,63.77650950873421
60.95798195085098,79.30731488610445,41.8386160776953,45.68668896250268,68.32814547180762
51.199162963357125,77.02083258819714,67.28967545121115,50.44928728687922,74.92518426397164
37.27394082220927,58.67730090005486,41.67547958005971,59.579517530928726,50.03763343098265
42.72062100828812,55.865118798256304,38.076173911395394,56.75888393163514,53.81764876082347
68.45418251382786,86.90902087264175,62.18063849695147,36.397942966168685,84.68014802853783
56.69105313344422,79.07014265150337,38.98298141171322,41.65962125435266,55.014377756855446
43.076151050818844,62.54885128985815,31.4303102842319,61.461152763703865,48.69127963726353
42.16830995965839,69.78756339950019,37.78449312504385,71.40343535645944,48.261344791331496
52.209337437295574,62.34658384563433,38.11919194040493,42.98662362715298,57.59043653185934
30.19361578400532,59.51852009235908,20.693283351724766,41.05323425191665,37.829822346667925
60.96992178276713,83.3882493418929,37.92541087177853,43.40571462770022,76.50083543193796
42.308369426480844,63.30482513586793,28.423083793662226,62.83100896482131,52.70090084639004
39.4343814604537,60.38704736422203,33.43175118923631,41.88195431941992,48.680116219271326
55.550935340760354,68.6476210324629,39.60625434123664,51.292379746651484,68.588568707965
40.116027936036076,58.59574688599475,24.601268284281453,52.507203184946455,40.75960386059126
69.70175482032153,90.43984214378222,51.52204688599401,42.8860739577916,78.89084667063563
53.133838547434905,74.73107371525361,47.19859748069623,56.05579587520479,56.84410209412045
58.76711133870781,78.1889413237488,51.832777976734185,45.93992050438008,69.92802856545653
44.05054002623782,68.67326948076733,30.011215649833396,39.175148485714274,56.86648051122998
64.81324000455521,73.2108386175591,41.30216187855445,44.6338715353872,67.41289221613359
44.83205787826034,76.00095044905386,19.42051771684341,45.89488679268236,63.33183831192983
63.84240159656392,70.12526439124656,43.49857809055037,42.52969592412911,68.83226114407378
37.583305696917435,60.70294178328329,12.35795238335336,44.80885183187684,43.41603990825118
55.73724019976953,79.97423810210756,59.054044958789206,55.08083536093124,65.4424517561325
58.55293120375674,71.57476655772933,40.78287089398964,68.54147128960166,64.86802621165613
51.045947177828516,71.90383808590892,46.02900411871665,45.5458505864531,70.27937643400895
38.104341083511834,68.8988006209925,21.18048341820711,76.55932823974378,51.29355615933906
67.04723116746358,81.08459823119527,57.018212100780026,78.13445512256996,75.14872533419127
41.23402263518091,70.46020451016815,37.21586724419011,52.613697288499324,53.688608707685184
46.67464382005582,82.00746606490857,48.33441799095834,44.700674692082686,63.72683788785304
46.636708821565385,61.587841602592384,25.086488910497373,44.11071151087516,64.50710916819575
47.70550693813305,76.56940535714836,19.322387343210565,75.8316478162701,56.98903250788804
57.81228395089519,81.90120996763503,31.711422134541998,54.1541752776615,58.39913200349058
46.584639151323756,72.41084753409189,41.08943591670894,59.53039348903928,61.68927858943386
55.69432704572309,77.33444938857309,41.04437611852618,57.08212526690045,67.87502261947662
49.816248003891296,78.34666689150436,29.240125035481547,50.256241586402496,71.00424289799557
48.71356246848602,65.4102677060422,38.33703906997232,56.01689304233697,55.050729132460035
56.05850878157856,64.28976128244031,48.391480162839095,57.43131885762581,66.0906328562583
33.836375588840724,66.27463219750653,29.302619027084315,43.058929278650474,51.11226766174482
28.34735649885342,48.245480368939,19.431283650746614,35.97352307506102,37.56098523600544
47.894164173708155,55.75225059025627,43.40622175614652,41.13529939641297,55.46679961180108
57.69150358149959,75.78880857491085,44.7865825592307,52.96572866457488,61.171490078983375
60.87795738148736,78.34535365765376,43.261897460666276,55.6274604898804,62.67188209265216
53.80346214749689,78.91219283374281,44.28912915311214,66.92294671745205,66.82173997932702
42.32428758446253,66.8895162874883,36.82719319887538,61.67144119817226,54.4870074287424
46.54636038883051,60.99327485417963,20.367005536379224,62.49159188534017,47.931647346467805
40.52507977461412,50.124017853514985,31.431371213431326,49.53975349722358,50.56660609492417
51.35605962512869,55.848043545086725,33.58320448118292,31.791719024114812,62.82544484023756
59.014438177297556,78.91017816124922,38.67792189579362,56.46390080777519,62.182255582588745
53.561740688934954,76.35404473222744,43.39136152257095,37.86698482449232,60.08840016429103
52.98997305008554,63.486321507480625,39.113057101381564,48.84833196211054,52.90134963424822
43.32918226107058,66.32766222910827,40.96943279657598,41.32749227700525,57.977533809032536
36.93781110429515,61.33714502842497,47.972495777919676,40.975286411050675,43.42806660328597
37.41439513259175,62.87878229581864,21.680964791108458,23.423080917717073,44.71041044589603
53.998313155109656,76.96520259161866,19.566382819085355,54.574979355036966,53.63584804666763
45.531943736955185,78.28292610852377,41.06033781594643,51.04717590028496,61.542390785227994
55.88737763491622,79.95154266343485,44.03742389363672,55.61596270100011,70.91918189148168
64.96757115563278,87.03544841674943,39.378932494240516,47.835083939507435,72.96558797314228
42.182068470155194,62.01581217328323,51.330521078253696,38.210170538618286,54.74320815873247
41.749120266791365,67.52642788331693,21.217391585020444,41.820198026197424,53.326719261988224
41.30286225878018,55.3598661863617,30.411690073453236,47.582515397420984,49.00312594235726
60.72266645601148,76.45846616615341,51.79472585497577,52.30337502722932,70.35336908435164
62.456000207033085,80.14097323373224,49.98611826277923,50.262250909101795,77.27223747049614
59.29945572370035,93.80352436811945,39.624422113442805,45.710423669193965,69.627205228423
18.35612324561035,38.91387379593854,10.275781049666946,44.46101679266577,23.410364341289643
46.64056890605835,68.1313317990487,34.59373816492542,50.9765969888957,55.20382281504163
49.800031344078334,70.58649333028505,45.5864653406199,46.41196053329502,57.92128572828861
45.89675472350169,69.33395243164672,43.796112106335386,46.329702608131555,61.29714053551604
51.54292583294823,68.82301934234941,40.743395818210374,29.860046524451924,67.914628599019
55.54335652479125,70.83253512069103,43.70426767471533,48.71360752796994,63.54729785985804
51.65151401959223,84.13515358457619,36.42286474712179,54.477052852013685,63.510332440516045
48.29317282396448,54.17157526256241,37.3276235130591,41.527460880099795,56.7333665409726
30.67507688012046,50.213066130488315,14.660953246951824,42.076500303402305,38.28689301549404
48.68418455793826,64.81167945196921,25.863771197702256,66.61623815041881,52.340125149168195
42.25971197314776,50.316728336138866,43.81466389033677,59.31752902919159,57.188475644546656
38.096282534705956,75.39567617221029,30.99487895654489,63.06822354202727,53.798897544210206
58.211581221855106,82.05742562348203,45.20731249013491,48.71627161363976,68.07299761381027
58.95389019506892,71.52439135218633,30.31474632058208,55.17995114550229,59.56133324910058
34.88640743001149,57.95668899736336,14.772678374662519,52.404424221913686,52.68585978670947
54.83496745768691,83.04340007846926,32.518109446547214,46.51485654052993,55.9737357638005
33.79219234372319,53.987619576322864,34.413310101445916,43.260204778713074,50.07804188135857
54.64556464049317,71.3470966323522,31.73906561118367,33.26750284554089,61.446322060044885
59.11693812304336,64.25433967751827,50.6773020336981,70.92434979124351,69.95949044880243
60.05655696573122,72.8789170388577,42.94410991583191,53.010201499876665,58.594056884174314
71.27478832867831,90.49572070706208,68.42125114006409,45.52781034925131,78.00358498057602
59.030094922529734,80.49370415589877,58.02257221435008,50.919558753688655,76.35079601846842
55.81713609686436,68.55052081247278,56.22443241056919,52.45853943308018,67.72491361407202
39.880938581642155,55.62877269752897,26.321453963165045,64.37026360301829,51.182178641199826
57.175334248470094,79.02260229363388,46.58668296146963,38.92366335900732,74.48951607312854
37.0051784728374,61.43311226468552,21.02876980508819,63.89366307893693,38.00338185271004
41.39288549038733,78.73854849447012,33.66984172185925,44.45685938786734,50.091825617642556
53.3277302998787,55.288087257348515,55.54096989599457,51.715119124568965,62.09990277993058
46.78016106371075,62.0216328662161,29.61105494255327,41.564569069839855,48.107328095872816
49.80732784626138,69.74012051966639,27.353284716003778,78.06887261284658,61.250794659963645
36.92734784610356,53.8046917153804,37.46415236539141,60.33713873043553,40.40294893449252
42.11549690068023,59.27254917545097,32.061284898987836,46.73439778361133,38.58686787539259
46.89884842356383,68.37731567714695,32.38447149146673,44.17608627891192,52.44485862876797
40.00373536974488,58.60966865661423,39.61441084106946,47.22470481961089,55.569690664691045
51.36155195923277,63.898315782003195,48.49507760161593,56.90238673166371,52.084681027912964
47.843065736119044,48.47126562078062,34.26407118951031,40.10296094324778,50.048605394015674
58.96471337037264,74.49524969711513,35.497737042177086,70.55972693994734,59.93528372213268
41.82644518363514,62.26204452273683,37.33524717644162,55.48234635962619,53.08394761279615
43.33719516387021,67.4039098974408,29.773147361043403,53.43153254874398,53.17176480113324
51.02142644520487,80.03281174334008,17.584419157685208,54.66777821187098,58.60990733850977
59.42795912076254,68.78206749130544,46.65541683065987,49.557815622197005,57.49491729725777
58.434674089376834,76.62118571326334,39.423010218041014,54.44660558691059,70.22889969556748
34.94487794609743,57.35793846708212,31.19445494293207,39.832051969618,40.343843247806454
59.078500759374414,63.160538065947804,52.14382006689947,48.11180559091374,68.86414079254001
46.0188036253906,61.121779434587985,46.6222042865875,54.61929963402256,54.80451743931016
52.23778625433641,80.50907399212198,38.1755522466772,52.03253897131129,57.89082906358903
49.59418904062271,64.16818237226973,42.35384836283842,42.62912653114798,56.47438353549494
60.151601783123205,74.54357180918049,38.447539061767266,42.96267470469478,68.97901505788812
54.18053948248952,82.65076708082168,47.60169215160123,42.863874068016514,62.88599792634604
58.91002533749125,64.57342974547042,37.22048497916137,51.726208918269,65.67735112257294
38.302407357272735,63.370783085174416,33.2991764563438,44.61037170741118,41.55395278432713
40.67741399591529,57.72568463217484,47.171266987631526,53.75812254278792,48.12782232402705
43.596106041901315,69.09023534499008,38.32500172034731,30.08020923032325,53.81778780545791
42.248119278688065,62.31782906671121,35.80853748000075,55.9260664200161,42.222505597043764
53.043683107054434,81.299492083281,27.478360810776387,59.84181694363366,65.89867651261945
36.8473020532742,58.53698796178375,33.52774581059457,48.937097375169536,55.96432584126369
59.2697899569564,67.76034599665326,32.90197312607131,43.30555868874756,60.04842264677136
59.04755037608979,72.15596118913271,42.77387683192133,54.73120604692769,66.17014909683931
58.635256834557104,75.41132393050994,51.35829835816931,48.7153261488035,74.00742235827853
64.55022982231992,84.4450667019961,57.52295468648161,42.293558573912485,81.96103189957341
34.822147256820585,44.69621497757318,24.4677013718758,43.26551196221757,36.65702783845847
33.712658019098455,42.974465163346395,18.420199634707153,47.33347625186152,35.09750275437308
63.22639139041,82.05498058550106,57.72316705153447,53.137274743314734,70.37902652451132
40.94864351363913,63.964730285881,25.648173932322692,45.0635992203924,51.88306065499468
60.655709057555676,81.24044454237088,43.23169635696656,60.53625315422637,71.7295668769004
26.224964726562312,54.864298994627006,22.21966728626369,64.39653958277172,31.180924965684085
43.256628716945556,67.32859079156098,35.0908907670836,51.66309510584481,50.99790657589913
43.838480396814084,59.667275924028274,32.335437915143615,38.24159956871682,57.879827839748486
44.186991034591045,52.42299360890344,34.96788913743544,45.34570474062599,59.63233058132416
37.688580201649444,63.600404069056324,39.873107677190234,60.16575081485938,49.33379174702314
48.75165490748266,62.06256088518795,36.397372189306765,59.613373186028525,55.74823559347996
43.26280547888398,63.2483341813318,44.87096917469706,53.2605764433538,45.62942270248049
61.264281304724804,81.20580932938896,54.582725165391594,43.312538210765894,70.91141568840636
43.99211530619301,66.83327844754973,12.618839566348843,50.976787607564724,42.83080555284679
55.459855401973485,61.78608638232936,35.98707872776631,43.452789224219266,66.11096174437562
55.76411225555857,75.27703935781898,35.085307369355235,59.93666296715927,67.14738009984264
39.25285227123253,68.35939857273199,27.36408579614965,55.35264732284913,52.133471798325424
49.32505751148615,75.6903150932601,40.6782453941429,53.75822549038689,68.02275603964401
60.97735196100167,71.48473793161023,51.800203712551976,67.72072255837983,68.96135171460959
48.76548772480319,65.19463170496743,43.31941769018922,43.613094760696,56.41743794480127
48.45010519445033,75.9969876007275,23.76185991095149,51.66773270840232,50.204456569054095
57.42894294408684,79.65157716470587,41.28558472056298,66.58367008521009,64.51414341434437
39.11782218079616,55.735006206307034,37.808025331248636,52.72487346809279,49.21063696230911
42.06362981035722,77.34093688817575,35.258262048843534,51.191768204653236,55.506773957396604
50.98325605140886,68.13770487640265,21.51897928030005,48.33375748750972,63.54576056886672
52.82467457464064,76.12600117572725,38.63055796720304,50.40425461278309,63.653571231682704
44.56419427161606,69.7364524834644,36.37238527541633,57.18847960200582,53.135509126917135
43.68200646209727,64.76820566654258,23.232650810681207,48.988466036787564,49.60668524791755
49.33696499896216,61.93234041286734,26.889037756513247,73.01952830746811,52.50703591131956
53.16769984370577,73.67395011304123,38.41855914818168,48.9694023798903,58.34596677589444
49.57031893532424,76.00286846746664,28.689297662187982,39.70978537829524,62.01395722701758
59.626019805090294,74.34100458129515,35.40248247537419,48.23138433561842,68.59122739838715
54.67262144309214,64.74409379595218,45.26254598852853,43.29715395379672,63.98954315371426
69.05892439102092,84.76980231182513,51.81349895774764,55.904563692854175,76.12875270491516
49.40500130683964,62.50304589157085,29.19400568755782,46.944912671991936,56.197924284181966
56.15243221204341,71.90225835593857,38.47580865108169,35.59052773718142,58.85640847914725
49.089690603412556,76.45895557657036,40.972253486610605,80.74850155675662,54.77584453805101
53.142061325638196,73.38002206330147,49.09197942412597,51.21687243372291,67.894733885652
77.11534017633159,93.71522408464368,62.60791399544834,66.71605438710282,90.31552365456902
56.91048796560305,72.77625801843601,35.84833308865179,61.76008909346588,63.717776952096415
58.1810039703132,67.11788039245124,34.93836446761538,49.370086068415766,62.81445510147398
43.91926387013734,50.74991153691303,41.97577586241318,41.43014398251054,56.38101947586431
57.996242717249224,79.47879662928021,60.64068177992992,52.48397989979064,70.58087168411706
31.796788107838257,68.18650733920781,20.841286393208012,49.74500116167044,48.22532514464592
50.62079874399689,75.92967972812419,40.55473848324569,68.36638111230586,64.89434649073041
50.61367040540896,76.52743724761473,41.09788177371429,53.12804028371651,66.41199755161573
43.57391066479684,53.786988105316254,22.812720675455346,54.921000984958724,56.25545739819015
59.333036936201744,76.22551455718349,35.75033057886546,51.13522833470787,66.36081022671304
57.30841619158412,70.67136678845972,49.02777216182922,55.34652405051599,61.73622698212058
47.46480431242209,69.15839908367163,32.360617231048266,44.92444041890256,61.625296940689296
61.867901763534476,83.16716297866815,52.73350066057088,50.64274654416879,69.9067163174359
52.517218691595545,80.77453268605316,40.7104099079928,50.13702363757175,64.91850223950246
44.07313935517093,64.19714463170769,36.2546685691629,38.77053228911865,42.34035569460987
55.55072342828683,80.52979874555635,50.43766058033631,62.34520521075156,63.45864254315009
34.966860925677636,55.35996956428696,25.684045843933056,44.4674287457327,39.93186577051179
67.77186941986213,86.74526585449482,43.6957265591438,62.934328527438566,79.36311863376505
38.686391753581425,66.25617616143919,29.13419430894541,43.11122800444453,50.805132310317504
68.18026120706458,95.48881726012394,49.534758269266895,42.594514476915016,82.06853998182554
53.579040934882585,72.13179560324706,32.53201102874753,61.69211615265793,59.35782287465703
55.32101777487147,71.12424466529984,47.213905542557995,50.874032406940906,55.13742645124445
