Price,Income,CompetitorPrice,Ads,Demand
41.591389640980864,33.91225817064089,53.837754357725004,23.248009482441702,61.50275187223157
59.906636876851664,41.75417407443538,42.58958491052981,35.18356794512563,44.26709655709986
46.98753156048866,45.22295903500222,71.72998219726776,23.764160555278245,36.379664755577195
60.97135044484504,80.82356155323137,37.03977735637451,65.18195373769638,32.748182872719056
44.15981646146753,50.152432821847015,39.64226355281515,43.71147138532637,29.54603003083098
60.114413126111586,36.529300087547384,40.042287381577076,38.270842222953675,39.06841574471484
52.167885909264506,50.94109842297644,87.77903084336796,46.323783213673934,48.493618329520245
70.05491875471535,53.37327057635065,48.519151528340714,47.99662106574505,52.90975822832376
64.62161939629755,70.1802084607729,65.47305753050745,57.00319585256389,53.1614162525088
80.57238055202677,42.88302630521901,60.4735184245193,67.61319821138346,65.66460041600948
38.56409871237937,92.226864131752,75.05810520580327,65.8997285002618,34.90354697322709
64.69656549987543,15.328531007215503,46.516825716497266,51.600029131538186,43.26193362922358
73.74954251224939,51.556328645331654,35.581712324135474,61.29695735415869,55.97625049806429
23.701735194069883,70.06932922452117,51.519331669765755,64.7788386616396,56.157889758249624
44.94709838559668,56.363708932654376,48.48864734447896,54.36192007305235,59.01889767277858
52.20368538514204,56.976653121763455,44.418764477369926,41.428490712481874,61.62254453176461
71.75278548965443,42.237506786115354,54.727504603934605,28.8638839407824,77.07073692747748
67.1903781793975,41.242929009198534,44.706515933625276,68.13894432216188,52.638850200624965
59.4918751826482,35.20691880363371,58.65368142637657,47.77121311078942,54.48273549166897
44.037325350384826,46.835387999466306,51.55815978915849,41.222998571738955,84.02455881110676
34.17824957256813,57.49781380543645,54.54099547416894,61.413786099780886,12.491655571362095
24.69590424944643,41.773250276435064,63.80367019340778,46.0394917370044,45.42792474038977
50.2368111943981,37.38489039745999,57.050888974836376,52.879885846656556,57.53607475848979
72.74268008388441,46.54732834736069,51.65263111057176,35.21841040986634,31.209889073918823
49.88876560174411,51.543802999732385,60.34101723489826,58.630284796171765,53.81531900697137
75.27310491111135,45.318780655347375,47.15544728946397,54.2487355180417,32.24143566810521
60.31922545379977,51.071676478812556,51.35333190466993,58.141992477657325,55.6386071478096
56.165595783755236,44.15478391620873,73.54211374569505,28.067673878118132,39.716294270316304
41.71247910747627,39.18985549579352,23.801006614092856,74.66082983882484,59.63752899600357
40.52976923247297,60.4576330201857,47.59212259180319,45.63502246536565,35.59871382359036
50.258611535642544,40.51539793708806,35.41722758482297,64.33390835255601,37.66592227129106
71.06808494600307,39.28022016729895,27.45557157500193,57.87582398152525,43.298368972587724
26.28772303848257,53.820668707289755,30.411360581871822,20.162221015579743,60.15554677138021
72.3349243657454,44.079446348256695,68.17457762621501,62.03064008088208,60.008555378863406
47.454439528476875,41.058007033748304,55.161829871065876,59.720225222722114,31.090600548095715
45.13562981662853,47.15998931974739,45.767105280869536,39.87340052566083,30.01054370474657
45.43607345155958,45.83416974147357,42.90858795573854,59.73998456110144,29.470693995115177
54.20589815454156,23.09404586755652,49.006306657706354,16.16598008478266,36.65213682908555
49.67077962485198,28.62482338322426,28.721959184588435,64.72841690453589,26.066353511243413
48.21747700824312,72.14061582702902,52.13632925295504,50.434151532819754,39.29680174817458
39.348078992664654,47.48337901738318,20.05171565026906,65.19083400920705,53.11355366908686
23.783166206035602,65.39036437202948,60.18865263372544,56.58633340593341,83.54394527868774
51.445043385275255,72.95241823819174,50.382671060372694,56.78639144112528,41.69986065021142
21.7201631377553,22.601229835779286,48.733293665011225,46.44115060664591,32.30044711449037
45.84250500435587,56.752034512502334,69.36378689275179,39.61786969951509,55.89375099933399
76.08843409011297,61.25004236838159,38.458025461025954,51.520966838946244,52.77160011727363
59.5619093227124,50.58593648180376,57.25445613479338,65.29529215091549,34.22268719836168
30.19092935438505,59.13239747311788,47.7008539065364,62.946664499933206,66.31511256736489
22.24400483980541,37.4444719631516,48.12285375946932,34.6443470298554,42.90552921159174
30.819821509931185,43.42108310921739,35.50952514752406,55.16935930324549,63.53630249560463
56.131180867740355,88.96617923153671,64.08295701170911,63.52024676405363,48.76846114964432
45.39713655327843,69.09661347546322,46.204550654638226,50.52381858902269,47.41724349576386
58.09936976844136,63.37291963682621,65.9649132747386,45.44371592955055,52.73239785904015
54.97048867098968,71.96303920493196,23.20773479457743,50.17168179331977,40.35397011516074
42.0120718832803,37.24265400964079,58.086819267093446,13.238946085910882,47.923166757401496
22.67685038264672,39.61240136354669,46.79385099956324,43.915373867741714,60.21722092497317
68.74497655335718,79.37239235594735,49.88727778417218,67.4162696663526,71.95920322311737
42.85602850270375,68.4964004406744,17.36471066268554,54.46558546700713,74.08192153016444
51.48974600341213,47.14415777134325,47.068613451083394,72.02696342936585,26.124811646659513
44.134953401871094,62.634755616165506,54.76836643613527,67.80304906352154,60.23392714222417
42.921848611657246,58.72197003343788,30.2062276968458,19.74214746190906,40.82736193861994
51.19842569318319,37.825571120690284,52.61570597873814,50.87791117927711,22.098346691641193
41.9048122415065,64.11556733567204,57.297716240060495,39.55318781761967,59.28353499073168
76.3276134451236,43.63314268788024,61.1215314740546,58.754049833907956,42.839234655960205
33.00803298111402,74.75999794120285,66.32936964525803,45.829364197235286,68.20312490177419
58.3228771673019,68.09319188470846,23.11238120179695,43.87562685314762,73.60157873048618
89.77969564848271,44.15339108338819,43.892244500702674,60.24592979370166,55.163906687051096
57.999223785604805,17.565733162768908,46.41888612822052,62.08023671068679,14.684347365598875
25.73892602536669,23.391460260169517,59.7608667764408,36.055795010871506,31.985593968041968
50.82472209229203,31.391421013362727,56.773954500340594,86.20890395843655,44.469519904662114
20.854597714414066,43.20656527276051,57.34942550259108,55.85031459894391,62.57657219670536
41.09308204069961,45.79948892807982,13.220814193759601,59.21076972600886,30.34745743738497
53.00088692889298,36.93140406609365,48.696991412094,64.37641049491425,43.442236248062585
38.905126037044504,50.038700654180815,40.36272095357113,35.87275981805308,77.99884017601585
22.17732455440991,59.80787195899412,47.9660019654744,37.61248026843296,55.21101329030869
50.51607333420762,69.80795118938586,32.98246736765887,42.25791124141342,65.1740362156065
46.92557267880689,58.20129617360347,68.22204415859122,58.4328764389776,40.83301912777405
44.73512632597103,68.34926790171669,52.32818122053599,46.944134386100146,55.75414968352812
30.736578870500683,46.448707377343204,48.82196454524174,48.57675529977167,44.085987208099546
45.36799522769883,48.29048131648655,71.90416628472184,16.95356800139325,60.484592861926714
48.69852096356286,49.07297790732179,43.90707414660591,57.527117208626095,64.25310546191645
21.55704580922994,81.409091919846,52.161825491134024,51.645290759023005,29.086761316416993
41.43495462699471,70.38600425637443,51.030148876496824,56.236369737205855,43.08212555881808
79.5615095761851,47.701085775910805,66.95766302695579,47.73093981024291,55.21304598666209
55.282994260725935,63.86851673388231,61.08156570424004,42.88896414838628,67.38557833001003
35.14792243402007,32.24682122913431,45.62872971454453,55.90101804127506,34.666126519875064
48.83255039145947,29.228533125111454,45.956576517850344,64.57755189892856,37.346089163425155
31.675007713488736,55.67937261203488,38.18613078611872,86.34278629881578,52.87980838434241
65.36940802846458,30.27988059204296,56.86053000225348,34.90858266310258,47.31337713383834
38.71593894076443,65.59557627021069,54.81727420435433,51.76115355427308,70.4159280604715
50.23798131527234,65.45580210874992,77.00894418289147,52.102231683816235,53.89302294664534
64.31819916445436,71.55133528307829,51.923067869405806,40.43848669598143,62.99851891987745
58.57510936813736,62.85431290898276,60.48112260423249,53.101497494664216,53.968882630936044
60.533676015849636,28.25708911533742,69.94520667592843,56.74968273828109,37.307969245108666
52.77670967374675,69.7788513679607,54.354152023999966,39.01915291909839,30.882614328763854
86.97339803520995,23.916261098570402,55.053701897004125,41.20206586391393,65.63660152888556
31.75538453948626,74.12555892346059,48.124073453010496,46.69784457044182,45.30103016271845
41.11109581504725,44.469483829759,60.77530966727222,24.174059670407843,38.7652643448762
72.42709011262771,48.64353180816129,41.413518835487785,30.878216960497745,32.44651083378265
64.73306226856688,37.66074141351213,62.06800635343298,35.29228058209645,48.113809112318
48.96368173329505,38.695164157652684,51.15435468549232,18.26149653734184,48.67231538992592
56.67748424669926,37.475859982994294,53.195022831422676,52.30216214115179,52.90473319365571
29.827734186881695,51.427564938202835,24.165816296921623,40.558379658383146,49.94210157093604
53.12515225867139,31.860448582769678,45.73744662775197,61.91820260922709,35.304664723641324
17.69544940722203,57.94351431858059,35.86688501363494,40.41358257452844,51.95902939661697
51.15887927034671,65.323099932838,46.37234870297277,51.02458070451411,24.606369873135844
59.4232191744818,39.62924152997146,98.46600869318024,46.79592671639235,56.36592625905201
59.5656147884311,48.669896499210495,56.55140260282942,83.83171727554034,38.69370737951767
16.350970566331426,30.456576303087747,64.95892240322814,42.81413576642143,84.97867528740935
60.906698765761845,40.20461556680606,38.32224314091337,43.305988678401064,19.032793076774258
54.16616422355337,60.40284749378752,35.49005852293418,26.72634151937458,36.34166650921422
64.95840923128642,62.04831600917768,53.2300570386274,74.62804879649198,24.663682038567114
46.87432622639303,58.40324310494593,61.84653629464528,62.05632366522451,60.85876465518885
69.79239066711506,61.417526318799524,32.68378269257501,43.17744499359677,24.571245183073607
64.94471863603364,67.91875472083248,31.69444337406877,44.30045061178929,23.668623459873256
48.184774534842035,37.59505740560157,32.48435971496669,49.62851226369969,78.22772839842173
61.926738495878716,46.223973602491036,49.27142199851926,78.1748616996039,68.87958765791186
45.34005010965612,57.517655094122055,35.02112673918312,50.37137557139067,61.463203264776624
65.30526302858148,40.39798820000803,65.02634911540038,52.22660945574588,45.67205922333105
78.63921025407589,44.59492879192452,33.380529749915695,39.91349828075228,60.88493234179432
35.199415046011325,62.44045476969694,37.197749215934195,48.87390719831677,83.15220508304384
36.762496498007934,19.69915475334705,70.51233489021129,28.995269303453234,37.81388913584502
60.93099168521436,60.330215017629286,14.390469795608105,44.853626906664395,62.78289609073537
80.42773115083915,31.417442887918913,66.02207791316913,40.070108888659476,65.62437871625814
34.39485303896234,46.549473038104985,55.81109734730239,64.3136625895806,58.55462404735617
43.5615483253222,42.466032132973034,76.68472430880942,54.15796050501511,42.867883694105984
58.07081051208874,59.34245511464802,29.69871137705466,57.29411389800604,27.40381203435962
40.327203822504934,35.20576371360587,48.062371712492705,43.443500299515335,46.997653824631044
21.57766647257094,48.85816631541258,33.48068389883163,84.25269155980764,44.005401536862834
46.132829494377035,60.425702435918325,69.83740515999176,32.33573836369143,58.59569788153394
64.49405046596344,52.76990889275918,52.469379514564224,42.320866399774914,45.16731179230836
48.383409728606956,43.61121323031422,63.32112996711247,36.92228886074828,62.832139718089095
69.91699553490042,55.54742862732788,23.157695671593036,59.182955223273694,40.344259986354245
42.085118240629626,55.42940559669862,66.58109857402629,25.07935926009069,50.86358931313632
79.87619828647777,33.51528579451914,46.99387604813728,40.760123275185464,60.5498743996641
31.242838522423074,26.442760662592768,62.48054753920823,53.57987441109798,32.207077857998534
48.97291415094466,30.772507804850505,63.83425679253293,54.174301930004866,39.28008015142839
41.297686520800504,43.112093681884986,33.87485954740987,70.09977238160131,67.44714486945524
43.98105494841832,45.282369166780086,33.156050364816394,47.59073217573208,57.33868637538221
67.71789588348418,36.55804491341033,24.728887656109286,34.89278111866891,58.34322031258099
49.34736285961011,64.88574550669038,50.62382739191879,74.23559104907642,26.215118925596776
12.644269112425697,70.2983374034547,38.06319776572987,52.063862077515445,52.01585108899376
54.9022617758882,42.894143285416504,35.72200323966246,34.52192598765762,59.05495674993054
61.57247990142872,46.248652454244,41.048010656941315,58.53006396510047,27.775663479875547
79.24547160314255,56.78563633831249,47.607874147739636,62.44852066444976,59.45995521155143
53.52581659878041,21.6461690422795,56.16425144188937,71.83828697030366,41.671718160670835
64.37973508242072,62.7355314817912,54.41111204218764,52.552472657548755,58.39768234657767
56.237478977796556,78.36290597159942,64.50132833346636,60.606685831614726,65.85790155125599
60.61696770778514,18.787746395997395,48.2486917220636,40.7064597582775,54.919542657107
41.64933518292527,58.866772973858964,43.68322666415156,75.46524854898044,74.7510511977913
28.298944135404085,54.843072286468654,43.07180779253287,53.780211266652465,58.80034175224965
30.818723998277747,35.395918968569504,37.26251418292799,41.728730352644504,42.16617736198176
61.951480380614456,53.337371318699205,36.9326707449713,45.20560898430341,14.45492517137059
80.29571974747742,50.27103578719255,64.88904730232531,61.89756700259577,49.45898370669616
14.271341015434146,41.63105017201764,55.30421983432326,50.90763889531506,65.60562067695557
49.97057991162031,77.6309800077352,34.10533097225189,57.765200538490845,34.56599190079333
63.711239837780184,38.70347083258916,23.651332010188458,27.705261871030636,42.91899886192094
73.37954990098396,61.12086711311516,56.70327775433354,49.02401518872318,33.10526435719004
36.00791667347487,41.72372846204639,40.36460460451136,40.14845416498015,35.72879681005058
50.09121848076944,38.73115783894539,66.97453107977591,66.82360374265737,59.01530296447159
57.28371762876275,26.716979675768165,84.36238125901727,45.77610409886286,61.90570406348073
62.49454955161923,34.381894429354254,40.58228298120195,55.96865139542722,26.808894654738634
48.6593738214875,14.073461451648896,50.152015355507444,70.62802474753093,49.96392116979833
28.05118524406004,41.70704222641209,59.226745103915476,52.501904467783184,56.778989355470344
47.41609448740291,38.51361811470487,51.88132347720856,51.01913946339743,65.40759292368955
42.95191919502307,50.73113409600058,47.821724457986384,84.10945722034478,38.705046032935385
44.230623763655856,35.638517600817785,69.55752486212353,70.66932448357781,46.74652865314391
67.78390726817707,54.92152395997601,60.53031008008385,35.07719671520971,52.42066531743337
78.08556081607094,72.16178884009796,62.07949683672389,64.26594883329237,86.4951268075485
61.78649373429036,40.07475217209338,68.1951647865581,48.88539722694522,57.33163638221623
51.77740884236136,39.36821017961928,54.627510978041975,64.50311831601998,61.081334548120296
57.19895676325892,46.990346327672704,25.115491384794154,49.28907697542867,58.314331475099365
17.617813486314965,48.994936322139345,48.577730856960635,36.27999873479602,61.40625079496449
64.16287743299003,77.21208834853817,49.5770286519594,69.37267765844433,37.711185057785656
44.432144379950564,60.19221725668058,40.1594813176462,47.567356183886254,62.59334044767607
49.9092899186735,36.205428332001226,41.15671586730371,45.89904946913772,58.81322776126676
45.12615217762125,13.264592706373314,61.79411357107273,59.68166038971399,34.01686958170447
33.00044176447075,70.26639711893462,46.39104967637011,61.30363571757973,39.59043154096352
59.829133894530734,36.15720546548567,56.33427546678449,55.35343065936222,19.031093248038324
51.8596605010362,39.22078335550202,66.39507804628182,53.527936688497405,46.29049660527864
72.78280168200001,21.451746825498425,78.90938603624423,78.13175912634001,44.15466150854254
63.32596374403839,57.28046563724068,12.722158684770271,48.327160871321006,31.02428929526024
29.656619342380075,45.702945638559626,46.223214707878725,68.23725031730942,38.71258596363077
44.077754906417944,70.51001429237158,47.24447388281734,42.302850301967055,62.85283969446053
57.959483281462084,51.49893560603258,63.86077708002415,31.284922025215995,41.271748621817515
79.97505468995556,4.483143751655817,39.907715269036466,32.24844619391003,51.06527471412891
59.07408484875406,66.6044291820898,43.84424174276033,36.158207749479146,28.23095367504068
50.718874321516644,81.90948000680334,41.184545394987026,48.923291915780084,52.04287829090815
43.65729435017535,71.34870438770916,68.13983263944692,62.274007090579325,64.40801015020108
39.72148066166994,32.78150460015256,39.83992526372505,54.20619935016698,45.13138967654003
58.536371707056574,51.62329061213486,29.910196436989867,68.61166429667745,42.33016034410972
61.79453148559554,37.28590405442779,36.78432715557565,36.06493284500726,28.522331533768508
28.881981656406065,55.70927823379503,36.08738645937653,55.188931877317806,51.52643018406122
63.20089303639879,34.722802592463644,65.91266319333415,36.41222134210753,8.863703582869995
52.85383101493813,36.87227971834322,72.49726896831082,54.5148340216091,48.72218946622375
53.02353671974644,42.539434733691074,75.2641909345399,41.77818294011328,56.94956170110887
37.71555174828126,50.02488241974593,31.444711864890614,53.42906501569557,50.97226268148754
58.23268770688753,57.02196524248057,50.43670108174204,80.59236883152346,49.725677013458174
50.58753278104823,48.721604223293916,53.0390299905177,45.708907770485645,44.47600884284612
61.28092452190283,49.274021588049244,65.81006399224326,21.591718488026412,72.84227191634481
63.428738582599124,49.2284298481341,48.83698002450879,59.610237558925576,34.60461723075831
50.576044710187915,52.3274170620882,19.339968322076103,55.219530670860195,29.716290981809987
66.24449294250618,70.07089404953786,72.65828845968022,45.163475530480106,44.953603533488526
20.355775012704484,60.20295399947341,27.37015334704096,28.26296779004276,45.44393353755532
33.4140668677685,35.57382773908239,50.70642901909714,63.22205645985097,58.09246951503064
52.841653429700365,67.20366430495014,51.91431233149083,42.100017771102486,38.448949102566644
58.285219903530624,33.48435136726582,55.23217657827204,43.57451325835116,37.43029722986087
37.171260325552566,64.48016136129802,37.13655811567638,45.81172178715507,42.970043403775584
65.8872899264014,73.07456792502664,63.63271491775675,44.36530625711589,55.13389250050907
36.354594032806155,53.1563449913163,23.643656304032152,53.5292793318047,49.172269608919734
56.611282139336076,49.81520194558109,62.5258476366044,38.547585300566844,61.347089224750604
57.08474414105994,66.34238415817525,67.35042331997698,35.72136393597555,57.75549016784677
32.514738633653955,67.39501455883081,37.20313269479488,44.29964908449493,53.26331138222922
61.0771817205659,55.56954039538841,61.484532809115976,50.18720857010337,53.66147706014989
23.497758620813617,65.39135264608814,45.632434581582004,43.543441726848705,79.05212224519502
9.367532537713473,51.42934000496452,16.401984202153223,55.09252782860343,39.513182170456275
5.985648824499222,66.33694784082306,30.653419861336555,64.23107633883099,35.38000832880665
43.03579609490976,15.74610405472228,56.36961292926325,41.39098827156496,44.50160810503148
48.57460461310257,25.279791486895405,60.366532942228496,41.547497230159934,84.42795253788489
42.80604277282433,44.15641132194142,29.651244658943064,25.79585349974905,63.16530335146945
65.91716007511937,41.519002987579285,51.81986121291964,68.62798811256934,54.341983623818166
57.27224286623995,51.30899859047537,40.212277470988035,55.78179048735929,77.97123927519658
42.193694386062475,63.01198834055117,52.7205087757643,41.15317202923126,63.4292051917793
61.68491457239867,58.70591003144255,76.22923441214417,77.5332078286598,50.8095063641356
48.40831199306405,28.589358293891497,72.99804857785864,48.90450490532064,40.86747026969374
35.998679041991124,35.89186208958756,76.38078115401437,63.474175478464765,27.680160492856853
28.2866703000545,51.82797756523822,34.753076495420956,46.219129575919204,73.29532875988002
66.04125945505047,24.32930625421257,34.83323973377209,53.68543072577239,66.94650030684018
37.672030559971425,55.52788938088315,43.176234699963615,76.28095497037124,59.3362252884419
47.10106784250914,27.580000452025473,34.07818390652209,12.121609306550496,54.083707650142216
59.990526290984704,60.74684133191579,40.79011682277082,69.20112730466323,73.75339614450145
40.019531907407845,67.7226783130728,52.0978812321515,42.09856108727948,68.46794299470349
31.902248884524973,27.725872317538165,44.056920902987514,46.57197709549124,25.350445408765296
57.35996303251454,38.29231044921082,30.359757071318768,59.745075667169715,43.558855387488954
65.8635304653973,56.88860446934116,47.03071963514497,66.46961223654425,56.30554816544063
49.70410071490869,57.67570797318699,58.16387044509888,33.584129188753806,85.37282822857647
51.014646791408644,51.314665326062475,23.643224888136018,51.92803364220069,52.57715751977864
32.75297759193796,34.40655792415372,36.510572445512686,45.573566163085744,53.199487676517414
46.65526172595645,54.54129588051616,60.129128002496145,58.14332061997747,55.4615215821738
54.28530385351332,54.33785936223972,47.798546174425375,40.10251883110191,48.602504641280746
