Price,Income,Ads,CompetitorPrice,Demand
64.3588945586128,80.29497088362274,49.71569467142343,41.12123163514123,68.64242213719221
57.25720010432498,77.37428609743966,42.13351256225299,68.04509990586556,60.02815354650733
49.22233535042225,60.9790934292989,41.5058619964315,38.209042575762,61.13405203361577
33.96616965315852,54.50921983800317,26.173222513658356,49.53152045343592,39.27144623344607
46.14562826230433,60.01442475774844,23.70030544139525,40.47639934429001,60.09211859841648
72.94824591303005,93.72787276633755,53.91743937929168,54.77302527026144,83.32628832572401
44.662005190858025,67.599680249851,39.71832454074704,52.240579531254745,63.94626702381045
72.38840604992609,82.44866957929102,67.78281376558317,65.9733227699544,82.95082184984089
64.16800171980381,80.40878089875466,58.149486571947655,35.657775770349026,80.6100890496902
30.305545433819823,49.60891661881594,23.67514556946529,39.43293124784931,40.355846837356935
46.55005973260213,72.7235250024801,39.12736721328696,62.9660471849038,48.625113548585226
28.339806100692723,52.101238487205904,29.807245798807067,41.731368544647864,39.74750403004145
48.00232827741145,65.95549094258087,31.860721448042288,43.42796955049267,67.73774186717301
44.964156888500874,63.4821145101822,44.35667852959486,69.16970004858678,64.0030636604362
67.89204599001744,81.65719747084067,43.12082185183964,52.26772302093463,77.99962050606439
50.73079035081428,71.03417983800205,50.93778751744849,39.75428537675293,58.338487646672135
41.321828086207645,58.951452108172106,31.530888802020225,64.21743721659743,50.002355036022884
50.37397073529972,66.16510174362276,48.50976213749793,50.96575826719763,53.034983624030986
48.80058178652453,74.282817431951,29.37039706254162,53.797528135693646,48.64795318276359
60.32202110887349,82.72231330382832,44.40297186914944,49.71888706851131,70.87462205546066
37.38424766137869,57.71419179725763,31.609412410721152,47.00330007729594,42.451315549865285
43.367246420194704,57.67962483344396,25.69835574977392,50.3509271209139,53.57565230319376
53.07617002196849,69.36029776135928,35.540379616813716,55.29509203555372,51.970617724886075
46.666486704902326,77.4125734544863,52.02633910521482,38.50823472181038,67.1432401974252
50.35182310498263,68.15582233323931,45.65545539474077,48.07275611822457,63.91203421584062
29.049900459401666,57.10911752113658,29.23417831195153,39.27952172233594,36.98814427868391
58.485753187494296,77.25431624251681,53.20222139668318,47.20147001009937,58.98999520501055
51.457428029050895,86.3669513713567,41.02883735220751,47.78847277077836,62.663540678461146
57.11568071233728,78.17996646173,32.68551875247358,47.687410741356025,71.99659316320697
33.05975270981398,37.95100047187253,28.289882270320597,52.814426015492884,31.515323374487096
40.47050357363209,50.872107897750276,33.126855557093585,48.364904004878376,40.751882273899604
47.879980389840284,81.47676665122799,35.989493844089644,67.82843588772896,58.13603164912909
47.59875774986429,81.61012909932109,26.080336323955077,49.42330478220312,51.89588845897458
50.06400722409934,57.67011417802584,30.928692531404785,64.249969120812,52.553340250124144
50.311316860489384,74.3171160084998,54.56740744114525,39.760304632252684,61.926876894041186
51.676589889201274,61.624401601612,28.625529198251293,52.77108078780307,56.76408195442205
57.45755117289978,78.12742106150768,44.819786297126676,34.83995600667279,64.06884178556723
50.359388236576144,84.44489593471636,41.051920306356195,43.42719890873596,62.49432100316979
52.67927628369681,87.25969204650404,32.72970903177488,70.35181073542711,69.59416901537782
39.92756707209401,64.05901261558178,22.480865773819232,34.44108502587284,40.07292763801235
44.574168017639366,70.8079477435865,26.404588284000322,54.29835750826319,50.72793511988385
55.30410186621465,75.27497730819246,34.84093175782131,58.45424520413264,65.2680468757575
38.31841689048489,67.14234851752354,28.126956278341222,46.90314789509436,50.98024249548892
63.75572547664473,78.77894818032443,47.24022646211166,56.24739961503082,65.3457686604904
43.04478636783452,57.795296734571636,36.91655273157994,43.177367382232674,52.19413012500312
59.17340849299346,71.99966762636149,51.44164713508574,54.48426503158875,68.86075115036205
59.57815870493189,83.80622043073616,46.44162566665176,58.08166383487146,71.11168078734336
45.6370161680215,72.4177013421041,32.30966119500316,44.50768948347656,52.66484750799985
43.20771636089978,62.81886063041043,39.647770782246546,42.21082848317909,50.92825273904306
63.02947292892255,79.60644264567881,48.310655666775524,58.60463264682282,62.97165563230624
42.58467283210162,58.737207269748964,36.69553673319277,43.89086354785118,48.530391112516654
45.502138366982976,68.79050049518798,42.17590565592741,38.03037516535504,55.25325993458393
48.55355507009489,67.10136950836602,40.805882205423835,62.5737714007061,56.74858088244366
64.85430004834595,80.73641871558357,50.718495936970776,51.079886944349596,68.7079639005943
36.08227143384558,57.126285245043455,34.05493277312897,63.80835671381745,49.54516458644445
54.58046229608293,75.78717364094179,26.260371734978513,52.70935339280117,56.076968154241015
72.9247749345021,94.70526477168686,62.71846652233007,59.917414873459485,86.33418746211908
53.54874358884148,78.20443688084302,37.944287750524786,46.44252423093072,62.83311544386063
48.433451693025816,66.45866883968485,50.271476372105134,34.58096662684706,56.7214714804458
55.38620565361399,75.2251564272553,43.85266621577176,45.01621755764686,64.84939342932779
58.41867809817259,71.08689751558671,42.938227308412976,58.19287446242981,61.39768916652954
44.58844718747936,70.54969185057803,40.10862117011092,51.648290594227234,58.233092559314485
53.91871364120585,76.16610881324101,34.65311828850738,26.2429695250786,71.21434144500398
59.41533007614708,76.19205838347573,47.44268348073421,39.61630370031831,70.10644494868014
32.527667746883395,61.47782377496753,31.37215293411333,39.53627052434779,51.75785992829433
34.093171880853035,64.36082825945627,37.67352280959159,18.91875371208242,37.65241891685328
55.21843857402279,85.76968068930336,43.27061120163983,43.782235455956446,67.25779754448875
43.8250742360984,62.9171883368469,43.47522229240272,56.43399343845185,53.74543161334928
45.28626313275573,67.51703589576701,30.616018041228678,52.66366102343345,52.132198007108016
49.62045518828186,75.80667993076437,34.622763189078604,42.78289280838697,61.839016237554766
56.15114947740851,78.04549439541427,40.44776420550826,47.77440430487547,61.01566244628994
36.19966927026117,60.1409034279677,38.511659370888296,54.356801464181956,51.50169551986737
42.632734379416746,60.857747228919564,24.732452290669244,49.02838154583636,56.49317993500322
39.187529961770096,65.04370770421319,29.763275832233173,56.65341426412516,48.39333168779766
53.594360563733034,71.45093794909313,35.08276737551269,64.32850953944416,56.30542642444539
30.175785610768497,45.31646173339403,20.72377537407032,49.0663037492945,39.6771913156304
44.89241666244628,71.7134915268218,25.162348636808154,59.295757062183554,58.44312428477427
51.08317400523619,86.84396483992762,50.49569214301891,53.54533363830765,70.41919893468078
45.126956323480776,61.68418279121104,44.3358643894345,42.03910565862699,49.77967515535661
49.772813402826976,79.56486962665657,31.013534866791467,57.42500405235667,57.793399542458424
35.021650423538944,50.46838385211606,27.754580110875917,41.227321321374504,35.24016991894195
48.56873939989469,64.77375343794817,45.07769223928993,53.37732702286927,55.36441702485408
56.21451125046009,77.46440897840816,44.25387644474868,28.26950475096051,75.76507547561513
36.46646325761344,61.34066560449555,20.9739264942601,47.233184462726484,46.27844794831234
47.90149769400278,71.99337920582698,42.68074451178381,56.66354311746321,51.88611569912708
58.53741710255704,74.28593860700475,29.214555467165983,58.22558326975359,66.28322863280255
49.86661087762357,72.68349842367782,38.31567605299518,49.57280778049012,56.977537364257664
50.65647275582303,73.8252561309748,31.778595935287225,73.5944976352867,51.096728499558324
52.839792221531454,74.45043418309128,26.427732630683778,23.400464163150573,64.41791187878769
31.719788752839452,50.42873540157341,23.819864080199814,56.4712548735004,38.88184118269659
43.32163937288387,73.76624409617892,33.21974622958529,52.7407350293726,47.88689568019447
56.12575109573392,72.04883515306742,34.28146612893217,56.96203474768243,56.20455244497679
49.07980414766973,67.44267831924857,41.6643862530578,37.063597123901324,62.71823465809096
41.5705061545779,64.0195558658922,25.109184884416788,47.9477439186361,47.067192536382336
35.21825746150223,59.48483482137823,42.15867686690659,59.64637262272385,47.311108227362475
50.76615002202338,60.29855387481018,41.651059842874936,61.30724418657519,57.36906992048786
61.21431121593678,89.79016397559755,42.154726166895834,42.91410204463699,82.60444347300204
42.69068157849998,79.42733408660379,26.97106553529241,32.847424809819366,52.35015246041857
57.96846073267887,72.73438322714213,39.928340817804354,50.34469721550213,59.84504290858309
23.859245189087595,50.378821255501094,31.004274698661312,45.28223840707168,32.285784198211516
44.48943528836595,76.49519657657638,31.61986663190403,47.15388463231893,63.924154213146466
61.3187091037434,92.94714460976066,52.390959963007774,44.13910945648734,73.99920557829347
57.40329253890944,79.52088923855968,48.78174806778558,49.93550759060556,66.13122375944306
47.132428535189796,71.02481122802944,28.42133240590812,43.98779298626194,56.75273015837784
54.39098299439653,71.7481761390693,41.18380469238309,53.58783212865856,63.763463351825656
37.96420541444583,60.29286518518052,43.39766301839247,47.40483048354415,50.44584826404989
53.363296208441895,79.75480977376996,32.15894515245952,40.0500785726023,64.79152015523137
72.87225026112041,79.56311432772486,40.38312626804578,50.06336491489636,75.66684701385057
46.810066081253844,73.28025343927159,46.20786889526156,40.87390791370186,59.567684679090156
50.1458089180014,66.35169557447448,47.20830558551523,48.028921574397565,54.00689016647381
49.535856987736906,68.31870627497688,36.63657009664457,45.68014596946835,60.95114579587903
30.73750851916943,56.244426739401234,21.459772068469114,62.9040267014583,42.13214796401563
45.243723897582925,65.11790186055984,39.61515580011025,27.71124717108256,43.215165692033636
51.93194907063746,61.96129356717763,43.74373312481592,70.12869422225646,68.56396281693875
33.475846221679284,55.29968301666843,8.571008834147797,36.093321481279304,36.914388324516665
43.3723155314251,66.06576806227677,25.30752601371352,48.53847691355162,43.45265454724183
61.593714645214234,91.78895419489928,40.61185816921709,65.56833887387229,67.4035306706212
49.737785024315905,73.19858080935539,32.46989612921995,49.97286927363342,56.914502559992954
54.71485453953755,74.34137678900623,33.25647506594075,53.17654322937766,57.831566559277775
41.83685896785774,75.55975682504715,19.277536777127033,57.308288612814835,58.49425416514026
58.12797007631949,60.93043053769604,46.173670879743675,49.155297598339395,64.66800249956165
41.36014095720379,59.46518440859536,35.9127570074211,70.03607475712478,58.93708154514699
49.00932801451876,74.67333893577725,50.00219856793017,69.84858265171276,68.32484684053652
41.241949261458785,50.251842883302416,37.67275692034139,47.09175067802475,49.125227306042284
48.71486211846676,71.48389314965974,37.1975624570163,51.68349039866311,63.56713530138629
54.33737385107413,80.38205393332373,41.45411221724003,48.19153359133251,56.98989948663195
37.621422389455816,62.13877985658577,19.149072320903294,42.77732795011582,48.49647343282989
55.61257892629337,81.19254213099826,51.57639358965251,61.20121767013872,63.35406327761998
50.34470287381426,62.983239304951695,45.77616362217772,45.116206144852434,55.823223165967136
53.531663876880614,68.63727381701764,35.07624061493325,44.773278244799656,61.23895059251834
40.36423037709797,60.86201512315718,33.511073271102234,68.18164202041288,53.805660141779455
40.18090796790373,63.43014138887515,29.62134157089371,47.42968620425079,43.76779708852027
46.37996480394274,68.9019594879367,43.18904367782585,75.94951022725736,57.893526460786426
47.743646061018275,64.74897037444437,27.55258891660653,50.592338645656206,57.20516259505457
32.90013646524603,53.00011397824149,29.642400158952505,35.82291474145544,45.93617846667537
49.308755979520384,85.52775173162071,45.21807837032358,47.969372276126904,68.89182258136887
34.74540804575307,59.89018226470615,32.92454156856773,52.30292223210945,46.88523348492887
41.51686556792738,73.05525036017391,29.03151731266749,40.64102482995008,55.71782041123045
49.861302854940085,80.19568217100128,31.643902771226127,53.43918070182707,65.33272453904638
38.94442499285358,57.541011988252876,28.369217123197576,49.30335577952132,43.74935852696747
41.02212050859282,61.06895280802986,44.81857637704178,50.46326560855802,53.12309521516576
40.43179923834189,61.23043927906802,27.196424884987245,35.398198540976395,44.02532186116047
60.251411372550386,75.49431021669196,50.66471772347929,46.39493361225944,68.66117935277117
55.314172363539704,66.54561798453412,43.666283869285294,51.24115004523065,62.10191843682598
54.71762011186025,73.005406618217,40.786349901847124,42.184256035912284,69.02161259699602
44.441992249597405,60.32857058759887,36.92318791529669,54.13116393159812,48.08819267605922
44.6354466621828,71.92142716563596,23.123451248401096,45.481171975452675,51.32252283274456
61.727550754208245,86.12839172930894,25.220381500951664,41.7323685520414,67.50656098565251
56.95641650910999,83.00084497230668,26.974135710315977,50.80370994209503,60.235020795148046
48.34370197283619,73.6080037714803,36.21020492246101,62.994969147390904,60.539026328995625
30.922618543907433,52.42847880878212,28.294695953949272,52.70733275936542,41.172713692641686
56.22869832143694,73.13256055518659,37.944636853693325,52.507945234364605,72.24078324368611
44.73518620488227,76.99062697904594,26.926402425526675,53.869134297818796,47.30406001036682
32.33001421671923,71.05842357916413,28.162755982720935,29.29897018501879,48.10296045207698
59.55544556828322,88.21397125571633,41.96823413533754,52.131249129638114,67.09457667482467
58.028139415615286,74.63800379140923,36.60942591017701,32.530934739722866,68.460948995379
57.877670640643444,77.7380012320427,55.25880179036367,52.27295474889013,72.78781912777225
54.16474017935513,68.38882948541394,34.68290391981816,51.71739884849297,65.10564338284375
43.87500264016792,67.0943871380897,12.147312651340911,58.764167314321426,48.33285812284631
39.82864486728788,66.05854942372956,33.861883689658484,64.09564985686494,44.2177402089945
35.99546529683346,60.66952541667494,13.350268662979511,56.79871176337191,34.23449405493526
62.088181541662166,83.5005553181865,58.8714294460382,50.933484317552136,72.84222461747702
42.94954161991376,53.573397309973075,37.71036869335059,51.65350095149961,39.41462483145855
36.3141822866303,60.45061378062694,32.299199274779376,61.09236166958379,50.7734198937398
58.25853645343716,75.25405376666338,41.46788789042582,53.13186631571946,72.65472597079162
51.65003775940225,83.36527239653458,45.89057719727172,55.51402516683061,66.80699753952804
59.711339356707626,69.63607227498366,49.84334434940204,54.35994316524737,63.375221294754
30.213593538960616,51.17465668187458,23.68098229071617,68.03143983956122,33.636155959469136
48.78624521080124,66.85458947206976,38.49973311280838,58.73065702417035,53.47144370405411
49.81720451896358,64.50942503648183,34.41153387818886,50.81809832734338,61.32402004114987
53.70565906828692,66.89270162733285,27.753382967420592,41.09183497522743,60.577342321826855
41.617297946829964,69.36092368104553,23.637371578148134,49.36506923459144,60.882562630896544
40.194129192208464,80.40793210616673,20.85767464946977,73.28710879271222,45.56646424829812
45.78648644597419,70.71816975202943,29.017991681468377,55.17402280597879,54.91399453096249
70.08605015552368,74.14303264944468,49.394198304253024,40.10288801902981,72.72927946512458
57.22490002398681,87.25174797602871,33.56357624629005,46.911644229559535,59.212761469035236
45.229269002563306,67.80824431327356,40.29964640498984,47.335474707403414,62.312599670329874
71.6337812879528,81.15878003464809,66.48852001336961,61.70975161887951,69.28288952313275
46.17003949994717,58.892798014328136,31.057344998070114,75.0716902932912,55.43398842307019
56.19994607316484,74.87610373864109,45.39808060156923,44.735353599745636,71.10765656273698
36.073570055473,52.78029648609149,38.586924400208545,45.775650658180396,37.52228329965751
59.084135897954575,82.80033369913629,54.19995445381878,58.588625475333956,70.905346740756
56.336464014387055,74.82407496832974,43.80374447352781,49.89215802123854,62.05314046345554
61.33144482664595,69.64582381494452,46.72516214967415,32.742425065802955,63.41599328585423
48.02799066171126,57.1243763830049,32.55287721892187,41.1914301304913,46.55787313325906
49.99674467363576,81.49112644087047,28.506094850028113,54.56625653196821,66.88261875312072
55.47386569815203,81.15536793448084,51.619166837939474,54.071700521543434,71.50582861751855
48.608633861979634,66.6796257343935,41.71809847184264,54.56187764952068,62.70721203664962
41.39200700325677,64.29245500572928,20.05876605097876,51.96707801045047,57.24655279415026
60.67209457582639,76.52631100260093,47.59606113999795,54.751899524257446,73.99645456002841
46.34249383736215,71.7061471180156,47.410250883016346,46.85769379020602,62.77045168017166
36.67854082226009,48.70827097849141,28.412006720459726,41.7944889744739,42.52270374900976
50.70250315098036,67.9117107766457,47.4221503113305,28.87414209372487,55.77454094614617
56.766487871516084,65.7860391184994,41.17210784443188,43.97427286605655,68.17605339805712
33.78525560529762,61.10341232877133,19.233148737470437,39.89865421250336,31.500225308123753
45.88596460405281,79.31392192386387,32.86260039987035,40.59316419366703,57.272340164942854
61.99215811439517,85.83841364207046,51.820051757551106,53.132747693052856,77.49398620638772
64.68777050333398,86.20258293938565,54.7370022471211,44.674174782265965,74.54935589125675
48.79944996900674,66.73638343669118,32.70379669714202,57.61732817337777,53.52781838767662
25.328882240617858,34.02809349137238,20.306107692289032,40.18158304554676,31.92567006185359
36.60665136199009,61.08386166667385,27.878841065323652,43.4517658620401,31.902879261695837
62.60451335539585,71.96399192079978,47.58011396802505,44.16798408922728,72.26428287933462
44.800599488092026,72.7309689931611,41.12417383864759,64.62002853758975,49.512785099752236
50.377011501013435,81.30856024985953,35.67215500393158,31.804817188415896,60.0299128510683
59.5614895900859,88.21363656572218,50.9567427612266,42.30557925352224,71.59394666795623
56.867666153637785,67.22851284440874,44.76476686504298,37.29253951314561,67.11963330010548
49.15430482868331,70.23881028019957,34.1056727111746,38.653486372054246,58.061069444149894
69.229779526744,78.88208202025102,48.49908006136544,44.35797278073074,78.36874217241802
54.12914412518377,83.15903813190516,50.091093935957744,44.74678468506956,62.30784892126078
55.12523845591713,83.02068729789454,33.54283730021831,35.549317951066854,59.529645235538325
37.02154627001087,64.30350786034361,23.42098305387355,52.75452786589689,41.6616878439987
46.78919515311074,68.67267156816155,45.17934658108094,41.616042945166924,66.43238622280099
49.29559151661036,74.28087114098098,38.24665612527308,37.10837073693618,55.391649485928994
57.808150121844946,77.05908128369168,32.85878360778866,57.61955927558336,68.96576745548242
34.316108189951436,52.663137542135345,23.728766837830744,44.89628763826951,41.078661162117186
43.43837019042043,70.72957402485378,44.230279589972035,43.97525454804142,58.13840853043878
41.09132916506824,58.96903913236967,21.654845784054935,32.74955815623423,55.82306610504912
54.975147912724694,66.62200384928678,35.38323287020592,77.92141026679917,74.53560289893983
48.995820189173536,60.766312219371805,33.14500846391274,49.64585293801963,50.71219924037224
31.0059302319441,46.92623680255272,13.857089704132804,48.98863430141784,39.24843021338799
36.84948553087916,67.79268995674366,23.338921972538376,37.75803334878286,45.81759343688086
27.711686719904183,54.912084733413835,20.147831637927702,36.04683276751152,43.80027708973748
40.1416560153652,58.3282465216969,32.39537855947318,27.48456838709577,47.28477545304931
41.37276090291243,68.06035696412309,43.09607296094756,45.84412389071144,56.12064774767362
62.25613244136342,80.67375514419064,43.78830146200406,42.48042113198643,70.96499119132652
51.86964356939441,82.30273187260903,36.81152619340859,48.56677864928444,62.93007001213929
51.04232366624107,70.61263466295202,32.22396175972323,52.0369926106476,56.33274248428737
50.504881857769895,77.69030456436647,43.31961379969339,42.68344502282841,65.50247098383112
50.7527985023989,81.74006525657309,35.44179602105111,48.41077223517619,61.56379853416563
52.78919475408968,69.66168535335066,34.41808805463209,61.89745696768333,63.07784735633877
48.69060533590932,64.27439266146726,29.62466487903439,61.31928187404128,49.525899375915444
