CO2,Deforestation,Urbanization,EnergyUse,Temperature
42.33352650406886,50.186187585154684,50.24032862118567,40.298016941915776,40.12178847421789
31.86532762663387,47.78736256384357,66.96674255792314,65.28319229750319,49.606628516608126
76.75393475430076,49.17951122351813,44.88886598822086,20.34005703643431,52.98813822197004
36.56551289877038,71.7812556255173,31.34983585334041,69.3060520498457,53.07227447924583
32.764536863398135,25.081505223262173,55.553486553777134,36.186391138917536,20.435377904775645
79.6911296012545,63.02564121654165,32.829341310092616,22.739741735356915,67.7133529381895
29.684170718991638,51.488896594654776,56.564288870491914,42.282993490493446,35.3446302289378
21.471794288374166,56.88535961480766,85.70807138293218,32.78905783919278,35.04854000200451
61.625461618771546,13.433986468125113,38.15497873706802,53.13443443370366,37.58172453733253
57.774812655071415,56.1999708864556,51.72313453159554,38.6156531744347,43.846265236362356
51.17496188606253,53.1602929079944,71.40739083867365,60.93882111592016,44.35109907184686
58.4711421007387,59.49060586662369,40.16246114077387,58.72832654771474,46.46588756987933
54.379149349487655,65.13853844258233,65.38985565490474,36.95900637693524,33.29937705583914
76.66860001861134,76.74014229787224,60.98751199901329,45.554963635746546,45.59960621285487
35.3059321839732,53.25941591704141,48.165121587045235,48.58754779154468,32.74557428831476
64.30643625802867,56.729367556373845,56.846055317587435,23.210745503045175,27.23893071115547
33.51154621737213,61.60249664923714,42.662142647268446,34.48272317516135,59.809484975149175
45.13855899908736,55.59554094604916,34.727507169154904,49.595465767214755,70.02992490324479
68.59791635039949,38.10488112158509,45.86365717048122,62.17972862954751,51.327835685650214
55.29401397581606,70.75654324607281,53.266799669204616,41.093670572564086,68.84033014412036
37.65984786678268,49.6600237699376,41.31790972191489,32.107538903287846,48.4718177938025
50.90619855062378,46.23439243877203,65.0065295574232,38.60174075815604,55.42269489872204
31.81255952902798,85.9710467157525,40.16523982309965,25.70249990850214,46.50342285453134
53.40003096909776,63.24223229137655,66.09752195488022,59.34102995473257,62.613890326954504
66.55481618892384,53.71085612114485,38.561298038332204,51.33642008679925,39.25752337938499
65.7382334461877,68.0297185022055,68.93971454040216,32.74336935974215,65.92698862659992
41.40046948969568,55.533313540066665,62.41089868751867,28.43944022355234,62.93522753912083
26.787214183281268,47.01086196941457,64.64742464774054,69.90419621389225,62.12850875083252
41.53231595179848,40.99975255046372,47.86232736197041,50.8077168010606,63.13005019900601
49.035870446093206,43.0756821631152,44.619678952399354,67.03642707308535,50.84284666319229
72.85849582761425,64.26116358109742,42.15215691681047,43.26337544823015,48.37758179850667
47.9487563670324,67.3406931981331,41.89329291667141,51.67672696809074,55.028281866246
60.582778603829645,57.086124523158254,55.935281621324286,42.835119662691596,44.309171513546424
53.71852310329595,47.16698327922497,36.01330087767067,43.4072224528627,52.569779764761975
67.82110244306745,35.87841093713708,33.48716553622835,61.40625167107382,43.87027128288673
37.292394208857615,49.722229673810055,36.51206170204228,83.06215860989772,38.387995361214124
52.85469116680823,57.76867912933363,64.21989038516865,33.8241463061227,56.807738996789894
25.370408993982938,54.63675649398165,49.13336468816612,61.274634922267445,53.907122178391376
48.331055761559355,49.47578866856577,28.17194130892448,37.78503847584582,72.8165039745443
53.06875137076132,60.228391103536566,40.74015828577579,63.06201494382233,45.8117375713512
28.447361514754846,48.76412058115572,69.43126723348917,19.002493722539647,61.037259600262665
52.363074965222644,88.89088064363472,84.42149170911945,23.53790803933542,70.72182768451664
44.14439270718987,47.083151101355796,41.36202728191473,39.5109761511667,69.76524704650993
14.687146918361279,40.02402314461534,60.14457643449156,19.41791454871467,46.54520250517793
31.873879738009265,53.51024243510559,50.748916016394496,63.99748664882271,15.212917813443887
56.45564509875948,38.7505965794345,71.76068638361488,43.35598785172968,37.74175714528803
41.750588233750314,58.492248619551795,60.446386529907144,49.6202550034167,35.324946321174814
32.23138959170828,60.16249221172766,57.85768709824236,56.16106513703465,73.74364632873157
38.10261189401461,79.66492964287642,55.06007158514321,42.42462602031956,49.18593423404409
32.11272997790222,34.68859292715514,48.308972000112824,61.649937418829666,39.43563650174685
82.23945394350247,49.360503797146485,40.968872808632504,30.73828642598459,42.19784250684865
71.63592194784063,75.85952994865458,59.21284217636677,50.84373836748685,28.4701367936186
11.427788381250124,52.83078488530584,44.02867107458552,41.78917299992801,55.95824629673456
29.933719319872473,71.92279387825099,77.93859993476379,60.34926342759826,45.47954440348094
40.93385043243608,45.37419289648164,54.792742351750974,65.13399234325902,56.75370189840608
68.9136983377837,58.28079188145506,65.49843859406427,49.554347340722344,32.76442092054276
69.30101908636397,82.77654558935714,54.42937915254977,41.81745471693436,57.100988059254206
44.713183550632564,50.47680095264269,51.26977339512067,38.641079971995396,39.21849239579754
48.924168647658675,47.03094319670748,58.55007521891784,54.05944990254541,59.09263601017638
47.88394246029214,37.898372746925794,34.35083145888309,64.8415064391147,42.718193373050056
40.51513536736363,69.18881208590878,44.0980220537876,17.3033665402832,53.3070331180748
41.76261666701657,39.1600866606396,47.91340263463816,19.285511760034108,22.11187866345641
43.09762621683317,58.416465739387945,46.05350435131888,45.40175265300372,49.97311893626714
63.35136637660978,50.586912275505846,49.238036138006215,41.65499025725329,44.158815199375994
52.687054198325,69.72889142534763,53.5651089410033,37.78730721323541,45.49112212345484
66.6167031892856,51.1709607961467,29.25156404759572,56.507207935210275,40.34335490486286
32.76428866034186,51.26971579853888,37.38073729946213,62.189173975422655,51.35069964265522
70.15859175028186,55.206749086473266,42.54035519650181,42.34628981369311,44.579122089447466
57.40421686907327,28.37480209844613,54.0977278160311,36.20831027634909,83.60151360181237
58.289475591580086,59.764973484097176,51.094667699521644,26.073509899425314,50.27877419036721
55.8626391712299,41.43920696577303,48.84674885627287,59.46861829653136,51.67302612813444
54.07844457961016,57.87608411858447,68.52772721369551,37.49747732231059,79.09351904288033
79.05879133586046,41.696438224691185,60.08434734745266,77.32728229846008,71.60878328066512
24.23590371444962,47.696856848126025,42.45293258427995,62.840973763104515,64.18547206195952
32.27492481554577,39.39211584862288,26.38199245192343,48.67390898571222,45.68344007446313
56.97036337175234,77.0689823969713,54.015011362793025,45.51338484750772,62.059668299216334
44.73274833792716,47.30295203073547,52.608864829868466,32.13546034073805,45.37376568224095
38.02193016655921,62.10441416741819,34.55616602414722,35.90610948116529,39.346154097543454
38.25766449358234,75.10444981656993,66.26887634585235,57.347968669876565,43.901820442871184
49.043547625444475,73.69122618307188,45.35613705755429,33.88667127406839,62.25017624030554
46.46887083816817,47.398171148180126,46.62649871166798,47.67856563226792,57.45473156681109
45.42807048485045,54.62570737857179,65.65868502848076,72.16806287397236,36.46102194802157
65.31149923710649,66.99775474998512,68.9193583246781,50.73831529321969,46.41218533861807
26.82829449320894,51.48948024256144,76.7330811301619,54.71466384475792,46.76391631837923
58.70313616274842,32.202621376619476,45.90593680974215,62.22392219798205,58.38388334874203
42.49634809351763,76.7552014662898,28.10525148895921,54.699088570939985,62.70143539083488
68.53044951384962,51.829113549328234,61.486975941386504,50.06398688669562,75.02715002713491
54.84347256920686,67.3995629519238,32.66582396396623,48.29190896987908,58.092078977813316
57.95910687916422,41.47525718705163,22.08792897336058,23.597763547081872,35.789441793441256
91.8112432053601,4.465139528338014,47.486338270162385,45.59057770366231,50.632413346104
48.7636688148941,35.29404996936009,65.28363354866669,25.527351787370193,78.04862898932895
56.776834319695865,36.32765942417576,39.64244973667459,67.16025589137683,29.865165702483957
50.7433101825624,49.53361846591167,49.13337966712637,58.17842978754645,59.66999223118563
56.19681592683658,66.81288930937771,53.863954379181685,42.47597129292255,33.03078900535615
50.92755326612161,55.84915672134785,23.489864737128116,56.6513665427444,36.92399232071966
36.48445678583673,52.25811892512115,18.511510497651887,71.70570082769845,63.67473191172322
32.15974680484793,47.171716573199404,52.29024018059947,38.7684687577147,42.54264912647573
48.16013065794617,49.82992535810135,48.00908587549326,50.846185996843936,55.621124914881875
44.96288990862707,56.499341652184356,67.541917754634,56.78178320636346,76.11854252320869
28.961822158982557,41.25585413792567,55.45685878891265,53.638335474342135,44.20801492430883
59.19110077462936,53.12363690079937,67.64200651996255,34.10123756933395,50.8345457566757
43.327775573754,62.859413205390325,58.19215868939917,42.77766657650519,65.01085925906564
49.671719126171666,31.35221010339465,46.19133611241381,84.77402490073912,47.152830108917755
53.55135809221532,54.31949939987769,49.35278326161859,72.98347470962244,60.99681084413811
59.79097328984825,45.96434830365077,60.429348814080456,45.37912507686684,56.40986353575261
80.96898755449004,73.42444105415052,48.25014978993055,53.35457138092446,33.52914646329907
46.35962116368401,16.64122633591949,63.70515061511486,38.773479038945,48.55671502777025
43.19969696447553,65.4517722618576,70.53337356838678,71.171404688095,30.84431960873011
59.814722226033,36.92504098467564,52.230123114600175,64.45028173253674,46.085633749986975
53.30959738064081,40.71702716668701,66.37561937398841,46.74695835852821,41.986430873001474
55.1037668199053,63.804327207818275,29.07594904548859,56.867825772212484,42.52521780797815
60.00671162585371,42.228507328059536,37.049873197116874,39.34995244577529,52.48252793210035
58.0337466542705,40.629257502024785,50.826148243675476,40.32435716349151,44.38526254269294
42.5973924404434,39.38531955199882,31.703281611364826,48.891393514935245,66.99111880575677
51.276338778113185,45.530769815379415,62.08657958967675,42.617345924458,52.893578468469535
26.665234315615393,49.93783869887841,45.005429334697055,22.064169026234353,43.281481249974824
14.762065822912987,41.14569036248484,57.40560232116745,36.39282015486879,39.341970312201234
27.198578470977054,54.327922834188655,43.359154568568925,49.390639138157624,67.23662292027689
35.0000358681944,68.96575337590468,46.17248061955716,65.76906982635757,48.312251822071666
25.48135706968592,31.377486379208865,46.08706058595818,25.0517339043401,57.9480558154881
62.2988982483182,27.752939388003067,45.727075867389644,48.60412692613686,60.33221499041552
56.15047079151366,43.79356419355989,28.78306994764462,50.022258661061784,48.0587317932778
37.69690216956136,81.76665060969569,52.59395653741079,40.25142389487107,41.601255159025385
62.48535671173458,67.83521611228505,59.25522319010058,65.24728729671278,31.4251709679534
49.318240767907035,32.736880625249796,62.05481516703298,63.458970565057456,35.15192842266727
41.008242808592584,35.545710810933414,53.38241769432332,48.48785501399844,50.57402720656764
45.09927433297704,77.49206446857747,64.39709888031246,47.84427049541419,27.04838238710407
24.576602835673476,25.72930809456321,56.57232523607662,47.539468799986544,68.47827406864334
60.75220238475612,16.55499740866299,37.68016575163526,24.824732541055425,43.969260501448574
54.656362182711,51.12957407051914,49.735555147891695,32.398150104819756,84.65752854411474
52.28832020827043,73.57969787652718,62.256133366670184,59.14257140027199,59.15870429740981
41.67251748221848,41.1482832070014,48.49701787249731,47.55866005994933,13.217536319448492
49.76460467358938,58.56451197064011,30.462789594022077,33.95771659691856,50.97587496429355
56.1667153490458,47.49305353319638,55.18323607387094,51.99467006120451,44.23032914243998
49.468096797274264,49.53163085334165,50.33755523343315,47.76380583191639,55.113786460706535
64.21800462007039,56.52169965692056,15.368298501381844,29.199938888324844,58.88136076826062
37.779104301862816,67.61018098479389,27.82932616128795,62.376702395902676,36.88216046497548
66.8401929028267,38.91977293389837,35.49506975136124,51.20877430240393,27.99017180690701
35.77989201677423,63.02426405256571,71.77732872414168,46.594275599059344,42.568265798102296
27.148291900803805,59.5175894483742,43.3707476299267,31.84371598977974,54.16647960253432
30.21595593907326,52.28437347011303,44.11963230601947,52.879354765340686,28.206630237189504
52.973309436468675,23.346500405660315,54.06847745908589,48.65906992380641,21.89637315367629
49.79898076012571,60.47576672798951,43.341448498624544,30.484142821336793,43.56223514497704
15.996985836310472,54.74269305890513,61.27905274595217,42.96085786230881,46.12622518628626
66.69381806331114,73.07241342736008,60.96073726014582,34.78585678353693,68.55017464207768
59.25363105690439,53.565962604892796,54.65327778224358,66.01352605170868,22.096085864291243
47.7238611153464,32.921292146711835,56.158580331525876,37.749501757041585,96.2942169897158
61.282123006128295,32.53002637575368,64.37676589651537,43.86190739145323,51.38057595195962
47.87151967486868,22.59720502087548,40.93616449223245,33.08960464625079,13.798125848496
42.04288078695074,46.08075182456184,27.95489629233993,66.17883674584878,55.580580521034506
51.53788878825563,57.717482803880074,58.195279746168865,54.00940575061344,73.17299915662181
18.573578184940875,57.98353782610921,44.39033619144377,71.00114738106635,55.524613943821116
48.29481370452227,71.62717812661626,47.2557954830699,56.28340536330913,40.55530189771184
51.97529932117867,80.9799967663275,62.90529712346967,56.39365388767094,29.394393506948436
85.36613453083316,31.686536884445083,51.06729894390042,56.92298001915635,59.47075400844406
39.40827651342639,60.05762173042314,31.588367346452355,74.86969400558198,30.73766158029681
42.21886715154625,58.566969054590736,47.44050041782143,72.73872690420558,68.87921245004922
57.40509748452113,39.216245531137744,48.11782075613174,28.0909306041808,37.37435190374005
46.35019208076464,63.188456500594306,56.37146748582274,45.95373287709819,38.61878508617076
61.46620364624155,41.334984843959624,60.207217326448415,57.763639687303325,66.00607877031291
37.16483017166402,43.34675168425217,49.96716293318374,45.379622326878334,39.895405955328776
39.76272808579988,30.80530567,38.41338099003727,60.481830112866255,63.37194434502291
54.416474568489235,46.31581175574414,48.4023008620404,71.15327714503721,62.81997609000235
10.810888308213066,37.21850026264161,42.21117560810423,72.96821157218623,59.48567889630323
28.412012217668096,60.422023328894795,93.0869195520609,62.355336719958444,36.95987073372954
72.52598193887465,55.02444462512716,39.89626367050754,50.73223634700847,46.36961665502382
39.490592335519565,31.737196771346934,40.973644697122545,49.246933010170096,61.92882701588023
30.861191012225802,29.30777924972429,51.57561646005337,45.06285780430449,44.0943653058594
36.212023395081395,36.943219750705495,33.16375484310326,23.125635655531795,55.06002918824331
57.41925801404687,74.95298599016148,58.84694283296333,49.46955866918541,57.11001611313539
44.39778555435105,37.21232152000893,59.72165796469937,54.71048062692829,30.84812451396134
49.43018500592273,37.51959524853392,63.80198648632051,43.59131958399021,75.61465453653577
67.688570488849,33.63289793584238,39.997997402254434,60.079016372749464,50.83594565143292
45.800575895109084,50.8307031795974,48.12980221465446,65.11030063375186,45.7260601587185
57.02965081680381,56.958745983313705,68.65165288605496,48.94156515736309,52.35205642316437
55.61106282310178,40.26499731813355,47.62754689135929,36.3718984204166,60.307595031796126
73.50179754092555,21.363473713962403,64.9702737925172,49.33858887099241,68.93630879917721
53.90440402865768,64.56601949383594,48.428309663187996,50.71832422636304,64.44729383820366
86.79538660218401,42.0884285245031,51.73306011647911,39.13210565242315,46.416093840120176
42.30144908572936,35.0362392347188,57.61667101235144,53.0537316907876,36.57821541383849
32.52957757421283,63.01515092755457,42.582875922948105,83.64670525127326,48.733577773740244
50.6572239044263,46.59861882080573,28.846186835871695,28.80761637800573,70.80888755753602
70.06623652883826,35.23652376311546,57.47032581378486,69.98839533489324,30.11677369126207
49.82951982165843,42.12355362896798,52.47624037946232,68.48971749976789,55.97062878880289
58.846293024603284,16.717256329234246,60.49953085450719,49.46159873202335,82.38773212633573
58.990301543862785,45.100571748270625,78.30112859276355,48.92252370720053,54.13110130173046
29.255165572518052,40.533788211619566,39.21891561776905,47.26214854239271,31.713737580599616
24.19025544408363,51.59839454396692,27.98001468318259,60.917685317727106,79.55697903085334
53.408484229511224,53.9459435452416,16.687063130800347,59.365948333636055,48.871141695972454
57.18344306924291,32.436966491807794,45.98454321533564,68.46539443026502,38.56790684414082
45.13939641440868,63.53342177011501,60.443869287422345,65.85186606471848,39.287923184366186
47.66022254794329,36.52927256360061,35.61752409776055,35.7013142338149,49.39078542576158
73.80590566407224,69.03752485563976,58.096816637273946,36.318887813366416,34.69817896346984
45.66464278277056,56.13516685478619,58.370368861429654,53.596034510747614,48.60366633859991
53.208791753250345,41.7397763575022,28.36621745258336,45.65922290672626,52.74610929335982
48.082373318494895,27.131271333710334,46.81359743044728,40.80300876974034,70.04363311624115
58.424972842855,4.817823906239724,50.759241216829594,32.94913401781557,28.20879219338519
15.654501894212189,63.149937771767455,65.19715007805995,27.50208678525383,66.78562178395228
81.54025004567832,46.901533149692135,36.44977165738883,48.907286366552356,67.53053355930564
69.73991947804947,49.47224321319785,36.21605619486896,53.644705521299805,48.53727394983082
51.787258134918964,44.199074180974364,52.87591180814328,22.0400886367595,55.38317058248292
67.04603229845361,47.147225788780375,51.886061915678276,25.914714970591223,57.804806371378056
63.905063866960525,74.61324702880768,14.380063529660767,57.92778276225902,23.90247210529593
55.86737686570846,41.684657050491886,57.508110255022274,56.46444561857391,51.2454125979309
43.15271531111683,52.428926267862714,64.07839074356971,54.01237665013485,61.857830213874195
29.168641566841803,50.96317850654318,42.73632203539205,61.66224211511018,57.96444432429815
42.29480011317258,52.30438326004927,47.89306328917068,55.88323575664813,55.2278913266014
51.02567033324121,29.931863551868492,72.27314292386588,65.83302600499094,51.341720632656326
57.78134381611007,59.017138270239585,39.6413466967548,68.6317026495156,19.52169685001537
24.43581311945112,39.27926203072107,55.03632018609587,51.99758391546852,51.0910841102144
48.92802063305199,45.18846977210495,30.86939202342565,29.349132032186862,30.73759986237341
33.60419922143021,28.77931140629504,28.459829592749127,45.892430352322435,65.83788623028809
56.604452613151956,36.1077517741139,39.64917157262806,78.45365066072821,42.51447461708553
33.6943682940188,45.67681828606052,41.45995851842872,37.153358530256476,50.52020662536708
69.0010681445258,30.19529855084771,55.8232291499063,64.81932846290609,56.75759603418441
65.52118008068157,58.060728951671976,39.538786875114916,76.9382747962431,57.80053554864217
84.26707693367945,22.075729701529134,85.85305121113862,62.95328420766721,57.057040661976316
36.169973522869626,61.12048121338957,67.9700227364869,23.640151036235213,58.551810438704656
40.30575283508967,58.66586124347049,34.547369755561846,69.06760530855473,48.80119581932047
61.24652870901267,64.49566779485664,54.4861088797014,36.967050466669654,59.49575399165632
48.56349744193812,52.85016272708583,44.52524369222864,23.1524928847236,50.87847655213299
41.02622447835356,54.500827184879796,49.46225468536913,42.103517096496304,82.0020556402253
45.313743105374705,51.19951578606253,78.17613725614797,34.8734993492934,62.599247344331864
38.79065899612716,46.53449724109678,55.94548444166134,67.19622919899945,34.660717942229624
53.8391051144651,38.85752023454748,59.67622801198978,64.54363392302986,60.01835218087183
37.92515702467059,33.45688491254402,47.42086904326625,31.58884263461192,57.71141165726742
71.19820642990314,38.19130787056856,57.846465514084706,38.11279593283583,68.84454408755882
65.17664368099342,48.80053215801058,61.47693249044354,62.558969755727375,32.11668951129822
57.424228424984946,40.66752309975236,51.861121335229086,44.837165789218474,50.43271785160914
63.80597975472679,32.84744918025545,23.763850257079508,43.285789679566165,66.58168324972722
36.52312677876165,42.26426599638914,67.50530507374755,70.76874812702653,60.38877325223893
56.12097713953349,65.01597029689492,43.77010989303899,60.38920405649235,38.03885303503499
74.27544172466861,65.64719427681997,59.87749219225449,44.86909677524517,60.40229860238713
49.72238359683736,41.657436085500706,58.77469731670207,21.465128247517058,63.30207430160049
34.548879435555506,60.993116294941544,27.6473258790313,43.79557517697895,56.80917729573351
63.060397612356695,39.635641738482136,36.122443659740284,65.32905035351739,78.51888359781697
36.35167097011473,10.78127072337918,72.81123164862919,47.79105529041784,36.41865714101833
50.87280285963346,79.17062469951776,59.863588135416656,61.708884716624155,52.42683658960022
57.154773304307575,75.46013086759956,36.46146439529097,61.40151517022559,49.48020350132046
49.055150160872856,32.83427340963938,56.312480761077154,58.73320977993287,47.19877553892645
71.70779923682593,51.249990671048025,18.149753071715786,58.247030279915464,32.55972135836519
71.42660841532025,78.14133787021228,65.10762581709683,49.99176733162622,59.014304832842484
38.783739184172916,59.19008880144116,38.076089406808656,78.1938367430831,35.212815465119355
25.425006702630643,47.52974409948493,58.884721811319295,84.76321212524078,39.14660217081087
50.93899883354987,49.98726943319958,34.204689849528,34.983206319428085,21.711612066195126
72.91173838355175,38.08393530827185,18.714112355402243,44.199738667479316,68.27870268709117
57.73268268257158,57.66325885328796,74.28190128706348,65.62972707104402,10.746311398339088
42.83988437376277,56.51812175333216,52.83930515856471,58.336642920144,90.25141596755336
35.45407678007973,16.255584868445425,13.50109665463664,63.82253723190512,47.597862091640685
27.665901387543602,46.47591061277933,42.79774090201141,44.69695131767091,21.301651795127004
58.892397703075005,60.766113756595914,51.93415248374538,48.85600218356738,52.68402955298822
50.73812526084918,23.36602320789787,37.43118099092477,53.20938056649104,38.9708540659931
63.25450259080515,29.725918290061482,85.22820496683022,81.10729008906823,45.750080353508906
27.543750612701917,41.95766795298777,68.20584608597844,44.91397829310993,55.910857150182984
50.770027215862086,58.58158831586014,57.51164458799208,45.551872310070536,71.79830756060929
57.63746877620953,67.72359073167256,46.32771269310538,47.51281015098552,90.20899110803433
49.44258273312674,68.80210174774864,28.159911063696576,55.365007856383116,43.88337536778343
73.08243996578219,39.86378496410641,43.56811937172893,58.69437445420729,34.22999630297617
51.9103680931628,40.972320089700816,52.10407665061402,48.630296164990554,77.53501426250389
56.93980046206076,30.408801384484896,36.213071241317266,43.44112113555128,39.50195905174384
71.29068234368367,41.62804988504196,49.44069713745282,59.02035237350944,91.85997827206245
47.80792194476886,74.92050723643095,43.53116181485525,64.64273684000273,37.444205881180814
62.01518271062053,44.41981348345636,63.684921847347674,62.09340587258366,59.39649140651578
56.42070652026938,42.84122790424925,60.87014236205298,25.97612793871938,88.30243993051711
