LoadTime,SessionTime,Pages,BounceRate,Conversion
64.4878080263836,62.404038814436355,58.47794770920248,41.7104500005012,60.20338996154458
64.22036101785378,58.79081256020293,40.22668397724035,59.65195371933077,68.11257784125192
56.03130585347655,62.521075656593155,76.84429577769612,63.466997397073634,39.090094089320246
52.0945738993447,45.02415069842922,52.599802639321126,75.575927830199,43.6354597382072
30.99234175813181,48.08116153077431,36.73328225207069,47.79038898268868,47.76077275891811
59.296526777411806,35.875019733247306,65.46154754230652,32.4599901471241,32.88928630904802
46.34111565942159,62.19302902141751,21.82644722228633,53.76124290668791,49.69104448253337
41.13616146235355,40.971431855204095,45.152586188370705,68.97739718113226,79.04641549383814
42.31248778346105,47.43944575844642,47.515909450839445,56.99880403518812,75.026289393064
43.39750145062657,56.3741268970514,49.29030669839279,29.053424314390128,65.22500476412058
59.97062361743865,67.47806186060834,33.158895559986,56.28069420619304,63.21178522834047
56.82861297204328,59.35283332629365,70.78472603972116,33.30552303289568,64.2159019250104
49.64175270217559,27.28694748881249,16.146294456647148,40.895031195523266,66.23747299258962
51.552156728588336,48.3229395066805,58.64975877553463,52.27614967381945,39.0688942546865
65.04677502064828,24.006675628455984,69.83912398573547,25.71487196232808,44.72027822236376
30.53270252788832,39.364200928494895,34.218812554319555,62.662880830295094,47.128023291662885
54.03193295265561,31.100158840515256,41.220732112485834,64.0210723081215,54.77091443082
33.32941378379905,44.40917670461178,53.07937344480135,78.62825038607117,67.05878456768907
82.58222305679358,57.709962460885116,45.44806819358229,61.483116744018595,79.260679355877
35.31854455192,23.91438478483248,19.033386914926712,75.61809430621744,63.44894408090928
54.483709420618645,41.42128881712293,60.258557293014505,55.7328022245803,48.515732498247296
36.70716070024082,41.406550309080906,63.02108568473851,47.940062062245424,71.79764973634012
64.8153278033746,40.36392513414452,43.24679000322848,64.88110733616551,67.48842146056023
53.470554984135056,35.05882229409891,46.455491181550315,36.568929464996245,72.53757722759096
52.19551092642703,46.4550327025004,40.48697610259242,18.12641169953854,43.738403486368775
50.195100031981674,36.66089442039289,61.87198372946281,32.28593816567812,52.612103751878784
58.367074111354825,46.60799279528992,34.31560164852741,48.0255993389646,34.01881641543179
48.17062802612172,54.14496602214011,48.888486801842305,38.31423061180398,41.44854588591021
73.14175463221328,73.18708067692768,45.68399864481212,40.61067139182887,47.946425719638306
31.35995782574213,39.42568075512896,62.50652757559758,66.23893031603885,66.92367610922554
28.384485715244733,54.92466881403254,54.67416906858015,41.227712098559515,67.56093740651686
82.69895449093298,45.767689206987896,72.64726463665056,33.04202771855864,46.870987017011345
52.15874499735803,74.8994965287421,29.315304870002276,75.5744020770914,26.709312417935653
64.3538342383457,52.114056355139816,67.39408715779513,51.59028524512765,53.49317405664941
36.68123577272899,71.07503670298343,45.88704450392493,73.97452396112934,49.27381812528704
62.41264912560473,28.590819791806613,44.98115694779632,42.715390494371945,49.88108675032798
27.142595882101375,53.03643646614877,64.96426492645311,66.4547177175557,60.0843139023974
38.17181915946071,69.94225407505658,41.31830705197101,65.13175805684664,46.652501581607474
82.81962721247126,47.97491111917235,49.1399632707566,44.75005760987866,43.00195294051413
45.274422567148804,47.355886049937226,53.81223435829774,32.838993292640836,89.86339903165617
63.23639623407328,50.294998549754155,29.795688023568196,31.06814261364207,67.36409812389394
55.743180832421125,26.223489319044223,42.65900198769767,32.91261831626676,66.73923290570762
65.90416549871969,51.39295843584423,49.31294896781214,66.46186543885045,71.73786665016192
45.56473119113717,58.233061780828166,52.52468137454642,39.12260338127669,42.156352067341764
37.3776862952985,52.874707219275074,49.00810328264132,54.21772254183878,67.66896563711332
48.55156322184279,70.47259890496986,45.30028301339442,48.792626702091155,54.648186843339985
64.50960215041951,52.666843718750826,48.02860532402538,63.876790575383,36.0105351026444
60.350739481586864,59.08924110067774,60.56267969546858,63.54907293417749,55.420800799471564
89.7820656599415,55.30554224882514,39.268903617623224,49.70951537792198,42.20028583296705
42.754419600947685,43.34052896138908,61.24965733847121,26.253758970109704,27.67457586693056
31.18198609707147,47.82661992554348,27.23292419271534,41.9767698322714,69.27864831506203
53.28470466507077,33.67731350280353,54.825769000952434,69.16225681730891,50.3753432163268
41.021750500242966,49.240066868337074,27.68365979075047,33.7845574847953,40.137084102284994
40.14156485018598,44.98933106873269,34.62897529452013,61.03417904544529,53.603751304960156
45.257506074821976,50.12199735015199,43.71850602494885,28.130421625307427,41.83958901239957
29.441433857851596,42.27004840819279,47.12743944080798,34.77120476315906,53.203889164083236
63.77212589510145,78.56271379606757,59.88297951535611,67.4366645907636,47.50937997311251
32.2930917337857,31.93454866470902,46.44122775337058,47.72862099602797,64.24362202840088
42.46798584055264,50.894366566083974,50.615127242053454,29.59022710188849,56.11015089744432
36.34008726420334,39.096699354136504,49.927708611569585,39.66635366723737,64.79465834769957
63.950032323038485,44.46590073016423,53.83013393563289,75.49345183962036,35.24104209342855
50.36656377841523,31.910038545702726,53.78788921501421,18.33091587111184,52.40458063325625
60.229990054261336,45.14698719120069,51.54179380283324,33.396335089569114,52.450712614259565
63.531120747299596,68.16896887563561,43.239913792655514,35.55313070151995,27.99001508186784
68.24806882452972,41.16117493807833,41.88057214132366,16.35278515679287,45.19407776972919
91.76484310681195,78.44752191645219,50.737776254118685,70.38947340345817,40.02694418321295
72.95010245547307,53.24447203824444,60.30707912141826,41.91227780195902,57.781525676613384
95.92816460803854,65.57712364779034,41.7471221912229,17.532229730890208,39.48671535833083
51.448648151147665,41.42088797036322,51.93001902117469,47.286711201555974,65.36449488252573
22.692065650439506,48.32540856064687,56.164358621261066,11.810042306342645,34.61529172978654
67.86331466944584,48.963166343837855,57.03929028345639,37.474399067716725,32.60422358310197
49.71503472221559,71.31783040842859,43.522343112719966,49.13052879318508,55.74044837880572
63.88639452645931,60.85290707619559,64.28740755763289,30.108685322437715,51.89383394643047
47.93440918680908,41.688065932833446,41.12938509251243,68.29647191449222,34.32541939351157
19.723516536984484,39.49635444791707,30.592911536567915,62.07874383394855,47.70778416686271
60.94575601824598,39.367851654093805,36.51745607639439,69.52683342843684,52.83877948288844
48.99008315009216,45.15694060567715,35.117335649555855,43.3335125830268,54.51964404976398
73.7398577316132,56.04260530439359,26.30734638475337,52.70075610088024,56.121785827381416
71.92616486760761,60.039957977835215,44.486329411602206,51.52126288651836,41.57527894649005
52.000048514481314,91.96505315345094,58.86258307523777,16.114913822486926,49.426041298796754
68.55210642760427,59.309271696874056,55.97358059964414,58.56530060174776,47.39211621823069
49.8004501854991,46.5024637436767,49.06530561079785,45.975177056328874,54.99657983028839
71.93638245897705,27.511881102584397,53.21577094747655,58.09048300710677,58.32500990553578
37.48643497795685,42.38800293932246,64.57557786529117,52.95815198238248,48.23387772125599
44.51580252145498,57.35172823654369,48.48047016624046,64.95195962456575,36.69299358389857
45.489212397540726,69.27402016498823,50.78705065979851,28.994440617173687,75.17832827733058
54.04493633163571,60.044912293758685,38.314716964731915,41.93362771011783,45.89532557500414
37.6005309426598,43.97737064668667,34.82984546084203,21.94393703600795,29.452276099671536
36.918724082587914,43.26857398267822,42.946440314668784,54.57164069346626,71.90031094946126
44.537267963302426,40.0883121362955,68.30475790424165,50.151875398772695,49.00181680232317
62.974402359679374,37.04748190169798,41.74405964108683,48.58120720982784,73.90192277551489
20.57971116785389,51.93976412324708,37.75549781222077,25.875131960526268,39.88854820976377
49.94971053318128,50.45724174272325,40.57726765301851,58.41890503372262,23.77653586831612
42.28086647023877,62.12981864047001,59.08749007379871,82.24343564419443,61.20402487719962
29.680970723922314,64.98039677126377,43.090445972057125,72.81229879227888,68.94448755780519
28.277637816963452,54.121094485863416,46.180433339769976,45.254828960487956,76.52426927831016
51.8475950501055,64.12984834251655,59.720652781629845,46.81852280393168,53.359954954958795
25.706099357908617,43.00937197681569,48.44846890701137,48.01877255087935,47.38492309350938
40.15933778589541,46.6781506655444,27.782955023974758,79.08905956522429,30.37794053372455
44.59877025028674,59.091771804508454,69.42652252731541,69.81799683623532,52.79987417740696
35.91952024895363,70.60888791407908,48.01371501049263,29.38102579758273,49.53236760157276
45.08766393682395,37.90553902361827,52.778455206794206,18.380960282898997,27.244015089309915
51.04545112064217,40.62031196883096,47.87251618653191,74.62880553855675,51.36373003181222
26.896633962049165,62.497462330283334,46.91746132979223,71.53725640294813,52.49726741135084
60.138078062766574,61.701406277831566,44.90416917676126,28.298393909761003,73.24772651491251
60.984358198717814,56.52811454961119,39.524776135613905,33.77615604192525,45.748756194471
67.6737294850097,63.28664845619575,22.624973777768965,61.911226683833405,31.315191398213784
48.66775146072033,45.8665110656164,93.23596963755811,25.568641282576603,35.34508147066687
17.806674294046843,57.7426678393347,76.70543862919764,66.12395860370916,23.69041264058699
52.533484973607024,65.47642188549867,45.19945694483582,32.0530391491784,63.707026165324024
54.96840678873304,70.95585278628799,62.028844916458795,99.29266607861479,64.7436086410684
46.1886227206076,28.5931648032433,39.85194092342219,49.14516807218558,55.912538650260366
66.27825882912117,24.169389441934417,72.86555133280925,42.262188289899115,36.752290582249685
77.70741752241426,28.48201315919974,31.312787159995903,36.8247079968044,46.42380815495015
69.73433935212685,67.62013042159685,68.5657833558313,49.250664811098204,48.22827197152267
53.79542113447789,56.559819386083326,52.659035364981975,61.81444802122491,57.35793213121139
52.77198033148977,41.40077320550857,64.28423825821028,41.90925639125669,51.82743792240234
36.67674348409913,37.94364700509066,25.288799156899458,38.8352641271102,47.58065831519837
44.659645574264545,65.14062966890145,42.22189766525199,54.004575098730754,53.41474548038773
46.79875079664602,46.04185870161914,55.445700623463125,33.40449801022376,62.59729391808598
40.86673905419255,56.61074379493251,49.545701166735554,71.11915937344901,54.061656814135105
74.90015647933072,53.658963111748875,57.00492435499728,35.78521615445104,59.04619205593849
62.05988259655363,33.58649927998883,31.313973885341422,79.06176503624786,52.57179251961701
55.42231264220628,69.07244947214312,49.311440177502504,38.04534724664791,43.09513711665353
63.57621375474113,28.182724555846846,50.191288363182274,42.734202126125396,57.88844825502396
61.409217987905315,69.85451303572103,52.084538339888205,60.05728049355938,32.81388157359319
38.55027986430147,69.61698163216772,34.23777578234959,84.47295874737384,42.96670255916482
50.590668540492935,57.23008045503377,35.66652628364937,56.88505152601508,65.14142101988713
41.441571136468156,38.817020425915466,67.1141047754302,35.48719924534997,39.68683523723604
64.86977782598858,61.08966166083075,67.25150068000272,34.69709309453093,35.07451731376111
55.22187198622585,57.95112604387882,52.870523586764364,66.24150505981879,50.041248604286714
51.854798207370486,68.93252680287176,37.524389919399994,54.64448073382748,55.47457314874168
40.54998965705076,50.193323181371824,49.61250401543876,40.67318981031973,30.45505502917567
37.36993257985085,50.11785550285368,43.02928607804572,29.210363918190602,75.11647789777851
51.01663041838341,49.031131355268364,27.913904828957577,64.96177469593691,73.3845890972473
54.98183346151011,44.847485808060924,49.34169627950704,44.86229964559398,41.2131027764172
45.53579774936428,57.8580069655073,55.5589813711069,86.54801634543735,68.70797402126193
19.993168073821835,62.1147248317491,91.1904367699367,66.16653122849713,39.40999916678882
63.46410460583369,45.65149285016321,33.82797157333313,52.13817384448599,70.54967298208398
68.16947190053575,46.75324317128398,42.1804688905275,72.86443685723314,68.8794224005369
44.54162456419424,39.938491129616466,51.4831893326121,39.230085761284556,73.14687414522228
46.56811838073418,76.46382556031313,34.98609625034092,34.31957985681436,51.100499007236266
52.48490049345561,49.665265429083895,37.87350592488235,46.70045229417184,42.529310406085344
25.26278795392901,42.01506496169196,45.361071297589525,27.4009505922255,63.30588407233009
75.37082180549885,50.59091176445254,29.75741549898712,46.66522442140101,47.88183866410942
53.26911565215742,77.12146449074203,33.82160367701938,54.801904763365705,62.13231576309851
61.35185770897543,66.69780589242718,49.96916290546122,49.65722378697186,52.71519705110694
50.057165937560555,38.454840373795506,53.12211728400644,57.631979700364326,41.8206091444394
57.16031301400488,38.93795986216966,45.01553190960843,47.629542239627206,66.1300461060309
54.66854765210352,62.34993283733886,53.689943004456644,57.53761730911818,46.27341404857016
50.34864281029117,65.1830387714202,27.520768945392817,50.08533473785889,52.70827857554735
57.78173583153831,52.892518373071866,51.34044644291859,34.74579888964668,42.107144495189154
69.15587475424206,74.67828456798394,60.59022979269096,38.31027526689746,63.138167815122046
60.625180709241896,38.76997517290541,49.86060202838951,98.56888849083575,59.00862594979252
46.699709580767774,35.90334359584541,51.884571082232966,60.873171471810565,89.1283778711822
62.522547469812594,55.79381823277531,66.77515479929008,23.70126179721622,30.112398776524746
50.21981005670651,54.293217598997586,13.619636618340337,81.91260338304825,38.00692188921475
30.006382613878337,59.22225687820508,83.56793989659802,19.68614403605126,60.17736520392189
18.713292208783997,53.20174668992695,14.573448745649102,35.851332241876484,53.350975332364825
65.09917000671003,62.99278954949239,62.815110159965215,46.334045365842044,44.63640087645925
56.38946492035317,46.41420854110265,50.70759326290745,50.854054512169775,65.52996318672666
48.26898554955435,55.19575485817097,48.559850927163296,18.475700823479976,56.89259040512384
36.546590978498564,50.20949860693432,47.38971373870214,57.04698037703192,29.902527532113158
71.43538426756538,54.820858596163006,46.72327156457788,51.43355615850198,67.0503949099994
50.852134843769065,49.70027634227978,51.91681362819713,63.080631674487464,42.996055500437734
52.83279456065503,53.217971367064344,58.67190552504738,64.90197648794513,51.17302257513016
42.92839272629729,60.18180302582407,26.465547443586804,33.837841687167646,34.800418871385084
39.25551034021828,29.13608934681446,64.3546630880421,44.86347433720723,24.1409779983637
31.94869483983393,54.70775285247284,25.495064910479442,51.58188011321345,49.53506175453273
47.77770397606193,49.87013918033503,33.48830013958934,42.07450382392797,30.8600023929571
38.42978152723691,40.1842319441932,40.895104074916446,44.47166035290234,54.14688678005143
47.96351900259184,44.06142540346904,36.66949540876719,36.81925173651734,54.69444603246876
44.82837539456986,47.54641683484096,71.46743868601912,32.5278940559064,40.17520295541927
70.43446939398972,47.289944640769924,49.18111768450042,79.09987857265372,86.19977032377349
68.55307373451619,43.32831791106159,54.55249285888874,27.328414648512766,51.541345893929154
54.53647416970935,46.28128286921058,50.598956231297606,76.07984082569689,45.6606217592078
52.41901284174613,52.35524400566451,59.82008535173892,49.31506973915282,47.18410232451533
64.84942872341048,46.48790165033395,43.796043092690574,53.39399017087895,49.41303889956185
48.42223931573415,61.73816909830765,40.44706798778099,36.872473063716264,57.15399441571917
59.786493583811605,51.72262118385966,33.46182712991506,83.88748141203982,56.91552192933004
56.32728973261973,32.75802476524319,43.619102034474636,57.81039102697673,59.1707354075115
42.69771069881407,78.60227706082074,57.47561287564382,41.10813178063738,39.77965897530476
37.94676399647734,34.24804915651516,49.48005364375703,54.55691660681504,73.19231601525097
61.18803895530055,67.71264411304698,42.448360586088995,55.468477727712546,50.10228955860819
32.72769386971372,59.56394829907666,66.68355505888128,41.60128501622318,67.92666246409199
56.7649956683649,46.630401835784376,59.845641502510105,72.53513254801008,78.31887171696084
52.786443899432314,66.66600844436896,74.04522845954276,50.88125564644357,57.76404207413904
23.979865496252813,39.10410440425768,50.4088450262185,26.79049235518658,41.554992297848294
69.2063359536024,49.85673005382513,69.82842919626516,59.30260579366966,29.17066557630117
38.332318461529766,50.22120275989525,56.89028578942018,54.899702679354625,45.26631275079811
45.83995527982905,58.13151623267096,28.17625133907993,35.670200870465735,56.70688349891983
41.827630906495386,55.56142836136434,52.034695623896376,21.20628782221993,38.17489684903665
63.642084822951446,39.68215569140231,70.32167454785268,35.75162614850373,76.20715221553564
44.89392798169195,61.34424272680832,60.56947472117908,73.5215849706099,53.30178108426628
60.170821319720034,43.28297307465459,47.054375016468995,41.52422082895762,42.89027069825691
7.74006039845564,47.44742746763087,49.927556804410486,26.660684448959223,64.45774970241033
38.249787385474804,50.694289744626936,61.67407936753283,43.98563370605127,51.850700831312025
50.383152432012274,53.624325599514876,51.959958319257815,48.16631253426249,35.864514231479546
68.72105887309974,51.897384210221674,44.134057821061475,28.68457712561374,65.4383562561453
34.2939827463075,56.865697265711866,46.89586964619594,59.79028238485932,73.48406171093121
35.118678035683295,33.196536108250584,55.9793806531212,68.07837150035674,45.32505655153733
49.76015100358867,29.051628939558093,65.35389630660387,50.98103620873696,64.91143209844755
54.38865059405945,47.508083669735555,65.26043726873105,52.612006075550525,30.32191171356032
62.94873252616596,70.91301524282021,39.096866713419885,48.76665327003626,80.14058836936665
45.03816318976427,34.2777732079201,41.13287764632928,45.68270931076738,67.12963184243955
43.561599655139254,61.68558006398949,55.36731619591469,50.95363006788872,50.25512222801243
16.159763233985046,57.53580386284973,67.38898327508011,41.103850659867305,67.82156842218558
43.82759469287938,48.862249336849565,53.77232206999324,70.5844664496552,21.318908412211478
60.33155646772574,54.71870712529847,58.90283451657025,48.35375137591773,45.305540089413476
81.11608963478912,40.72722804552587,50.32841614796507,80.81527571151454,64.38839223582013
25.02953041516761,32.762274071831,64.9825725676581,51.2796836849019,88.49349730009476
52.99845996953975,61.53195201808077,55.994532933671366,69.39498977404483,82.52893569681123
54.87742515053221,73.75670113682021,61.520102154666276,54.60848681952579,51.16026721703992
31.481485436958348,77.2318896207898,52.03985535640052,35.447726379437086,42.267463487056006
33.83713812375056,59.05072982982896,72.69139777181073,40.64997084393176,33.46627896734689
17.791938856066373,33.76245334958878,32.563557804013335,77.947130157364,27.44925080135786
57.7972049270773,55.92447780264698,48.67110390193547,43.9574766718717,77.09669286310672
55.73899521641097,29.269163750583125,45.10840908709645,48.25149901227488,39.91083841780609
50.802069426583714,62.53650368807115,52.584233111773926,60.17790147736871,58.519872802337765
61.71874552825797,72.73808464944699,38.51519950914809,24.72719993553423,60.24190454283777
80.786676655668,52.01225523826739,33.90881177340073,56.87240156031707,25.729272605850692
52.031374220409255,21.65634691729078,40.93097712847889,83.72520064158917,30.91840822447847
57.070779840636746,59.63182997502888,35.01615553789949,74.52409189097264,41.74093806584693
50.611520286502696,49.108750391939914,61.43614724921867,87.8899798017668,36.71166766941348
55.50384888671759,68.22852582257622,34.503112468851654,44.88199350795081,63.41888038188205
40.256426311394335,42.57328707010888,7.067774074842184,38.047366116768366,24.04520692418543
49.6395749625875,17.923178181472778,43.4388604905359,52.383481556646146,47.10311104793867
59.616306850484584,58.2142607408961,27.23107983883571,49.710788858610236,18.159667171578818
47.228908592745654,37.31059517241002,44.71064330312372,45.272306691345634,57.03512465652263
49.14542781988176,40.57217929144011,18.507524969959213,59.58453432849387,30.429565398535612
25.737878474070627,33.23890924613554,62.73791154951687,47.62589998813794,58.81822006117993
33.34581849900076,46.20006130858737,78.30092256005246,44.95516192544079,33.97837235004863
41.58137863022465,57.54996827190951,71.26695039278424,13.758258897547286,46.53694388641838
40.65089715954188,44.7749837272779,36.33746351123679,35.83436944017062,31.525270562776072
36.66740061057084,46.7805639563559,47.3755313021491,57.37259284303862,52.1769871988028
51.42334298499136,62.02160068514213,32.35156307323342,40.34584388016911,42.78946005300315
48.15732425560071,62.57383701482466,52.65487985977754,66.64268396982112,73.04090827290024
43.14508322704003,23.886782424053127,67.91789662511245,46.646717078996474,46.02254896778794
59.53672862873522,48.127640051812556,48.38398205507133,49.91165230830706,35.822047842628024
38.019944718188995,65.42817047840953,65.75675830419364,50.58504414061982,46.58811033335004
59.63552517842129,45.80729426558196,52.27764253160277,78.24506186650285,72.52996213419692
31.40634942625741,52.54004943884097,32.71505673824514,60.69787591993524,35.05104083948014
73.81270684746059,31.607643211860363,34.090067379945005,30.454330996125176,40.61594858567902
55.84962715874959,65.71743934532479,37.09597436842512,61.502206974487216,44.80419857281906
29.11939916350217,64.3865520246416,44.75325470687253,41.48052712627597,75.31861504357259
61.624221153037304,86.8845713509966,46.27832513600918,54.342180637121025,33.6051586746199
62.44547809380914,40.95408622680167,32.13143476086995,38.80945780936643,50.833373760784816
88.09729926520046,52.15805196406867,46.42550249376672,60.93842643477966,52.90716113850851
26.036059330516114,54.1785043488014,69.29082498870783,46.57989664199182,53.894170759467656
52.57657956993094,65.81710568694471,42.6895752310981,46.12296722641214,53.392489839426716
41.77861202323891,37.90570883659632,59.59961949643059,65.02991446308249,40.64366637662036
43.27001326991386,50.0116192736221,58.40630728800859,44.75771224094999,42.930664299455614
57.157063614488706,34.2859864355477,45.76035990136405,-0.7700299188611339,51.062855426062086
50.91453612506277,52.97294237089319,17.839141322236316,38.75348732627486,59.9202088701549
84.5972523974218,58.57329278025839,79.41061366637376,71.07744104650617,54.31615051891988
64.81861989754015,77.22403548512233,51.249322584939534,33.36360485277517,56.74643668245216
46.606241489059144,42.916831729785784,50.91586993502955,39.217847971302334,42.90812793691644
41.57891861469754,43.220865359430405,42.83709084738415,70.75802881685334,31.914003850724505
66.22312384928279,82.62438210950698,35.20274822351888,49.038879972343366,48.32328671751611
24.707685818369704,57.29011717727658,54.69285589468906,66.666504088813,56.17187665724286
52.901693071049785,39.75350284608797,22.461032833160274,59.088387498422435,73.25727660059977
28.58096397707372,60.771903682439735,48.97271863399414,35.48206201723704,72.72303715340172
54.50111982441989,53.774121354373634,27.260920771800187,74.77122296995199,39.482760655531656
55.01414222851491,64.84432407058696,55.44296542932501,62.78043444481952,65.57617889163548
85.16494579323478,30.656002021648103,50.101238707086864,73.03086721779883,49.401387702448076
16.597340134445858,71.6115555798703,52.25253939714385,34.833643880687035,53.565741593914325
58.07894080193611,37.850462635056125,48.2848063414609,59.801678371582064,35.88334054094538
61.32595867921438,75.52803206421689,22.31439819039284,52.946170586123216,57.196041093464096
52.28761856087359,62.21612216977232,54.9596339909623,64.58606465786589,62.49914281363852
34.78828477638822,27.546724305422604,31.48668882105084,74.89414562236848,40.082987067774894
52.10532025207688,64.38202698033382,48.639029078779465,61.973928844505394,59.969855344305955
40.62262340785234,32.577188727923314,63.386205676361485,57.03996168879866,41.67780834630149
65.84505440856256,47.72809152864206,54.43788978929126,54.64474277789994,43.66255678248823
36.78272000094911,71.31136103053407,73.86342843530774,37.98826925829738,47.52676163836672
60.429112116409776,56.423180348161814,73.77830050458978,58.20347813421011,54.08551307438372
23.19708444761728,22.786145638934514,40.76154426371106,43.73290486058506,52.24036998272891
63.78260096217073,48.61012698536743,42.29122130215997,59.14829374997437,45.24767228444419
56.27491218814786,34.75659222102659,55.62923676635347,42.11479943958947,62.80069382007753
46.61522616944468,47.290049273780006,38.99575419454638,66.87684723949495,54.36783578200165
74.49817757694814,53.448080122987065,28.4101401131596,63.095227681491174,66.76364240326222
45.29232258508293,33.11011744926064,77.99615671177793,53.104002681317574,65.85912146812757
40.83956580598022,54.52102220894359,48.32562140385865,47.48871621153277,54.248834560157675
11.271931239716942,62.80884522044829,63.05034128837412,41.63407295251013,57.04460359552698
71.79574548100831,43.05665163222471,52.333998324008924,41.43921963190386,26.99098434407602
