Income,Education,UrbanRate,Internet,LiteracyRate
53.384727552862586,76.24653979376814,35.310843092345465,35.904662645643945,57.86231784534591
60.58578946503949,72.70601241267913,58.39836341098318,27.12440726677929,63.79059145075179
56.83984760216704,73.39240784961555,34.73900583472611,59.91478997564154,69.95337598469605
40.88800443362507,63.878751750351746,26.249950648802233,44.61949342368337,45.590989033664464
43.08682022393813,59.65618102621877,25.469134854874287,36.134002048184676,48.266496187051764
57.366563723091765,83.60286853144459,39.37086386452985,47.16001488935999,78.03779335585838
53.33075780253899,59.34870847760405,32.74218036851531,48.903282290459785,68.57340302446498
62.49093134721788,86.9361258015761,44.75043559185671,39.109562736697306,76.61758382379843
36.26184624311662,75.77024646651225,25.303287693639078,43.033884742598545,43.40104520249329
36.36061700003222,61.476326136755105,33.489696272116014,46.492453843796014,39.25194824847477
43.48442190969231,63.05207064165177,44.61585922875178,78.29342598658678,48.45548470076715
40.0719277503108,63.37221370526796,28.883797821990356,50.48243807557441,46.095349451145466
46.23413447039226,66.94475917964823,47.63153775069889,50.0300937194421,57.79955672484845
49.94882869640483,73.56755255468022,43.60281885443867,51.10321480781011,67.52025431161977
35.08111424930485,60.77830549098079,29.48190695046225,33.054166407839936,40.371686284436024
46.438774058844224,63.005776738675195,42.410849067986504,50.3716816131872,55.136591115594975
51.987099853518,77.56392218678772,52.14366781840733,38.91581624449284,64.85763329260845
42.76482237167512,59.00886916188277,25.692231681894526,36.29485542599638,46.03564240033819
47.857762341914984,68.5791608551632,46.7037201580371,47.81311229475667,61.49138301085471
54.05519446179007,78.0297590934803,45.794493232231545,44.780801328138885,61.82856862782597
52.98770985905766,80.92656300461474,44.542835157231295,53.264541713560206,56.27144664785516
57.779474813717826,76.54291931286564,47.37202914391681,33.57436857369112,64.23231624356409
60.26309416146062,84.28494736550053,48.33414903803022,51.01879362541827,70.22378753675251
53.360504282982326,71.96716726793858,46.95671985562044,34.30768558236883,68.71704331918677
46.360645221477675,72.94540718115988,41.09994915330188,23.866934870649104,60.90183336066138
51.44838676036474,73.91409704440443,52.60899723815551,36.75432697958743,66.4304963355328
55.439906001121756,79.30826847576363,36.58489678242548,33.51753229594895,66.49470018786342
60.74838575866775,83.89164130600506,35.71656255791599,54.4908288651426,65.00668510062872
70.52164078607024,89.6413538324178,40.262580290054196,49.16322382802832,76.9480005597741
52.75694423924966,68.1800181067167,32.540075911475256,55.14043243758771,58.12183700077495
50.35089429942193,65.99050039424158,38.98265210850941,49.629273203336574,47.65035925208015
39.78639157028337,62.13061218470449,27.9267001484196,26.622070925288707,47.22379421902676
30.519958616787306,50.5113902159537,17.843091610518695,34.341541168705575,39.05418554163785
69.22506697499783,98.2165272966719,59.97353696806787,50.80503048561154,83.93314850559496
68.38400627927504,80.49331733841836,36.35580281379696,58.69841153599655,79.52337318623132
64.82345733632351,79.91316173012837,29.6625512260611,61.40445629122435,71.92872837113023
53.91255690988045,75.55051311215178,44.401823727184144,46.0140196162022,71.56610902281702
60.90331973868027,74.52053260561098,56.53003768286366,51.673178681072415,62.80652985837956
58.05960076940208,69.6372067557761,48.49529831988852,43.875962840747874,68.9956855678466
48.904574144226046,72.40228566710636,35.72957325887474,69.4904982162713,58.48854887169073
42.303383278076474,65.05962054997428,34.4228024802806,45.49398285970959,51.482063771846256
47.69556278453824,73.43400528948814,41.389342880216276,47.426073677503794,57.73197950024707
51.389252090503106,74.72904468097653,39.56404364879555,53.55241189075663,60.3943029788342
32.139001140340774,72.05225110868673,17.947585292406604,52.578402926172956,41.7439690308813
57.720778275704255,79.60299346779512,50.481846115926665,73.85846495926106,70.23431181772216
50.7147166808444,60.9395173275749,24.47527968470178,39.684758710241915,55.06573321058559
34.12617350522096,57.30096760328145,28.175179545774135,33.44239444080549,33.563551450982146
54.215785729444704,78.55771921600697,42.94216498758964,46.27763257473103,53.41313927701981
51.03219594323633,73.47963733316115,35.04103867300517,55.012903327780194,62.36407724279244
66.3262721554848,81.93724948337407,56.39191618749186,53.387101007361274,72.24525825291454
42.888865565805496,52.411477996908125,35.57243882842545,66.70874630455145,47.27975466753232
22.503447668643624,49.91813081876385,9.808154272996973,54.78532238851928,28.99581309250501
41.65513363006098,69.92572524120928,15.426666226599254,28.0014370563895,53.33860730076515
53.9970943419176,80.44389287823478,36.56045854612478,50.290743611714085,70.33572592602543
51.37108860287695,67.77329997999297,39.972715521519845,50.46364975059129,53.61614089843943
43.24424351628556,74.83271767675532,30.790113969918096,51.22824975823051,58.06687087016754
54.22947375324763,74.32660748197193,46.06264053273126,38.54554164643727,59.08665416226532
46.53609920975421,69.6428668009033,42.98585077431518,31.99703393661177,65.92461094665028
31.270104758190758,58.06613220206178,30.334563329372287,69.07732870167081,45.40847943269749
45.40423342208908,66.72694115655304,27.971055946233204,46.45046610078672,46.603921149797976
69.96219672830063,77.49155014939738,48.84752229499589,48.298802077124556,69.8741699790746
55.41993591405144,68.94749877774146,51.45590102545816,46.7237502414636,58.14898222305678
47.177765891188464,61.35217121793934,45.41956291661516,54.026549137002746,52.17543506054283
41.80487804596622,61.52199366426775,36.45540341996757,46.735002649736025,51.08892016087637
49.26844088912226,72.62424493396614,45.8053512249767,61.86451195472392,63.81710890261156
54.31750373842555,79.68758075472346,45.04462583459361,72.77350578192653,69.97663608895235
55.64682065652255,63.0511875672596,56.702630642820736,61.22908806985805,62.93767451823224
48.71675925778853,58.38302300813657,59.00596780614832,43.672383308441574,57.0617316746956
60.71833364313211,80.38789070293132,42.623773067146324,44.962070204127365,62.85133502795266
38.92519949594692,67.36085689651289,35.751804187129395,34.30388178471998,50.45158523483875
41.68275753047268,62.889001605468295,12.033521196176302,52.39821028031079,41.575910826983204
52.98053840168576,65.0293001918545,39.128379137328245,59.52669351344345,63.30412289984639
34.29690709854474,52.23197721875083,30.652339888003223,58.688587172532635,48.45208645820187
36.22308349983263,54.38666405301354,12.23081385387628,60.02554449184321,45.048220638194216
58.82126170116781,72.69154304805733,57.85942122741035,49.242349629713836,68.10653559828582
52.40798109362703,83.6974711103718,37.81150813249041,61.277137733297934,69.40352693949406
45.76620339135871,67.85869531329675,42.26465469064071,52.97310615753374,52.404898821227526
43.71148734423669,67.65375980891999,13.095236050312039,53.629217742269546,58.173791359046085
40.4195980838904,55.753728005112634,21.66557064706207,40.85868200612077,47.44050867694011
39.052835163448876,68.51165741745244,38.86507266270189,51.12342540993031,51.55817538230619
33.56711939051907,56.53773607762706,25.310061892093525,44.883724354251065,41.036618686252474
42.89746910222117,66.72192518416514,37.16976912141653,52.57711624205052,56.08193567924052
62.524219897736295,79.82242820444492,50.77403805475994,57.380904216829435,75.75342606010909
51.35442984847315,66.68430513534466,39.48816485041863,36.71911241118423,51.547819515433915
41.98278443276976,63.986977788259615,50.44563550346209,53.08278652817427,61.52145939074431
44.530825111837444,68.22697027669591,38.69264953486311,56.34501868880307,45.94584979330059
52.697751459293244,59.31164230181204,45.28081006018212,56.18817568329671,60.06474146800432
49.43998142074187,66.79113587599875,27.344557599617332,66.63388742189927,48.429434477777455
50.55458695995376,66.37465931617302,49.10790336295411,46.32068240261484,63.73632531934238
23.889472571375524,46.344720458295356,28.30740116374842,60.19802292990733,34.03719866397313
61.557512090104645,80.8935618541054,22.466015321173558,59.74876255222512,75.38079812400461
52.01497375839606,64.6695998486907,42.44264052680532,54.463206200048916,64.0527881265057
50.783072164059526,69.53683674058175,39.30170759362121,49.41893513921919,52.54916930633688
62.111033986666605,77.38207601387509,41.131400763593206,45.272450649439534,73.11270794435278
37.76879461449086,62.748567803667115,42.33113537834998,68.62601278498306,49.048096653708
41.02390908322689,80.52007146022038,25.96448024286384,39.06240211077106,52.194757426594386
63.77897052770375,81.82530098350557,52.235941520055285,50.43216255208789,72.78756322324097
45.30115676434448,74.16113452796273,23.965352868665697,55.13228043349959,52.448931857023574
43.49217761526157,76.94854219983006,30.69519728092473,64.14958852238723,47.93020442578174
41.95904844819853,54.20643956422057,24.110853834661082,49.402844413612605,46.881263273480016
40.433986698906054,64.67396300447511,38.90024703524371,58.398945865568905,44.48466918741718
51.974158324886886,71.67709529743178,42.03964721746504,59.05768561724203,66.80275210939719
62.117018568972114,71.41470594910852,35.29641420531182,22.03638765447595,70.90940662561223
45.38777559230204,69.56947507085563,35.25546102420654,47.29532516752008,50.542928825615085
53.316881075419,72.5120827360794,47.798150345583494,57.455334263960054,52.58566826846219
52.84367738836628,60.39459836966701,31.831832921321123,54.3373316222953,54.43836407501968
50.55087890779659,80.54132975271875,33.297472533310966,55.10228967694441,58.029515059135036
58.17026724179989,79.88027336432589,42.43314143890614,48.77452565328342,58.38297980347933
59.82264717420583,80.50857832661762,47.743586389558224,55.69033161665102,71.6694871371162
63.06260096083213,83.84994754538548,49.36522439158618,52.41273622332726,69.44334226267543
58.622322141883885,71.81927378268499,56.72626346613016,59.24622729507512,71.07115297416843
68.0440925729365,92.94203312432964,45.698800847266774,48.92196736724801,72.488581344686
35.5706178231884,57.87936587667524,36.03605891996056,44.36106206205487,47.52536175698749
47.64429709894614,74.00569316777083,39.1882391651138,61.544660889828165,62.345729145482004
43.25731883131024,57.50011346159785,44.13325487819936,59.58680581343994,51.361423433807815
41.717887315316176,72.3781829357431,37.594677933203485,61.186432309323905,53.906333177449795
54.11204498332924,68.85423608298373,40.12531652432834,79.31494126447859,59.76893582105032
50.423876081142566,71.04974894769614,35.60596476241094,45.49568912701645,55.55800564908051
76.31544429167027,90.96714463531077,64.55263292543319,32.63807578498106,94.44736032390742
39.15315783128365,74.57984389371578,36.50512548434099,68.44290023636032,56.63971683702336
29.384461226252352,49.73584674996914,30.887378022562853,60.34757772990039,39.94300697492576
63.99570116105383,84.14922165047591,45.0865910043384,52.71311611633145,81.93289908659567
58.40245882768565,72.86304850664246,33.21206169800054,42.38970739156424,59.64045587143686
45.876190038101655,82.65450744980475,35.014037353805485,54.861877479236796,60.19394372363168
44.68345598544997,67.85184469512538,41.13246680718979,50.42922325065926,50.70441422873918
42.1987793261793,76.16627636856305,25.21346297564505,66.49221002088288,55.33723566195259
57.82376583519219,90.27800776300724,42.892282866071746,37.01854366134796,70.53813138129344
73.5837229912344,78.54031067237095,68.11629265678746,81.23606513247557,80.9348326886069
49.67756735960016,77.05539165454103,28.677143197460126,36.01008218340506,52.54019057749835
36.0663627223382,60.74434725219297,29.146531788794213,41.63388192034749,41.75331713474932
42.91130326691838,61.651246122179245,27.35488749163192,56.88467712783206,46.469549718244
37.13147724429075,54.17287822193729,23.89005448351382,39.86913638350629,31.728969112212663
46.259971409987656,55.21452774441093,33.93774888091264,31.098267870143047,49.74793524922711
37.59436967038379,68.00734801957756,34.50888664438571,56.19782152349814,49.51968453898813
52.27824983626181,78.16584320316136,28.498250497716707,51.603215151002274,56.98841422953013
61.85675815182989,82.0089407343246,47.56098335360067,48.9304349737815,72.63195418650459
45.67297779922184,62.814083478302265,48.24352392125229,39.97023903377991,64.47987734823433
42.76688038423637,56.88167929071956,45.5640002738316,36.34514306096022,47.267663999352145
56.128437521435345,71.97574550222912,46.19005529288597,45.00545857569698,65.41194307593996
40.80011426192374,62.47564447202272,32.071899811592424,54.46048932670984,44.40194094177041
38.72884087665315,61.464900954693675,1.9417017735006574,51.950322134172566,33.30043602354334
45.650368096631134,69.83308307768023,12.160508040092903,56.81649326017919,48.598157525529
51.08271166232175,85.33622022552737,38.46929355485329,54.00502135502181,65.52529558999491
54.23620164290363,76.07980400699114,35.96127119307469,40.175824498594,75.0726291570608
57.49280756326571,75.3924917158823,20.167294036318705,49.28404947162621,57.05369753308646
56.313370954717925,78.2569398554464,46.937523043197686,34.70941955333686,65.3503489500352
65.03428760741816,87.88364073672054,53.01144999269152,53.796793208591176,72.33834606048856
63.03975598710039,88.5283734345661,48.62402888327367,51.929021273187956,84.72937897192615
57.89618724505896,74.98921961849854,40.48310243749346,57.47431431420189,69.6080172648431
64.62480078923178,70.68939363315974,42.29138605322984,41.996349015157556,68.90605653106613
23.181480029570128,49.51419446282558,27.784278254300652,59.379403695019754,31.64983278406393
48.33450566077447,56.981981258392906,41.71309897217515,36.031061636445266,63.83574145730879
50.164700554115186,61.02645131683879,35.85124469674692,60.85485465209733,50.13240710583779
47.711670445875015,65.03434326032824,29.026484954147023,49.061747567095516,48.278743657878515
48.713806983278886,71.19898969405526,27.35744456640002,49.522706759908004,50.38778685131484
51.08943032356405,71.63183818592177,41.64261989398524,47.4410191962747,46.23720301555517
58.80998188816034,72.60490271326907,50.40276859967955,68.14597341374181,67.29321184374183
58.31233104982025,76.24857291396026,44.461725684150856,63.62888122941541,63.92603923982937
59.50005113119178,80.42186360880336,37.4635163193795,71.00793309450859,62.29917214159394
65.19298155573628,85.23831352997982,40.17355352475229,55.010479634195356,80.06419018332275
61.26445515281195,76.28694487420965,44.4509250487768,63.98235695396027,65.8682385011681
42.668089810407345,56.4934524122602,31.42564078306496,49.01691434191753,51.324602427446415
43.948279995584855,58.64933371115293,39.24113133985506,56.47253341649878,52.76807898829144
41.75446971131265,47.31816129570744,25.09819299356418,59.17391053155464,43.73423862202184
46.71788406311697,85.45910388435519,37.539358052085554,45.711472253738584,69.59686897063196
61.49822563220473,68.53211070383013,65.66793907013107,65.12248809828317,69.94086636478843
44.423053490574546,62.92560761793234,38.4121226848399,43.990505556316975,47.469589211257215
55.31206366889974,80.00591295690828,34.67826337210995,59.54342989247413,66.18379425997702
39.4552753878737,55.974144953851535,23.406289416725308,33.877334548093515,47.942261606213556
47.66454761208032,72.64151433557656,29.42974096681377,52.11192354189762,62.15719468272536
49.50693295966542,75.18582658072525,31.674918283051497,49.07412382105757,65.52436438137406
68.47571507677551,95.64445464425286,54.2261389668189,56.66825043642886,81.6074376109181
28.741948089542614,60.74789780599642,27.395517632741875,52.408454919069,36.39373921941773
56.14083797380473,63.5644874652735,35.49299179507005,52.11937671111926,65.17871664837372
63.16871383039903,81.75459463331552,60.69231973272235,36.94617394588421,67.82266195335939
40.90613052913624,71.44310307205645,29.530901336446327,47.96573646166367,56.42353908885253
42.04933583086742,62.978494655530746,46.06113908128391,50.214308896501656,53.91861167040089
38.24861554724148,67.38788562682069,46.11072039599519,31.995814549683182,58.11417035157597
62.84315306095359,80.82115236963463,36.64545847303846,49.881701004458016,64.84393688022301
44.39639363957035,70.63185056751689,47.807952407205875,57.76970228574551,59.87491286359235
65.28658660919434,94.50556916466148,41.67657362526164,52.61240338970437,73.39956678027471
61.70687255937129,81.40645542505308,46.138267199737,42.542087600849506,70.28597489040634
55.96554285278798,82.72750414633796,34.82142928246702,60.67370727410317,77.19230044023257
50.23069564462544,73.70814849825884,44.14998213726559,85.25945491114145,68.13263569871783
42.37487997209904,66.12444516500284,26.537909955230337,60.20559081885975,50.68802008807755
56.46819443207245,72.30166554354545,43.938479301150636,56.51604256849699,68.34563950760618
45.73783490114437,57.71399584738402,32.54775817422405,37.5261504864698,48.315475000314414
60.4194660428845,91.49063863427483,38.895895006642206,56.9428360294113,72.3868434714083
42.67339066968382,73.37472911280675,27.228705584600057,39.68240910210251,42.64907216477718
40.04131807921394,57.42605996628565,45.989136134078194,56.9639195331717,45.668512327617506
55.057859231927225,60.627928791836695,37.16050111212212,48.08881070352923,57.51824460653268
42.003901890790615,63.82915797045161,40.11158915248385,51.53933581138534,46.94034316039286
33.13519769323415,56.566654761281434,15.519291705632217,40.917739877110755,33.50541156800742
48.27929208892893,67.89496137586234,37.12509037427705,51.95888907488324,68.59877216935196
65.01807238030263,87.65724639601623,50.943825820297924,46.03397510684618,77.10274764631163
55.386735387011186,72.34191136168798,45.3547192437507,69.4807055267061,62.714697142812504
56.917238421069115,75.37377061108168,40.32248074966058,45.094234909302095,64.1870126347965
49.523204532802964,75.9820259814369,41.32395039325484,73.07245463117576,65.25057747510891
37.967709410516555,63.83853848232264,35.88705201331171,48.549535375876864,49.030092775672045
71.84379416613652,87.45298932157397,48.66890719609346,66.49823542590772,78.34885245657857
62.47532599156824,79.22858688537741,55.32422395876314,42.03246013669299,67.88695068768271
44.178149724521695,63.474852861699276,28.122761647996064,67.49232290734831,49.41337323164455
66.56786915851234,90.20334247951824,30.468530009733964,66.14891910113602,72.02665999408616
52.510106724598494,67.69510955361909,52.52522112263516,59.904907070064546,70.74507659002974
53.104947677675334,61.80355622107225,27.798179383173114,51.686362282000616,62.90064223708788
50.49315221779918,64.3710215238177,43.117796699674805,44.601028232697324,66.27056355477667
44.782060514985574,63.730483491667215,28.170269716052985,45.4700927108819,49.94362565527772
51.8925774520211,76.46511108089693,35.603043863175934,39.121406187914296,62.173591042894635
42.50607388266906,62.5605911399955,40.94562879341986,26.504786334920812,41.79907368793144
30.22453564914814,47.93835033354463,31.319755520538997,48.389887867667674,40.571816644862665
50.52537754081585,65.02865813993733,41.65368412049373,60.787459815178764,62.372781640139316
44.95787755030048,64.67541666156987,29.726941569794228,41.44601361124644,51.73548049978465
54.21792737121319,75.14156929368315,58.24736783440836,47.17780830445582,62.57343010603281
45.69788130449859,89.74127008282338,47.669485175105095,48.9677370715487,62.526367400765864
48.85548775317674,79.3958620553477,23.718992096155226,65.5370844692385,66.48985227627948
75.67235527930286,95.61582564286654,67.86671131878695,42.81240967891496,87.4324129456175
58.68606418329354,75.49514590523751,25.581930118575755,22.163329078707406,62.081499817741744
65.39554771914419,88.88047758761427,51.28193943802304,39.65797235116185,72.6294578183388
46.45065408670265,77.02535628242336,42.18586421139067,39.81340742851904,50.102719879865376
50.28071815839728,73.53064528589539,26.551531982041034,58.41649909465083,61.62762871255504
42.271111536313185,64.28318707127754,27.557415276322423,33.05819731468869,49.6176296285674
56.20040696215559,64.25377687719478,27.594231462725602,56.644361891832915,52.37509924614614
