Intensity,Volume,RecoveryDays,Age,Injuries
32.06059630064374,85.63089217954398,43.83699080902394,32.016849586088355,62.188805821326724
43.087834667641104,42.79743040398333,50.87640429884704,42.27853966127749,41.7860460258304
47.78113476754687,70.9896765490301,47.10747331982697,47.339234416199055,66.21118865306596
20.418661073043573,59.449866323758876,60.145696637892456,51.677671133744425,44.81467643284294
50.643745801913724,45.56194588086703,53.91066090563112,46.488673928374844,66.23442844220459
44.45874457681816,47.200425198429926,61.609816893771274,60.31618034133556,52.24264582122287
45.312382686060644,47.096711665276786,92.27231697762973,64.70346939172313,56.90589069109841
49.01927451167481,72.63523927651053,18.956695298609663,61.853319786010985,52.34310143458608
53.776597879965124,69.05819321360278,73.93509656890905,50.13364481435649,49.56058857626112
36.04814393452231,48.42535194127317,73.15842038965206,45.195319629087365,21.812201250940237
34.72711237697856,43.31245426861198,38.847141894665825,59.471090578853996,56.86424623941052
65.60103453379003,45.44802280899419,53.956708470744374,35.417198108883596,45.6332885006978
50.445068231010815,51.489950020407974,63.83577061275329,56.07769712086065,48.65739191851083
81.3498995982011,35.264650272499175,63.478558545375485,50.12395739435047,57.32623628264107
33.58978801524566,33.25712051709307,45.713441082984694,49.4244621167359,33.645191731379356
42.144832064348066,54.80303366118903,40.4627105199552,74.25024935709418,41.183251330905605
48.909289277136516,46.244752291671354,31.14074932444332,49.31749778111528,37.39184341692279
67.41327498590451,51.69403889610995,47.62954446818482,44.8612676215312,66.47889370225263
51.04532762087487,33.782577182635876,62.17033889230446,60.913175580903854,36.47505413290389
45.01063209436416,81.7643527480961,54.622300239792935,106.49350404533257,70.08024018639256
87.61582020119481,39.101924061828335,86.77601279987014,31.62110445027477,47.26377690630956
39.18942479309926,50.859711607461605,59.260060008417184,48.57917824552267,54.54241693724592
45.727570943431225,58.309103093067264,56.948839215929056,45.85500459207901,46.58724454113801
31.682876500967517,52.17917028490301,57.212518429549505,64.57539298267594,32.22046832332955
37.68885582014791,58.65412549127783,58.681654399463426,62.66073557365968,86.91635062107599
32.14536865142392,39.43297961044542,53.11711935482467,51.3306128510368,55.63730467212107
74.43126517488497,84.16501845185121,38.70186382580721,60.895701889764325,72.41801692513819
41.0473993937252,53.801000259118965,45.194286592944714,26.62904107637048,38.96014165017148
47.60950571542976,71.57081670576488,55.36409037641337,55.02100904935873,48.62921514157486
53.87271978036369,54.96118082663672,23.803082485938997,59.69044727096302,49.708405677027805
68.16661709475387,36.387629998634075,75.20258759409904,37.400488324080875,67.5415834636324
43.044786639144256,59.511563853705304,69.96363564477997,58.113284914255885,46.22935540173571
42.46796121714409,45.57030244890018,32.51510490781393,53.219793039254874,69.14869879323552
66.70398163197846,69.21305110986036,61.5927221303195,22.827628462368597,44.729907307593045
58.02198472656565,43.40418125268033,45.222865907557,53.48452335187795,50.71279922670589
60.284704212907,38.470017791436604,11.982578134657928,34.14270325515634,69.63482839063072
51.62256179760025,45.50708186073935,69.94576860213581,28.542582415428928,65.76880165461934
57.069497808285604,63.02331867669902,57.23834233223667,63.346334476211965,57.88953331194736
55.763084134423515,56.90235125973541,33.306883584558264,38.35781729158182,89.73857019697499
39.34731260414514,34.01279322232416,43.983235522985964,40.07357313937414,34.83280985640451
60.47850316798602,46.47225707649498,31.424958583225287,39.85273381950084,32.51830019741615
43.86092186278962,61.71464214775937,49.61245604866809,57.143299641662914,54.54768983419997
49.09563613542273,53.71553264901166,57.62060582817023,34.07020486958259,67.54454687950914
70.49028175688808,39.472515981533746,59.453984903091396,50.00574443239697,45.118396794136686
79.28040365086966,43.35085247571324,42.55032637203924,50.60161538367887,45.397065129354026
30.046097094257348,41.33234791909156,63.414614406731474,52.97040436909497,53.13362646713382
65.65866458906322,55.657915635862786,33.84206916151647,58.101561996247476,50.392646889045004
48.00622705547496,57.16802762829912,30.871898832424495,43.791679680343094,45.29848652500496
73.04319617283154,42.683674696315215,59.21426560812696,42.81310376871372,45.56371495858296
57.13963245924896,38.31380743532183,30.38403587359684,40.051978112760864,55.590093207989455
51.23768104290546,71.76718002372706,68.51568445111822,55.77934511026918,52.316675136660024
55.52227916911401,42.86474786016903,55.15811573298644,25.217384670650514,51.73708561834793
59.15156077367314,59.14361215093414,72.1618994524648,37.588937521809385,77.4761486707376
94.29667534095603,63.5142589378672,76.36250100812794,56.037672108551476,33.53675027512155
27.2313807523522,17.411044745122133,59.64431575353726,61.423043553554706,61.79078045559764
57.64624949981571,49.95764335322938,28.639681778184258,24.44610452380759,44.52964270029898
27.055356545582896,11.830672953559741,50.316771600915715,52.94382698002563,46.03416385144003
52.62353350643065,26.998978961024605,60.566431153580695,61.520244443234404,44.21271914756369
16.443949379750784,38.98164474745256,56.04312634254413,36.68798078870294,84.02003415516148
59.82323376801822,56.754249368997286,57.6212201676956,34.03279496905485,51.08515300669519
19.827847874871278,17.785793505448794,45.92890118553785,47.480895989181334,64.21255172752767
32.72059509120932,49.982805328581776,41.99963938335439,25.25102186337325,44.05133453147971
35.29579587244513,39.45272100224868,43.67820126704546,82.2435356261503,60.97594565467691
64.79470727374533,56.97024394074542,50.77355803076591,64.32587531973373,45.88656620635794
27.147470424042687,48.10141516565774,48.61329803147457,84.05288997573255,64.05078271491239
43.508877439481665,47.08386696231953,42.86084566851291,38.15685394115652,58.542239511239906
15.94488498129379,49.01629449090486,36.900448939307196,23.65430191650467,21.674283280031098
55.838443398868876,75.39662723407383,29.984711020361857,62.4538103372487,44.311433928125496
44.199481144318646,54.91009184818235,45.1855676283934,55.24953876374592,66.15882635681831
52.19423477964756,51.319174739173576,63.95977873456563,44.51701630764542,66.18867638130213
74.82259868870878,65.31894421060443,56.35094903492363,64.50367907525816,42.31595298404396
62.77867878621709,46.531334344615246,45.27994722342975,43.39382650096788,69.44730818246501
68.50474475871827,69.14749555846541,56.473239336366085,18.261114748119873,7.677553118164205
54.823407319926524,46.26045508152126,25.717362544403404,53.02793060447026,43.86935424992171
71.55442885110735,49.45226247014985,42.72844935507992,29.64296126446518,50.71387324634831
62.547490898778996,47.08995994390904,61.711309779301565,49.81738197709649,61.743510483350036
50.69610927563937,28.850009363684038,68.50163619981781,65.20646922475115,66.5727733540205
103.62822823954005,48.509426750050544,49.071635267865105,47.7171605022661,41.424029414723634
58.25743836774316,45.38367482184864,71.83877712110156,50.83141141819322,58.734389588164724
56.65166672988293,58.812194254251686,36.2182493907788,69.20582624395676,57.26388356141856
57.701534852880044,57.071065618410266,14.535099959455948,51.59667477684573,51.279241892475035
53.97327884641844,65.24318563940398,63.70426955569832,64.81766141549663,35.4940961549928
51.87362068994236,26.540408277814723,51.25622726500687,33.19514166765948,46.04439733371875
62.09195788378673,82.0273039403786,35.61460218145463,53.81337636541479,49.28967154149538
43.07392222278413,54.334094429218794,54.56533918065817,51.36931826365793,29.384693371253384
50.572509204933866,59.453842837638206,25.41549003718237,38.98051496800405,36.27210380073544
47.41820472019378,61.55545426381025,46.7971007927676,71.75443552412176,54.78779171652504
51.120122806554846,50.59151673290979,23.07059820901462,48.39853787478547,56.15080321607432
77.91465522279637,35.890148014668654,69.17857436478234,59.20712018036027,41.127915790065074
40.97753199641217,69.8737704424604,57.99636878763922,64.75776297299859,44.54232710254096
35.25528712510118,7.731747440310151,31.61021745694918,39.94787015340729,62.220871954053486
34.60909195212491,25.26113062618281,41.34577441323925,42.064583835566204,50.12088556164395
88.28373771557325,54.84942071581689,52.55910089227835,55.909506503657795,82.8698034598819
23.672035496230052,68.56881959724674,62.773019047023425,27.749021334412237,39.533595414584106
36.166852603327406,28.45127740339695,42.06617727484338,29.985060196808035,58.14870980832613
71.65137353647616,38.29758590827018,32.41641470814344,67.42578162301987,32.18178623166967
26.232236095588547,39.95464245578989,61.12856306972503,53.53864137210136,66.37272025293993
34.48502460561822,63.888256720311176,46.90083969353873,22.13596649394781,70.5915027880513
51.330802023266195,71.48990689085315,68.38198007000096,65.7630611465739,88.21416849350797
33.22271231977453,81.58233183245736,46.504197207959926,63.794141224772986,51.874865181329916
63.96237191278925,48.53493882402042,73.95527577640975,62.10134600524464,32.885501195127944
56.68154354391772,60.11954483254198,60.8218500802499,35.82332715639893,46.12191178440249
54.58203595910241,47.03328062476201,80.64507507459382,48.07658760093517,36.22079212838096
48.287707509932694,27.134828405912582,51.442727855715894,36.1193690495102,37.54872077928042
60.121971977459346,22.786039949183795,45.15990200844826,68.77073372416794,33.83327485438681
49.30621721805637,78.91902679490524,68.27718398121198,43.8035104140458,37.7387963597527
59.35179691660191,44.76549031867315,75.69141603327026,58.920053918180365,23.825824885118536
28.551385884895964,33.594790286413655,37.648512065228445,48.93724574773897,57.55912336229051
31.331736140947875,29.264413455822087,33.50055060967972,42.973855132538596,59.15020707870827
33.68700913058336,57.34608923654756,41.6262242400454,36.70252240846768,44.27897338137967
46.08466949515946,73.63375653977536,55.88761626433519,32.58247526155968,74.52152153763507
70.24683302915571,33.62298209761332,33.02629738383779,40.42874383997331,30.81655542887791
61.06934263829331,60.74592114101014,53.858721060245074,45.22380288780219,54.08252171927327
44.87206795143864,43.747472552226014,47.4830010439297,52.64486698685684,56.67545211700258
34.17227667613376,47.423134867344245,50.46307284180385,49.111503277614425,21.70738485928822
47.83771043555896,43.69011298742305,37.18403219480381,58.91875844715333,62.46710854863418
54.7350369454638,32.44929281186708,35.19851864481762,70.4360706413483,69.53180976952973
59.31176695300704,36.07753542091831,60.30791025339645,69.94975357589655,83.31560059935975
34.12010806528236,82.04952327390095,21.555837835580427,71.76209191924933,43.033824086684554
60.042932732961035,33.23403963420279,66.27601092249293,36.79092537033211,36.425888823671094
68.9620421565944,29.67670860986299,38.3541452097474,71.41308848252373,55.74154502171695
60.06978252483248,42.53215242096514,29.772623709067457,47.81187360727684,41.898102770865954
42.04949653583739,46.98297872197622,55.18928596549433,39.20415110640973,56.81543070529591
68.07319749571897,57.39817557728064,70.21749525413155,64.98647139686348,64.3496653824536
41.19204415727999,64.52439196084264,50.025634408261446,72.13009021250508,74.79842078583575
63.35489642240514,53.53007052906894,55.4378137684308,53.45498981654152,38.0513662935463
35.68952286991274,59.721064672984724,39.80852657621261,53.93011835580826,44.46906120037956
35.64183811751371,39.68046166553329,83.60362105172166,39.754740640931445,40.139856767523504
36.46914621599923,53.210008014888075,46.11596411634966,24.36106867823873,72.80031549811054
15.609162196597303,35.723132953426116,45.151587368469634,61.447621023314,40.295292159800965
39.734378845060874,52.334456254963015,42.89290181690343,29.82214863935792,67.8155487790348
59.13643786553184,63.22481693770186,52.78571172366521,48.38339028653685,70.96505123608286
38.83815414427202,57.55712929191715,52.71782608562955,51.52457102552089,27.546071348122165
35.62718115550294,77.68680304591878,59.17395687842746,32.47229189168931,24.423732138456074
32.9397852731487,36.63242312223815,59.88709979221281,21.90851101472003,74.60992073585453
56.43226888828844,68.06401990993459,51.19991402001431,47.37733688658215,41.727776960637954
42.78547821388976,54.092433865119034,54.09108758997821,31.84380566342149,12.676807313517543
45.903372754262904,71.36590160964694,44.62321408469151,5.417075804303714,57.23017141221849
46.038705980244295,36.64709962488524,18.495680612531725,55.76168504309216,61.618477682167715
45.98440651288254,34.158017508653955,15.531041068448843,88.0555358317614,49.07648581708738
59.48880110074179,47.26494770154613,48.20503736661107,47.08710456758643,56.58022220475306
61.59414956455112,58.05294310425779,65.12800435279537,54.99004891288474,49.1304581229599
50.29513192865022,47.051058556869094,62.52369529189637,22.046606974876063,56.286817550692305
47.35371742969151,49.79702208659906,54.811693773790395,54.404974560859756,61.07629304657284
48.985000065151176,46.63970231964658,44.57077365279114,43.95161477081389,36.155999078789534
73.73128877859534,43.62412965120998,19.00858542145022,46.756306074886496,32.0636928466168
48.76945971675308,41.82605940470178,43.71987184440007,59.0643164152917,54.62184059234489
67.23610659700942,76.23175915667457,53.119189678231606,47.866540219514825,55.587813375244906
36.857802587258526,37.61404317087584,41.072321400742084,46.568587229172,40.36857748678679
65.82543562074552,58.82574720122046,42.087073838033646,14.672071022003038,47.86299548306281
62.94512274890212,56.00163466954363,47.66850429009953,43.94312135786829,47.04117529555481
30.364002988588247,46.242049885278476,20.707971555018524,25.435761105134816,54.05789983467824
48.5735870832974,30.945706413696346,63.01931052969084,46.90684556307315,56.59823504834243
63.97083235562078,37.31990324589272,28.58693138504173,41.596556127961584,38.21390750834857
50.52151760082798,54.946292101328005,41.330501492366025,62.200397907631306,75.59576922450282
26.76461496836722,35.97973428231546,45.74986184766577,38.008413157732534,55.86367748066865
34.640415084177874,39.7476203128409,71.02166780627064,69.48321736766755,67.86148039521909
37.64373349555234,60.33066404618182,65.60691186121285,34.045703025671216,19.788709181319586
59.2955667205688,21.242494410992425,39.4407508476183,24.538670129466794,50.44753700898749
79.18093495768014,61.05504874156494,72.54109072984643,57.87062707600151,25.794956479456697
48.605595902194096,54.4264310596847,57.80851787485499,64.79318511524414,38.1066916503716
52.63819336768059,46.140087450510734,62.4641845241849,49.36711791727254,50.80296308436688
51.422582640046656,55.42709675202856,50.162300360629985,68.8812311441118,25.014523969853045
63.37375944808352,56.38468177426215,53.839275940002466,46.34942806469052,77.01316807759352
49.95463776353267,68.94992279134873,78.81350972238404,39.40661555055529,47.88905196074249
26.641081109661688,33.859562991478015,59.09101298900537,48.27309230756822,41.50571659410297
86.5906333353472,46.05636567995431,30.5306295805242,36.3117387974809,52.59729674556327
55.084685460499074,39.245768522548836,38.12719583101125,39.17647806976104,73.19739854240615
70.77412770643687,49.65628366931326,54.99437428525781,52.10321732116325,42.009194049840275
61.214759338955865,25.026822649379692,55.65052930587699,66.58840565917299,37.33408347522243
43.54242059327221,14.417357561054047,36.72430502375998,76.22627281983185,21.059559309228845
37.69128186693619,71.70122713443169,46.531564722448344,39.83713211794704,52.22035811239868
40.66097724862449,39.972042155554,53.1158484941771,42.97066774995359,54.10288410274245
78.2975895206927,61.93835627178584,54.44049627151956,45.94985489048214,26.874660004353
68.31090337795662,44.88650470813726,35.54446956925169,27.881397493110914,51.42181381198204
51.81299135210556,40.241370647149324,62.21133318440325,54.2286320845314,34.70061359082659
25.6138206471456,47.386747726941195,42.170438742498106,56.12245504130149,62.50967242270045
67.61735070724995,34.528213001355525,43.02804601173166,40.33712805664875,32.19459562033906
63.19597416761222,48.61117913676311,62.821203464837964,47.919615396382724,60.532704162216575
41.3090657468769,32.54770220042751,57.88694566300738,31.818754221853496,38.311593140952525
53.51473943197259,43.42466863477548,62.34839477071722,40.08139770039053,27.88228293462076
46.5282268600934,11.167833408752983,45.212707451662084,31.208859514545463,60.89999590979646
52.714852683108894,58.343443928694015,62.612204962253394,60.42242561551812,59.55435088933969
61.60826960110958,64.00342394562414,31.1848687697959,61.19214164308174,52.89626496833076
55.882505439764635,74.17124768544095,56.48748282760461,46.84100527221298,23.7504223892992
45.817497839984,57.70650864045617,36.19869796813264,67.37012616424371,75.38693221091272
52.5622866337877,47.114891844946165,45.31000848312351,76.5801498692409,68.04336190260224
27.409554627327378,49.537280346230354,76.96094944839132,62.88276900025393,35.61642349640507
46.34531710203095,45.56662152844999,33.77002024604336,83.0463932928534,68.44784286145901
56.46108760799354,55.61198696425749,70.23972881280186,44.063322432167695,62.53387435902865
82.64263035582304,55.78538356573917,62.13078737946859,48.411620843340756,42.71791614049645
34.76927544368685,52.71202710088149,28.2520171361842,39.3490268860845,42.470080641123005
58.92031112431212,38.566608451578816,49.86197400871149,29.84538463804064,51.524781047698895
64.32853600492751,45.0743456112481,30.07758205178853,53.47181140861928,78.19676583741615
45.502903591151664,52.96289866703104,35.55576713459819,43.21579780511433,41.57101664688435
58.156458078567454,38.98111263223542,43.97799808752219,53.58702691608006,19.631858495872418
61.028380879630966,30.559029452242893,31.993150930210607,32.7391414285151,71.25755774082697
69.72351541770745,38.18286828209006,74.51549881927212,74.07838660621593,51.892932999109604
81.5161562604214,69.52533005753637,48.20756339883575,58.77486681808112,40.163822679074734
45.207521017755504,48.01463683228501,36.66630396564092,52.95470805585891,20.48630744240072
52.295937597635564,44.40209496829361,61.19735779812326,43.39446808354314,54.22393298608137
45.49025825757258,33.98459834059757,52.38270120778194,50.571875575129646,64.35697729538903
71.95426297542681,83.67584914225583,55.28224712687834,56.07886096585911,53.81561261475619
37.51354574464085,44.48877834347814,56.885614272321426,68.18298727575792,67.84412178729283
46.66390263217798,38.2420467598978,71.84050857370718,40.88978217853871,31.436285313223873
53.301438392221606,45.50821564509136,48.470188547569975,46.6145989466502,48.85805042851494
49.02991734145511,58.42311857863443,51.92483640931965,49.45798017869847,56.541204434825545
62.00559041162742,30.615806122555593,39.55801996682986,26.13234047796655,49.30999343708715
41.98527873900167,35.60175475361289,49.917165954674715,34.87083226658857,57.47159604977709
48.70651676555661,45.72334780793132,52.01310132717087,57.76630047154976,48.65755892754549
45.20498970347262,47.04055364945003,61.47137356683957,26.58348144693257,49.1878368173845
69.76709835715499,62.73040367527073,54.17318617133101,58.40030874844803,83.90588244532063
52.533058205403094,43.31743549048455,68.89957024083039,52.650381243374994,22.92902902267728
53.168346317109474,58.16741154938373,35.92007441966095,80.38311952323025,40.64263599064954
42.329518458256544,64.28678509850754,59.457664109156546,52.84331822589173,56.764906933896725
44.529448594237394,42.735595964574266,33.431978593662336,79.07833309949348,29.729729552027493
49.295987684675545,30.229444773125966,47.50534139236342,56.81116322391289,50.49248622710259
78.24652149710853,56.46558531037513,50.38369312678297,59.87570494694594,42.59928313351195
47.487252185094896,30.80346732805989,64.19546796742964,56.260926603138095,62.04480965693439
71.38420513801432,50.61523217484557,45.038937971337816,54.89007997734966,48.62317385079931
39.55366424388897,45.4318329937048,56.57808068281538,37.74423912429371,23.840085985571523
27.85922555033606,56.57594226860881,48.28057563104563,52.23040664422965,47.689672576933404
56.11675154996338,63.70306883099297,60.90724903880611,28.716657320417166,36.76119391986515
56.212129018456,39.47324194505107,65.70701345828819,69.71055462833095,69.4518731016347
48.10088741282379,57.01359555395132,48.65790149680257,72.73086802883972,50.24285110642733
75.1462140609928,15.528376565926663,40.44835991808638,44.86705465629717,84.15647346931658
29.25069102110562,53.33518895463869,56.73678007984815,66.73491163888974,40.67620490460658
25.544809802097884,65.29567276363854,67.29354847558199,47.45914444605521,49.786317421283776
21.438180144978432,77.98826054360511,66.94825886307969,35.50943163571806,65.20623555219883
16.652072507891873,46.07720860363724,46.45158271498922,32.54496190388018,48.46539606918971
50.915409181549215,61.981637035087296,77.68955299208855,57.463562460990055,84.54099174119625
52.86223633674814,38.09160561765381,39.34775061655601,48.897168694546025,39.09165030785747
63.20855431800089,47.769279850797375,54.833935820820734,35.47941180228969,61.119372898176096
40.798654219259106,67.45876641228159,40.82613738694665,40.058295360077494,36.35820567909704
30.316194414219638,70.02044439890766,69.84568686555156,62.35570443816425,45.10719704336997
26.389396972318035,63.186466113308995,35.82276287209428,38.348259406085006,50.26903392911962
61.76737207131633,60.125216170076555,62.46375241406397,28.59480490649234,47.729757857303234
56.70296020079655,26.009505190323168,48.97806395774196,50.08334557897654,31.847886054643343
54.20146847164173,60.81278265651943,45.18778191027975,72.49870848363919,62.36247790008845
42.377629965641226,58.15879722067255,22.597801376966494,74.76809311257549,57.45588634823168
55.27911272743825,38.62455268646986,31.99443182845865,63.93831439468657,56.912569307685686
55.05022816261314,60.20637704450884,42.218090524598594,47.936492501424695,51.268900866797786
36.72271435605465,57.2093085993321,46.47426711863601,47.269433918917684,52.81649919019783
51.46579693289584,50.64816333238216,22.106848301192464,46.43578501703395,49.97216298752882
34.55973975121169,39.691530616773825,77.02598937038508,58.766885784874894,48.221989067370956
37.050689287610716,48.885097036785545,81.53349343178948,44.844767109363225,47.82571286747699
24.337596503124715,34.8745856310687,46.78222678699136,53.52426752729127,82.28131999112851
43.22122151603846,48.072244312040176,55.48535197906163,47.040021991378424,57.15243877846187
66.9699204765893,76.52286061040945,14.6221446069423,31.244756367078573,44.76456276404827
54.32181525551945,41.809665983647264,44.839823136341636,56.030004044207715,22.315856131371284
33.18439840652623,63.952024911645495,39.50797518678657,75.31293530093785,53.75154901288902
74.91860620993404,69.8132483682793,45.227007025804134,27.496839905824498,56.75923434895965
45.81457327935321,47.476343416798684,45.15079072908999,30.65096324488902,57.36101492922475
39.01264630927495,37.16372089412995,46.24352315685081,66.1236706924179,48.24172142277984
34.667019262185796,51.75245343703285,69.17563227735245,62.281266472427816,23.122187551323886
53.14337274588703,68.69842948861907,52.0319267467712,26.56522199044942,26.01258774928008
36.52345689212682,29.14972314167596,31.890920696491353,28.749805102968644,46.60454644363415
42.035917757374705,47.67392853508686,58.51328504923855,30.8690206595039,74.32888534647142
63.3177833923524,21.829906502126526,54.9401679834731,41.681695477569875,52.48433381718753
55.69749185169354,41.9038983218469,45.72033884080685,40.427367633617834,53.88491712460611
47.2740524818416,54.891044113483815,45.55170031532897,24.499348013581734,47.853909696033895
58.665224298961135,64.5840754549756,23.154382751655287,49.81026046648277,66.62255407970467
41.57464097703288,68.44831157401931,17.392661115657965,35.50406424927576,31.352519869091548
50.70727326030643,44.1889966788372,67.23748860038454,64.14941810557472,42.90239088921951
60.57452665627525,36.79886578115224,62.555366742951726,21.915476940462174,89.55551422468896
58.23958133449283,75.88772465050113,61.42791096358391,38.068070248720474,2.0381713150464122
38.77728933756704,59.97099711642212,25.667428872477718,79.18110103875362,47.11254285093968
84.39517642602732,40.87613126727712,58.75672177533651,58.185556939327704,25.841010699074253
56.044018608534266,58.360791369707,61.076068946087545,69.04664981120398,26.414511222080986
58.02095399318241,31.671262294427372,34.665633439285216,33.48421587464223,53.32927229988589
60.18409746379087,45.48779298961251,49.41890655871179,26.37893728472432,54.94556490247855
42.534249492490424,33.86708988708945,12.002090680487349,34.48638023750791,46.04946071288434
58.26630998545985,34.504022984441384,44.80046911827617,72.41501742990417,67.32557351055405
41.85322871193957,42.598524446078,77.71959565227795,52.469997769292,44.87400886163262
48.46886818119726,36.362324365653535,28.59791319754749,45.13804719826774,68.23178125575436
46.7921867785767,46.31476309703534,59.136246950105935,51.80730377185648,27.187908598624254
54.84597778843092,22.32497602595169,68.42679395051152,57.752140793013766,57.00194500479474
81.57253964557165,33.41468893966095,60.46069445845802,52.86363028199262,58.35982993537986
43.639655945679195,57.78333687497451,48.596749939473,65.0694800979979,54.20804421257161
64.30239599535562,39.79860590019945,42.78062664446433,33.13915637887179,69.15883499651093
77.04490167680069,38.4478516078987,53.864674553944354,70.4683608277755,52.11463580619197
52.20853079947782,37.60171440603557,51.57263929403068,35.26939473440463,72.49280601650263
15.81090993311718,31.74625972745546,53.342054900740074,29.999466742332114,21.147707692159862
89.02021216918789,58.94514272072264,46.369568510272515,57.61379416630509,56.32719458926313
39.598918061828314,45.43922685328732,45.946273781652216,44.10802545367854,43.325023894589634
61.99171543058745,47.02463927641893,64.00037902279847,38.395987649380764,56.74946729762419
20.336592719352026,57.48356198758434,62.91977801696164,32.673989637553234,53.77453960623827
61.365382485804524,45.72084011546503,63.204712676501245,39.52155035367683,54.30482808169764
50.902597854324156,51.93433886798636,66.52838512310973,51.402233157584774,43.244158600224466
76.36493978777884,75.54470268286481,79.64155918951556,67.74725581393204,60.92479924172661
70.30691926840825,41.202784965561364,38.00773132759956,28.132044237724408,39.51371456037991
46.8175240381279,27.103557984026196,50.40159877241035,35.30615576632051,18.23951000702309
11.617408801503394,32.130872059341506,41.229257788136486,67.9206812240998,33.130237650181996
83.65420953655891,60.36276839655979,49.146577080265125,37.74739954997857,44.215090044147054
35.59123538987778,45.32266681827589,41.79052087069313,59.89018979044904,29.727757042135423
54.16628393931309,47.66078419760362,44.15724192814672,15.221402619178285,42.13754495036922
49.15512161778682,55.99835576820049,57.10405307645284,62.97667687873686,48.494653489697846
49.02422586804728,46.6777154112237,58.31920157956195,49.51697287845971,61.68442666925765
64.13580741978873,62.47791786966401,43.601084790998435,22.06225451177512,52.261510287536375
53.18864759227008,20.42143425411871,71.70226930335753,56.901890290451746,71.70343224815304
52.18033788792159,53.80977654526085,55.677618091759946,43.00665379626221,32.46157002407903
30.790076410235102,84.1753467816519,47.04036266532953,32.23869484552647,76.73900559558983
69.54888802137754,66.80749233859373,18.831532957493,69.77656650811117,27.942914527197324
47.79057222261068,47.259800742452256,57.99525127680214,52.521865278304176,42.00867994469592
75.69235514582374,75.63764480495905,55.336206184648205,48.04200788932351,72.70431763685099
