ScreenTime,Apps,Brightness,Network,BatteryDrain
55.81287595590904,79.86752250817598,53.1886345926367,32.452449660526575,44.84856439563964
23.04581810569747,66.15937940726667,55.78872808169885,49.9111180774034,56.85751040521564
28.96751068534471,43.58064795901798,67.65317202342263,29.791117786755304,65.50017460986587
45.867854578529176,28.91725757047058,54.98982876002263,72.4558943143314,42.37946926858194
62.42964480659866,60.001595725749915,47.13254952506217,64.06701186733373,58.906222088185395
27.1518004788996,31.981960065526923,47.46848772265245,65.67462143845269,46.05273336092794
80.08941251149994,64.30811790758577,42.22319343186847,24.186162585253545,48.84415375043744
53.26959490542863,55.03064411613923,56.79833566234201,40.569795318912846,67.37561283876758
34.94297086354645,68.01923926506235,35.621740889531246,51.93837125132058,60.15722885226898
57.04701429249614,35.98105069645713,35.24820841683142,28.089572706920098,30.59427750302575
28.75801514267606,69.32475412961188,77.24086028390792,56.93210029315056,58.64158362632986
60.73579996973015,46.65717307735829,41.389017875661715,47.33016472489549,24.046907110978186
50.89569640661122,80.08420357170714,47.45562639448811,43.913347733081864,58.858641451467236
41.36661913666519,33.138107808915805,37.160575821086205,71.29540304572265,42.886770171628825
29.42101504901934,60.31801345331223,54.35814272764685,39.4688920608902,57.76270434219076
60.608862204129224,32.289574366901675,64.67986739916472,45.37401958106484,25.154535640886145
26.122464875795668,39.73866457338107,53.91912734063801,61.194266717594274,46.22745577486472
24.4860154421458,68.40098342070507,68.61679150161761,53.4562398211564,42.96653269442556
44.3431015013984,21.655984344182038,43.741006048464186,29.514753817983447,53.80367225908352
39.43909331772775,75.40477567684633,70.66402157618117,34.10810934139539,40.89334180260771
54.47442606013765,55.165482649308245,61.651167833242354,48.9850637104715,18.325184702167398
44.114478150542624,44.61309890924355,52.45123358734997,63.57001312829804,64.84822954008766
57.49852561107735,46.67767398101887,52.58495875399611,39.8004045219821,67.38503154825862
44.08988557538092,49.4009950785747,21.702648091416986,46.8261330769545,66.0724922812294
49.18080672202593,42.97124537141407,72.97850662120933,34.551235116722225,36.83347295131606
27.848395435385154,69.50998950802423,22.515683349388816,47.7590279766038,43.19085830922324
50.492025153068184,68.03092345303453,44.01617503965124,44.587909306400476,29.66242591827955
57.17313740377106,49.36865669141015,50.98956417480011,69.13575170854622,53.96339389491353
29.167183987610102,38.94470976312684,86.34787534977173,63.57629101951733,40.94069561630178
34.381651811393425,24.915971279369014,59.99019562484457,45.958542607391585,41.27264582965496
52.623836182499744,61.59173582052894,34.90788070871311,97.96690372217414,32.21154755074661
55.67843716013141,44.71396902791908,50.41072485308534,75.11595127909445,65.84359819520579
23.604478087736204,48.48739496918064,34.790049566373185,39.402285202607594,28.769157746270317
28.152623273109413,56.802991719610674,58.974561337055874,45.5560138586803,43.44125317171918
57.19880016882466,37.1290983703276,14.001818455000098,67.66286096068045,62.11034716646566
51.03274574911807,61.78625761766766,59.57673774723288,56.25933801737225,67.12319758969137
30.563063410917486,33.99213205536846,61.12002339869096,52.99018380076417,56.29201944093473
55.78552415790025,77.2011090304423,39.04064076101646,66.28840470588356,36.240011436897674
38.87441363185788,29.189464775554455,62.97719155091953,34.74754572888908,40.660374314210756
91.13068895479518,23.184988679044558,49.858365180891234,56.80025641669397,51.820162934490156
78.48285918489862,45.5819071496336,60.51288698569056,33.23089362780175,66.38572580968417
41.331767380216434,63.69239565439024,54.359231906219094,61.0764411839463,38.23795915083966
33.69578099838142,39.179647296988776,56.6379474413733,39.685072500322924,53.81211424432328
58.66420162258605,20.81025499336986,45.97743469733077,40.74206315492644,62.48742081299588
79.56949819812978,44.12192287040248,74.47234315271531,56.203801077886425,42.33658376493782
50.57100204805927,48.89721804127311,63.867569802538036,21.31893617510355,53.260875405088946
70.74220139619698,60.50313476683758,50.334976500073125,55.25878685723677,45.16366771298524
50.86506744558499,58.709763046323374,46.0667233124589,29.576307041261884,26.647491046191995
57.788468960188595,51.72466195587543,62.573173343477364,38.49845682490579,33.35905226160045
62.15531377837874,54.581647800156865,43.90695748070273,47.984073789926384,38.30656976009272
62.2008047022651,53.029895631783866,51.90586561829372,60.58855791606213,41.114327579506394
73.9995506028906,31.08336942060198,46.591403127492825,73.623006598151,50.07822122636273
45.95128726069698,49.81085754972472,67.39458794286801,40.522758470348094,43.70313640077338
60.77279089215688,45.327099280469085,34.027859554703134,49.34122198054045,35.990132366588526
51.24830505840213,44.612901813462045,48.24147780265074,40.69849793506223,62.07469974664079
54.20573496495731,48.13441948040832,40.701359059134774,43.54909122843209,44.4584915930413
45.40612013236526,60.17540972362195,37.45046339358718,47.90273482125009,48.295200120082754
62.7319087144125,65.05902762380651,57.06137893609647,65.8811086662235,58.745792512450066
50.986695002871976,74.14216516695748,42.07689253357445,58.49310321395916,41.30385011853114
35.45933403636809,67.31385093302697,50.460187763402395,72.708851740326,67.69544362205514
53.05816722398229,51.698252192698064,86.52023051579752,50.88163811426227,19.06591655890517
69.17334215335478,63.51015943739269,57.62850148420327,49.67295820796556,50.01389159076771
54.20164764068263,50.68170685065227,66.10070633409562,70.43791401855441,36.21858408980958
56.00898153709678,30.129300725212573,70.92659594828812,43.39943041689622,51.23345186526083
66.33780421909078,38.28059955396845,52.697544965134014,32.673137630524124,51.242303586130575
54.32449008962918,17.95355327663789,60.6837567478956,33.41834950623381,44.60708357225501
46.1527619888383,30.53537693974901,55.31331424161563,50.82523622595512,30.067061865737127
71.90127329044282,89.73533764080176,43.991918981507375,39.395875320970845,39.280370961784755
47.93916736531605,57.98486594947889,37.14246064402557,60.803424444782266,48.83720117546025
54.475991632960685,48.47834331234206,27.015318618240023,57.17008845818911,65.43361399324677
72.58766859400649,49.71507577451549,21.16369276602405,50.23264023805593,47.34897579416027
60.45890448104617,29.77578390808085,39.49650693022211,36.381651643101534,44.63499526733351
47.27039948766817,37.79697954338264,64.964167215755,72.97398567628035,14.584670853685523
52.86229513159449,83.28934576967916,52.12994035193972,35.89849666807798,40.335476993247106
68.2347714245469,41.97799980809488,64.72682647843791,47.21543352034327,41.7791096794443
67.75467128607181,85.38321854585972,56.80588385388334,62.49986601899862,72.83179724278729
44.6108460008078,50.44753556146928,31.311777404241603,59.19177674050706,35.3055228556243
65.79900359991144,40.38322403773651,54.876422526439384,46.90999616952816,74.04721573185964
78.70933654806886,58.98773025204414,43.2660254979774,67.32057355785204,69.40400259626327
27.408273407035512,57.98557025959488,58.97855279484093,44.46752700699877,46.13828023621871
33.3885900575538,57.266893440056755,36.61524231051648,60.62542425094834,54.4074970501184
29.56850836169017,41.73254338656671,71.19073264347855,35.398367223479234,39.076091151591214
49.569567497563455,63.689306300102224,47.55007582052984,28.5410807397514,67.20301876862247
86.74272483060417,45.51330531287281,61.88612940947483,37.65816650424384,68.66779461242523
69.50108394483154,61.64046248335899,63.10270781466697,66.964930747848,51.13286220430689
18.568945249035828,48.72889520708897,40.22277680882829,44.45509816160529,55.861715130285674
55.10678577896672,29.547809597037293,60.36408395852593,49.94508047076998,64.07890838496805
54.741251184017756,55.795298744850456,44.06936788281943,61.306044963883025,60.50359992881089
53.87379826869776,56.149775548924985,56.36963828996737,50.83871967553834,36.75386830173059
34.08864149918335,42.104627473037276,73.03217265948793,67.54233371892364,63.590349468847435
23.757810868930964,58.91078073950263,63.25847543959254,55.13987317592434,57.226243239409456
58.45760945369905,56.52478608172589,52.65671384743903,36.583508825650995,47.57238248114905
20.789944301529953,44.28890326981559,61.765750716470606,33.395689574071966,37.508669419793456
30.334721426144686,83.08916934225303,67.68246802169128,43.355158689151416,87.04953815118941
68.59330967176604,65.58363632837217,48.981261896225,61.03433883451216,62.1348025653465
29.930901737981447,54.765475504596054,48.7880819586577,50.37930510022914,63.120004144128735
70.07715802169162,31.886515005671672,37.46247641995673,47.292482506980406,64.90033804969642
42.67961525478706,36.09225532810986,54.84099073613595,18.18582321845912,51.24613773712003
84.52629556280938,56.826599149772846,38.14426309716065,51.50307334605762,38.89391661653035
30.782779440557377,44.32625766306945,37.964789455789386,70.73781695444725,78.63461293237162
48.25265231607616,44.63874886398186,55.31319311545405,39.097858693144296,47.2469645052798
50.918148274918906,38.91290976966829,32.69519420061586,54.832633350132355,56.37665289331753
35.90146516981671,56.95525007877964,46.369182756638295,43.070974304593356,23.314783569748116
60.35449643509041,45.9062865815421,46.72525662696053,58.829464232557356,70.49517924569537
42.53372765025232,52.73935088001343,75.13924293385598,54.62563402468213,45.93068845188204
77.32359779449298,30.531322926913134,54.46822546912059,42.970602830252936,59.15908289010021
57.39347767428267,-3.0425078566070027,65.48600343335347,54.997508258092516,72.55820259732634
35.122847917436424,46.27631226885076,62.04165721279058,48.25046429384901,49.23387997061392
10.779657026809545,46.780401840745874,70.52949629488141,61.41149579075357,50.61402374367163
35.01026768300157,46.993696539503645,24.243146428771404,63.98057264048362,59.95713496456714
46.15924223389173,68.34196157953355,64.24941705783182,62.74779176485481,71.59116298748779
79.59892868655535,43.51108311006384,43.46636566103396,40.85885521493071,35.69632920540265
27.741363537107844,43.25002318052459,47.603488220115764,32.79126191688768,43.03482337964338
46.584067634551594,44.19782914372216,42.13484143236146,44.14279199493983,55.99094043838604
39.913097622505795,31.163750420381582,50.22031111090388,38.3401049160314,55.090877425738285
28.19740453143899,55.948698379149604,50.00355972681273,59.10379588012941,22.991492116596323
22.30802992425724,48.930300877184756,32.915208980323754,41.84531420735294,71.6948472221444
52.913059827035134,35.37646072790188,53.17187538780741,48.32342133135842,50.69519258465244
87.72472759326637,61.55216357672661,23.778720844622224,89.29146079290231,41.35860882241109
51.07006911347585,27.674135295089297,48.00519209664242,37.40122914785835,43.402055527511045
42.22910293511798,67.56780926192992,52.12499994228579,77.32054422742925,46.72736212875339
51.84139655026798,51.39808459742344,66.83492525985837,67.77805669779198,40.81268356773118
38.76415144197313,45.52745916134576,41.97273726857744,25.498570893822553,51.19541754216204
57.66404451641535,53.81171115901409,47.454763398725326,56.61877661487527,76.17285230253361
55.09875849905944,43.117845859645506,58.31360161966809,68.2929866736575,59.399344677369825
65.41897456495145,43.31501595250135,53.61661369533323,83.14616484814704,56.93519457527849
37.16520294323651,42.354836188728825,77.2330304706255,49.671652287037254,61.12440960020255
42.42991736989218,36.275405366616965,33.81810196555351,55.86145003188633,81.37813929105302
54.984637613679055,58.09233159523145,47.15269945753356,38.31613680033007,40.189112163133466
34.11812665606496,45.14629226034853,40.10604210820036,51.88080674472444,76.1876329476636
70.18781129790108,47.57120126855545,38.89121379051073,57.631105408522714,18.672581127337345
54.74037672009275,26.587802018347226,52.76046168201374,65.58864399941527,61.839808490262236
69.2640331999428,46.59879035117569,53.118538870356154,50.420669650391304,57.50501548708229
30.14525310960226,48.75707150230218,51.75821301277662,54.51319007917535,37.7245801778224
67.86613275400026,49.81530311453635,56.02825083993122,32.580524575987155,39.10263362501292
46.171440590115836,74.63143713859938,60.5240054194632,73.71243278841688,35.81970693464828
79.86165621160552,60.25070378531098,65.44914971907752,28.043296738762947,29.011901343913387
40.431915196256924,56.800057576561116,61.69236455603703,51.5880247771769,35.807199784426125
67.76040364772345,57.090252775341156,32.753064864208,24.461462405820622,42.23776522093159
36.873934741526234,50.974916271173164,54.778078787723295,44.073108454169365,57.32762020488268
49.96896711631532,31.730070868764546,43.89711965582498,51.320857824136716,34.80008265036363
54.32492749718959,86.90598697537273,72.61200183060451,60.49637080759565,72.06106647985067
57.77840741039755,55.51887746359478,51.0194562876309,66.90436733884,60.86987504383289
31.94669106163144,40.06068149071188,78.36590824808533,48.59071559868234,54.24618687670972
40.62981809689549,68.18481283168735,57.463512195190596,49.53176064364761,58.15085012511885
46.53384872780347,43.98355906513234,31.876469285338743,58.046076160706484,68.19963441592927
56.1997897760938,40.829453121681546,50.779188746015436,76.6102579188559,59.65038762345185
22.42440344658154,43.2222244260704,23.27535499835484,71.48560209695468,49.95521303870501
60.445709442031315,54.10127231953248,40.60683621813797,71.93245760157136,33.557924679547455
25.32848147251809,63.12500982478005,64.2556528744574,53.634698436478445,64.08785060105835
35.911767365648636,39.12378370713851,44.80132367870293,28.404887434795207,71.36127540396743
49.83570026149402,34.386646037421436,26.390609027798615,41.00160015580181,54.098038632484375
35.87668239244567,53.49563493424535,45.788395220036314,59.59712594736009,28.88543004481686
25.74043754051886,63.96428802743762,39.45519507796439,85.83480067161949,32.60873125218605
68.24536791501221,72.1953678632678,41.147192630894324,59.110174416805506,47.264422971377385
65.07885172697314,40.73246828692254,56.345675133957144,41.01359132126028,82.2815248169961
64.31243766989134,47.764259781107704,68.86803078893664,42.047732188510516,54.06240157780113
50.17675372140856,57.278014932062014,55.87579022582005,36.242730217295026,66.20042952068832
38.43243255411013,60.02145021363867,65.48956675328117,74.11731038312263,71.22082996447106
31.316563811094817,72.02591668517803,56.68853558595784,34.985278806753804,31.540548770537516
19.20875674068215,17.790235402855608,33.093098556894475,18.989729361308907,49.275475692978866
39.173373142447936,61.09254868667587,72.24253479545456,45.94340469072663,24.886382931754067
37.96453875818811,45.689040149509175,78.32694033682009,22.223360903206938,63.22456054869065
71.577957575487,67.43799628736404,30.731864851386412,46.45521383906345,36.07802489291589
31.53127084565185,61.415566735399146,49.392047949649005,46.68143895203597,29.288935758666934
33.61178254162067,36.56796852395817,44.89400632101296,81.63266807086958,27.21975042745825
73.57973014248294,57.97241147973401,37.46803359967559,64.28943052505724,17.95700529472827
24.15344925380013,31.837672371222215,50.627985881742056,54.834602107363814,47.09459453310458
53.62466459402584,35.06776720038297,94.22419962303866,47.0069292778059,13.226985126046849
61.17918611057874,40.15504591478512,36.06191112754567,53.927635995891656,60.365760272712784
49.63097899043246,59.72350395581022,41.07090534911524,71.18828187763731,57.239343923340044
31.391677856814127,60.5480886318028,49.61623780211743,36.41463546195124,29.540256272122797
23.365492562582492,71.87651356853398,56.47274596155776,47.31954166772326,76.47438228953328
86.88405636206619,64.17071854780721,57.18339137896032,54.866114948785416,66.84464021125397
51.23844790419156,19.728967679982674,43.92081766774733,43.569543427445666,40.215811409624834
58.62077237548671,11.763215595278503,19.074819346687978,52.46224617907912,51.87165654046159
51.17598858524019,43.18701815558565,54.94001015917529,44.02899114208002,61.07751101127043
5.525982699263729,49.7787901355086,52.277218768669066,25.16148481532518,16.8859939220146
48.906691501384245,31.422893594202602,36.84673720576821,58.73710532283346,55.24788942712977
63.473673555557816,84.94015174142226,57.34184975522881,73.31467199034674,40.72740384962447
22.97545994197448,26.35181980148477,23.676236250510225,61.01076374229628,85.4637366528136
39.86300443109864,14.77881758834286,49.15164183079789,45.64165524000132,32.66615066367599
62.47723031178758,40.18776421004094,53.35436792841092,56.64874727321543,50.496433868733284
44.356486380401606,49.67134519583599,37.21453554322685,52.45799516663663,56.82897063939899
30.108984143332595,35.9802359314806,45.90124193172082,40.37980689907391,34.38806756966487
50.34610651063649,57.91274674697871,13.049041800375413,53.56884825500652,65.27758263278915
30.470484434548936,68.73129830749309,58.990833314826006,33.736161184831516,32.31434753459534
50.280502469388225,42.3205447811685,39.13727510171893,81.00822054700527,65.2329945256191
40.45515053497113,54.75965485212336,51.460178554159555,60.83535077094843,47.147912660735926
71.7667635533266,74.6204989142735,49.121336468106946,57.19823500769833,61.568540087169154
49.437579115477604,46.1725010323108,57.98652940111611,52.98594413749641,73.0071506990202
55.4128904866994,77.52432186003648,32.322082535901174,42.902198233107605,41.34512757621128
46.303039803047696,44.847972750926026,24.666914219339272,68.435909892177,49.807969122649276
47.15426991785106,48.694529032462846,49.786784819786774,44.31380803284639,26.038076196992545
55.168094807644714,51.807523487737434,53.94832190482677,34.473167250328316,55.137924314557566
7.818370899066345,82.78113726426143,62.40407244164128,39.17771192394716,85.08002032580501
46.24165893668221,25.226416912799905,24.17118273828906,31.945416403252523,62.70941215165428
53.71961908364098,71.49895782887322,70.01344200305718,73.71866246557724,40.54791778799976
47.73873228231944,34.8704427659573,60.79325255298839,29.557126121770747,58.17988993873466
35.15367597632789,55.93377282841962,21.607662789911572,44.46092675475947,31.838622740050717
35.313286787464925,49.29349247495263,23.147480739674215,31.09912406377579,38.633552126812894
60.442738780908044,39.875288211611235,46.027813081249725,37.2072642145461,39.611716785901265
58.59376903492009,61.387543803537355,60.33521712800834,80.55157126855573,61.90809603011002
