GreenCover,Buildings,Traffic,Population,SurfaceTemp
14.80348632885164,50.54159443660517,68.7131025366914,54.65486462139507,63.71184114046321
40.50227688674136,61.553476576251896,22.98471462224905,58.67429925695312,25.11667232150458
58.961268069911654,41.608802070310915,62.70762277394943,49.409685855141255,66.47448142428078
56.52785874191112,51.33563020145794,67.77818944667209,56.71542078702866,76.07965906972368
49.50249380973816,46.850925413163395,36.527469769085656,41.65038174589766,46.42193991914673
39.63614288086889,59.58198619105687,31.15986525224753,37.007104049571126,18.008859029626294
39.645021737557165,68.26117513996246,42.27657869502935,37.41037737577069,38.81444839156127
55.25570172336768,69.16338762679895,63.10998184886582,30.148089781146012,70.90716775620353
65.26095417728393,57.07447105004058,33.016256645218235,36.44558152706091,38.49278958625849
41.95967658983437,52.88662052248582,9.07163416807618,30.75322120063149,46.552166228034345
64.78229620116485,45.40497760197772,52.80582360172481,66.4818319073364,38.04883682069078
34.86612554523069,33.41940785969386,45.834779651966734,40.226291571541125,74.92038264078911
53.64922929977938,60.109764790941924,37.18143398438356,49.26247508252037,45.39115320810584
52.86576483607695,55.729003931125575,44.692803761915684,46.8746380429475,66.93060088271045
36.2515941393772,60.805715650367844,54.360240815805426,61.230887359648804,45.31712660483618
65.49727794376236,40.439520128815495,57.5136359269787,57.464023725906145,52.34654131171855
65.39141962665586,66.57311394412913,60.25867299685293,76.64057628035471,43.99067075965826
45.989347442959826,54.28625544230494,47.37016846428302,44.53086914449512,28.012985166262673
61.67681880248084,48.37396932381299,49.14837564350456,34.729674586461414,44.13113873649144
53.55186370908413,31.92437745494448,47.482335678147365,43.47885807661967,48.44735205453752
47.301092373478575,29.809375736803634,62.7296299668356,13.028485150829809,53.211447313650346
65.5982196857622,48.739448834085266,29.329572440675292,61.834459752486936,25.79753014340994
44.94749394559233,67.06427102251808,48.33295033239836,50.31420633292439,68.4760096723522
27.211392909505133,50.73414243493554,50.09279166358778,38.43961055642147,40.65940632727905
65.04652100597227,22.122754246502744,47.22808524094783,39.4342542252276,52.87574959915864
42.08514012881543,52.61404068159182,49.134058978364735,50.52199787175287,48.40391768782997
51.43196848504358,53.093869716022986,50.95455803812621,47.1494025457544,65.14435811455814
36.04937924098578,82.48096143982193,36.85251238127926,42.75805015087001,22.60586758618943
45.457904200718104,63.21500890671675,35.58652651936809,70.49207310995182,47.370439417384084
28.812336550640076,37.49069257731422,57.0440777837825,42.00928358266411,74.13447179463932
39.591405484420314,48.32085000699755,40.4814136361981,63.77133324449925,27.5925643051142
19.07305259560251,41.924363778388525,46.75415786681169,24.58140195749158,56.43926552170007
60.61265920715793,44.69533094961676,39.77215304090566,71.9360062116573,33.30875234672639
57.96619998754824,42.83378050589692,52.74381536226217,61.832341979962386,54.79286722714153
22.83419625813678,63.70304389374906,21.231127713461213,59.94571069593938,56.77273869560769
45.73171161153359,56.94506185970099,33.286195037220125,29.99114175489877,58.28900046111062
44.99494915502461,72.4023534700824,44.56009244005411,34.65484716890435,89.62212950312872
28.642313894971924,52.24970423793156,51.61176236789233,60.70332674279312,44.94420780452618
45.8962068249042,47.76185893550093,77.01062111449068,62.981991541569755,37.19759996241435
42.0723291628654,48.031254852549935,36.56423621105122,25.894140318955525,39.78984364514831
36.332710305322195,73.6459121215653,51.26548990859596,27.512180271979005,45.37709843622984
56.578859036198935,60.98543779626545,52.97798012410861,57.914674663016385,47.90080444459579
47.93775366199745,99.40014741163546,40.97368315822627,31.111990908850714,43.432758315526115
48.37140244210038,26.50483454589615,57.52116102625151,40.85334946435398,15.304132244079852
49.69032454516422,37.81680484946474,65.21146864789256,34.84539102324076,41.880815698412476
55.17437623571625,44.46393753040124,35.83018165519037,35.785755463580756,68.00145989219564
41.9794457308492,31.970220585595076,46.22093214830678,47.81085786314907,58.6191364332098
30.737079694477906,75.49136987136305,41.8752645497902,75.90416131055336,53.04485531386986
58.50864431585404,62.393592747988265,43.78401693356812,29.65193213251738,60.75924299746398
82.54473385184616,50.16073609895474,50.85041508409556,54.99719595044386,28.09669695192355
67.64812290933347,31.376250607627874,72.4350524501218,53.91844985604027,69.1961173914101
23.23439348253049,63.18113006959889,52.83405675120329,46.25037466554639,67.19967036461722
61.66749686238372,52.66676608508959,17.526662185364025,45.19140070916283,63.593974781010004
40.605643787490564,54.55453883632006,59.76612127949835,68.86974068435943,53.32849636881804
36.17584080789492,68.5605985464802,46.39198904792865,57.72462702532504,40.40783348047442
30.512622832764386,31.262379350386247,71.31824784455262,49.404545850533864,60.9015970165462
80.93264751478878,64.04210595015513,78.48778966821266,34.221426196299824,50.067218360643814
36.66863278531434,33.9941091654159,40.87945669605875,38.79976684109049,41.19553514749555
51.31445195334866,54.84852371676669,64.62692566144277,58.47583377250469,79.32114629206527
81.6910209207914,42.59834022914528,53.80140502011253,50.304743784432674,34.72603648709341
63.7518315663249,62.38972430632948,60.56344473735063,64.07109008287617,40.6670350785992
69.67310398568632,68.91222829146359,17.75870875650486,43.47084137536723,57.4927568119661
93.00990533819194,53.95477514953176,55.096732309205535,46.203739417149,48.84957560022134
73.1309539355747,51.677378078736645,72.42952210051759,46.819680686601366,56.24799255748388
22.947313442582647,41.41690471370555,45.45787360267118,49.34162469743622,48.41927245531829
47.74490295688206,68.85053883233346,43.266978993841896,59.80139095265653,50.68090650248237
45.3728222733775,82.15640052027675,59.362036389362885,48.22582339942886,59.4078934349973
58.824086900167444,48.65706453633183,35.325133353336916,44.3041080533358,3.6849261514310143
40.67316552107614,59.88331586727842,54.46146292684056,46.00394166922034,57.19416811956275
64.49274161602415,51.947236240458764,46.129010373221895,46.50592238206518,36.716361065024536
62.159798091364586,81.17099825164239,31.081181908161277,41.881685886636745,54.65628914725423
45.421805016323916,59.430739117514406,37.05233460530475,19.030285951294637,64.11226677496063
61.5435990664765,62.86259149734134,79.442852722306,42.822246659820436,77.8211158822884
72.81958524310136,45.57359425829783,32.53434195761646,35.310528346552424,60.26031680853724
34.21648170064322,53.47646705297198,46.74514168263412,53.8997290865417,63.7534214708309
56.091415256386945,63.05388121596744,78.83463200318295,21.259354688313778,54.16421217591192
49.3529091695632,50.16927847358813,19.241951618976735,53.25074468575237,42.42050745949442
60.56270946278538,88.53332645016111,33.49408787116929,55.4701817563574,23.161695382502565
52.22084266638978,64.24363857801148,57.25685784439355,70.44586317074828,60.04193142767849
23.80285929795503,78.19291283082569,27.778843595677312,77.72437216008956,60.186557049713144
55.47843334623055,75.85691093001287,58.7491458012143,64.62965339308724,52.91093843279984
40.6116711487595,34.34852777804802,81.62932494554676,72.87798251741137,48.1235871801634
40.70367766218719,74.1040940560707,64.21622324641088,66.23724694244837,69.88129132778558
68.07618295556034,79.4417629555451,62.75896763095439,30.217400451284462,44.975094756503296
57.575954215347565,55.06226545229559,62.15426306913214,50.652585631323284,28.26686188594954
54.47318843980763,22.977656556587043,24.483011606551457,57.99468244399298,36.121088646105164
43.6444727221984,57.47307471533429,41.764405061906416,56.228139690790144,67.98959532448876
37.38910494354353,41.64342553230857,59.531469024912084,43.47151332101329,59.43845898904914
57.72587008479381,45.06421749078217,69.91948807281236,32.009063206716995,59.16571737307731
18.27109028929734,51.40340033159756,50.90811273884546,31.922443572751973,73.01456704719367
33.55772143348656,44.93575264209221,67.70654225319508,53.38753421337213,44.195615312022156
41.01729041432864,50.316960780139446,44.157846406180184,51.73784614225746,40.29945761431589
63.30112925562991,40.51992626478251,27.638313047644576,92.25839276076343,65.0263452070464
39.90553813815617,36.73559624829605,60.31053850286514,40.311009101973525,65.58738209763641
57.782709831458575,54.354087388715755,52.844178522103945,71.91936125378949,46.99467166895711
52.114509078970926,38.646771138503816,59.07555915781644,37.04651029010161,68.31629459901525
69.77490281316622,25.07768612398287,65.39447993072277,31.3706663514349,43.519316658418546
49.66268740006503,43.23248374216264,44.6573979908307,62.14602266529014,66.0557641460754
48.28714712143929,49.961663604542586,59.467782997750156,34.208752029639975,50.56974563903078
46.64679970429238,54.23215979809153,32.50353996127501,55.473517518916964,54.25471945451824
79.69228603942489,30.59818910831239,84.72211882011655,78.8541241207179,69.24977178837838
42.42381508679222,64.7616547710793,24.095553755179324,19.4472981515388,41.35595968689097
35.413576082206426,20.526358970056,74.30268661901576,39.26583644542968,56.97783824919843
92.20800807446463,48.31803610405326,30.723393456937103,78.0009055704094,47.79945156737664
62.730535901129784,9.196371908154156,54.45262243319745,49.07684147004869,44.493205848141976
64.52373949942772,39.89548822050733,45.82276460248399,51.564101071364604,63.004935048109644
46.28207343748591,47.63899988964516,47.51557226221155,47.42999692699543,30.2337311591375
61.37318438985293,62.39081984256998,25.620258113125526,43.21831221894266,69.8418947193592
51.59104234893574,45.18637559506841,33.2801892081726,68.87833704704178,39.48112390339561
60.30311194034221,78.81833698530376,51.84912421297741,71.33455180395353,57.006005205807526
65.15419497478356,46.238056266039116,36.802351192310724,43.069483590642605,44.677993378949196
54.04036112596576,60.69689650804292,26.748657179230193,52.41612350050837,54.73333044234555
50.78634614044296,34.34832820496665,56.19017535904278,55.609959609818254,62.40619876699946
46.69345094362256,54.52614266776583,58.43771912404877,50.71239535845883,29.952398257059997
16.000816143105183,37.821793485428486,24.41856623655534,53.78518948643169,34.68681660788424
40.16694728391941,76.56912028522014,44.08363681818819,67.803849797433,50.59042928685701
28.439852359888135,49.379567551044424,15.224622521256407,53.30104265546318,35.97642786535697
49.71139501562038,40.16350470171961,67.76255236711057,50.64504506271327,45.29427813094971
42.59827750589427,53.183658594576144,44.34998217388164,15.30294131418733,41.835805532665745
50.047780730536154,38.67949074073776,53.703014729729624,51.61175293079195,17.088672484268514
39.34758557870453,69.84116986515139,58.024568344189454,59.43979026998649,64.61350173713954
46.32394554290928,41.560686727694346,62.67392935433422,66.71365350450736,68.51727245739418
40.41891772590255,59.854742344105745,48.27616666640809,60.600978458197694,48.62537074374085
49.60668271792247,61.97907511407678,45.06528544747996,44.4037786883903,65.92599709802766
56.16662547267347,35.213360562358424,67.42674654447599,71.86826306672212,54.459380938243974
45.19692106596257,74.19184604381556,73.19744745366957,36.72246364125241,46.039600257775795
49.190998177204726,74.60703077179757,63.376624686448864,45.16816930955858,49.92953016158286
48.368228019771884,38.56502688605503,57.79278687766157,56.800277450303966,58.88147598448927
53.34607265392426,33.71260126691914,40.47767866678598,50.95193853567756,63.49498701204771
54.221980044738494,31.543083260198568,19.662927407139893,49.433814732522364,56.14468154528511
61.87859697081049,76.29159194888521,66.85593543070588,59.248741045448156,41.931009532483756
71.65157324034979,33.75518290930916,66.42504562453462,78.27009835844655,70.99788217857504
44.16293387799428,25.332269425230415,38.76943569340344,50.68915590624323,45.81674162770293
53.615620335295866,22.806938101665875,61.90555418301508,40.65714517497338,49.98765189020736
42.834496881581444,61.23917435621551,41.50476297250582,24.290683317399363,58.403098124209215
26.131124422898502,47.38165477768416,66.34610626658962,58.62661129479508,50.422965541710184
51.02775529960168,34.248965563920585,56.14147287939832,57.398946083521665,53.17298839770797
50.14898689340181,47.858743519441134,61.859619022586415,40.79486078393185,29.863394896978225
63.571957684544216,30.19951963874359,38.877347724572516,56.36713670337673,54.98156677564614
47.5633892378457,71.11445629476346,64.6288089274459,48.40461021982477,41.57454936035632
53.98866350301041,52.829678590722125,67.81421084444963,47.03188012265232,65.38778989511508
30.01628465170133,55.276711254143656,39.36998500795758,50.09238613468029,46.70686488034966
33.348626888879856,38.9739121086819,43.054314906699666,76.17687259115789,41.99599028179494
21.55623481166781,38.89080465321221,23.562072528469702,34.33668578949815,13.436988261509129
40.67789337028326,55.5983723886045,43.804924525149104,44.601768148959735,88.29181480128413
40.96265457742793,53.27748126113645,51.58628757100459,53.81025573764305,40.87440312001876
61.495839843513444,67.81554270914566,50.996265462399045,67.48619103488734,58.10237548746827
52.5126151620191,34.46654001318305,48.15085054847817,64.92983263867315,44.19075855057037
51.180419612849526,33.86398718560167,55.57285788434919,56.95450874993673,85.15661218515285
53.49354268714343,54.52870834165206,47.696757596210965,48.70357675462387,45.478901629772224
70.39198810789219,42.26454843862538,67.23088666845503,48.69632918053754,37.44689525651518
41.59945682603011,39.63733126456849,41.98353513491563,31.886780303157156,38.79722945968143
12.810823037847136,51.58736242857341,41.60011876879066,46.68080112797956,37.646230393614694
70.38207948813098,21.75748994115315,64.02651433709464,26.42889764799796,38.85419701402391
55.47841053485722,79.24906602139741,61.68421803079081,11.272548100928269,55.2157552335733
37.87678694836732,85.96860483872885,54.65817190003552,64.29477245057673,36.91831770238965
35.997084943994835,49.25559891297336,38.72767040434189,54.9335165179332,43.287700825820984
49.593397352446246,64.52376131131749,50.47129429781601,45.981526435622406,39.36429662953582
42.10609111110182,60.606380010299546,47.92530573029825,35.62371351752437,44.02147503568185
62.450398148637646,45.20325029299238,11.454092208385212,63.57509023009718,46.32094443474849
61.91438580858224,43.86884435018217,57.18915759641031,58.5840315152228,38.936428401491824
30.016914874968357,32.825148086306754,53.04996061659019,47.71867105392726,49.70308929157974
56.404676703848246,45.13934574738495,43.19985261694076,37.63163177509042,55.61094329348544
75.49434114939855,42.46109546626089,56.70316495054291,69.80228132777853,39.85788257107153
76.32516529503755,36.030361126888494,58.31768407390356,33.33812185929617,57.8841988504995
40.15662732058102,15.417439935152835,70.92296654557907,53.10336888166574,41.92516865362633
46.491499162920384,47.12502282081034,44.64418782558102,44.15771890844286,47.91146866654562
79.8304593249415,15.807910884593085,19.800216268579106,56.73349895417261,11.243279629539323
42.494851194380566,38.23049020898194,49.41741761402049,40.60379710878085,47.77737570622766
38.30478327099273,31.136388801805712,46.008841641824695,57.66356859655534,59.45068867806537
52.70490802141182,69.12769810115387,51.28646235407209,62.340475359342506,46.0395635167062
56.85743687821221,79.3886809831285,52.66716117704438,67.95863121558943,50.15081089703467
31.1884552688387,52.37187299614758,58.0149941502086,62.738979264761554,39.780296691867214
106.49270114508764,66.1961932184083,68.8486030487955,63.19422667633411,37.39128139521354
43.72236122081023,58.44109052353986,22.32131615798727,42.88068448894363,42.43586740424572
59.09305365360236,35.10037309626094,80.15897236013383,98.37968178969297,56.498267461270856
68.65979448973897,57.44523924887106,41.893014228611584,35.934874547326245,55.141505145279844
39.879158427867225,65.20121415747774,40.35278361205096,53.30761007037,37.13999480554412
36.11786730892377,71.66306300580769,43.08012906844152,43.91156102553935,40.30165196968011
42.462741251843454,48.39280514551552,19.637235333409148,62.1965969450264,55.91740417473448
63.156272145525946,69.42594025242065,52.18914438214972,51.556667588365414,58.95295493418714
30.256391659071536,44.627327454957125,64.68392108925462,62.95596691217471,82.98556716680515
48.85480121276412,68.25003947902817,49.115205692427914,33.492708652624415,52.65115474525594
46.71078066882472,43.68267471497163,33.88468960375759,46.12018881557357,37.409478782450215
79.76578232925026,63.606094534657046,32.47251984249624,41.04704303143466,44.075370742883884
46.87506802884252,37.43539588519139,48.34031477110771,65.22608085656857,44.46596032205214
32.12059276962262,19.74363727741774,20.603929156088128,54.26880947694564,51.89838580485227
46.96755852753816,41.27031687521849,43.62900888362366,53.887843854227256,41.10138767876653
50.73372158814414,46.207849082792926,51.4766532538201,17.274056275179603,62.14554827506177
54.17053698830176,42.88213830272687,45.25737245262253,57.90723175227674,48.06369675127892
59.079480528274516,51.69798047885973,63.95667177096345,35.51390487355151,51.898611219858914
23.286111905795536,35.52390758471856,29.689326441912005,47.62297845039224,44.94830241345403
40.8348528023067,29.957623743521616,24.98046330047738,32.94010953027339,63.06804124254076
50.43033828684507,36.08525759866659,48.536949714987685,53.87567618687444,51.546178193484444
41.860303197624475,41.91087767749048,42.951986517606294,68.13003842242634,58.88704521113458
69.34487446899664,51.74864504486973,35.18678956882053,69.4217718214693,45.05348991669446
33.29041762506384,35.49981027414637,60.3426150649353,52.06644893467151,39.09842624045495
38.983844087467205,90.51627534015006,56.724339049931345,47.262946658107914,56.75843249114273
21.445672206395088,35.570476352719616,37.80264912746287,69.76516419271385,20.298931808343006
35.807119634322056,50.614850357727995,43.08758108250028,35.27810131016929,45.79738648182555
74.37327759707117,62.956364746681054,25.17654894006416,51.16474718613399,23.487253051555257
54.036470969880696,63.79873847782767,29.455653199327028,55.643048511613486,72.73526959854004
17.238838288117158,51.500827439545844,52.16544697549559,48.3981659767925,34.15607834962682
54.40421167793033,43.95199991439234,53.660301899501626,39.19016896176927,50.484162661244746
89.79397501213819,26.8147800491804,6.5198739975171875,51.977973951284405,45.14415285208276
46.955549747941006,34.39650915872214,55.7087259126628,71.37236093391597,39.19264022588331
64.53957158518224,54.15392629339429,56.22437767886111,52.560680694991504,43.26940724271911
60.000998299179074,41.61995878857924,64.68954637480374,67.07017935562888,46.9825022127836
34.07297066087321,49.68844104212198,66.77034191299093,42.510029510807456,51.964419394982265
46.46578125348632,44.200696092532496,74.76047105508204,63.78943858465368,38.1466117079366
19.52153986517726,56.98424811938452,37.31507413323678,53.72415470165331,46.5457707776833
69.13306530692768,47.501225219969854,53.21621162751935,82.78462104159797,67.67831299550264
23.32750488570311,45.74369868557453,41.808051725705425,58.66671881268979,41.50669766878436
26.82544611334856,51.615632792385696,64.3417950809765,47.73530793871315,46.69046133103503
48.64288690016461,38.56642889223594,46.53913811148743,45.5327681580753,59.029114542315774
67.85211028431553,61.160306710332726,43.58179300688349,21.998724039487342,46.566367025072175
59.59691378756071,64.58696821394999,46.46674062279621,41.29267212657591,31.91621306920042
62.220555266442325,27.067240720455953,63.34712284153205,41.28788351360815,32.48102832343802
70.91115283180525,31.355551477189472,28.439717747649222,79.63639393728833,58.91918307868577
56.070721965140265,53.36394564862236,39.79831275395094,42.4637206807225,76.0104698469387
48.63499589799986,40.092836429912396,70.06125457081947,38.80363795687145,57.03955381960239
70.73077922189661,47.250128971881004,17.296758834932746,63.24098073131421,69.17597297441152
50.31482317289055,46.7240269899391,49.744719137938716,51.38432503909967,44.82194358502224
76.38760637284285,53.01382011259487,50.286993207189894,61.69420673937986,43.708816026538926
46.34342222122498,57.51752981131051,49.417834984425454,61.26912124975139,45.34535923850977
56.24742310190356,62.10568447836691,65.29040472448635,20.26375579158695,54.50890555423709
62.670879033070875,35.5543452587316,66.14633168100961,53.1568197890055,43.51302090047743
56.41169226956064,62.350718009524144,17.69133715319481,74.28864346245962,20.763989525554205
33.44055613931896,71.38994502313565,63.86542579423692,43.24035700001585,65.43491985011701
55.139350857046374,53.52411453810988,6.6845466550463755,34.560231886108284,44.4901940721851
14.68716096240231,61.619126886827615,49.112297596913024,69.80084432904003,42.2825263785578
28.83195864369744,35.161694947753304,54.59244489432749,66.55741759525141,50.38181668733378
64.87769446242093,49.883139043852026,59.46643277584308,75.78531005129457,58.2037552686098
39.01645080967944,53.985902245980014,51.51772642918002,44.597617835070764,38.02784897725198
83.48776209064755,46.04584504792966,14.901916629848046,40.47075665925283,38.4614590114202
46.27659730293909,27.52209934249543,41.774850100206734,53.77294892853054,29.906658309559383
