AdSpend,OnlineAds,Discount,Footfall,Sales
28.69271436841393,47.82659066108634,15.08270804116864,55.28042555802718,32.172269514825786
67.89104196186284,83.6395170264607,66.57821054950853,36.24682257960468,76.12722201124033
39.013277158720655,65.32266145052047,31.633345470936444,45.934948394624534,56.177664433071904
49.4483470863309,68.62393692093852,35.631347521239235,50.215254758057654,56.64385283031013
55.66038748789794,86.51378988170727,28.00665436879679,51.678146758310476,66.28407235351145
67.57110819521367,79.57798710806196,45.5902954993489,45.280794352035755,81.15720998643543
71.62853511046404,80.3516854070199,61.67298305957362,54.30082403220344,81.91779948778714
53.414863825264355,70.15127418737627,39.27066653783085,33.9888738798987,61.95619201536975
33.92134098970334,57.88476292854953,21.94616498785417,61.90444356609026,37.7524861966279
30.93312451785281,56.574052415897214,28.865567211850575,63.70610547315023,38.33028304171121
27.454672713515876,55.48160926721508,35.39006547267044,63.034536805923835,45.34433736358275
50.5145608054833,72.05689561980975,28.976177509381024,55.8687753036934,63.636404525857685
45.152225159755794,55.48512534507742,36.603458491362524,40.70112126704614,42.69080820453292
32.911606224773536,54.967204380194474,32.787694151304265,44.086584172744026,41.44823862475378
59.72530734338366,81.9003075805482,39.60523066214168,59.04011167286109,68.687669724485
65.4820136014626,83.91681761607441,39.137134077913835,66.65586894263308,69.01471054134501
64.87888128251764,89.60539804915071,39.28800483363122,60.73187780596868,72.92107462598344
64.38847100038173,84.01464176973629,34.37960551909107,53.884974778856275,69.73816968028783
22.876520251719192,40.391494163594416,22.508439888806098,43.509114798413464,42.299371645867225
61.26272984896873,76.13127392959521,39.631194020696476,54.451160223193604,63.38618040937404
43.7211515812505,69.31797121736616,40.95970077594981,49.50318917840564,58.23217437848509
63.16808902893672,79.465272742372,49.95915930633298,58.06435497586231,75.52965895125703
46.68887447815392,70.85945416364962,24.15964519549177,63.02901566194846,50.971163568125874
42.22675418431855,63.988552027926346,38.713731648626045,41.76071691742696,41.40130602274036
47.25838841120911,75.50020756214536,49.06482697158786,48.74358518405142,60.05222324198991
56.83020887580574,79.20703985179456,33.46942658824658,46.60061755546118,58.03247881955309
54.02137368521366,67.82845955312382,28.087710025738843,55.125279134152336,48.469642193166095
56.34357734647294,82.87399228882111,35.23456135908047,48.219860535297144,65.58212711019151
36.23305530578209,61.161681796287866,27.960229613548524,56.38555043439099,56.95127351286612
47.98027198323355,67.8197949322279,42.6543387392159,39.69381906958297,57.79073355856296
53.867679774069266,83.07324322612766,36.6095015453217,34.095773148417905,64.60112729246293
60.493760911901276,73.15047042609555,45.572932493586364,37.2858233150047,72.0334077166202
71.27824412768415,80.08059559888964,65.23876605991768,59.32681602086977,87.08009949671361
46.51547930445211,61.09952928752809,42.522765709622696,57.05024011932006,48.107877177905685
66.26030980475656,69.24402505889893,54.4771892052709,75.51348829846278,72.88715988705947
42.47851856057441,60.812643458643656,23.454998851040905,49.336435067051404,47.13102397033226
57.26998174331001,85.37986490092428,41.246729794386646,45.06829622206912,67.45488195762807
60.19804310584803,77.49201784757221,36.00329625255516,53.77263618619325,66.7745842752608
26.627039204668893,66.18042018118572,18.41423343194334,59.179182073797605,43.46440930149833
64.07640796864052,75.2859890266274,65.46367751403791,55.10251109878675,81.5643469536703
68.50587672592397,76.24717510385273,57.12574810255262,46.591241196871685,76.72148733538994
41.46497199086959,69.33999595604138,25.708067844566994,49.89457867237551,50.96491093882249
48.799256914644914,56.364614383733866,38.370163185874034,53.293070771262734,57.94648590094219
67.77743653207649,88.75414733649279,54.314279111943655,47.16663100945412,90.35123379190746
41.8690347199435,64.58358380928124,43.766619074365565,43.1723712015735,49.70569726523611
58.70407958355628,77.58716185081636,37.91892660857386,70.52592056924695,62.8790211473758
24.857116824338124,62.546743799236104,21.61329377476011,47.20700765389665,39.155910323162374
50.15771637573707,70.61336548839908,35.56385936458011,59.20254226201005,65.14019128810618
61.244443648645046,86.4160824654685,46.79754752932716,61.709892002785125,75.52868717184585
38.74336779830418,67.21079724405344,25.41355522887389,58.19801197245532,51.475543869074954
55.47560094098796,72.07753549303376,34.65423347568939,54.690071746739825,67.28863309505198
50.44687146005065,74.30013010340738,26.4257627351327,56.440273690396566,65.5127529989438
42.13253748226785,61.11911996701381,27.577573666581408,52.099695277853144,41.70154886890063
56.431329391212245,70.1953060910364,35.94360793203109,44.193067991498964,62.991332943166235
61.0581193943429,80.3358257251595,41.15155836558281,63.4740779370259,67.80837704486395
39.35515572184442,54.05064106614529,24.90347183270871,23.959057512968194,38.182122355437
33.59848443243629,73.63451420070751,29.220233200655485,66.20656827761101,51.940297105955224
61.24264514116638,74.32572212236737,47.21979336757023,57.325268668627956,64.41274398955674
53.97186675158919,92.03938298831312,37.053185933178035,54.086154629398656,62.629427624235575
55.72731778592363,67.25541240804992,32.906556662319204,50.41252805349779,64.58047543069245
62.46882444975142,84.17820701213,44.3591853546344,60.447396737719544,78.57229735020157
34.73480199509264,58.06473199970522,20.653972281299854,52.75606421082513,46.974780783744315
48.64965484304909,79.06554053962944,49.29719767472123,48.72978730879367,68.06168156779827
65.3286619861881,89.64735445163973,33.82192263993605,34.85362698910713,63.08501595889634
47.9628935697359,72.08521958423331,35.282337176030026,48.01640380788901,55.12642104754094
55.90969907074634,66.59048210420423,27.51029334107782,49.68601243292253,67.7140003657091
31.303162280550442,64.2126100939029,25.617911938096466,58.17455742589948,45.99779680514842
40.723245738399,51.77419118859905,27.728949371392012,47.77921835482593,47.85960134042266
53.97651543688986,70.56377546282204,53.12197718770065,49.5049903982966,65.50806113080891
51.048796556694995,71.87368302588575,33.14107744819906,54.34806951731742,49.672814607069824
60.99595002512995,78.00706663671963,43.12491315425695,37.47328603857909,70.02005099967757
50.33590648089307,75.87329590583556,38.696358729912575,51.44765113557125,67.26030466171655
39.19011074324141,49.40617083058863,21.548474568267824,49.46428114009126,37.84085932533082
51.09804024556654,59.31456547453594,31.003152872061328,61.22974750407616,51.49519798520857
45.523689361689286,73.10308647917347,46.177068656051674,38.20596180361306,57.04369531331835
42.938517870978245,72.70918990470119,31.19823946541753,55.399909604086254,47.466420085538935
62.45706549013407,86.46747042729137,47.946185964646475,61.1670584974445,70.60576890275024
46.27880727019159,72.52675160134359,28.171433284022353,44.51459145932358,51.21020646526243
55.0691268992419,76.37252569286244,44.20395327165755,46.98161627083973,61.61687109314562
45.29752001575547,64.78177627857002,36.62993375153838,45.79410475115006,52.30453048546641
49.92465250834467,68.45781100438386,40.82379779237051,51.64957658421839,56.888728559175604
45.45803805581816,62.75429353765135,41.6080809971404,68.16524966943652,55.49149576094456
57.142597542169455,69.44229584734217,34.281647637080994,68.13269830403051,58.4456485754906
50.722028964569624,71.01415553931386,26.62990252411637,39.555734819259506,54.388536914862755
49.2509534345928,60.035514084231295,36.79460415682937,37.4252436650432,56.570643391206616
42.513148841646455,56.73806171448736,28.951007656232633,36.29943722188612,43.88637203066611
52.48958747520098,76.86023716030383,45.054339914562675,51.05053128886173,65.16692795167808
45.63715367066265,71.26795515675352,31.89383396538462,66.06680756108614,48.65036813237225
56.09950065157176,76.41074257935158,41.45451973434305,53.212597939786754,63.50596532667203
53.55693213281795,66.22878464233823,40.503850604507875,48.72594856029202,61.933456744761415
52.25886754257179,64.89035353577665,41.883806744020916,56.884945345127804,61.61591670403829
53.31926295996056,66.73735632258985,41.939690807688635,64.84873494930474,63.83271366253578
56.07875927801811,81.80870787602049,40.28749609413983,48.14243748298661,68.5348953542577
32.593462545383716,49.362607700476175,34.966525024163225,59.39320542187785,34.94146408436079
41.98992701780682,61.88694898264576,25.233295397937695,51.37355674538161,43.7107872394759
52.08067327999919,76.26612293510772,39.3802146542707,54.987567621464464,60.78800171668223
45.53570296902742,79.31468255359556,36.56956030125409,27.221733463326547,64.50887090340323
56.38949687329169,73.06245073983104,35.169462662587726,39.871590629508624,71.64645442112564
46.52877136015619,76.892655505466,39.56231573686794,52.008685186465776,50.98138860336997
55.54718206465698,76.01835477367223,45.57185471045295,36.83615898685318,69.98809149809783
41.649149440984644,58.80199349076181,45.97583325921676,44.64309330606338,57.48115340401362
74.72433958068673,90.32710079783101,64.56993545624368,50.033371722784274,87.46698073019478
59.02570435364263,64.7068875107507,46.5382961878494,84.59111368727852,58.85913244568771
51.49134531109364,73.51879613560548,29.74984824740512,69.96972185186512,53.31580962162862
53.488923216132356,66.35785655499694,37.52509263164364,50.75290889415388,53.00651463535515
57.907367942097004,75.18906338865509,55.92342252119339,40.17927951388918,67.92779440106216
44.88238438238615,56.6288795819818,38.067673127300885,48.54025051668883,55.69046260188256
44.43071834716551,71.0040354484413,47.1922541249564,52.670419631399454,51.51603333519735
55.22075565157196,71.44390359473192,38.99918954862521,70.11149808971584,65.28533516711025
53.10732693014422,74.33382074255583,51.42390469328356,42.6603742731307,63.839703144659865
55.9578489390364,67.3888443522537,38.98900506011605,56.188593598064315,57.31349766044259
67.95295061620305,89.41739809756015,61.66359218549891,51.6883557624901,80.87857106904629
61.176497852331224,80.67018428469288,36.50034060453525,60.28622202190806,67.68670982934547
47.65461136980561,57.13988176832564,35.243715739580104,43.86628297603235,53.06527761552641
36.34659086979487,66.65751286418093,24.80575304047409,63.40662465922936,58.55571431084068
40.20190550540327,52.20089711508487,35.246424847639034,45.602343397480524,48.833582952570275
41.51522742674234,59.54895985304475,31.77530904049484,68.88804709522674,45.974416492560124
57.2060360276391,85.90538806059462,48.583614482173246,60.97436366947872,60.10078710149181
46.233489185056705,64.75770714923958,35.882280074095306,45.51234939804603,47.05897895392812
41.42291144917881,69.09136515283195,29.52944992141199,63.36373877484498,49.443206648501025
35.75699287473308,67.52169839979018,42.575940048309775,52.599270304539495,56.9442722764681
49.81181164304654,51.22689936598542,45.65612161380464,49.97149165940231,54.00012925765947
43.060026902137544,70.2878481383311,28.442671972171738,70.21054275714077,50.99235541863108
39.4571674847363,72.00640669168253,40.649708694143186,42.87107697091901,57.228866134980855
63.831818466075106,78.31729104917213,40.09148801202207,63.98714824953518,67.61648177090709
41.19956542569882,74.54291711998567,32.49249540257801,51.5438545049181,56.79631693932942
47.59828830921578,65.30570222903046,34.78406618095936,48.59316388008536,48.13948339395217
40.35144526404311,67.85095593324564,27.960823201580773,57.799726578291036,47.48054056620088
64.38552794556658,91.84754062187378,53.39241893984755,59.142179897435,85.38971780565225
43.23890047983482,57.433637895562185,30.129170243879944,40.148879846617945,41.318825143930454
44.15758127441711,75.14249229757704,32.73033678489142,37.27641679269931,55.707809099746314
38.471002772619016,37.618608109172115,42.64346443228999,49.93928599577821,43.67934568226835
37.696195941709256,72.95520862001766,40.42465430508116,57.28333826405123,47.16754221971446
43.6790740994951,68.05895154394231,41.05265893109098,55.289346761119475,50.06486464141022
47.772546855399526,67.55513006021684,28.404727589656265,33.86056376879496,50.98862416799887
37.700758809534015,62.823874594862076,31.116424259946417,39.108228465169844,49.702169462445184
55.65592587315612,79.1444601453743,36.359968796826216,57.81451289329811,57.36117958570596
37.86895927657474,66.27708124212612,28.431714654517677,53.84966425790836,48.257287609072044
57.355171345454856,71.01887709812593,31.705786451962588,41.544083745195714,61.2240371558765
53.82939524464131,70.10645971296753,51.67236436798081,49.46720559954267,62.569101547245076
47.68563316114889,68.34071275980845,34.18426132653293,40.05958466347211,53.04418142765194
51.215072870010154,70.49411911763124,29.85909149210222,59.295370831028876,54.72852846347916
47.392563738449006,64.00444353181078,33.04454832189818,56.944902844100795,55.82823333267348
60.068029702449074,83.55085368863325,45.651148969227755,63.5742990655709,67.71870288166323
35.1330153991661,55.48875922238183,31.225925635491684,54.10822391101082,44.211468372228296
40.281037334988625,68.65581552993287,34.32657009593282,42.97546245230227,58.05474860560082
33.44492372499535,53.47660229801323,29.84795499936842,63.585772667700006,42.6277595788633
38.59522094118408,65.04385087891342,42.550758952341795,60.96155347839579,45.96319877706586
54.92242964653582,71.732619539794,35.55071843809676,46.414867782288354,66.81228407377117
45.22974748492875,69.48779491339182,27.268345552399918,53.66049470637268,59.83557476163127
25.627335429601374,51.849932755749826,28.765531597371876,65.75888024551607,39.254475853718105
68.69078254990562,84.44527772497557,42.48978620197754,57.07981318974514,71.4573891283967
38.255853860928255,54.56731812869218,34.71269005223926,28.375631717014528,53.45453093498266
56.23084492191024,67.71398917294596,29.695262013481894,61.60609084462918,58.07234605751219
57.74465800718992,86.20476953645007,34.23732000911857,51.15475440153017,66.93219286824191
44.18848851338288,67.77629892757892,31.57388682787591,66.58029323312343,49.573316742596155
43.695146949231635,69.15835574577237,48.531476650231376,49.371078155381475,56.134387379185895
47.852940669399416,72.48068227949693,41.19919535388811,55.40910002762439,56.034630388581704
46.52183759415282,59.0131560250813,29.418876533519516,49.657636829606446,50.20661144553714
25.84952529324278,56.631549010478196,17.375759145246533,63.817026564084,38.10929411020255
46.28980938283445,80.69889277248373,33.705942277523874,68.96057408845532,56.725656627486835
67.14281532567115,84.51120508253362,49.3102152700277,47.4814647739682,75.79149272489529
63.908389044803336,75.8416543996378,45.46838843584659,55.58585195749727,71.42803362893213
43.6035037228341,71.42074808488383,38.80349028975388,44.388880945833655,56.66175575074757
54.08129544048418,81.83607024385975,30.119974758947265,49.92571421798489,69.87551273400771
62.308406603364226,85.87320572222622,50.0850211665176,42.4705588996205,82.11016801161476
54.56091535667037,71.52613472665979,39.55400679316038,65.29963803221015,64.44732516567693
40.4869838476444,71.57155540868345,16.704926430413778,57.62828573191581,49.44530338340056
44.09393122971821,80.18444753721187,41.631478871025884,48.48121035055676,59.85666387622524
62.45318129290558,74.5816267082504,40.8363052040896,44.92416322251762,64.92614302064237
36.55212588810833,66.55661654426305,21.600873653009536,65.22397418081657,43.502431666351264
59.035218727521794,88.7946139370934,35.656798502678036,49.93204867031871,69.99371720209363
65.79041215357984,76.76901706106356,53.163061293308004,49.051569277102026,67.80886259885796
41.241584758216604,67.83985989630469,31.801061408689943,47.86499923936998,49.76893330864595
47.57013030696166,86.02358443305683,38.37585809584371,48.75749295030016,65.42676748713171
57.62340599147061,78.18495724454642,42.24224757778403,66.84537441839277,76.25399453810877
42.79687670010935,62.04448760563902,27.94345177714589,48.40794641804776,40.57648015442467
46.24490398019608,64.99351383614889,26.48869556481501,60.499991607317504,54.82613747511167
46.95619595061723,57.26264024068833,44.73847560532852,51.94402411433625,58.461316528688954
63.69762169949338,81.93412201519688,37.746559388917596,32.14639044897873,71.10232410013717
31.02364987246332,54.38940778145628,22.21524962186105,70.64821258575545,38.606340595514226
43.872281925591544,66.42772650567761,30.333623666338095,28.476786865888958,55.627857134589746
37.098755660303,66.23663674474443,32.91787717633118,42.233442125519716,49.22153948883131
62.214359647221805,93.48729754805976,38.516089392481646,55.37896623112963,76.49616145326091
53.27547940189128,74.27697138893623,53.996616596089325,53.63277211723509,65.24469972554964
46.310249630378635,79.88360491421071,40.372003815462335,46.71653460887855,54.83834112087735
64.41191564999382,82.99206498122658,49.36258420352777,54.85282657889531,80.85165237916543
59.56786508058586,79.30298813048064,56.516761741358884,47.810587107230255,71.54659614173657
47.63105189852828,77.48777975465947,38.593156823495924,52.19613400259529,61.184356726133274
42.657476174751224,70.84854597929855,37.949093372751875,58.85844535520482,59.83808296764031
23.01799762818416,52.11476074478256,20.85296822137679,62.27777894283822,31.2856076604452
28.522310133711876,57.84393972962892,15.452749957729946,50.0673194953597,39.301504154826524
47.417773459457955,61.079607570037815,46.09415616008012,40.603987480668316,62.214193147630404
37.65278257889605,68.8610961692728,45.28822917221782,36.5512060925613,49.36884746059601
59.30154791706963,80.80896366546594,39.173142783274706,56.15904359357054,62.89145260522961
57.45633414474771,76.23692907306497,40.35987259340761,58.129143154036825,67.47280622184715
56.844516025556715,78.49333453488919,28.29036664960404,49.92367155304226,60.96451560413774
52.04418220201815,67.32563495464038,37.59189903974327,46.836457886284734,56.80675505173485
53.67756871628615,78.48966315955144,41.401569924379665,45.720556165927505,64.41888407446955
41.12921844314697,69.34347855936595,18.744144081314126,59.53014055248213,57.358339766708696
46.13734673668341,65.07942497283916,33.60612488106382,53.619711154415604,48.10452391220601
51.81771727186668,76.5627044245405,36.32193716207008,46.667303123365706,61.621736249912054
54.90521428480542,74.45668400808475,45.992660041947296,52.162081308351894,75.72980159917176
30.824743280599684,46.287844293911434,12.466443236532252,53.21265118123635,25.86415516628178
50.93419694338666,70.63627912573287,32.11405552856385,35.64775054305122,66.75637848066282
47.746274439426664,74.75574530864188,34.52851417039303,54.538258149151545,52.09474990062067
37.97351744536684,71.64504164290435,22.643597952490765,47.46187137703194,53.93790351758018
37.834833657964936,60.92987081817855,45.54986762338426,44.582145295488154,48.47750153028188
54.27504194781149,71.68499158965366,31.631414757291168,39.9877230299641,52.70934060514628
51.04828167027912,69.10402177876728,39.0668967941929,60.766689644051894,51.15326936390059
58.87210396722274,81.65572386506616,56.73424044673011,55.15829705236526,74.11107877663913
39.982078373873485,55.21672417532575,45.45348382258806,70.67811988086777,57.2778516334267
44.278108811627604,65.19858201838544,23.36900840450138,51.71084460648993,56.28862254343287
56.10434758646746,78.41955900834026,50.869471639388394,43.73192078676122,66.27831305216576
72.14935360484412,88.51039583369578,48.704070244281816,53.871551878188164,77.81252668242026
55.76562440821608,75.0110720863527,27.960409496489387,46.54356768988366,55.39826255892158
58.74976372476114,76.9419453506931,17.349271792746464,49.17447188107452,58.99895549511166
55.707582734679406,75.13988438361935,49.41375345179252,60.88370898387947,60.215976984771345
59.21595391395468,79.36158184152478,47.985804870320344,49.655666961713465,65.3564516343382
64.29166476828593,85.66041210197542,39.32594257233626,52.457213887678854,70.83369896308065
27.24663839263332,69.18445684441133,18.925151272184983,38.12997133878631,43.21807760803555
48.80825041060178,69.43261329423413,38.29672924808339,42.031962663227866,60.86995586086663
37.2151740733431,55.7983131128515,15.822318824923117,52.82820346689587,45.14349497557309
44.201349771472984,77.72424469462808,32.67302003770734,49.88259032965137,54.552579956605435
52.3107090786766,62.39476209667273,49.18179749656289,48.19241346720628,67.62834534942104
65.35036044580436,84.28595439951108,47.931061684118674,51.92464898981039,79.89662842824849
36.204449538449154,62.40998665214302,33.39016575842338,53.588336902136334,48.308647948221434
36.609953099797266,65.2728292693846,14.29939863356482,66.08030204575871,40.94114518316778
69.59655988702997,85.57930577384397,56.7893068951707,48.25652569207762,74.96298013185339
32.55851950989688,56.82167012410453,16.99284932226842,45.549239730232685,46.904210756054965
34.721037634426565,61.95898418229238,28.350838114686557,40.733910835106734,37.46891182190005
53.22191897156406,80.0052207138821,44.823140039288816,57.76291547130276,68.45173436821102
43.57332966114748,65.00334135851983,28.864071505062352,72.55422737715894,49.815723153787914
45.274175610102546,61.835162447457584,42.21058072498853,58.220037204504976,68.82174687920694
65.0943568167723,79.54448494718785,42.58930747322337,49.366960687505156,61.82021189749915
48.439444011743184,67.6929956505394,24.15144570170495,51.07681650068628,54.318835889178054
62.0090991107576,77.18554594452428,43.56982461568702,73.99428578470807,72.88906130296532
43.738453572746444,54.08959395891424,22.10800226727136,48.69568989769296,50.7626295995373
57.71206923150953,72.61581177492157,39.652174132260775,50.37877127992034,63.60762761372311
51.60749123812275,75.56134194195651,33.45293804867586,48.71267348716775,54.04882011662214
51.538511376639306,63.14863726725286,37.010746031943484,31.17021206104599,55.185541940273175
54.491632205796115,81.26660313796887,49.88811883235201,61.45417117369875,73.07530074424997
41.12732533111135,61.11477856757582,29.47847400128122,50.49138361502435,43.95298582697493
59.95611841945957,77.03013759949107,48.63799426127756,55.565187868657716,72.68905457989374
50.89816243545199,77.25445150701637,51.38442581761639,47.86192552343847,65.6267454692144
55.890877494645956,72.6116215813184,45.815707550046795,39.56495537272826,63.64785136476771
61.54113032795529,99.21597466686109,51.795672596442586,48.641685545366606,70.95825028125229
44.27464268189731,66.09659288167644,28.688582353669332,53.23879408801722,50.36884249870295
38.5763043323625,64.1370941442232,16.703545550625822,49.22371091567593,39.29263896031805
40.53925716685582,58.28585049945744,25.988838671601027,50.9793371404492,50.922738575041535
56.47067415275033,64.76988422334813,44.590758497018335,49.38171720524128,76.27898747255085
35.54012739285619,64.28966467327288,11.246823239029244,51.80754782560765,43.11803967272978
67.03202635020283,90.26478759058698,43.92619482452795,43.58132086166447,70.63573054475725
63.18988085822876,71.22936624360754,51.641472566774404,51.088133860818,76.57647645444231
40.01089802714783,67.69557308247487,30.147060194611,52.01819521927497,48.64179375434258
40.32711539015557,63.38471985663177,28.79976878731107,45.48546913898241,38.37766124428364
41.632913150627914,84.61477996402414,33.15166894584977,60.43308309610985,59.134351500193745
48.875406477765274,74.56592376616695,33.028468626911085,50.91210406405413,50.03316677892261
66.37691696658368,93.56616938975995,58.349762888620795,41.5054070386229,80.75298775726854
27.549041417309503,58.69818850644782,19.121961767765438,62.46603765071342,51.54307473950371
62.523793898332194,78.36662228430905,56.56877741192689,60.123662820342005,75.19706834902897
59.3905668451636,74.78302504456313,36.6461440908282,43.5276764322903,55.014716425839595
49.39986483929492,73.93805452836145,36.41913294245893,56.31412553463637,60.87554191498993
43.78167518792986,66.13126663667212,35.04400750466724,53.956892235989976,58.40486928631896
55.23005817423901,69.02811168393941,37.87651316728262,46.454616616481765,61.597941954267576
56.32707508007001,64.34691625857589,44.372406423289085,55.379070618725926,64.85193804456284
49.16689536474127,78.99015784571623,36.201301204979,29.47071258517804,65.93563203984769
25.90119880776075,52.82828751307791,36.6707820515997,33.63398230872485,36.21152222916767
40.26961361296567,55.155585784409894,40.09042935015255,54.83883070461006,47.27480541456516
51.19639178718548,87.95595068831597,42.58891772388941,30.11043616836986,75.52264999593025
31.309590636203225,45.7586194513938,7.614863690252543,50.34477702757726,25.19672254391115
36.195645336075444,62.3642306929451,48.418243006947975,44.68999178687729,54.698330200551084
27.807840186696332,57.43186572370486,22.010574405792653,65.89901897297182,31.419523869475174
63.31489034518983,79.15818839369662,48.11170323183159,58.37818122851259,68.87757821714116
71.65414308146184,83.75877347281667,57.15246561841808,40.18282961967803,80.55567266005575
48.88953512205229,79.9097142272327,25.35082349105914,55.68652380269892,49.940021185193196
55.93229693963417,73.7960924026005,39.695639955028454,44.72842198968666,61.62408561285938
46.790847240457296,66.56731807817772,41.29401216332187,46.97095586771242,63.688235908074645
41.57994935301036,58.68164799956961,34.37264038825566,57.07959095689349,51.7181144254735
41.13934850596561,63.53859369053339,40.33603610502762,52.13007483556995,55.639922859148314
45.48507172348896,64.26029214869753,26.445887020557628,51.158190484846386,51.160068900335546
38.25974816249228,55.95363654888685,21.04197032645,44.82425281584023,46.03796599173706
40.577037201474596,69.12711540554331,33.875596694145855,66.88871395589334,53.75959946077718
61.17145257208824,89.2058738404312,39.47115061873167,46.676366258804734,77.8389424221694
46.401431834139366,73.53052972779187,28.69814256339088,59.707818700094585,52.59561829653131
57.80546017809284,59.820171773686184,34.90357999768064,47.788757312997475,59.40106276223402
51.62937040000815,71.29112506932049,41.704968802854445,58.90795794795302,61.76282020002809
47.77327509429859,77.60752127934651,47.042611674804746,72.43843244216674,58.337509973315534
48.3838926707175,51.336133811573276,41.13386864588989,48.686039107524316,56.94351953201758
45.982963153335504,67.9405813534918,30.284583080328215,34.908484537538456,41.56540383368841
25.75598719990807,69.38030276603811,31.768037112187145,59.033582794777644,39.43832682225433
44.81248833608045,77.41106827459075,27.664261323758815,49.17981782517828,60.44252784701994
46.45277389422223,76.49531433548599,40.34726856850576,45.288901326041966,64.44915760707187
62.76839013025425,78.53792740340792,52.41473125946083,61.72489434303227,77.38288520934073
60.96831104587585,80.09724708743062,36.94034497841256,46.66577069707255,59.102714701811365
51.16684148303681,65.47551119180125,39.77222923549133,59.593757547136114,64.82753426777876
