Traffic,Temperature,Wind,Humidity,PM25
53.24827386928833,40.51079691805776,39.93269248738365,63.02961697033386,35.178535289144584
29.439915531174446,38.37482172529528,62.982969531181666,46.07783233147433,41.53512410549027
48.97286998810675,57.31222412684715,73.02075788176211,55.263960105244166,79.40028219379661
60.97081931664627,45.5357636509437,63.36578457302319,59.554561659726005,67.43181878333307
61.054249391524934,51.70894369447779,42.786061639036845,52.02300939270903,27.769858440760185
47.555821200333995,32.30541458585539,56.872604018679006,62.51295581338081,54.73279076893621
47.561004605199614,45.721242522024234,68.01507791061391,64.79781700287712,34.080382927089424
53.82862664989639,54.87802424749846,46.9180405080739,29.514345600178498,19.181388677021104
52.583699432821795,24.60280674769737,42.14688942788258,60.2661875167202,56.23868020038375
41.051201122957174,63.43212911539045,57.890635272956985,42.679315230913424,72.8173188202809
57.31063313716986,38.303990604996805,19.20541222347004,53.35848031117782,42.42644786971158
50.31449843870462,46.449442290222045,17.02769785434966,45.61779716925561,33.46194145754731
42.377593765019085,41.31513476620493,50.958414804961315,54.496617036861544,56.92032410786123
14.031920710928375,71.31857424327038,25.521037933914435,49.79823424023113,37.57143270894607
54.432904794517924,22.557775055117638,73.23858120156945,44.610375811823566,57.5080792550091
37.99086761437377,74.91336965731566,29.418755603528687,10.535175092920461,70.44366288043886
32.35727113893757,48.95143095815237,73.37577976773795,43.920654992441364,53.90438580755143
62.22454849769001,50.4507707805916,69.51664179391001,60.58091521946092,36.58962934763815
60.97642087540205,49.484568295636194,49.55651973303989,54.98627153495211,63.80819539129114
35.559839929328255,69.58195978474036,68.65867012651063,40.51438857919338,76.37948324184691
47.398940307700315,58.50919713233117,43.07505501324102,62.292452244506954,43.325682499641474
52.396060441293784,10.719027826330944,42.922526144556045,41.521771557940234,21.629297067715733
61.526527556466704,44.21570048393621,22.729717370865114,59.0245643479772,66.34241287023256
47.98304056982925,27.354502921528123,21.741464899277705,31.631668275023813,37.55401150507872
75.64595577826978,46.93813438547344,30.910960842424124,40.77567776651214,66.0596346770804
58.32759008974395,50.700363713252024,47.470794278004554,50.055297365675614,52.33762737142288
47.086585867149836,51.532465370703505,45.490234725331796,37.16491298730846,46.04723768704527
54.95224910670861,39.08665904241547,56.31480318199555,62.44523646433514,55.11762668491731
41.57522519975866,51.440193841466595,52.30216203634617,52.989356201265586,72.35019480882175
32.62908413658148,53.102447696368024,43.99796296503207,31.31506796270517,31.13105210155268
63.16045387372567,28.937737410732886,54.48077165607044,51.972108962931394,37.12878138993452
62.541164443633264,32.27687789779095,41.763843736043725,33.631169666666906,61.47290928527314
67.75317423302305,53.728792563987234,88.08891981728972,56.686005644038104,59.48293578831736
65.09782435459456,39.91496227912541,56.124991454076834,35.49574322976274,30.22849698556852
66.38318029616498,37.25036909238865,52.75100245564546,74.47316331394036,22.83448660064227
59.767648230286454,49.671743070351596,48.94449212993041,50.8937806345392,50.26252435927133
57.849391572769285,34.230160603723306,57.53231823730129,33.086374764958876,81.5584895402265
48.42502492773645,52.691376189862254,76.56194157212498,38.380895511742764,49.831306073017515
28.849288486950833,35.44799605020288,28.64040411777896,61.97309558603496,58.54244485471701
43.44315209725039,42.39953256216032,64.55998351666427,49.924286978891445,36.991068993481534
66.09750715187889,47.878337293083796,60.159262519010134,51.07694039658749,81.16598733152759
46.897357935933215,19.87288252705592,46.58240665963186,53.995936338905125,56.8962970760287
62.131323428118755,41.287152451803856,73.45874228457167,64.47251695729975,51.96408818410786
39.590160487558,78.91964438059398,60.9381698731339,42.616224637421446,71.03139142027578
53.30444509655735,72.63900432431524,37.3537302781869,46.99340786204213,70.72970713241452
39.96732381176276,46.19813521980116,8.934298483488249,56.18310062184329,67.3126673596337
36.18055695506518,56.713568888673834,41.88466662453577,27.362661844262817,45.12003425691386
41.3802856492519,51.91086946029481,45.41233332399948,70.05976877479074,41.634645277871364
48.05909606872432,53.593081838869765,49.23533134575516,41.967297884093945,50.77016932254718
57.87013680482891,63.48033701574547,18.23174482966883,57.599138827249604,39.88264542882417
67.3697278052307,63.98529837494882,63.88392869428394,41.244757066617446,29.106316951791616
69.0664811517765,67.53381349739746,19.945565166468036,70.62689475584415,55.32314387323207
51.97926043344802,37.66357114879194,65.21515152845353,43.100329819276496,43.03052759954182
17.957882788440187,38.84011105004331,35.120700784884335,18.846565115249202,73.38301822622172
48.12840439668764,28.614574895374396,35.542880796875615,41.28774542620244,41.05558442934147
62.00902596872936,45.9610352374044,51.479117669908895,46.02890956140818,67.44326838202667
70.6646542849075,47.99301703566064,35.806581920975745,48.35701992819614,3.3499753766632594
54.703619530215086,29.61572877304993,46.6848075000181,57.07425328671009,41.44561165221383
43.423339220026264,53.869788570350046,41.62821885708573,63.865642383926044,61.59365828592445
58.51041488844174,40.54549163223622,58.60206353218631,38.855759010207194,48.69105571405319
10.463018420929863,67.35791221133164,75.9029791150059,53.372071201506294,26.275818969535383
46.734884962369705,51.065961576762724,50.24038036962615,88.11506189872821,46.3317276295216
41.33982387475785,52.44471526211456,47.858647127693516,38.75820107998601,23.573765075872142
60.98540259590635,37.036828325755486,34.903276653614284,37.83422062951203,28.071289506162785
59.84044208302662,57.83693441320026,52.84940437687213,60.64654714044889,56.47457241103403
58.81677727938139,77.36672183834551,64.72651932627144,52.63589598559442,35.994459334501855
26.061154900470644,23.608277397102775,64.19506977882075,41.63136435499322,51.18891902817424
35.704517244868136,83.08264870518448,23.061914009335467,52.07962890625433,44.62096929556776
50.275127879361825,45.190766897432326,36.628870540327206,33.2286307200236,80.72659844239388
45.53188678133406,55.1333235152319,26.09040657324976,18.245406243047363,39.85033179835436
63.09611926858791,50.424774602354105,41.901093495649675,56.447209405268325,41.744998011846526
70.64926433065537,71.26333620200168,41.34114021246518,38.34933922368441,48.901243775187794
56.400110603825006,45.89301210569697,65.68977291824663,53.982894692084365,66.32416771509122
33.16662682901267,41.11065493835812,57.9974332365415,50.79374933527368,47.18521178508617
42.21321038948624,51.30102289363753,71.42369338901608,19.863269939276293,47.72040953618372
48.373200899308735,33.68841278108171,47.660107783252954,25.408551395758618,41.237307829974704
45.97276687587625,49.922089348175064,78.12749964111447,37.75751673032127,30.13156959278694
64.88183770330404,-16.944527906201543,40.714244406628694,45.114938288268675,35.88193592802722
48.5766391921048,40.27226733319361,23.878180704242983,59.27147700561869,59.85235374327946
35.188325590987795,41.88201981621376,77.84078130128403,56.726933798189535,50.00300044188251
74.26183129256808,25.675225284612914,19.50636482174546,52.50359763905507,62.60150779578079
24.339515318300847,30.50599709894037,61.89597867025421,32.7157999413961,46.157260804318156
53.14836326078986,64.32288940924921,45.40344771912441,57.38597647933983,31.407070624678536
58.83307952804961,36.368621504137366,29.29022790242389,80.97791322025753,77.44991042862218
52.22193023516651,73.20685048818032,45.11370191051095,47.95970917506952,47.351962044511055
36.299156005457675,14.838199102060202,45.36056352240477,69.53611245154204,54.13730163250125
62.2179529487064,55.89647632406594,37.301590574708484,53.723387885900785,45.01515258385213
34.06183347437303,63.79343111828469,30.420748749590476,40.1147808909668,83.25466984921073
60.52247844369444,53.675884944483755,17.398047332667026,48.23133705367625,32.53189268537396
48.83043785306309,47.1446990106027,37.15027235783701,67.58676779920994,64.32304615003217
33.110547700578735,73.61107435319354,32.755513362272936,74.96355765529357,46.83659460607328
43.99266985658216,72.33531910011311,47.53755789234302,66.46401435834261,30.4831953024832
50.42736505848654,57.118097487246104,67.94599919048477,60.68692103988694,50.67392731029366
57.10447847033454,39.08385129812994,59.06100488887499,57.16509719963426,38.33594281207732
51.84517462131148,61.567768351327665,86.65768673530185,67.78269777432224,53.375112631730694
54.269277352268574,47.82052767238061,51.67087228503692,61.64459418643898,61.27327509025078
48.7218607432246,33.509822757969395,46.78949338427333,37.46318807310389,31.76626359602944
59.12688282196075,55.182155782116276,36.21697299903633,45.1317052836234,54.60151007618476
53.8636832626028,56.58945877504843,38.566803498940004,55.37055055970032,49.285161168443764
61.57818516279142,66.12260058109591,95.4384450112615,69.64455745830543,51.89035554238757
49.43314939871139,35.960828588276996,36.33260786780131,54.073293624625045,54.538330110677535
90.14528756184168,39.08440981897114,37.52522782230051,53.75134654000787,42.44319681985854
55.838763446733275,42.89425563893642,45.719149161932656,56.44335296023073,41.495981126851625
44.59225142745974,57.929447918406666,50.698255475856634,40.40384109261793,42.77080134689604
65.63614972254436,54.65481117361747,44.57752682014972,62.98812811298375,56.54274928723982
70.32295650251356,63.287069323323024,67.49711162550956,44.89698159821632,36.66663753800175
61.57758620911733,61.71981388647528,48.42964211366635,34.34845240677734,54.60431940768833
55.82666545294732,29.63389880888531,55.61410295452518,67.25963568772548,30.292182072593658
57.937590829284595,69.65520578716358,70.59280858470811,21.883987967700516,66.31455645823625
45.29674539619538,43.55560470545449,87.68532366364161,53.298505711031474,44.25769383074322
61.9883217189869,75.28478227632768,52.599667488619104,41.994922971295814,51.36856143662672
66.3628640082992,45.3365104581115,66.37721196152258,47.89388660912231,22.180764440702923
72.79869978472738,55.0294366867934,65.80971423230082,54.53458272905185,50.55786817585843
61.05338099027757,47.690465015275564,77.2006320837674,49.54341267077094,77.28101333627323
59.06971532235824,14.282590463927534,35.15150903815632,62.744930057546725,36.222607292644625
29.65440371394889,69.2616058342346,26.17670480975609,61.66947193534044,44.55061342109905
60.534593074308894,53.998851099502154,18.902103954354246,45.275869617949525,46.33742797992841
56.13609462497227,54.777780269243266,46.322549851829244,32.98813363856375,57.216674983847746
63.06738407718932,54.96241531687902,46.708080766014106,44.44341239387744,36.234012644179415
53.72605804426693,52.875588987215224,62.54314004663389,40.6562354433225,51.788067206013515
30.258507312750876,44.90811498160365,41.573642254676734,65.86453969433674,75.59540644085294
32.35472091419099,63.61511737012496,60.20838028877013,41.764879453077924,38.72361779859714
38.53353684402076,44.339199599689216,44.618169583120356,47.707377891425935,42.35075678169651
62.08941754224111,57.631810961622236,47.40151044359807,41.90840766583264,41.50795045856944
56.581271741149095,50.84262516806124,52.98121749135778,62.8759354060017,49.1852091329876
70.55262651086343,19.96396544391617,30.27307364880962,77.15129762873943,44.0338275662815
54.44388904065143,68.79682721879807,55.14874030448499,63.69518131448275,59.234302504194424
64.74380250947848,57.39532081172044,60.966933351216404,41.300996788755846,57.846216188481954
49.39307676122814,48.69418324289777,24.81231844452059,43.675778119202356,47.98429327054883
73.33494094267749,45.81022663177249,54.24309807426831,70.63007956718656,31.4349590690727
44.255096135976366,63.194601693607346,87.03952765791155,20.224126507363227,48.240519962825545
59.42311588521035,62.61595030505111,83.69168246217176,40.32271602984983,46.474966820029564
25.578673231692328,51.92177630616374,57.667245196067945,81.38060579991594,75.55948824166155
72.74317203655303,39.570422108847026,56.39484605234636,55.8374613097408,57.00663908635069
49.3612567272922,66.96386161962883,44.66137408547989,54.94143345992718,71.79819915293895
82.30364795991285,37.569354332631235,58.259280433904756,56.81536333102484,68.29824266318757
74.50386560685192,44.99799014422264,48.86657566859237,51.09839194119056,57.18042146184693
62.40309158063904,44.37038866147088,77.85502751429358,22.56162668908695,32.086711947294816
59.115001742750046,47.53623851454603,41.509594192245714,64.39249416670575,62.188727388609664
68.7378495867158,34.46576169992359,62.18917958436559,62.03192964258086,34.887895357442694
50.58986554448668,64.53236482337297,70.13267284323433,47.79773270626639,33.518360743106456
72.98340087895718,50.59667307624209,21.66508167333513,46.40594225460867,66.9922579819665
31.710284989531498,51.758285125277396,45.09089035264465,49.437882675852165,43.45633471105695
57.547404531118524,46.66079059926176,59.85295224726759,44.48592481068106,66.77869872726924
50.194270215369485,31.889944916659086,37.159109046064444,32.63131368455629,33.484845946179504
30.301801222942853,33.70972070651272,49.91787376351295,61.0769698669954,29.710706739049773
37.931131826977605,62.0458472094745,47.63089512032767,24.334496311766593,50.566614158710586
55.43048286254956,54.71440405564637,83.6894137889392,38.70231308070694,66.50171668948418
49.633964782758355,57.024918503622516,40.2281380954274,39.90668629581196,31.237101595572128
27.979931313984697,60.06740221976588,41.954255827250044,88.17628614574247,42.89603832918789
60.0908790843458,50.827156773602674,22.620578092952897,29.810291582253832,27.342333573692457
72.03383903483592,69.47772425783576,78.91559010302274,16.693632691382504,29.459777444883773
59.071885047764255,38.48669545560019,60.4137745831522,43.319343989449976,41.783885957361456
22.760984621926905,41.348759211965934,55.560042802267525,35.180541755381086,51.0304133961971
34.29846940277392,38.38339692639239,39.42510844429292,56.96954857928374,62.873732561633844
77.57194115617055,61.68883906028104,55.45691086874017,76.6234609704214,54.11793010941867
59.21540782543444,64.34649688544673,52.60548063375099,48.97841624818212,47.502278635963044
41.40799049257977,42.558477332345795,65.9304435646431,33.54811247789367,52.06716344802106
49.644077118411595,28.62277322838924,62.572752586790486,29.955208638588125,38.8212816302477
48.716112722916705,72.34949909664284,57.81172595016245,54.66352012025406,70.27492306614666
46.03615677505245,79.97336242646702,57.553671406345664,52.00316016697391,23.049371436071233
64.63959076185513,58.061928443384296,46.662037392592936,42.4251753346184,80.20171729285423
38.04667406884133,55.23272867792971,50.519873548769766,60.32612821989056,21.164451169575077
60.088450228659205,73.99756954238848,21.466785630866354,35.77436439556183,58.47944916454189
47.99233813366455,60.19510894806645,61.16530451162751,53.3774969851327,76.44221266877383
61.28738647138565,30.114761362648682,60.511499353885526,49.510620491756654,58.213342123134716
67.52167810237331,74.23158031393493,51.26396850114609,62.575824747655055,33.796911633607095
43.04565156360638,41.55988005839163,65.51156544681253,75.90871854689895,97.83881466200924
62.91926265749741,66.86292578914572,24.043307810765373,23.17994122371612,36.967926897113
31.18550967008774,57.6760264590914,76.03959292917374,50.17930859360921,40.16424415534475
54.580207201846456,39.21285913630198,41.85349130716188,47.075025902130236,55.82009073265405
24.999408532240786,19.55573096644178,37.107076624367465,57.83507064275228,31.022661712731722
77.51429435661694,62.78089874276903,60.03939461893713,62.82815505571059,56.397828218177644
57.604331943498266,68.62985987548126,65.0005713802949,54.50640059121137,78.85275067937178
51.16191100984665,43.174949985926844,27.752078610558613,39.16378556604175,68.034942836614
49.48832075714313,57.19021593709699,51.21217690505095,31.957424907708653,45.679738069148016
37.48903352819697,43.474265761068736,36.68527205569737,57.22976341193281,62.1866807313771
50.525296291103054,20.15621178744724,29.70972051812858,59.68875188391638,38.66662606661824
38.68231988118289,51.03423293627935,38.195059327423664,18.178054464546868,36.13423504522216
43.94437009445313,41.677749719357045,60.51681124123015,51.33059659726893,50.26853633212818
67.35317658364777,26.59949840989217,73.47000989062155,74.77158743192442,48.2655435733255
44.10791635471268,70.141016110168,46.04229840873658,55.300359084333635,54.172864350027425
57.33725885300012,33.50127464390291,56.59639235158014,36.767985795593475,41.01648136377075
63.92791244932555,42.449346373821896,40.43086932057518,53.05696947001689,70.19832120585681
86.07371000513643,67.13583838803395,66.93743265927417,49.64156106434904,88.39280388761311
52.97935632009556,49.46546646643456,55.7401570326102,53.96658114110846,30.2930565086606
39.54273903999832,55.7086241838627,38.15943760614799,59.71467398721671,50.540935911235735
64.05111263543179,48.14389046840767,57.22554668263057,22.823739337204216,25.859057637944716
37.9503409221556,54.663710306936565,38.28188919131474,60.91997957662038,55.80103602954374
43.118468707504185,53.35787746823738,43.33952698084613,54.72657544781235,42.343773552919465
55.94735312902626,70.40927148928573,31.462195217607437,39.58518744751471,40.206314307901245
54.66710227517564,62.56486673404825,23.90676649747868,47.24801210792068,50.42358777535086
63.22873279861935,36.56255806144471,60.947015924164404,54.39501696823614,76.61122658112453
82.9089054520299,61.937471313473985,46.093483268898765,57.36010919760521,58.72238938535143
57.90076593896527,56.30554350693471,58.01202784750633,65.7447300256253,82.970050222906
22.85979335681978,69.49605314282351,52.12372464070232,38.15226434934433,29.73805118561765
54.58267141240324,50.54029755614602,33.819286121577754,49.539728751310626,65.55225934878253
73.2725465709394,51.911175352192615,51.866541670862034,59.34341079834618,67.47617648242682
52.75236434863434,55.25399667148164,44.01138424544159,47.63435811039055,40.460871140582626
34.48033610722298,31.92595444976412,37.068244632625635,36.03569506282365,54.48106975908358
56.719475527606555,43.69111787498641,37.41359530750708,82.27700392631331,43.38451153948848
41.10106618638834,26.404933634927975,57.75519234207346,77.28713097491382,47.19997753276442
44.795716095589654,54.15032294162355,54.612809349511544,12.565818883174337,59.71304495434566
78.12617587650098,50.83858997739742,48.369997376542166,61.91997487845886,60.13893259949052
52.59576977077743,61.59548543223161,62.30748401939842,32.402404700287505,32.770407125830445
30.628775253075588,27.296394812673668,62.15754979362634,62.193286872522705,56.71640545502449
74.92892666722454,45.3748833650743,39.65020218346773,51.83957642158993,67.13154934109261
41.13751871909612,79.13044882167478,48.92435127250607,57.69465770104995,52.438832481784615
44.0451862078029,63.654348398079705,-2.1255607546407944,44.920821541134316,61.92833621359734
28.22316734996378,39.48697272989089,42.60287582017401,45.049111525258745,40.96468586350601
34.720713736627786,48.935328427265134,62.08355595462097,55.73734600783615,65.40199239440419
46.99130526920908,68.88774609129003,30.864337291862753,69.66854353825101,66.38291502651334
26.335570105409797,57.022010798642704,48.106213534627884,48.40682337925148,50.990379023228165
40.710642092271364,64.08192900292664,50.061329817625534,33.13026688919963,49.43537594286758
42.88689058303696,59.23843981829956,30.271279629394073,80.04135110018325,51.807916242614645
31.456280734891997,46.97137438389059,42.7608827876984,38.074470950420164,56.375788913530194
83.45685995275005,78.04076991357677,53.01946038497207,38.29072687479182,54.19851658416394
61.0712326241563,53.054383322570686,61.17626445990263,56.65833408276511,54.270282036271944
31.75682375146298,48.04487171190465,78.6624936758926,57.34558662538139,67.52545026723914
80.1698943351994,32.311414502687384,88.98613483369267,64.5966464972628,67.43117728829158
39.94815389048129,60.86305779798837,37.981292667045295,52.24432698871553,55.0525472262943
46.417839067741966,67.25892668353366,42.20193082863694,19.817478141494284,46.34349886110704
68.80292612682129,86.83848548237269,69.73556253663759,66.00305849461343,44.32008500517961
84.55174267793068,60.264537093608396,60.84981741454052,59.42328808713857,32.626137422910986
55.75832432434448,28.179913917116842,62.404703619515004,55.04299464339127,40.51996251510098
66.89336307927395,44.62402341474855,44.986098059120295,58.00955764543262,49.76243343716237
53.501054365121064,65.48505836587316,38.92454721073278,37.65401009177778,46.50836361912763
49.05591981797393,59.63161792264812,79.12652968076081,49.35800379834195,50.54310377130391
40.227274803951836,38.406800618723295,60.15938227611417,50.5855845188324,68.70557533202125
67.07261994815197,63.04171591762899,28.085562421007356,60.249578420862846,35.97866176819714
21.741248050876372,53.31424294500576,70.36946725514768,60.675958440621166,36.77376969900563
91.94712603047059,62.25011937591425,37.37380375576117,19.315292427551164,46.93149988441019
20.5403549649409,34.553391799243414,24.514949808696834,38.69546839221563,41.996725654658434
36.894234066121854,84.50312577595926,47.199400144131616,69.92192426966245,58.53884692470906
46.89449078476883,42.82804283313426,70.26509068522184,34.457678407159314,40.59722585838523
40.373428131848144,51.12117713989893,36.36881080528004,64.05101485051057,66.12075293388887
39.23312654295508,57.91145009899654,37.398514522215464,52.68203629827977,67.55135732460604
51.54912611626422,48.424076833463864,84.31495776237321,55.40433073583618,37.35331520932067
36.18693604926608,84.18969417846705,38.89074509639668,39.47915672080981,50.40181366891143
60.977904173416334,31.391595871941274,45.82231710947941,29.879235174463332,47.707165223444335
62.322978661478956,46.23320474395268,79.54035388420213,37.29899383610591,53.26665298960388
69.611474189254,65.13353785247698,89.63924296789786,54.8566777393509,36.57721260085725
51.25774027992437,37.42787270142054,51.808109597172916,68.50262097132938,60.44977063785491
48.43393112418527,39.696222588199554,54.876655491987236,57.946517283316865,31.19014297921729
34.71345699976096,45.655641102549566,30.027122625893263,22.836357074347895,34.540603996227745
55.73898418353397,51.52864399086774,43.32745804725471,35.957066906338476,55.53190570176563
54.746214832951075,68.64319350319408,12.330383557914644,23.81000154066064,64.07196805805
57.10258520202888,64.01225224025067,36.61785771797253,44.162806681156965,30.835366829357696
14.972406713455918,52.093394463075406,71.2349824487634,47.48634035189235,39.25511039493688
33.205911333804195,66.70779542491348,51.21628773648009,51.81894205267104,28.341065098692123
36.24763325891506,61.02266648745197,42.10576133201298,40.227135278361644,87.64319941118077
51.04332015521897,47.415163561374676,47.96330662599168,39.82942354743984,48.91228970695577
79.10159615668297,56.19616741632193,26.06941209636914,43.44044060545337,51.56385002862153
27.40518789708846,42.98209444812259,35.58462841218912,44.05729121353682,51.05033644464429
60.48020177125885,32.69210521224131,48.714995878312294,45.090556149268274,46.69674782300074
37.7093502546606,49.28811252532731,57.405276429904404,29.122553718835693,75.92604997095063
64.12441298532846,26.38112831996517,71.7026141022962,72.71847776833171,42.457909678484874
53.085073130388594,51.35722066057977,29.337557823425367,65.40458826225539,21.787050265976873
54.340830235512364,73.51998054360601,24.668780383569597,45.60350762825971,67.09767723876172
56.03458436811003,62.50241819122427,39.69051483755667,35.88926219773659,47.004638964312996
53.98005808757867,58.997998443735725,56.66908112409462,64.68108202989974,51.7372594893922
34.28636469995519,29.673865503233362,61.37500271713986,65.087750565347,79.57019072668578
86.35311878840682,64.58573686463063,55.498749428831125,43.69296690554084,36.89359228487227
51.00250517851172,48.425998863581476,78.57790555413524,58.79022932215453,46.552568003489576
36.77426075241948,58.01244899025536,52.07008869532011,43.22755648065541,39.70261803422468
58.23700557777823,43.89233075414943,45.14894103882123,42.730796198097906,92.51591484823604
52.36755949948769,37.65190761915237,11.406837186015018,25.39095550264331,45.60641804791808
75.42560349907323,84.3029451416173,46.425927800138474,55.46270144908435,47.519143887284024
56.8296163939834,46.393164097819586,41.64173566601786,40.14929967904688,60.65066565868211
69.5416151975274,43.26042399381276,60.91100056766896,52.35005474805928,44.262701589152115
60.172954631099785,70.21951250131893,37.63835775420544,45.160534005818064,72.00089411587649
49.36143811887615,38.07999341744873,52.54814540856164,50.12965323467078,65.83402501047681
49.345143347113066,49.8477586707939,49.22195966055454,52.51298570143789,72.74877273313496
60.872608340165826,34.363363090131585,54.22357832466812,55.1863193437566,55.64917597663073
27.802579262800133,52.19418377509739,41.48137306462515,27.539966441805106,68.13886304200487
45.76615987852443,45.99026987009981,63.231648366772575,65.36113673000115,46.267893807015
50.43962054061968,34.848290781237665,35.864137442371934,69.4671151495785,50.68191768040574
64.54983835598925,47.52116628792069,56.30194867805612,23.843820221990068,62.91060493643747
49.56507865948979,42.95052966161506,59.4284189217347,64.90597230523666,43.91313571142316
32.05864513626679,74.98347583321747,46.76534368389801,21.2145809483227,43.67092917836765
56.74416388773762,48.772226892053766,48.06435980912631,44.7216679076879,43.685089908848106
30.830983636980328,30.535661213313173,55.459725478916525,68.45667457062683,45.86197042217182
70.78716857480164,66.48237053298908,48.02181588499081,59.568635886005076,57.340202522663844
42.425233260531385,17.63366079636517,52.08139722547417,60.52233510435319,41.69726491350408
80.10672782685505,65.48691363683027,27.911081751840918,47.08095583035368,37.40253713865592
44.48942465992183,59.81320380665639,46.22379035529147,41.44514181711847,51.4112964053659
61.39670819266203,61.24723799184736,59.230027757007925,70.5530141137552,48.64271384681105
44.58185523876915,47.66825758255243,37.85900628152934,37.50910147434493,61.08212020795797
62.45906873022691,10.311771471388987,64.1035542640247,43.83066942086922,40.514651454665746
45.095619005619014,31.06781232738594,47.47935413382907,78.72363423233048,26.784643292467695
59.275106988709354,64.61910757416699,58.7293739452712,73.00595580240969,64.72403388450238
60.06421980942335,65.57075127354481,64.87824743674122,44.76470254651035,59.467547311059135
45.90601569677676,29.98868466426673,77.55063256633214,41.698844462544706,66.43204605560346
58.021023845609605,36.56143147840253,38.36232552446339,55.96006829621013,55.9917458842662
44.35733713500493,26.271767561996775,62.04803923205843,6.124151485548843,55.22205542095738
66.99249598391972,22.261355007152435,52.39962293616102,44.243159183607666,52.924537440847374
64.66832779476812,29.80368129329846,46.650384136569784,47.532790311997545,20.768944139175954
58.60401457387918,74.42884241262043,60.05879833211197,51.947771562163126,63.28892063866094
41.07544695039375,36.77771588062681,57.70461593485342,53.434087207733974,54.708372786388466
37.116942138454924,27.42515689280686,34.41289676004054,37.20823187577594,19.382668935161032
57.127679080925795,30.659847825173976,29.830824190211544,46.071174767597924,36.408838392554074
26.33279886234969,27.990863590641545,58.03317978116837,44.953651017238485,27.295779768823433
71.83910875701494,39.33071551151698,57.94770073544601,48.378767070579904,51.468603907871454
50.310934075107156,29.317821837328726,83.66112736205542,38.59185148393571,62.380984951984615
38.13908534580871,33.41756576318375,70.53882743462529,73.35100718530603,56.80515468406333
62.10610700551777,31.188173577299896,59.89147500173244,59.73509902313916,56.578046270967654
74.69929099104985,15.795610938682614,47.31199746783801,72.2316914832505,33.314263395811395
59.74280356769186,42.71249431989591,51.3266271309194,34.13939895336472,83.94365005373021
32.792603338001015,48.047319240191754,46.1088401125937,66.11494974786537,51.04568679258672
