AdSpend,Discount,Footfall,OnlineAds,Sales
55.85371892304044,86.38061864519268,56.03731759084879,44.189157812565696,52.6341904560184
35.75549628888594,35.62359993294396,68.74515278566903,54.562404424150245,66.78512762732612
25.626259860623794,35.36707089297573,54.47342188305791,37.634605206284746,28.640406985713415
33.816338547061164,45.18254243516962,56.19652989156469,75.72738499236046,34.21110912284476
34.98652089457282,28.235930505714908,58.596718333111134,51.872148420666285,35.52750396050476
37.537658966517725,48.14106966790414,48.989627056085816,34.40479556809723,52.65781667865021
29.356145713406136,50.735195603469165,47.33634146412412,56.01663702080535,68.16918734660673
44.439852787303046,50.00598540602468,20.289795119060614,79.5758129905845,22.091105801082364
48.75696867295949,11.770976898191911,37.61509854319174,76.031715396782,67.1706468597294
64.77517696338973,47.10871540515083,74.76392879169791,53.860409947883035,60.347649343553854
89.70363920108171,66.35483312571172,49.01813142066027,57.65643313051743,71.06201457805935
59.33706717468917,61.74593872628173,69.31901948604283,87.95208815891385,35.97792648315948
60.53119071406693,56.893802511711435,44.21462653592539,40.28926442892797,74.78081684569148
34.66639179362257,28.86427940800825,41.55521425570257,23.27147178244185,37.31177312602556
34.21165295166883,51.290693757364735,71.68225160850074,41.16112801730301,62.97652343245571
61.2689392918381,16.692928374729235,41.72116805669822,44.359817100563596,55.72186639768867
58.55098484358007,54.96240024872849,36.57510459787619,40.500199179827824,27.451362083043705
50.99578102167128,44.49221662584366,57.99001455209134,60.45319583125237,44.99342734853325
54.23148011208114,46.762713166896766,33.29768344869965,37.99756563432973,15.966455930719583
44.06381916359728,41.096839248613136,33.57294851927503,62.287685779460865,57.89421552047666
58.30621113722488,60.37436353735092,49.97311676072052,49.81885258656793,62.45312223341796
60.009095257772046,65.4112345880053,49.34588040813748,35.20430503259025,53.55654825861116
41.32621135701862,59.80303382863217,54.31700638984563,50.771614948693255,44.119599771732766
65.01014641309365,63.858502502553954,41.592672789177485,31.574255894907207,52.6916808424062
67.78853794996576,31.073167809871443,57.05543309670344,37.685381479065114,34.746436528484615
63.96776782764996,59.75512494545001,47.71564360023101,61.84249770505117,60.25279515641164
27.70628085996204,51.2640712721714,71.1920788210737,57.1072105919357,10.763325160789748
33.940261936263994,64.93660953189445,41.64252361223155,66.82008710992697,80.69153725451761
46.430782785143734,40.73240699516954,34.90772624390772,61.37365053770685,40.95979879103669
43.96645195121712,33.37143182524382,43.51153234651778,39.39925719157865,20.27025103843894
37.41987041971635,61.19284435967057,70.23493479038609,48.3999537010094,50.505427475082485
54.28973694170381,79.43916249701456,34.85224431508071,31.067859638705077,49.22607719984079
55.91314122752168,49.4994899051262,29.531873804136293,63.27211171875698,47.92793189457816
58.315658990861294,73.29187474997636,28.050683641629085,24.224604222912227,58.48346894670618
19.482838231263457,44.00183171660379,41.43054755897772,55.39778473119829,40.008374952711534
57.37949268502486,33.995162144963786,31.36881220790115,50.28924418041132,51.57922214890793
54.42810635579248,72.19364805485712,69.20914964123884,56.774257985689445,62.14089843246393
53.932085641903896,67.69253552565893,55.4582387527341,41.71636270741147,38.713024349118214
67.26471894633228,47.25372113196863,78.75195805750296,33.43339967759918,68.77159816017137
43.60270753497208,56.10898737077408,30.474037088113757,22.42257739260716,72.19978461438204
43.4197354222636,64.78056810079448,40.153320095993365,64.8009229621784,43.57065164697964
31.842833458710796,59.69727336425634,64.1690078159352,59.60647858819671,47.82870621450961
23.76714429255754,33.96579631713426,39.46984238235597,46.12607888568105,66.96198698346689
48.23953178744246,18.40064891130543,11.136133054104725,39.57866217289514,42.30013629381407
55.334714662037456,28.212539543362848,29.25987942981268,56.80384990439557,70.01309160938942
20.54693146586483,38.46591438854421,66.66859448213366,63.99613743354209,36.11462821092618
67.39817128535587,50.673605630013434,59.90077149819967,39.43949698883616,54.386249070286965
32.51287659302429,41.78980046008179,45.54682837531301,52.101908618024645,86.09795209442152
88.39789613805729,44.18142460570863,72.1939880902936,33.36271115707224,55.98915689122559
39.715218151791646,43.23555120541236,89.91139326417792,44.19524970612245,40.252367120501745
34.995189534543165,38.460999049878,28.673308579757894,53.3427698534002,53.073012506784615
55.065758797171775,49.82860677682262,41.48930762400231,40.14732948018853,52.385054823844435
49.2272823186975,40.46350680190007,45.70101308462597,73.09173147725753,79.55258897527158
46.696530833594416,38.993323526102344,49.35350758833364,67.03822554820496,49.34491726123392
55.32635688923863,40.13699433761774,32.499652916655386,61.423302966068036,52.922669935540696
59.837537911455144,24.338102634869088,77.48964362703133,53.78420329061004,22.89151636009179
64.80362068751953,44.39916896017944,50.457618946375575,42.83416170266253,48.531555975700705
49.287196404470606,24.948945304983155,62.98643268653408,51.693025786320796,56.69284267759679
62.23926426382414,51.812893042001335,54.966403731283435,27.943664879247237,37.54440699879946
51.27518841825383,52.78557116816835,56.010611996494404,71.09069289446708,48.58686604774125
55.443396033041914,50.88486263253952,46.254189713038684,46.83752630160992,38.235716116734416
48.24484425725525,46.716813304015034,47.72463355803732,23.871473740647666,48.51588184641783
36.84419861859827,49.07221798562969,33.57845531773288,50.74890330077114,45.54548218820211
40.60577878056234,54.340056855974495,55.632140698162516,49.260357000712105,58.53182244899829
43.8005451807288,55.999280915372196,49.36664346487901,35.01002520667106,37.979715779795825
67.48102662000784,73.64508681748185,60.69880570583955,41.252171197654086,71.41585257173931
59.18823502565898,55.03469950778929,77.63464384479127,37.100367799253874,61.59478864099994
37.78098714160874,40.90055049243191,89.03092375283802,57.53545253724739,77.73780893218876
58.15371146433817,56.03629841879422,40.60853524094264,64.66613388709482,50.37965147361141
51.20714462752824,46.08308477311938,48.48832982595529,50.3739236671783,51.843219591092634
49.23921471426077,26.64728314571275,58.12912977639534,48.154694559152304,0.24022518066732346
26.181727884255096,42.89815644369654,69.17894439979518,59.11573194588992,39.69273186938668
47.139506609766144,66.56814763698934,40.75500918937605,33.71066808054153,63.20822843652668
66.74103072714607,40.926553908301806,57.31419201132914,49.3910015220504,41.13999387994426
67.53098407013485,40.04044509287144,61.34004803385545,51.02114429751838,47.41255071788291
41.67161137432454,35.20077098427879,46.251466362017595,42.31372889843709,51.38774676717201
32.03824685684514,47.724875752719264,56.089444084188806,39.90089002281435,61.11473651111222
62.743477018398615,31.892758229234698,38.62391446431613,29.89357493143394,56.34619165804509
51.918170362652944,25.98309465880933,40.21932129900215,54.624827577724076,51.694279525778974
68.15230570306694,32.72120651872389,49.86654847453445,34.97360020308238,51.65230276261256
47.28419183970039,54.076368603435625,43.86271917448515,61.43491665402115,39.27979866608922
34.770920787814894,53.37837484858708,77.80804766699508,27.180179269262414,32.83171374981116
53.473304359671594,66.9083763582656,54.59651676557993,40.88004940272244,56.304432411023825
57.74498027709111,39.7971552227923,62.372683180945586,49.48224884436505,23.754541017030313
47.97754724133601,41.4640586319988,69.5733781707047,30.06573091514587,42.753148866421434
53.85810193529951,86.28557406392078,79.32386687948207,49.32143728430122,55.23939022375092
59.029772815663975,34.813467630717895,50.152135792939475,70.34326339825445,52.1242013404002
79.24707196230605,43.315419899447676,48.670212812482774,48.789477801959244,30.47984018207741
66.58956879570631,44.993795264175475,53.87173796503278,41.02435648910466,75.87744983379503
68.48983975925137,50.87526440677093,31.637088249838833,61.15927869585137,66.24463543796159
36.09029050828524,47.84908971771743,51.15271199182564,66.30466236889282,47.72982774876012
64.43064683229537,38.406555499759946,34.16858322833852,77.47281712360846,30.313370006593683
38.73149495475481,61.774293858793335,42.04020174120541,41.6403433608122,47.037174420888356
17.660378325628052,66.80897694889427,52.63826386448953,37.82839263178596,24.25544721779887
29.519648286339855,26.085457662553498,53.40890956212894,53.558630984088786,59.182380525446554
60.98880406327412,59.422458207175836,73.06763999237563,67.92862186867066,64.37591222653005
53.551693950895206,60.811082649695436,43.840922321816976,46.68501086006047,75.82122161924967
41.64327427680692,40.539216798820696,44.56890964478123,41.76041765642562,43.03178113554593
53.63447657249072,54.1254945585394,63.66638788476786,82.82115823365388,44.47489513700382
49.01656882795371,22.430762452626183,30.615386130635102,47.80683234727862,56.953734702861375
57.37074164365744,59.256203392873765,68.86199910984254,75.58531716300111,46.349053864846525
37.96810806376683,59.82331639720988,64.00735843378449,52.0374737273233,47.31506697783895
42.437507657668924,49.36646833789952,60.351025756752904,39.97607121399375,37.9856779178506
58.99389798351784,37.27932957933352,52.26745630056744,51.47317824036483,50.006161450638864
40.36012861313996,76.00858924394316,55.97496482529446,42.28388981972816,54.96405372709721
77.48337629677953,51.34269136647517,73.00027827871988,32.78369096159191,37.23276248509576
17.89399162746477,79.63645485840219,24.47215304429818,52.613052132691976,76.06457447367669
64.56744697490063,55.64438996984853,69.2468543548352,39.974183466430354,57.765290187565206
48.31028045571256,48.00131118087065,52.85882581439332,67.62980729797113,73.49809573846373
45.9947769474517,33.66961477794103,37.70630099638144,79.21692289996,72.21164671041127
33.630785087629924,74.91513688750472,39.325112111267025,59.96907891286412,39.31388299881519
82.44305004134569,41.44788616897262,34.25285063517587,43.152132971233044,89.40315935891621
53.908315994783564,34.576777394166534,38.17428999069793,23.784807979566416,58.10198537344591
31.24185678122287,66.58488047187893,61.85128346927564,48.49971484752955,68.54181795920648
63.883840955355204,52.35365784589942,38.4777625356173,56.20301004745109,56.115472724818304
57.37182394941348,51.185486167373995,54.90731277423254,54.53224723105385,70.43136746611694
30.888495449328396,34.976172946400034,51.12695000375545,38.60017464654026,53.163089959662514
33.3026772113328,35.66929645186039,80.9074398746469,46.560010731020725,32.431375040117686
48.27765915829892,65.54631446089033,68.08295753087772,28.08392586833557,38.494350604678786
53.34060251678573,49.490387166682865,25.999906433786446,28.43014995578121,33.985951693868444
23.436683806489086,43.12293328428562,67.9174505367337,40.012351483184204,66.23383415629665
50.44544876112071,47.24926839732659,25.01390693951552,67.54725526350556,51.746410412367396
26.001610014875208,55.72781946242173,41.18246916822252,50.919822995981825,53.60201230504545
68.2360352606307,33.09082002872465,58.5782322508238,69.92446161672626,87.80730157201542
65.74339928108394,55.42109691757904,54.125327281958015,73.28152504264683,45.70344511362006
61.93853819226953,82.91153990959495,48.35938289514052,19.790716745398417,37.087799212925155
54.401681138646886,37.44574342974685,44.79179034830437,45.57431231914293,58.41423954880205
35.81051224226296,41.2435295697025,71.10570784551341,42.77056863188888,60.88678293971523
50.20907150818273,49.65323376427304,61.072123496555186,22.063066025623687,56.65016611826728
58.291435041362405,62.72665405326454,44.3679389133646,50.00788446253586,13.212040869146072
39.95238054554797,52.633779507185494,72.05992210181218,77.68668369892362,44.86328151650755
63.110473892949145,47.791899527947734,25.76062086700079,59.07582919659384,77.4692786955117
44.27844469689384,36.391146446874814,51.01053277426795,48.1581265503359,89.15062804967766
65.08793181073807,51.94085146526333,6.570053993467184,47.85052264236018,77.78339944570956
51.20071265617643,62.32774190349327,55.879389949389775,42.70006911134156,75.36973585835923
52.833588793589705,39.396945823239896,50.322875664342874,71.41319998987656,27.80822564623731
54.05399384972729,51.1045214247918,26.898369152383403,61.50151686432887,53.84677572762793
63.17792065070458,67.07117360185208,49.16659938856034,41.665944172615326,28.63205830632748
40.33492305069653,50.164218128937215,35.546347757275655,58.751778978521244,36.448612655011424
23.557709933884187,41.33097000940746,52.763420233521416,31.108321443435806,36.6760678428417
40.547408490286244,42.516827759103506,54.46823319082593,59.568483215141754,42.88353418386249
34.415923520547814,52.051035673358264,57.76586899321635,74.20660831911181,67.1925686111877
31.1172831747481,47.88512284607932,56.84242493698282,37.24711363098811,44.739441271265235
60.10938894758355,53.74957103890137,50.02592634272803,40.19676176527423,28.315950160837364
45.313473882866454,48.63159986586364,27.97358607471736,50.71956366707833,55.88066212440561
39.62012370573521,56.051673011713426,54.135588359706034,45.43202376823587,43.760436745670354
45.01705452794888,37.15699609675896,55.169645047375425,37.320919898808455,38.283787188388956
57.458982913116714,46.368936806041106,50.92545181997839,24.32577711284903,42.15044766205413
75.21155196750257,23.287876697796268,76.24442988137275,53.91820668175137,42.005194501154286
46.933685946551975,68.4577017691118,15.837578438839337,71.23143242356156,53.98465969700041
65.18364574872605,23.77515750990489,46.588008729793984,15.074726468384583,67.96374845557088
35.259368213854856,35.03893650102826,20.98355848502644,56.6655416907756,51.078356387534114
38.78194566264706,53.946548496092426,38.30101620160298,23.610678493589507,44.54302983323354
74.67077617495968,64.57499546756767,56.830571726926095,53.66037034417345,44.55003663672008
61.039650776014774,58.47985683523826,48.753296208986036,52.986206674651385,25.912093447166946
42.795541290468414,32.103401262976035,31.81731362204256,57.054101703019434,31.030859771161012
61.52133575405246,65.48000673225152,49.07443493200629,40.91725795897249,65.46534708468683
