Rainfall,Fertilizer,SoilQuality,Sunlight,CropYield
62.91112520197586,76.45002843796038,46.1025985130472,48.33962113979567,73.92331866282224
48.99437852641904,70.47456345409174,33.083958948286295,57.67485949661273,49.30322502767406
59.43625395823049,81.61938908050853,25.876824313434497,50.19994458550771,61.716786019874135
27.958841148851,65.13308513693681,22.06979552263428,45.571476596787264,43.60728031187511
55.275172540534605,72.80270886954919,42.98159376569503,61.36154584151442,68.64988591944493
31.565956502858555,55.28497468264523,34.20209678060125,40.776123605877174,45.95243752837336
41.83504457697806,61.01738635712891,35.288505038045955,62.349142784180486,48.140601974743184
65.47556155534343,85.4071535233726,57.46801642454283,53.06707455665532,76.97926877619848
52.756367788039775,74.89687616591885,41.15265692837309,36.41275716715146,67.03668016238285
26.55588027575999,59.36539578830523,14.43141513969968,47.23869513837445,33.407576969874455
49.82167476195356,70.85912132453211,34.57038243562907,54.80539243511595,64.67407198913828
62.690611874482286,90.71374120333502,41.922151090649855,55.17255324183925,72.89500325872213
35.712143679674625,50.99081267751057,22.687724372500057,50.50286239432373,43.240262815874054
57.44827477917458,82.80402119833448,35.66281743320999,41.32094184448155,68.58367923745298
60.801140399459726,82.09256606938621,42.604486507598025,67.24909219784908,67.26422247360577
59.612760750321634,78.9036618206541,57.6773692651012,55.55598368651528,78.01124257200176
39.103828445216934,61.70677717662514,39.019559521669834,53.22143840803666,47.82792978408174
57.824258185765295,80.37273644204336,46.11273143829224,66.9091421742771,63.47655828454827
63.52658777207772,76.74300299492657,54.7936784390823,50.055726544250675,69.45367636941171
44.30613811615849,65.69384107938271,35.48851490240073,60.346355932109105,57.6277038519646
42.5433466554963,62.90949377324975,29.211956483059872,67.98097812512803,44.904248660309065
39.83362124208492,69.41362427492399,11.18092923638558,34.36786765150773,43.83340522032082
41.472883253757225,66.9596814057029,26.99986276412829,68.70182912541031,41.30682097540949
53.08021230662557,76.95545975052609,42.24236683872873,44.31823781384777,65.12241912407023
43.98062088960757,86.91389174427108,35.243089532669025,39.82269075111919,60.68957299599465
59.37146586866925,81.57864653321046,36.779879986870625,40.02620258988672,76.67799456542372
72.78593473896296,83.83701029403177,53.673397711163965,56.123489349795335,78.24882944338741
42.52694418306663,59.02342013999589,34.02128670817319,47.98549782172362,56.32046845825259
46.4274772423522,61.56672165805257,51.71786719906021,41.019490838884096,57.229367350572005
63.08929779484694,90.01138277853944,63.31856505333936,41.026079785174105,69.24416268182634
46.12800456805947,74.1973919565389,39.05179431121187,46.9253363511663,57.70794769563313
39.90567529900381,62.16644844123597,40.19852843569376,60.75823233146704,54.80172091354772
51.93022872300615,59.86333305601329,46.78614336694588,39.33578287782346,54.368130889174466
58.76964979945779,75.2243057493807,43.410884157777765,49.52738463852556,69.89179021876795
41.598287164817364,63.895031191670355,8.852002821870101,52.19148185702112,42.28063428978241
60.81191268351088,75.25226560474327,62.757722269543905,34.95452003293054,70.06825881451799
50.075163038515775,63.30559849166971,40.45325196614053,73.19519117391637,47.71903844744222
64.43566617211839,83.39031717019597,39.23925605334217,55.91458997286277,68.58759486312181
42.53196387159526,64.32563774376256,34.60892155871971,40.49210610764136,57.095940742145714
33.104966575660484,61.83143678365719,21.082299585432978,60.58102351617861,33.65299472384817
39.29421505047226,59.20377408347822,34.33082078788876,59.986202904210565,40.451650881196066
57.26774832507855,72.15393959327061,39.342842040986014,56.193685887912565,72.67675062838184
41.72428482849881,69.1462493133347,47.18930077726566,52.93298641977409,52.86462177847037
42.515096433334534,63.76677352877186,46.23873218991067,50.07360992452096,62.14168358262961
62.18488041335347,67.2391858893966,55.422544219185994,47.314301967068786,66.19336927599818
45.90605754890947,66.19012985824902,38.100066267840056,71.87135872944147,55.19939494689641
51.42189442189115,84.02823316624077,39.19498268331914,58.500419988814215,64.82330147045982
32.08472302353356,55.450505735105885,33.57168168741927,58.44599484136155,36.79282814448894
55.784235820049545,79.31454221709345,37.79215829031784,49.26664524071827,68.70629797175603
56.66531214520332,87.22466373307395,46.28490765346444,46.35076359711091,70.19276159233286
49.673265126273236,69.5324967239612,44.429974817632576,40.01376479688379,60.01438738698936
57.834468402680095,74.52103818333072,54.277843072670606,52.915167311769004,70.83932033336512
53.341050368239024,77.0829338774405,43.60454126753747,37.03309677239707,67.42824653385918
47.8053665608186,67.00343520832206,29.272814811852935,51.60918133248906,61.19856821258316
59.63505664183245,83.02066883669852,55.55056873190772,46.72475334184622,76.5633947439857
46.21658376795029,66.82968942074714,28.822836198719028,63.998907161389795,51.59178439713237
52.81002298460774,74.60548727350707,38.59148343008632,69.22742941686111,52.55044367231502
53.156115364597255,71.24770721266516,40.36929714336006,60.735938420741974,59.718911921859366
67.89351646514724,89.11612382291425,44.395014787764474,48.10163437629441,69.5058733164267
54.135056778456715,74.38168439803763,60.154897510979495,53.14524577513267,65.01366315648417
39.26064780310291,68.82774239403028,27.86657868217084,39.59202731565462,55.67774859362467
45.77085900417169,57.11359607083853,26.931693390265075,59.78019388315738,51.090873081075145
61.515022623504365,73.82652403212441,42.46652876903302,61.45354344034452,70.1903143306591
57.47034045570018,72.08857373357772,41.01804725329223,35.85444416695604,60.5709708678193
42.1653287087707,51.64186113917249,38.73168612772828,38.59303702673358,47.88379257862401
55.62720633379332,68.15244807485828,45.925682881503256,43.55877643956231,54.73304345849664
38.066300655593395,49.01999805701106,17.65433290066721,50.71274878160706,47.16528360826537
46.083318511834776,54.29387141275706,43.92611183735808,43.72362721052936,58.03059585759817
34.78995359885296,63.12255434885073,25.597379673268236,49.07063774007294,46.056768157295124
48.142044021909655,74.61344121461087,35.84642039940572,49.85856200583631,64.4550369660608
38.1499459691662,56.53627583700724,21.68865347649924,47.57857630383252,30.00482151962489
33.46844197976154,61.755579149539685,31.825596779663933,45.45723838051644,39.66320331082527
53.52499064411002,80.82907934941014,48.15931918044945,52.57277279854752,73.27137092192876
57.847418744721494,76.98653858108717,58.38057351637593,39.11112167467991,59.43101402255318
67.85069908694524,76.46174464531431,47.41677951237928,60.20268131128411,73.85281825964344
34.62742918051788,61.66783456586256,30.09938291652441,44.6825242178803,52.40377157645795
47.48137415437094,70.65898112467701,44.66332387938259,37.33305921827315,59.10682689538066
41.0312321963079,65.36453473305515,18.60755840866443,46.53827556074769,42.64163378785493
35.43676381871762,54.81956523893311,43.987243159242496,53.9893190086469,48.35968538294314
54.694137769131984,76.41304034665045,23.969458286179968,50.162036058123554,55.91876386100132
50.53347348841495,58.877993348185015,47.885519719283295,57.7059988886383,51.06556036015572
39.01613349553559,57.70364265035454,20.678642978420605,52.23365167887326,45.68641464612569
53.967817653363056,62.181356316178864,40.055310057557556,45.815366789694345,70.1238577677608
41.63402484377364,65.48378591130675,19.95550105626441,40.44226012445132,49.05826583923847
65.86513997569448,83.82953972419557,51.707738519871434,44.626668605720745,74.70727231824326
62.92006522930333,71.9470116217856,36.311888454017904,32.50251031177001,76.33946130126358
54.27311432337865,72.93515682482078,38.53797980843074,48.749330623093,66.92935227469785
33.55555089554722,67.68046527849344,19.093861456126852,19.19920591144638,44.83284382652732
38.617653121944564,60.50348878357643,22.161142511225478,55.245246107888605,41.68701035628227
52.11849238255984,81.23931106787859,27.21580021698199,47.306269788506114,60.57299085354673
65.18721593598151,93.12355941089521,47.35442002156414,36.528400031139476,75.42196746220299
48.58234722567857,65.65387942484412,37.40684525683715,39.2967274485974,52.71497793240341
47.30531764046263,60.48455794408406,39.986871668114645,63.63107231938105,43.76303059233531
49.37763641318969,73.05664280223043,30.55682153378971,54.75342941010034,65.62305328523645
45.77177092499266,80.77445991109974,33.469843859148206,54.75521142043842,59.22177271658765
68.24472102735513,82.38555264332317,49.05912890556533,63.62570538333936,82.2092544983568
52.28236720803963,70.72127574196236,33.76303402460811,41.490875075175566,54.98763307141398
27.85010527002345,48.26830709588161,10.989264451328005,54.37050842046884,33.60524644984285
47.49917633499264,55.20392623258114,16.896588009220544,53.209876864678925,52.19126275691883
53.03550391380154,73.2508456651466,57.4658389474546,67.08639683553224,58.94461791885062
46.93151701083264,70.70658118283129,35.981458521178,49.82089049757023,49.65795756619204
70.75780118470594,86.60410808816457,49.513527773278355,43.1245964558375,70.14834342504852
55.16693110460123,64.95527061342665,38.1930359782686,62.23071186987666,58.94335273871769
42.38737698342103,70.99305602647574,34.33274449766056,44.45401654666621,61.48082342325239
52.210660134197546,67.06558271287398,36.845802890319014,37.51974719153273,62.78875891555214
52.310069030645245,76.43161509124211,32.50185897013293,54.559258753954346,52.801982926508984
62.98019109749973,94.81800309531867,40.61509736330193,40.89925116642108,75.73632745462834
35.75712472218291,61.50449989233386,20.982316541926295,44.346250718240505,50.51433917233796
53.406045159129434,67.17990534662073,50.36699504206398,52.41982816283854,67.22808879028518
55.75689454329875,74.09268874320077,43.16268526752049,48.984651993082316,67.66740076533105
53.35763657681154,75.82965246679974,36.155263617461884,53.611134265363894,59.5698017352207
40.67552985922192,59.59561473631509,21.912467629295342,45.463407165412846,45.0585753464054
40.81606084738627,59.60895003134337,48.08280216327752,59.68726074666331,51.81138526961233
53.10610544500591,69.90277392916424,53.8536581275758,39.41973017952412,64.73711054309565
49.200633094343395,66.04823817845148,37.58353578833938,48.23596130028829,52.068057935311785
45.90226117219637,51.993960533791,22.02566105556926,46.00819046319743,52.967876260979985
57.41405275611609,80.74113761310245,51.798037407459496,56.5175672387508,68.1456248838926
49.62342342595067,76.71777789521312,50.928484294200565,39.98777728883104,58.80728456792555
40.03268419304722,68.52687759672534,24.816815450520487,41.1146067743158,48.430751622990776
50.56494058763152,61.83966656030256,37.63919983967608,45.87950520952945,53.37571626288829
45.620571375698134,67.83511803513986,35.92119673104867,38.72410757513043,54.539968076387204
49.984941419311426,79.81841426268167,39.33034748454975,56.330215822897635,61.34195054991768
48.03495995716892,75.99896390676062,32.647338840870425,51.957177154991,56.621916831818126
58.94452856227757,66.25605311314398,51.492632125411944,52.991310317887184,57.989182093711165
40.325006969771,62.239111724407024,30.591471529199318,38.22578207110884,51.490302969956346
44.60460366044975,66.39656186858703,43.19125818311067,43.269660561514016,65.70198126127346
52.94510073147485,73.64285578334542,48.983899305961415,43.22960228596107,66.84449113202038
50.86669892418437,80.58887923919937,44.55236837788064,39.99438600752443,63.84648102733388
63.458159830136886,68.16711824150056,49.66170683489998,37.5326990018666,69.20814530157935
39.53416406744206,68.61460974209392,37.731605444286,24.893162074316013,47.845108088774126
59.5683663148369,80.45446490508853,39.17729371782155,52.07456822003448,66.48515751782888
60.29974161528091,88.53868334417899,43.52842422332811,53.97091733514355,77.62445573074942
45.013831209582506,69.00197697432333,32.003592143458484,45.62857147880641,50.85852320717114
53.989305727472534,73.99332903954922,45.28327214067648,46.864906974554685,73.17838376386676
54.30354457686676,70.5338222131285,37.26197895415448,53.807003311418185,66.97232328790662
48.18736958293348,67.36726429360291,45.75906708730279,34.22503783983569,48.062210222636864
44.95718943349786,74.70411681343296,41.51003716781172,49.13149840298083,65.23850022667557
62.01304085752527,83.01796718603308,49.15816040397696,34.99775669534098,80.07508192971537
34.88912672492583,61.54936110837311,15.972662899316576,60.60396534305154,40.57802908318456
34.89077359650661,67.6668405130178,23.98224552366206,39.17963703674915,48.60461540842212
41.87176084656311,56.82337624420075,32.23220656336427,61.93783999217693,48.285916449154065
53.73139939890778,77.99611100750613,24.816126664597395,46.164265560617174,55.163545865038444
54.517874852034964,75.48917734621267,35.92625821537331,65.1906614665101,65.99398648022473
56.0618662574303,71.62717924476492,42.93859366435832,39.2685758913742,65.76662697898408
51.450894522163246,69.61959470149412,28.251996113046957,31.860013473914503,53.7081267386896
51.37446663586672,66.40358503314629,30.59153474923478,56.309084283476665,56.462686244193705
50.70066004855434,79.44856265479467,26.93102841880546,58.71833662709003,58.874186622947384
53.3205800625039,74.284086996822,29.459176042710254,47.91242520142471,61.66734898850939
46.11282482200426,63.451218619920255,50.12243466564735,42.60026455347389,55.7423873576941
43.7378212837273,54.79695999904751,37.38810305088816,56.01897110850594,53.83814358683076
45.076808403504145,68.2933870130852,36.79329614124908,44.515248162408845,50.094736149463685
43.348181819804736,61.87920143222409,24.661313248374437,37.9997114549527,50.88633298951202
46.907413558303375,79.17257430751437,31.15515976525385,57.51203256504293,63.50279455598835
41.89969001903754,57.655958480276766,29.61992611958513,48.41200594724519,50.744095844571554
61.98854775964571,67.53569785705825,44.49665879062989,74.6132563006828,65.68124685498434
53.8314844796481,75.00588856418445,38.500310859143596,47.95157297821366,63.98301118319431
41.06656713508798,62.39636195951211,36.20998039904824,47.956853045633764,44.01435339758036
35.14670082273611,73.46988040834447,24.925946305937398,43.94382427928747,52.02946808407342
52.536161041323986,71.10404840642484,48.617533621570225,53.999483618781234,56.02904392579525
57.59939261053511,82.07322341572112,32.68585910693797,30.380032678342026,65.68908699953312
36.39578689067743,66.44049948756677,22.44698731493832,48.32831001113252,52.72323524543879
40.46604093412361,64.19457325542649,39.673209060861474,57.63569639704443,46.71862320917226
64.68149370083843,74.25159558905432,56.47346910783396,63.921391975211314,75.84024284080448
41.11898619642773,70.9759760708892,39.58392274291053,37.549678531195596,48.39671884782893
51.01688194185587,71.74757246588788,41.54368270525973,35.627521804937786,56.34863887232784
47.51889768427977,71.52678187562196,28.40662448093499,38.76755534172992,56.399614489757674
57.766477162151176,82.29897982940912,40.05544056711104,36.981949381645705,69.01793481274079
46.463795111985924,68.02751874378416,46.12801169720271,56.76355963893117,61.8151311252859
53.581617020802945,80.97565185978289,51.49154181246165,18.39088204188817,69.53422390915564
41.555643494823144,75.52681802341286,35.27113453301545,55.488252648150294,51.792730028133064
52.217554118588154,77.61356332360074,24.843200942381007,55.78189134464601,56.69865895432202
56.9246460328861,77.18708654440834,38.766429079468836,39.29417823938848,68.26779681741047
30.633964378685242,59.1831619157669,24.037829915453493,62.33005412100205,42.044726028035974
23.224884486991577,55.02522330778675,21.305106298555817,42.63816002065202,38.08387286388448
38.692515371992044,74.45548972270805,21.87585963679644,25.20889328163483,41.15583635252576
56.16855469307561,82.96692717740686,34.3936781696973,63.129957141591376,62.098198546953064
40.56625116824704,69.66189757172255,31.516614478196157,57.05161985033781,52.295131024393065
42.72267976464143,63.07360884483715,43.50532938836125,39.367161332879505,56.06974734413036
48.09903941132992,93.51733991998637,36.26234180420494,53.73535006154158,61.52156004996411
64.33458370708901,88.76674204005471,41.444625480318294,39.91665146251927,71.15341659763297
64.58390403756479,79.56383024511196,62.165296462017466,52.219473408721996,69.44508493379193
53.67531270755256,67.20701565088342,43.16799769701581,39.98840778662874,62.6201046231119
43.86408520097255,69.37742801368876,40.5189806472205,53.43808658518771,61.260072041857235
38.7643243657084,66.13912394104779,21.71733726321368,35.68079840079692,48.218026027671755
80.1886972234857,92.28468319113529,57.99549139651557,54.36699234898334,81.26269478027193
27.60385857978997,54.99693709928069,32.86000982036231,41.88326521520551,38.71807786166574
80.5486959438447,99.9733226624398,52.61753092234569,29.962470546613346,91.30373920761205
65.33962968388039,92.8142806440909,49.7146527780583,45.581263291673224,73.6864540514441
58.49670773370404,75.845983524191,46.99675311560128,66.86942619468971,74.22401540493604
61.85412927415527,85.52007133202724,28.441567658432138,54.91116176109299,56.85368390818494
51.84160667531631,76.34992921124595,29.32468973232184,38.896198805092844,52.746983890107764
58.319217230133425,69.50614210776752,51.233906518755695,43.452612863291854,68.65718925891572
65.05729243222788,74.3840930542408,43.50158097965386,48.888304327412776,72.04836899012884
52.166570786592956,78.29266446432769,44.39352081420425,40.566753428113266,72.71132324382916
61.50978643639577,80.93164245990482,44.985584657319286,60.3059755837097,66.74475321330915
62.08120819168843,81.42878208589393,45.24034736042101,54.973810426128146,69.30152801299134
37.28600521666685,58.600186751970654,33.22974936210137,56.14927552657601,41.994559503213964
58.08610550526495,71.93829022719099,41.431180254450176,51.03214191496833,54.44337006283412
46.88311360811415,67.6990794889528,32.77347440900983,54.646976299678656,55.24290890999347
40.00590212062895,63.75034935588194,25.632261801976412,46.23822153877435,51.09714277593038
57.30254046153665,86.65157787485569,41.87562324386155,40.76756200178018,84.06687360801769
57.9604360449798,85.17254118944311,40.63186268095719,53.68483176650407,70.35549414166043
46.51656029877994,63.218478399986815,28.312282646139302,73.31357471547717,59.259256929582044
30.25534480460693,47.45542406365068,11.309230215524614,32.02586049379082,36.7525712937956
45.34622453513936,73.61296223465938,28.263545582564795,64.09861564679741,58.64463455393103
47.8927461913664,66.28373571545737,39.58369407896075,54.78075836115836,59.66578747543664
38.37081418302425,54.22471694046986,32.26482194686056,41.141001288790406,43.37555324692483
51.09606654418593,80.32442389011743,46.610640014341065,51.262564307850035,65.24522392710439
49.20251517102375,71.01796744891499,25.894540402538155,58.679585304582886,48.996551626083004
53.68751623331307,69.53550069575581,50.4653825767792,37.62454967683982,62.37393064233027
49.53806444325766,68.27707918317282,45.78102862571173,49.31645281708802,57.260184040664704
46.10303851941475,75.64229952204965,46.2367635786694,51.967942069027735,61.725176363529975
49.270106235320725,62.00092385672754,28.692792487313465,69.7253008172434,48.797646853478696
50.13679972480444,76.24359269776494,37.53289436214986,42.526007409066644,59.05800424217129
49.56743188471189,76.11893424740418,27.097494928908997,59.551795343211474,62.48722206847272
45.30882800732399,71.35543648532267,31.960877734740432,61.692846989667615,60.64945560684603
59.1931143812814,81.24843522509735,34.013325432936824,40.30513081540803,72.53436519659715
50.151493672160754,64.63715095042393,25.740026648113826,50.78195472551241,60.7908532127223
63.460744585554636,80.38813586130601,43.53749202634301,59.68837019889247,67.29757240492941
52.72951684626484,66.4000827354226,40.61922398881723,66.8264602769166,57.82833618647629
60.296385463151935,79.4662479718096,46.39623672471074,55.82114803548902,67.5045047709696
69.29731542338308,84.1730902371836,54.38822563838865,42.531503596922526,78.44856614598973
73.52140632443746,87.92638960825855,49.3209714795831,68.32753073729522,80.61749052781786
48.81807462764123,65.36075790514198,31.652390305064078,51.615442276656886,63.508168734854195
35.52232955451801,62.000894801484506,30.724791687953537,75.36688807145478,40.18162281171545
34.369921192797655,52.209696287719595,22.08628704776644,50.01960819438947,40.95870722459302
41.165159946983195,73.2581138665838,28.617870134011202,62.927956657218154,50.19684872042831
43.13888248409576,54.90307386341039,34.703273817079335,35.96598851369528,50.07389990935918
46.78636177968261,74.40033552207288,43.23561205552457,72.46656223635745,58.91347913354722
35.85717430891336,61.56104342422881,26.034409468358547,41.462846906099465,32.01660309586483
47.59197229917294,71.14295018965083,34.99815774525165,47.17929442975314,60.341302924693544
38.35377106327947,70.17072519284771,28.26605256896115,45.540042682814295,48.93708179942123
56.292159136770834,76.48189826100301,50.26927700299841,53.48340219352576,62.440922560501484
48.17843137174515,75.69148290823551,29.46733590267753,44.49537888226709,55.705497300082605
56.56232343016501,74.97006720185416,42.89852653832626,52.38254131124047,63.93585734185767
51.46913323095451,58.76759348199861,43.93585548743295,61.33051253455182,63.255360372139805
56.23891283755598,80.2438652744979,37.18358291613964,41.98967926310753,63.87591465043608
37.02884776619625,60.4317229928086,22.787872870854507,25.923134064766657,39.06663960808545
66.26829454661686,76.42114144763389,51.185757402617945,60.608183476605625,77.34491721278962
44.255627423125254,65.10596862154404,34.661145368654985,38.728215550014646,61.063417500436636
39.60747749254054,59.27586490573533,28.811511319487128,48.532154597436595,51.500336190556396
47.91787985557992,65.79528072626898,29.233844963708627,49.563131647026886,57.35390413389419
45.71062604113268,88.03655973448164,39.162847371816,47.58102436259526,65.09461185614242
49.99901249353779,65.84405628982424,36.82924501233708,64.20707927910881,62.53538245792602
43.94269418931397,66.03403639795863,27.442115542524505,74.51166702604013,55.81896092073872
41.180855516673546,58.28035516742591,33.50878642520343,53.33843807152927,46.41756143735196
41.8301740588787,61.506455937686034,26.78788421557976,54.481708153002145,54.134551776671096
49.725554866521094,62.01274263220347,33.31085036917708,36.948219213593475,50.74215124931997
49.94635420477903,76.12579454803699,35.81382944702637,60.228049316800266,64.95813044508145
29.006709322411584,46.8584782210188,20.17937601822179,40.28497984926684,43.629149534070145
42.531698377587674,68.52331881268836,24.979631232118454,52.1533025589212,46.499235094638934
31.845074977304844,60.33979632605123,17.770695469378012,23.75437868939489,36.37015129910965
54.02563682496819,73.30296329720778,36.819248752753744,60.65220813725095,60.59805711190985
43.39118295012449,65.92537014347009,48.661009191823155,50.195646329794855,55.09818756114428
48.65090685300327,69.40641298595752,29.08893188163562,55.11958015354425,54.45332943286237
50.16515532751322,73.93778139267405,29.94036652384171,48.47973017457358,61.379666296643904
33.61626518470826,77.22614836590712,25.758994424299683,35.37832248061176,48.223949500697856
39.3715670830598,69.63828397394084,26.78867684413541,72.68615517395249,54.95285102959783
58.10379671868249,69.09199053696514,42.22195411063618,50.89412910003102,58.31915699146473
50.9419826090587,70.65529751750597,37.34866224767927,68.01594133912386,55.26810963917582
46.65336377596439,64.52273762771918,40.6067723456704,33.02213727522246,57.546245949109036
81.03462137366256,104.42188907585816,64.19198763337108,43.05608688724313,89.47706294264303
44.26036643741993,69.27146544808551,24.865389034986716,53.67631681885444,52.614960173300176
57.845963813353784,68.28361929338817,52.47483474921529,55.289832304782394,68.15509815673843
51.610265204018916,81.23476159012264,31.580194945875824,37.19358140090202,59.0920147158505
52.77500738111978,84.06667197849777,43.09763655227834,63.80991750590073,50.04341377660184
50.5544752146245,73.47658434691189,32.97943378113576,48.432880783972195,62.74704801161688
75.27222455167681,92.62558236321618,48.99571728539997,36.90712893224901,89.40722489219024
52.865742925147536,70.57044619183445,43.44574479178286,51.404710150991725,60.074857464021434
37.27893203403707,68.37796293728692,26.939669515217464,45.04339131850959,51.71195835928871
57.197294571203315,74.35890084914718,46.53726198326351,64.91095747249834,73.93369117428114
43.980626996029116,75.3952487534487,33.56818349809887,38.33483782893742,60.93904925751005
47.68827693627172,65.99691557210252,44.760363356963,59.77441471763319,55.10202603205268
