RepoRate,MoneySupply,GDPGrowth,OilPrice,Inflation
36.731791766018894,60.253187507272074,60.740778327903485,9.784308381936633,48.62696345739886
30.611445035661973,55.93662221860924,58.82720470096764,33.89003232130705,50.148219355393685
62.54147298800427,65.35470818795136,37.31956693429668,66.18450043468158,53.868851815671235
42.5978547692632,48.64165338246309,62.003233868660956,61.74644970889576,63.612975020047735
39.91216303589219,53.36343704988366,46.402599024260134,53.18035856347563,42.395487891185965
73.8111684012359,49.728543612664595,47.91450619297915,56.66299913863613,66.63542078525907
50.677669752713335,45.31527520800852,63.352517535671126,76.12393770826695,71.31241618799918
35.24012145715844,61.59361118480305,48.94838915492678,69.10634767099424,77.50049660975539
14.397346811234662,50.20303739828116,43.1513206358284,39.33803823832363,36.15404833762699
43.29681364013668,45.65844305663665,44.739382740137486,19.66956271449707,51.92066444486938
65.83004027472629,41.63249943483237,25.3733603937004,51.4297334253692,65.91052816543755
52.354859363825895,39.09364209029291,34.26153957347448,60.59002779680081,46.52051984873704
42.21329987950817,40.89163063992487,53.29936245007124,51.75411197544124,50.81464051602199
35.527306708282325,34.619735351865614,40.23963875558502,54.35168301679957,58.24275678211887
71.99902501216746,37.44976153732686,60.883310856168144,24.203526433067253,55.252552008332415
27.31386138880436,31.61849113251387,61.29475153375947,52.29316221173264,45.24496116847158
29.090028463758493,55.53662281088161,51.29835149655122,60.85122148516312,23.95053491782163
59.30175759341119,41.86667971580107,54.36672914259668,49.05926522060417,37.231114527172885
43.82146297075165,36.844122491491746,42.12149813092928,36.363719810450974,56.0235923801489
37.10183659253318,58.366550706966386,98.98637436007601,46.14646296864956,26.269594623069057
81.56051716048118,55.235028187282175,48.047638127417464,44.38273615731055,34.232384188648204
44.92151396820659,38.301504549886374,38.439811728438805,58.78833515189858,64.56921791331852
46.61374783021643,57.53020975399365,81.4339236709479,37.390075063739545,25.492517522718625
62.49187418627453,38.993361075193526,42.089205110317074,51.84563440179831,68.58698898298802
51.965475080225055,18.207475326870494,55.373503934128685,53.47327466557755,37.096493450441116
24.466029723859755,44.26655173552711,15.453827358687327,23.19881405873817,29.73504662165984
31.210866368387567,63.18749304629995,47.7378176643312,55.228177691764216,53.12139930991154
26.9198205749142,41.54502499313017,46.57656250915271,48.0052347380215,57.18526746286193
63.87614761682934,55.54732725092523,76.42497959954693,56.57779543813304,41.98333691805854
69.26116183805672,31.706536155485672,58.011677417416045,47.74783654334094,37.12750256759227
53.13933987982423,45.71779882858049,22.313801949582125,52.762979944494695,34.517192168983435
51.83725509782313,48.09265155099696,56.457917231042316,15.913663919427087,35.136517376934485
51.61168111808015,93.24496183406205,52.08234337218123,43.39949478775712,63.096928606402685
41.163909511123464,56.48894041094145,50.77993455463843,66.07996577358348,59.92433618556207
42.812509603519395,27.469078809909323,33.961991467313275,54.44600671360486,49.223226713729964
50.40924662024157,53.81236015202361,37.71721759445772,48.433073395388156,49.84999468024652
28.43429142359045,40.82401206571741,55.87141277939531,60.484620092296765,37.883307036988185
57.491429914617036,40.78329203736885,36.81372027365848,78.65270514161568,43.774003884232414
27.87728873290701,43.42947337678758,46.00615823917421,63.690850720656904,44.61514575045659
55.67596488987879,65.94192195696903,41.2483296112556,54.363714815323775,49.05561365443941
53.37869967653395,51.51389816048681,52.19210631133716,45.71688147786605,50.37745498410017
45.90792990900985,84.96815904914487,59.07745638453848,50.03438837819888,44.93130606214477
64.68041588094145,37.77016702767669,30.7492145686614,29.622968272743396,69.4623790139166
68.68326253905461,52.39742154529053,41.59602409338049,41.757531227651754,80.63098034482638
48.63798131073557,55.1456732361481,43.40035932756844,51.356257667166055,55.667869612817746
77.09385243278697,48.69584316884811,57.75001621279722,44.640409260387266,52.79292367929782
55.12820222378797,46.932300323433346,53.553448920893295,39.36134919631748,57.54075781273556
50.83440313775086,41.7140346796087,48.23880275492796,69.61214113541185,48.43184416177015
56.41415226798948,56.3701228609131,58.69693067138054,33.43075065713539,34.47209635725166
38.77543050300826,59.10329922415995,53.92931492480373,53.175964614436346,48.186534209745666
30.129107893041304,40.99431018039371,53.16750453241771,47.44297132307749,52.68002473670552
26.642264823321995,49.801925193334014,18.693022413792292,30.440634867170047,35.430183547613645
22.359446139264698,37.97642405587022,54.15339869760973,67.49234707390157,41.967738197240145
40.149332119622954,48.19588735580998,45.9790610299598,34.8058298386471,58.12413100272007
45.58550877856635,40.114694005388344,41.46808855386868,85.2693367480698,61.62127200761877
44.90755016378803,13.455353857633476,24.439094255373778,51.29736188225895,45.63945512353828
32.71844055242894,48.020460578462064,38.82951895606252,40.38236627926039,47.40021166342928
34.75821481370463,29.214837612163947,29.684996963999698,43.924243138652805,26.25338805867404
82.85322087064753,64.0023223780534,60.796982959125394,36.723172507458,37.27608658917258
28.757540204625503,77.57593352828464,70.1508573493779,60.08481799511655,48.1841908186011
44.17674369738297,57.588720783632056,73.96603206580338,59.64239422666951,33.3065000095693
38.50442217426112,57.01967496654162,37.044896160988195,42.93581236396079,72.65679170545755
45.28806556429971,26.365940244572116,93.28623604682127,66.31501371911096,49.04517724162888
49.891038240919535,18.101713788641568,44.10560168867488,38.83784091318522,51.46614634824276
74.41522148218834,56.60169814308309,80.45457383310314,29.05738231292509,26.866967000907547
68.63071884087884,51.56054664150526,57.009616112543895,49.59638173880765,52.92754290098313
60.3187661598379,53.79180700204984,41.43011597262687,84.9529863089985,51.41504990614657
47.0079744995991,44.81772206978403,55.11325035659772,46.36145276167614,19.56299424263609
46.18789349848638,33.75185671817488,54.01246284878352,49.5489711610771,40.042994832479565
64.115739820082,48.941286711489525,44.34644564723776,44.56840972223415,44.23299380605773
57.60284962715246,38.30871238692412,51.054429339432964,42.43935182069542,40.35424869113598
57.089110454170935,35.9741578771865,57.81197553954781,54.64500022405466,69.90982462459168
23.615597315451204,65.28563019236493,45.462080829187926,23.185254068586932,40.11475081317961
57.67847182050919,48.7111729706158,70.2169721835134,44.924927350200775,49.49831041437247
47.22633526538259,34.67738855059242,49.56930713749252,46.712188968174154,51.31408422273098
50.88984969725757,50.02547719704667,51.447005588605656,66.49295856564513,35.33428300825028
39.14185797943546,71.25247581009597,69.05996982865648,53.88492237064485,80.36216491991101
57.33168459156329,78.10852453437089,71.89615850466787,74.41305599782298,32.772140670175546
60.023357208157094,48.751195394968335,29.926485703514825,70.04167608427383,67.91498314129154
47.820935095879236,40.73405689884395,50.870366529465215,22.78252195222247,29.791906145103464
45.50692459953285,59.23352869897145,47.21944348067342,41.66272436042461,37.582277524285175
86.57823190116608,33.89143753624635,22.581905004819976,41.36473688508097,57.767804851783865
51.62238558328292,38.73565340722312,52.88470374614773,66.63546689427292,53.06087267593997
52.30801239827864,52.357952636009166,38.81277680086386,56.74140458772346,65.62807053998552
70.28345574513489,56.44525113645466,50.220412925743595,78.15096923640525,51.80502469647334
42.738203018968264,39.663565764601934,37.94395623348843,42.45065783093669,78.8975306804339
38.64950973991438,72.90144233261165,46.91951110642084,65.62939839266963,33.82060102839172
49.73260471361283,25.758548427097587,50.332137988053574,61.8019206955162,64.50015171202412
49.931291201266085,44.624029744527704,51.30758837389157,41.41992585709431,41.39897147109272
43.87735953568803,53.41813450646448,71.54262102719677,69.48443693128479,45.2201090273374
37.77010302665194,39.00925759364937,27.81451440877491,60.91953247091387,29.097107818932606
16.132974482484208,60.9341309669202,60.28216482090172,33.78627062044036,54.53893308101018
30.22150724407312,48.53938057030178,55.38344910513927,60.40387544722625,55.942810284092594
21.586920912951765,54.53317263192561,82.71320181276124,55.89126615804244,29.222838784979363
39.34791484642794,42.325880449404366,15.025776656062035,51.50935893054319,44.7438971141571
45.44650571585173,48.1322018304821,39.1686940205561,62.825339263199524,52.759339334898534
41.99327493683454,56.67465988559705,55.332364356358624,35.675152046806616,47.405761377601095
47.383704307508715,41.221519129547474,29.64907717093549,40.75607067176046,68.99510493936923
40.264761421533564,63.484776408467965,49.470428619145565,52.51505805689683,31.637138932745376
67.45922108674169,80.90239280507328,39.52716544016675,69.55275868474396,30.961350688107974
49.192888900646736,32.41536914360583,55.6610017307388,46.93867159838177,49.23754360989454
69.67915675889492,68.65288436403335,47.41699821771822,66.60942927497895,67.25538648909648
66.64189143448483,52.21615953237075,54.95885484426794,45.745273539915644,85.01027905525055
55.98506745448229,48.76779109433795,57.54734287474757,54.07437998499107,80.93653162609729
49.67124388532153,61.48517281640693,48.20776655060634,24.68754679436059,50.02195066777317
62.80201044199052,52.039304752982744,32.65637177859625,73.77902320624085,32.15458753562445
38.40529651024662,33.12418317737171,34.45558950876046,50.674976574296686,59.16438716579005
41.19589690899328,58.4651530598231,61.53619836060788,45.06589365399753,27.292930151905363
72.70936578696447,39.94052702353021,16.84883966497563,44.16440009808241,58.7558817702459
61.004133307156174,32.94528038908652,22.269380005937624,54.588483698899495,57.75377778292203
66.76882460686365,65.04832218508994,52.20010524194251,36.22118279106414,42.76063155870854
46.35563615579316,36.269651233046325,66.21463958951126,65.41788758809628,29.060530102481422
45.17481972472082,80.93269351230451,67.44324000747982,52.82319733878804,66.43814217053338
74.7409159004999,51.41915749075011,29.646185442758355,62.895071376712444,63.672093776482
34.91387405152619,53.90767107296607,38.14008942416024,25.32889225407454,53.310492331840294
71.78203999545197,54.81855036749971,52.653271235168,30.01053159568094,59.424124211842205
41.697011303546745,38.33020626751456,63.233450004551415,31.765758829610306,46.82268026738958
32.78202114365675,45.507765700750554,17.11701014676924,58.12411249531538,55.85268644575245
82.6525702753653,53.635086546333056,36.46735047790246,64.8750709329483,64.53351024561874
69.6007518768127,20.588270740157967,39.484006473564584,36.38649127102486,72.92921365442578
62.08312340006586,66.95684768993846,33.725769537508036,51.98853699292005,25.589743464877735
33.46537317515043,51.8529279662828,53.32561102754372,55.90034237013168,40.24573633384288
56.38058899059972,50.069159798755464,73.55048565649922,43.60072690535568,22.481823241939413
59.25161059533861,55.037733614650634,36.652280427446456,45.102485803407745,52.90890919856632
44.309012095922064,33.343269786130506,47.0043693907673,63.264999521768566,44.57572544438275
53.176404583767685,47.27798290794754,31.4739956352485,48.404557840733624,43.32124743310858
61.377841402933655,68.53000404069638,63.225424801608646,38.97247151377694,32.557965535239695
27.294539198866794,52.54046136723331,39.36250966973513,33.3060469646248,79.4283565748856
57.29323003026575,55.04265114995427,54.294130989792386,74.28162659150776,47.494436565288595
59.26732155066269,63.55088580597938,77.8661363759713,49.97794795485708,68.51902891365194
22.57379854711016,81.76090733358325,56.33911590531898,61.328965877275756,30.741724407089027
29.771290469678206,40.30745859062374,50.297066269245754,46.18239515492405,43.85027400896658
47.046285165567284,14.98027350645308,56.397693477279496,47.452464815077576,64.26661359846112
42.861725236231024,44.419659589946974,52.371285399043565,60.26040232365277,67.25980640087784
49.389748626412675,56.42832003230499,50.496049257721246,45.59187475330818,21.163453255090438
53.08896847564637,36.339913982795935,63.06114775481234,36.978063188390855,41.47674801912875
37.67087797633651,57.99862164436139,45.45168412731858,58.52517013671057,9.946593072822736
79.91228555977327,34.845297127148655,61.530172605118075,57.49928708316136,60.67509228304449
37.732976727767564,44.91547037203185,55.97556030388342,50.05925485170729,36.35991575342486
58.600448292423664,84.25582761003699,43.67367863240892,57.32222101359267,53.417857929059856
44.43801756720284,62.09426023342685,61.88930679096633,41.75279059617965,71.49493341762071
50.16016894097267,66.13337822572484,55.16502942018422,50.59373265094092,49.87539515525308
60.14315248290056,33.50100777411613,55.56989550011698,69.65325569202254,57.658705216824984
23.79951548810321,29.25435248517501,50.31515271524829,38.19580384219237,63.34511900969883
42.886420516598825,58.269751433699454,79.09049321469406,50.34522630395133,34.82285295177319
55.93745263468704,54.24099407395678,53.750473634812245,70.52040515721465,32.207554956639186
64.99230870384365,40.907189489451405,70.70889071502825,18.16605000627678,83.45926763448672
45.93768125008219,31.845819848796033,63.61321348430391,57.674627726332155,56.79783560326536
63.94398391601942,50.54589395270733,45.61159570112465,32.60912495322978,48.292234593019415
42.328313615423326,49.87452160328753,51.69388171738806,76.06060954825716,38.79031980745761
47.884188143981106,43.46887263327055,28.956674240492344,93.67592950205025,35.95808008558993
55.5409976854423,75.5032629169364,31.40930657129293,63.140893180077725,26.90923228409443
37.964007335907006,58.419739213590894,45.909179304398975,71.81778492662056,51.92756862831608
57.814951112859305,39.652182221735345,34.42192874244125,32.6606573754392,35.97580542274291
39.57579139179396,67.3564959523863,56.05102896843479,30.83402704595136,43.82199374103196
49.544613798151445,94.00178141869549,50.128677078195196,56.80442557891662,35.11449927899733
60.80973201818158,70.70673872696486,47.73769001358831,59.23244799182537,58.632196179774205
51.041801785054886,69.36452226132525,38.01966031018596,36.917357106470995,50.066756080395066
44.3999062312413,6.327710861256136,39.02996209814165,18.048916847014233,45.190969018558654
60.69850796463508,50.81211501637548,52.00145967878346,47.66660730931871,53.17522934845916
92.37398541126879,44.71796197662905,49.80115832978372,37.03200676534333,21.44462791378438
53.98298420960203,66.97616097633872,84.8007066412803,47.18686270335029,46.112323488451246
64.0330512568846,75.68291368491123,31.464093785539717,59.968421909507626,77.41781462760477
46.26570850464617,32.627791052394926,61.77813494676849,29.817131557285123,67.85488646522106
79.8600764016578,42.49826264533502,74.87053896377186,59.469099722802966,70.78942696692116
40.25188711431203,59.35114820411046,53.63275990481358,38.21565244457149,44.72098178748172
58.6417772709208,33.126093512197926,31.978248512976247,30.843801171786698,38.36464608314944
54.294308537819084,42.401884290938526,69.16539945492059,28.339704012323526,57.69650887072492
44.495566846141976,48.428420363773235,60.26562321752945,10.482717155950532,17.93398702870018
49.06003274726486,46.662584496158374,28.57814308323068,80.07781265928244,32.621087193279784
42.01550633525615,67.24999129515979,39.873665243218696,36.982277935021976,55.835986274162835
38.853429273976005,55.922709018691556,57.69613818276906,55.68891063797977,67.68456718868104
44.21210447128099,42.43917993566465,48.71707808825788,7.553699282802405,53.2052437900021
45.05538589766942,55.736843063768724,36.55518868129089,70.1792218261445,46.883628818019304
62.53340034090844,42.38760687447519,57.000364358638926,26.671911325825636,17.052166211002387
46.89623763380033,49.698125738456724,48.55722459352672,45.66196674380526,43.97631751112757
60.130470890094436,76.75840253534074,88.81116234588582,66.41749611318158,15.685320241127542
65.76337168369561,65.57241314137136,48.48864729597652,63.9085547422754,55.40242745207336
49.778932902988586,53.79870253780297,41.68854258412271,22.403524461340997,21.8385517563468
63.75451019944617,34.61282226427216,27.0573583120445,26.751877263033993,42.859017710140094
72.73815395210289,47.82299567277469,28.533113721326586,72.22580348620352,54.89899045545333
44.80225307439799,57.281838210175614,50.17511184349864,39.23973554479488,41.79909785789291
31.447086870810736,42.954226486950226,63.95521778713028,63.54431563029892,47.361451851060906
47.52598851328186,34.49770667499658,55.9397716459743,29.25061753126227,62.47628347932497
56.28025556678162,46.02246566363146,56.53190477626425,44.8819789696779,52.830343915528395
53.222820265188474,67.49912996626469,57.341480728209476,65.72964796280573,55.897180525781
49.13971078719797,57.72194849890173,55.17388182111815,44.58170069680817,28.885316868126175
42.16645986095408,42.055311992304894,58.32861268059422,49.02383534252703,37.81206928862581
47.53087937132069,45.19056523522196,36.217594632248925,72.00652253984427,47.20705991289594
38.12299410160193,25.066332634954172,51.31198615631972,57.77154114371728,40.2257029304403
52.1043294680673,33.6293014565138,46.55993922526795,66.2703522776007,46.49766588937354
40.33581986211813,70.13279787188087,52.96745732316505,42.45343853952402,37.01630375749018
32.76683770100945,56.40173455771009,61.50519943030308,50.001664001374294,47.02365277180971
58.824308857240155,28.73036684329857,51.13839613943843,50.258291908138446,56.21963183573426
57.18377748395081,43.88047460866967,77.8162629340924,33.730379136664396,42.85243259622653
62.870583151085754,40.47619678982393,51.67151606992063,42.01257595876511,44.13051901655021
30.583097999004455,61.41139618743426,61.74494860633082,61.69319543483289,43.560627201646625
54.98227809265174,79.92705968087398,54.352562425869415,32.65698577039741,37.189818193595315
36.48219186431561,69.81334437364103,55.91458567484235,26.389920882933747,69.54393693771173
58.49997825987904,52.616188855228145,72.75893737323919,46.5643554453709,70.42906975449696
16.856734042368352,39.00514207751094,61.87677638093163,75.17305381924196,31.73323891233394
43.72875940450762,52.49314529219188,35.90896672996288,46.05117939002912,73.73682903477334
34.52922509952138,46.39436597087856,54.094823959684646,56.98162556433578,37.028887861284986
47.32556219209025,45.652355538049854,54.55447866326244,32.35750107192693,69.07122449055396
53.870622369319406,66.00664613915269,41.431185396620954,31.697030634939225,35.68187869244623
60.51005972763592,43.3881179227781,25.702495722876876,52.707420403825225,45.188192886552926
45.570055342495664,24.34673565602512,27.365146797109414,41.78003188434135,36.08699403905796
41.459743106505094,62.487709178308904,34.03814210604938,36.4143656151663,42.093302251179054
35.54979325993984,46.76899145055459,65.41471515534187,45.68760968712379,53.873235288669875
15.183052782070106,51.223075013994986,72.13723685209742,51.47393493874851,51.92305586852267
54.28319123740654,73.52011459203334,70.30668102502003,34.67065364186667,68.03949560849155
70.64108426730078,24.34794937934052,50.39175517749243,57.88325057226218,7.994397708148384
39.79453512538938,39.26338054861241,40.32337761154094,65.6694853327656,49.15167776263473
56.31782436922273,51.34172179525743,87.02170733685745,64.94630115863288,49.73645959862963
46.03967567102301,39.55191474256823,35.40180898919122,32.04639796578704,64.73074744960348
36.574933945575616,59.63051440822461,42.44713826219333,38.73362416888237,45.04608649124202
76.87868268482586,95.56523475059693,44.50256917831265,43.12731520986,64.32515341744786
52.290430658674474,40.200386223250376,57.361729177190114,61.512801749367284,46.39974850462567
46.81907107589918,75.72466000616762,37.68722856482728,41.89947827705671,43.0618983775111
75.48581983007932,20.349865695228733,62.33614872166393,49.55751935388302,77.20235333097344
55.33443649590291,17.729190225427743,74.17232764150287,46.45985935759281,19.38969922656754
43.918618745532704,50.54153908618373,34.26274815803807,27.029059035036234,54.44887354007249
31.34272271620901,34.61068783386358,70.36005128838377,45.04167470299687,31.741965307244705
36.56626352559029,55.79311288659393,56.32879534148748,59.98569532982287,62.064154970253625
55.00284778359346,59.12032039621982,42.86578443686276,33.232699529732024,70.3694466232775
63.20381957058771,45.77846229951385,40.03450517491065,84.29209407709862,36.43276374920276
53.40844587709244,39.94638436662416,43.83215116431727,38.746529875662155,17.53714628828088
55.85244325801399,59.85180925864448,40.03063041905446,89.09447197953001,54.249509686212484
52.5091174976013,55.80425856421482,41.10539812499049,35.335893251389166,38.57981852303166
41.82367551787024,58.409695033095716,44.333079800805194,59.28094140071438,31.076126619044604
40.33555623683499,39.31559486211811,-7.255650792650975,43.13049094910718,34.43590926870133
56.85675846146268,60.98924140377581,28.996092481871266,46.31833451692885,30.80420979807817
54.867300115053226,39.694510751024985,41.989290490925875,46.74809371981386,54.288743132658276
50.82653114591111,55.89803198003506,60.781540932672804,48.00332558952769,34.466093562670146
