Cadence,HeartRate,Speed,Elevation,Power
63.93587447388826,48.54078518327678,57.41641886542957,62.49859123020983,44.63652475676267
46.82550501923179,55.49726297163792,56.863597605825674,49.145642279589744,61.29230180129883
47.26710364427643,58.221023994854185,55.76065990294654,40.556459343768765,70.55011717500932
64.06616029454648,34.27357475486481,60.031149018668714,45.21487590957433,61.58083816196539
66.2836190356049,58.224931089408464,67.69963878348646,58.52920408517728,43.75607661394134
18.449571504597056,32.655256059424616,40.994742513736114,57.301216680637786,30.878475581764206
29.194735926714852,43.349405338776016,45.07011364996111,51.134836169185995,68.69730250853253
42.04114842277395,47.37380604863533,62.78497485649143,35.91192678872088,66.98030436596143
34.76125597959829,43.17734916916749,38.83700906852368,73.06844412745136,51.335492363996295
46.86766216623179,31.81283853367487,67.15509354286459,61.934045287652125,39.56479213589458
50.11318941129569,55.63759428729443,54.694151652470595,42.51666437627189,72.51632107660416
46.48431990339963,46.94387654190707,64.46682643240108,60.82746213617713,63.50080782306911
78.21474930932507,39.84381019351337,52.09523582885564,37.843143657226996,41.97128984375932
37.975559338653575,48.70464921529405,62.03752485478047,44.57763986566717,52.181722754469924
36.581153125581515,38.788596901468594,29.341279845549707,44.68768237992731,47.56888389811929
49.19657140289901,38.55082952925653,54.65419574137576,46.79560860316693,37.28183415936695
51.52885136681791,50.98374766289109,47.8507951868955,66.38560751474573,55.63325180801963
89.45855136934613,43.345539828205915,51.026528408101946,32.60990474657777,42.51444557289001
21.55373848899473,57.209848133934926,64.1351958669186,45.81345382240098,25.080078142015008
82.11915855185384,43.39138630660668,42.76798201751201,61.45530765461771,35.30272974518085
39.13025370126066,60.16641161177535,69.39570606208156,46.075507713237805,28.566362009494004
64.00347801566818,14.757925807552965,57.32691634176995,29.9058532930533,44.501089260004875
54.58452238903337,35.36089652194474,43.14350200912003,43.36533800191886,48.2175821365441
52.49346516234268,49.970013300526645,50.377533984585,66.07454935105234,71.60236225396885
57.014654142420405,54.25725630501141,27.023243590437023,14.194445005736746,44.78992301709488
73.02084403716239,46.22121520258658,60.675804278409146,46.95502931191238,52.35937885395954
40.41025104500147,61.32533829288848,50.364046475161935,38.25070379868103,26.24715293629835
61.4784944659852,55.5881239609746,53.09050878191812,36.90210642075752,61.40543454066052
39.24855032965716,63.61793225670895,35.95631504363928,31.398437035905207,49.69558443658365
59.965896580647566,61.81136826876033,52.881857599896456,67.26270253183087,54.054405878643266
51.39120348012994,14.942404077110695,34.3737376114779,65.87379386081447,35.85733640903246
45.74777933602955,43.95549345360971,34.45588987531095,40.656068139197934,49.27985986774494
32.41456772379568,44.65320757492685,39.432018541728375,51.509233669759496,63.27860748971861
70.60305553081946,51.28465174287386,34.835124044258095,71.23040870491263,55.86032430735624
41.513978737165644,44.99781500505135,39.98731952413427,60.854438451224425,64.71391576281671
54.98451629936776,66.4003971894885,49.0393572550151,85.2551108131867,48.08842012500086
20.99172368027391,63.711761966506586,43.96407232626783,66.10480228403878,54.39295946492519
39.736682808312004,48.538852924904596,28.057004604952837,38.55575126407118,54.8966420210201
61.41021039148747,61.87401255011895,40.67616005154119,66.04706991788395,50.37285236320189
58.838489825300016,66.11116971502159,53.6889526247979,36.16231768594672,67.71083795158546
56.52598387123019,56.24379126260666,32.043873329144446,67.91744369019831,56.4153501219678
29.70894761169297,46.765135674188144,48.82947614044833,50.81038603626502,46.94741806326151
50.20683014947733,64.30742005827368,48.97653534442927,41.68390344942523,52.24622881694864
66.46998261368384,61.145316011456956,15.258100578310206,30.468673703471264,23.01334470113405
56.44031799638937,66.36272219345244,49.16828683350077,51.89220994548141,35.30544434630527
66.48934940220929,38.443928360784184,66.44191142227902,40.91944561102425,74.35090103510798
28.841945279520512,34.238238778340104,67.63189605160923,67.27033076661887,45.93930172649092
29.624166819522614,12.520585706767612,70.94819866496934,56.272911836182764,52.38081312524029
39.603679023894216,44.204066506504105,62.97925001583442,33.1628313886457,62.78594701627204
59.71242894573132,73.83123461711202,58.04363399608313,63.12173523041409,28.69130963422005
46.4777978533476,48.51634199014563,55.63870371930985,51.70503886855351,65.05544574295878
52.0755330505624,36.94461983916102,34.74360832641405,72.74677718234666,54.28002894608525
51.898395184054515,53.895298338439034,52.98802928358006,45.415287071760794,59.08208548645869
65.22424967937908,62.749564214610416,49.350672309520014,34.2015222226987,30.611478161480804
64.43554820821016,42.73065797015022,52.254730539986205,36.89232287151269,52.97451536324566
66.72741413995496,69.48325920791407,29.141028020900666,60.58216762054466,36.63936928889342
76.38642992724397,79.14262166285236,55.72593177523241,51.492030556497006,47.16192879809506
72.25448539021406,52.392776058561495,54.44315721807956,46.529507736414146,50.66432440063659
57.92271419175815,56.51177180921102,63.46869944201817,53.55527798752262,47.824884060835885
54.84120547658925,53.455162321197705,39.30292773400811,18.361584586710613,35.4696055546424
31.273208044762345,63.33339780834953,35.97577149900737,71.41232138033035,38.807016296993474
59.070958500883286,78.68128558333608,59.03761993363412,78.95122910674712,35.825980737048425
67.93191705501125,39.40208424278453,64.79825797389665,49.14110123790461,53.61668613675147
49.67237550032743,45.37986327419008,51.91290017295108,56.522003545238405,27.484805962447318
45.811926233185886,59.82073846313524,52.36697978301862,64.51877394032209,27.87869122957234
54.664870497882426,61.48019575451024,45.7574117500131,44.227405416422755,70.22649660728842
6.187756374510016,42.5894477880886,41.51817864320283,59.29710437976128,65.23062633485449
66.05368766292315,40.723973313566525,53.88721368423684,42.138939259523326,65.60759651667713
54.13593483211583,49.01939044167636,52.89039336604738,63.96583557790548,54.85462241140673
45.55227034387677,47.06566505151614,60.97552082301666,34.64181986526687,64.2918403458629
20.950262504921767,51.0924345570207,40.022079894606165,92.75951220996008,15.134224515608814
45.134998200227635,39.66771476420124,62.54763182809498,68.78280017331898,48.496098645086725
10.134002303163705,78.68276245669769,64.96315464068647,77.18030386322548,47.742882670319766
55.042536022262766,42.0179861209526,17.770207115925352,43.833825505700666,36.537276228678884
48.61355996234349,26.21706715890767,59.58057444476554,55.14688200046411,18.09158975587799
13.43492772256495,37.2338422006228,62.25823159195325,82.02517696697018,34.52181247966847
41.605089700745246,30.922128462949523,46.7764807698146,47.02756458596882,64.65853438205431
27.86215644605855,64.88001092667554,61.43989845878259,41.293817576354456,38.50938894634948
46.289427463929506,38.62535741822374,44.730063086561366,22.530399649278742,45.13826642953359
43.89137846541448,52.2748990794185,68.9709736742782,47.20301111749883,35.282543110603164
24.02608346266824,58.444802517504755,53.4368908591995,48.4817583599792,52.41365039021561
62.555125757066946,54.638234303555656,54.66339524040067,71.43470221507349,50.79613985260472
39.78150467991358,69.57910264517375,41.4849171147599,31.714468596127922,56.220427040460514
59.69869006113112,38.0761573963582,62.62476192929273,49.855962633372044,42.968572908195235
50.4841185415007,40.77673176409363,49.78337706800706,75.07380089607756,45.0124138566126
44.4481039051373,37.115905187590336,43.30034513151037,31.05703805364513,43.07957619814844
39.36889571010548,46.264863020546414,34.411050678588,87.15342414159636,37.86618145653584
43.947639511442404,53.92062353600922,55.96840019282081,61.036112897978114,46.07813722179541
37.23654920456745,72.2080926256857,36.740053336200816,46.77807238465945,50.79849897502321
59.30412743205217,56.52354772327602,41.248091525376324,53.055018427325976,26.72215664570125
82.99160892675735,37.933385525806266,63.51469373796853,35.38035450808665,59.60858439165924
34.747773518515345,63.396204767343065,78.56062662135153,51.088080652687005,58.488433137736024
64.61522255127453,41.32440174959652,64.21416345660572,43.187732322287474,82.45180004540254
31.8300429323357,52.420406213631445,34.64054185005462,67.87851464085195,87.3879751871874
54.255047143194176,78.95590979973421,62.456374729510756,75.12480920859318,62.28773669930494
76.39032420258107,74.2323014176684,42.70395499008289,43.10076471458517,46.97349726342252
40.76575626407703,58.352869929760665,72.05563454649212,57.88095602937273,45.32436606613761
53.641993358119045,20.638576981461643,33.03883524073183,45.48225408758552,57.761146806099305
46.320104261249355,53.05723088913264,46.49871391122953,44.09144301110216,32.8680145751928
56.664108031810436,43.19780761832562,52.06086977315423,40.54062691408248,58.84590099570195
51.660630008617275,54.0551323307609,38.562768801122886,37.7180148331108,54.706362598687086
28.67082122382901,63.02201428533278,48.3432956906223,35.36870856392188,27.496292758951995
65.15508614009983,16.256450962075256,57.064473907122895,52.08354111095603,59.543975343677786
33.72438707263687,39.91812424416737,54.87366912520044,50.7861701380812,63.163370620814554
49.332166377019966,70.95048703041387,52.08107831799681,74.36093794188966,75.80347685967119
76.27409875156843,38.947853039642105,68.2704010174736,49.67984821680568,49.747311645699746
62.31135570978257,44.69588063751873,25.013391737380015,50.37306604391732,78.38508243234017
44.76949298745144,48.85352444127222,55.92170067123571,44.505739418338514,47.00762375315208
51.89967513535218,43.79697570156618,69.65064203686848,81.76385334632134,56.90663655373235
42.669383311909414,57.636461783534955,32.88749535244882,29.2653841042445,48.741580398226915
68.91550998599185,71.12824219311477,55.90656707148183,60.53250581370401,53.4965243002649
48.517402207499494,31.95895621371186,67.87728067281355,43.655104001343894,62.379102889438144
49.48209419797544,35.66539976796612,37.5935385428322,41.33418172544788,51.66397711565684
67.72665994464153,60.635657098933756,38.09706032490363,30.288964595674372,60.08855973573127
79.04898823777634,64.38337887108852,80.51243947669121,42.51591719085003,49.96332711490456
69.94180438810766,25.457263982985776,55.73221636626654,54.73257180652,70.9631392468061
35.46956552938218,46.628874974877405,39.787233894449656,48.38077493272432,31.59088507708779
57.94031505942421,52.52663921309894,45.881845038273106,54.22503170681117,56.59975425468438
72.2884558272821,48.55123854983366,69.9772003966387,37.807928615235866,40.68464651229168
74.01369857360261,68.27861658194223,24.56622799200909,17.15657058405897,72.62174121792349
48.05282763245408,40.56566748281222,53.88654492514486,41.23512496343306,50.08010549470791
45.62580704760615,44.39424462226401,21.106830824431867,34.5421344750328,66.61431786044818
61.528729991365736,53.16448220250576,62.02184601618729,51.11970537893924,24.361589975369785
33.31296435003686,57.3494264604212,23.850578855951206,37.94608174209261,39.30172795661434
53.82204889214489,46.95392049793258,52.79747764658109,57.15344315551022,55.36612735991242
62.925598253089454,52.49450146422814,35.12805219002276,31.27260258049999,56.02474329049546
48.38180802982922,49.762411426665594,40.076087488248916,48.947425881755706,27.17321789728732
28.901374231368454,93.93592762055692,17.61500441316292,34.32882371533093,32.352341076681924
32.34377497737407,42.97374468516965,30.24498347720221,60.44929154904822,51.15839388552348
56.72475936754466,53.685834682503696,39.40582951173677,38.14596771739631,69.72361590970073
51.699261143977914,51.81236029791405,51.47466982797179,51.308628654455354,28.230717896717614
55.607289564116904,88.4385043167893,51.04729235187989,75.97458606643565,52.16626393223245
54.54080029658176,54.84520362185475,20.907024028210657,27.322475252903388,47.325736138107146
75.95918450465707,43.06382060257023,57.80090146482578,35.98242594989519,64.22162614720945
27.924935641923227,66.21344296036713,49.40089966045671,47.1927559080585,60.36314809755555
70.24293027514918,26.599608400353596,60.30701987473253,25.158846112822033,39.9556728625206
12.201693875246242,45.96700136542113,53.0154787090258,64.39241036568573,54.76892477751249
50.80198270096217,63.93603506676175,70.194330458128,65.7384435023224,81.25895269425047
41.99464176256654,69.18403250883114,27.99300354963605,31.30957572496893,49.79662083162924
42.81990298618229,60.580753639979484,56.85846978159293,73.64555928802177,58.146426020283414
57.0507815924023,32.9549121426908,46.19479314811071,63.906790656466875,94.06999448747183
37.37202804885642,67.66149181423204,50.246541530445,51.78664618522256,37.7090400955809
42.82831233445192,48.63462728440514,63.25926233535671,72.6280437162597,42.76071514575726
41.72133947223024,61.29206619804597,46.29069256780014,66.05723195908122,59.550607950017486
41.129715657060004,63.85583717020465,57.477089981536935,46.6135335266721,56.96813048138338
35.14363567017509,43.922533343375825,61.809768546683344,45.94829619589669,56.76341535575915
28.174799977333898,49.07926599431783,53.656225425685236,40.67637394101229,51.68233403923823
53.35636459163901,34.60935213378157,7.472142204146174,36.375506298126936,18.41854788457656
60.89083536250007,66.98643903052931,32.402936829405405,34.05457220332012,44.38258077691162
39.98427376876535,38.7253374613987,24.166340092852398,49.184050458131324,36.19081054855083
26.372882235992797,42.65342445319269,51.9900333441645,46.62389449314966,57.54068848693587
79.09363178229778,49.24489086743936,71.03735657537351,28.70866029670229,0.18051977217614734
37.26207104099,43.866446413397,31.96552691030397,59.247443583893414,40.6814621306455
47.360261778465805,49.418772336262755,68.21982332255004,40.75933744243626,42.58136437993936
68.41576207084589,72.04244361244776,71.97635887259239,71.22643570459562,14.984049331673411
35.25422744927249,80.75722358503211,58.49533305921839,76.43509172417487,63.49425443338614
57.82622403068408,58.345465883683374,47.70843932747479,50.59235047448241,33.1092210339105
41.73626648179881,43.455324357355344,55.60295386325193,60.89876636359003,64.15745935221662
78.58969305516398,64.18712291971934,61.8638749019786,30.07441675200088,25.832423009344335
55.440328959404056,45.451893418933125,52.1975982364024,33.57825970244002,50.13733352216136
42.57180703552687,56.928057605287435,59.02320349892247,54.81030438350523,33.12089980364069
47.93011245871893,75.37616698955799,42.38871953143753,39.894608383471905,61.600898183206304
41.60559963113582,36.515598275663336,39.67341475829147,64.54922196136627,47.12899302029646
62.15457429339673,67.73542525358872,43.49657753958685,47.60975685072469,46.478506987520326
38.04592193757798,65.04485713558901,43.65881898359168,34.436298735705236,75.62530797062236
46.58622491795506,49.07084956441722,41.36667896606632,32.756617922319606,27.60618980778531
62.97440317188082,41.51740161295284,18.33318843155786,37.737222165645726,45.719636689205515
38.86257105282036,57.453790411186276,43.67471180746156,62.870847312853535,62.96750304812288
34.944693082139736,39.05370775892904,65.83689371970192,54.26583438177039,60.44203530839236
60.48967423093445,39.792039734448494,87.43934482643897,64.77695272543642,43.64089122891803
65.52045544809278,48.28763082206832,51.816631923746996,40.70101330779103,36.69599600921545
61.610897624889475,39.538776401926725,38.35936091791991,45.212454947832256,33.84241284168655
50.76554331439894,42.237062845231605,64.98263877027087,65.42217055252786,49.771055604368414
37.465271372584,46.939707394585426,44.461381614417334,73.72447377065386,44.987752580526774
53.416647480593376,59.68729443948965,71.77939236288915,44.707743377819355,27.98097983061846
51.84594655492468,67.01338041208145,55.749176090627,41.76077818377394,44.938915581823935
37.1310573979843,46.57800275307752,36.953672188546136,55.85349749152641,57.50112817758739
51.28166290363034,63.15148628159358,68.41063390686767,71.61928100457953,51.92200781040273
41.8508318887292,17.09637119835041,43.170641577059854,30.86914942412337,50.41427809907617
62.18236215400093,61.135458490630334,62.38757895441187,27.656106393612742,27.90040458255737
69.28305274896458,19.645674622553898,60.466267910260484,47.14779942724866,44.97389814474304
52.946603756617826,77.14374811043965,38.086799034641665,43.978151937235126,66.85090943473807
36.827366006603505,62.71867632522126,49.326358278108465,16.38019417016543,51.727030637354424
51.340054343615456,53.22860426999244,60.38514525370364,58.90803675822531,50.06922611596266
67.15835655854825,44.41134110572442,54.356422174693684,36.89061214079284,19.10024008203523
38.26528767029188,51.49436036752466,25.92027719038412,36.628545703274554,75.86261160934018
45.71593337995256,56.80574698345549,36.99758577337319,29.367797589168777,34.758378705685985
65.93419707727813,45.62503150283895,51.83481732755355,39.33840177019164,61.15255087447572
71.09016628529011,83.71535642444567,59.76390242256487,35.48347567056611,21.861917193452683
69.80519011566858,22.273742251834527,48.91895691279954,65.24826958447352,75.23743681656538
36.52072690995678,52.380357002381594,48.168738249336386,39.093718022250556,68.65601541509379
58.55084889398045,32.13247653611654,47.01517787940915,44.32321117385297,56.52018011364362
78.60421673306674,55.034160252593885,45.800987865184574,48.54641922622632,56.038255308262194
24.017003220661184,66.68281460937602,52.5204216192829,48.14256015652453,43.866234800613164
48.98227933047602,35.685369530549295,25.5704685345296,57.97407510277627,38.80608709500037
53.37252960429099,47.03182963243826,69.38835141537889,57.11851727624959,66.53989787370605
61.40736657142118,76.42805205425286,26.524303887671586,72.0003204702389,38.14956179451921
33.649101895874026,31.24863575077186,43.79225321426259,56.36160378626012,70.75432951086748
21.387960694035186,54.54544630961924,35.229033946519586,31.179282470240206,41.68910969792532
51.414512337629134,40.10095799837274,31.479952118496175,43.804630936653254,58.69285276779838
55.99210806566905,42.31310579384682,47.28126264061411,38.42087560417275,53.38133107125188
62.98742649073394,38.138118888420195,42.41781633359694,58.476880158354106,87.92577508067659
60.259453578920656,47.2911632998735,34.370205073801536,65.92983266496452,37.73503085592733
46.89268688117297,44.173608583919645,48.669664460463814,35.73510150427999,64.3004279827989
56.56479860051535,45.432055926044455,46.39127127420413,44.9042399311603,51.78900931282404
38.289663202826844,34.289074557554386,46.5820588460845,59.629941577486456,73.03763891532475
52.746176192109054,62.19195035609019,62.21329448631721,54.831132864044726,56.88067396197677
44.10225721394496,39.02824583951336,35.656533301066496,47.15844106138499,53.97994109156324
44.769022112201725,49.28899398977477,27.701609245621395,83.97366331459997,74.03080684095848
47.439342070639924,54.33407362807197,74.92872787203282,61.87697574968378,41.438084414599636
57.675992334952774,29.33782335896295,54.09953697230197,54.39705237625626,21.99564363552859
65.38533323270443,56.614917404090576,45.10255701739712,45.984078672305245,62.656182662468595
41.15554974553663,40.58538368505161,38.83902311068815,61.82067948019415,59.550115620347086
32.883173848464516,52.28315001225292,54.359306438179956,67.77198778278645,43.89061263125203
42.11833003087123,57.85153709118085,42.038287085773966,59.972159671316305,53.48683201616422
24.026257494701486,46.20047788001097,53.16778142300262,60.61525111376301,42.467993822692584
37.682391569212285,37.188924936677594,52.86438058726535,50.4447246221635,39.57152736656157
56.700055468020146,53.08519487855537,41.27353450989647,41.314860552304665,76.01382532284187
17.75357444357327,27.04587173952323,46.87074605422481,64.75844270490724,36.9720657691153
58.68397538887176,23.552810326810313,46.14566926904712,54.508568559552046,62.9075021241728
59.00458634151921,21.754485610628322,50.15352665745434,39.22430570588101,48.40049260982024
45.27564491448174,60.38302273270628,49.55537684815595,53.6496740572672,50.91782504238984
16.724517841044246,50.56485423525146,49.41269937584228,57.30779959222668,56.95944632714192
22.947210951745074,33.68579574896982,51.20232612475067,58.136179903628296,45.27842818618141
57.63757260546324,79.37614737962728,57.51263098202323,70.8714590667057,45.89778998624043
59.30951935661052,65.34047073243943,65.64743649670118,19.438631192764245,41.345007094852136
62.89667467453628,28.1470378263226,37.69322596134402,58.67480652767251,38.92020139583872
32.720406803816104,70.56672040605221,42.542667818251246,33.29396151232791,33.485040445016494
68.79309251029959,54.91036377328353,69.78484568298012,46.19991667611637,51.36553216617998
36.46793069536619,63.806947304193095,34.516200129041394,77.53442304891493,33.25150051146147
29.87754277212704,55.19300933024432,38.60053850158515,42.3962868997177,65.7478387597919
72.42975525837399,51.24840928006259,45.48987401040738,44.97289301998106,56.44576355424052
15.100041359195842,48.560864441789,33.93197544881381,53.97352717696337,46.81511645564641
51.44937275047419,52.6771770094974,56.189540197163055,38.02683390442752,67.68231906613795
51.9950858605034,52.91801584644975,49.280248123841915,41.401445520392315,58.69556480089658
53.41374629821252,80.91787935381873,38.873267934773125,71.05276986232512,49.74819801794407
48.91052760980755,36.88715534519112,55.671768621390505,47.306981956734006,57.23304407354341
36.15824467099027,53.200357134673446,50.33066808282301,43.30943605443225,51.62440865715983
49.91045493400627,58.223965278635234,63.15073302556202,57.51709969762453,52.37346923205132
34.40144408706301,39.87672077865918,63.30062890436356,56.38075642505101,44.17376115817694
63.244351939769295,40.25667809016501,37.19748309738063,65.03831236020423,70.1986766767157
42.53658288462218,60.904026243173504,63.05847194897267,52.077784169564225,47.06804396463908
40.95583906251357,52.29558464657473,46.16101009436823,65.90377533783307,66.36122325590857
49.26769331598411,57.9291229212876,56.172899696634076,73.47056607436251,50.03148007145986
55.99201639605964,48.00328843586799,59.47200589842969,43.042631788333615,32.34055237469656
79.91302631895459,39.900351473123834,32.19210435674832,56.644096284471324,50.81323071067377
33.8627105713192,52.32758150937017,41.200430410203694,31.327931985757346,57.06546073900193
51.58626458879207,59.510252637694165,37.89879173189509,62.785317790435855,35.48938238044851
50.68052617613455,43.264583058259106,37.02613751497352,58.98533212130621,57.73033250998357
46.574828782965625,47.02926566268075,50.615161776279095,51.242979558934486,36.708068227679064
46.08704683272036,37.00034089089053,58.60505201788697,15.606287569142033,48.2184146570266
59.98969430032213,52.85376101107947,39.61134346442756,11.204015366038718,55.132523261492054
64.1533696278935,48.01997068825769,62.661129179825686,53.25224563272724,49.72135558064148
56.98782922546541,50.219141255762345,68.85375494074412,59.60763937518982,50.81842516765779
77.12533953254515,42.060088170702876,57.388094178927545,58.06006886665385,65.47919302017257
55.399140773290945,46.76672234737763,49.37799846481425,57.256885196092114,82.83523795628189
27.600820276729554,64.87056094149457,65.95086000315729,62.51596090940585,50.958144622521104
43.64192082196229,42.87917895293166,64.3584700867766,63.1741328608759,26.474218853857284
37.55012795681255,48.129984479596985,42.499492201632656,60.09256908591479,42.379133194904
92.15840412380307,43.20149923777322,37.00714911070321,65.63952741157472,46.33362905337068
63.48961985010264,69.8447943374347,66.06841617718752,43.52620141571761,26.99345027672792
74.72795482137538,30.182169333604605,80.55915826105758,48.05137853628418,46.01288768070384
42.288334231991534,51.144017231149256,40.396162095844666,56.71167431073452,48.858012030841586
33.72019580573765,35.74404183296872,45.5671821866435,17.147174641055784,26.32250082459324
68.81594667004578,68.20692160062862,64.06201974804516,60.15307336313592,57.10673983344233
56.980696935468835,40.18255707691449,65.65858307411145,35.87286746136073,87.98610314559343
42.398644575912066,35.872879706173045,99.26616271957016,34.02020602679151,62.00058739684679
55.23126964772621,59.82834784136327,67.38117022838419,62.041679012949054,27.06267179501741
55.14636889587794,54.67456810767098,61.62062246763878,49.91451117395767,37.56537988651589
36.61774275221339,48.27721187447568,31.891890290392077,41.67362723117593,42.833406168223206
46.116906710703425,85.6536744852813,35.65547941762071,8.94575702039041,55.12518103428873
37.624884078828266,67.15709641981607,47.556587458009524,51.42697628988515,29.926624641989605
50.92331025324484,69.19962167075994,63.248437714131356,52.72991232013131,31.586943645259893
57.39315973899435,55.764359812183706,69.3092190379237,54.51601688564686,58.63445042877448
44.39279342717939,41.52787382442735,57.1593433644007,53.87086889910297,54.10975513022291
52.06141207185794,19.07127739436051,58.96943899958426,60.1716001963191,41.0743918467535
60.262730742658626,47.5573605318097,51.80033333783624,39.696511356158375,49.62245784086466
26.069030182540416,45.59708061518692,77.53664874939219,52.467358579794166,45.174405754161256
44.65737358739009,39.80457433421976,51.91655354999495,35.09322014187264,61.50183747613964
62.85246400788249,60.367907825862,64.6475397016762,64.17534436641593,54.86624047038858
70.14570357889684,57.241919837482065,41.24105183771206,49.080975137561616,63.377554434015785
57.05224058591694,42.10990675116738,50.75286440700954,38.50310357269659,62.270643665142515
70.07889433760847,26.416546607051114,56.213748854775126,33.97295468817842,29.159495435216126
69.56046037375307,66.92230341486956,53.242573922630285,42.45960001719034,45.75708931129464
40.83461021462607,79.76822721402326,79.2383246999122,62.357908271452,51.10797262134862
31.54020596331006,46.885566677727496,50.31486094354774,39.83288755704449,70.5398896367085
77.99010943458207,47.73663931545822,65.49577193448363,54.54812806546627,38.822093329128904
67.54432280385566,73.73454564522858,58.464560022447,43.526204024008756,62.37585164395383
46.43535002537009,63.52083566400234,72.3150390533427,40.469535912024554,59.00721135203591
45.8846051243368,67.69021104749562,50.8248260266774,72.94966354841334,87.4249443328848
38.23556133405651,55.0843537139359,68.29118932466693,47.3128122401962,59.86329394984364
44.50551255428038,26.86833701136301,61.26101004239808,61.47321475258685,38.28512731984889
44.89343808955495,47.591000388023915,60.6327120969484,65.07500367931245,57.95380229572003
33.722997060283376,45.66135002860689,47.278607202596866,46.004478990501774,64.72931161328803
69.76195960592462,64.71557736737049,71.23810693060122,51.19687750807358,42.6957866367375
32.83037295401098,45.62869536636115,37.95578037459936,77.73243773668693,63.05053946990202
36.3293923370454,47.46134461060717,41.68772046768389,40.630598345176544,44.49849372889501
45.20332688831025,43.76604633398106,50.870422364029224,45.667053747366495,67.39718772870572
50.54300390813517,50.009160872008934,43.546448810077536,48.248343310128625,30.953429035562714
46.188215248497805,68.4529784286273,39.49736139005955,55.00768984726578,68.36696978667166
54.22257911232723,45.10250735786099,59.71997675756525,49.5935814085939,63.22064224583776
54.78150641842265,26.091607663731526,41.90760592286177,53.64667500208749,65.90720156828687
61.97129086657053,63.80464864216673,47.593587755628135,40.432047908865464,41.41073363747111
39.49801188459018,82.91107006376728,77.5134011520174,32.12380422623347,56.17366970480366
48.1849945484313,45.579022102319385,59.34404336499301,42.637655007181735,42.9717217705059
57.595387544190515,70.21580413557155,80.85897933032895,58.1031062969231,37.199304278974886
61.134769059074955,44.43383517062985,50.359873097337456,73.72036332262758,71.32308078787355
63.77862945306981,75.22564725903544,15.222937400307075,39.92256314387728,60.03918346826343
