DistanceTower,Congestion,Weather,Signal,DownloadSpeed
46.94839669101186,60.27086878922893,38.20149734702781,30.961900021658096,56.27435153813617
44.4526334546044,66.21662753376135,41.25362402669129,49.968383939894395,72.10818035686408
61.594073035960335,49.31132492546246,54.547674809854826,62.759279524301824,47.452527157809484
25.16885126842841,24.99056345507321,50.33245308607912,46.463545168411606,64.94653185444304
70.18718102670135,59.130004258839776,60.03204051239574,73.64219512354941,21.51198299788083
27.816815975706433,33.47370395413063,30.561047482629984,47.89871889679622,53.7639922585593
53.908250924178084,57.52196603903042,54.41658171069117,48.098321645373,42.01007358951955
28.73877511047437,48.708555839931115,58.343394818557584,66.79038111614636,37.7352606381549
84.34668088630596,63.223671578377164,60.25958940529733,53.300053671032565,9.26864546523369
55.77936126816613,46.29439655543121,69.04280762696803,49.38762241531939,67.95746263275299
39.7593153794637,44.85883649683213,44.605696552146256,57.41109510916482,64.09042589196974
48.117388843924914,63.01819448933086,54.027193939790514,28.037975812010867,63.45930106904221
29.873347259383728,20.445344128293563,41.31218386712257,32.973042583566084,55.871207189733425
58.286547110115855,60.51201175154586,47.63405490006178,40.5494492025865,40.835004378269886
48.6590981691585,53.77804851393579,65.60296984196326,26.484085613344398,61.81904255173909
53.919587605630454,81.17654980911621,53.3313918603088,73.12618371849284,50.76412030009754
54.95457194506412,53.301173054913264,50.6264794803157,53.35501565819181,65.28149815301421
68.52175937639018,56.04651835855582,62.89698840447289,42.86517366063972,66.61538468282032
50.83185046440438,66.34528028252907,63.34389440187688,36.708950230640994,47.25235171435798
53.43513943306661,27.11983785963571,27.745085337839313,55.15027652329275,39.62716861902414
38.02233724669091,66.11812365645623,79.84066231749964,52.612459796967585,65.56159410076089
69.8254330220062,25.660193394315836,55.624696071305266,70.2797066414379,66.23947501907224
56.04204866269688,42.83646721644579,66.56016579299302,51.51930990062352,52.23244961458579
23.32325444207723,62.2641716233908,39.085414747645615,50.0518689165006,48.53224464439114
62.36342457058828,33.24037588889102,44.059762179061046,46.01447120617456,31.599557638059288
70.70234677458104,50.73564256542303,26.843758856776034,16.488812509200187,56.283465790555745
46.884753926727655,58.06938181806691,55.85302059125038,39.77255214777995,29.0519045485663
66.72718456933418,50.44068810180585,25.576052005339633,77.43344863445476,51.57602843878301
28.37238337563788,36.01740617662857,57.73644036318685,29.525993729074933,36.27167224599611
41.29869115013928,49.86801724642851,57.02182654583008,49.97100328535074,24.1536302467763
65.82211072950146,52.22302704855005,28.894576945863967,65.58569190358344,51.99485499060246
61.986263487652934,46.40099758926649,32.50563782476186,38.02559577546073,52.50926576638874
42.85012940927966,40.58964874430671,15.271841083181577,31.09703026165642,39.11805104893772
58.190085049692556,56.45738195005463,55.61525574511952,61.819446687571734,57.840259423289545
32.07372047817282,46.37573373554665,50.28865511337028,61.96286943366255,34.047441204801075
41.849514131156695,56.60771201566598,47.594948620758935,74.98079046812002,35.189608710060384
64.0274983964138,48.328202415283876,43.414261422861934,61.836909153235396,84.22304065633278
10.415064094412372,40.836298598549085,27.789103742750502,52.20435966018113,43.07815177592443
59.62701768897498,25.599880825890484,32.38239621458527,42.30121894575162,33.978105758895
16.958706464472925,46.729064841122,56.69807103168328,46.8521937979813,73.7700003025758
48.88226047669443,57.79166455166082,51.07285339431284,55.076915627170294,55.75547304051673
64.2757173265737,42.792937479331,47.64249420114385,48.73159051755372,47.91432675770927
37.640524748839596,0.35031788962437815,30.22518569703772,60.23321196917114,55.856328868404574
52.37995152608129,56.07662610776548,54.27286773329297,79.60577923042152,50.22989690464345
67.6156175787224,61.7191131606963,43.295374237629034,36.15556322785954,45.225777155689634
48.41294661985122,43.53386033362787,48.45405428251722,37.420837830818854,44.67470013712021
50.74957282101612,47.9784665737702,53.55955296045049,43.06136725883631,41.79401899004018
51.76446015554915,62.09790814336682,49.18892844329418,53.460302825234464,53.73950324930758
48.69851499658659,59.8834295539974,50.78957635847442,69.62911874097482,40.744995841730336
52.46855963458861,46.461821637523336,44.36760942146492,40.20310634198785,60.320370745162194
54.61217003424322,73.90085068738261,49.824810215500925,61.63720594388906,41.550620723079
48.192475245530105,33.50460653845761,53.921921358044145,62.46473032072884,71.96873899821952
48.0609625572352,51.82274068726012,65.04317052911017,71.99348144870675,43.70633748265102
65.76329179515668,56.35066553696808,54.71176749382251,74.20433809405708,23.103205583709038
39.468602015208745,43.68247417485261,58.46893848948748,35.470205816966796,59.060438460252314
40.477018105824264,58.93497422277702,48.69583902776756,77.46973168783741,33.91218237160409
60.20276075232432,54.92585926838949,45.94860728152409,56.43296933103532,41.49841837722049
51.882061780172926,41.365789121565946,52.84662762637951,55.28288838037935,48.05927118214956
59.20465250815002,45.42957145943426,54.01958241964879,32.55527182105227,43.43900686441768
48.11816802135685,72.11003082573208,53.259085418818536,51.28806952848573,63.757840766629165
37.107302938446104,57.32406823717921,56.82942799602318,41.38206689038142,58.18320729162822
29.556017899115364,57.30709085462195,76.13515820064595,61.80570275986807,50.84815074842144
41.5204399557004,76.17361457983765,15.69532831844726,42.033436491438735,47.5427648606758
41.07525963808633,43.92237400192008,67.45477194928114,43.82454670395958,56.86200659930075
48.64980381118981,41.59390535073989,70.62928725294086,43.93724673260481,68.1462490881152
64.58572986854522,36.026937789943105,48.9786753964806,83.11214906662204,42.32459679954273
59.76748921875148,60.71106326801702,42.60970657803219,60.46513218526147,28.933362351713072
63.313355600044844,51.87084400493549,19.91040683255399,45.15084628078971,27.97701510365415
36.70164728202612,44.21823807594302,60.0104504867105,33.10654721921625,43.67049492385475
31.93509285133849,37.320045580788204,71.8948437221094,54.01041000239035,29.270746615176673
67.37896065099937,66.37791631576397,45.71339802967233,62.43221113222128,74.79412094948856
51.14367187000202,36.61142810803568,62.03683342866754,40.13403318481484,39.89476751435213
36.866337087052266,59.75749517202445,65.41995482954935,45.29409818540889,68.32209862870862
43.98339291112097,48.2204086100317,35.93235741261395,42.28878385584078,65.52945066872796
42.0129407564243,37.69072817787764,35.78892267528242,22.47884243232282,35.3611213402103
28.22871079952398,39.682970034228745,46.366972837009406,45.68475411537197,53.02242402453563
56.25226607629703,34.40700777783183,69.4293964315807,60.220314542810215,62.2183077852395
49.59759594061369,61.77158891609621,78.2574595829949,64.82180549574116,60.052763966191826
16.964646184789352,59.60605277724874,54.52973061751711,42.0499141686187,40.51972574330064
61.464335823734686,72.91677640480019,48.0107919939198,42.79988192581788,36.245577500016495
26.784116528975815,48.433263539674996,60.69570649072099,57.61910635027936,35.377951332718936
57.750808128737845,46.88503523980231,28.832572119744757,21.413300432257156,52.89028944663598
74.53687919983656,22.061853020443078,55.36686917007763,48.51481288231507,47.258078677161265
58.2832494395699,38.46227950548648,61.33213723618513,62.99704866105748,64.33757376971619
60.53661093231071,38.07361493897479,45.74147309120747,35.70762948939576,43.7176200337571
43.80460938901988,60.78598602876162,49.24131376992556,24.4241793355442,54.83081007149004
45.63069315892703,63.05075325507087,57.57604417651433,40.847793276970016,53.479953167461666
73.22199582121874,23.141326709223407,59.27539768541056,37.41570093108807,31.20901332677125
48.47118437149391,47.49747477006824,50.17078195763253,49.27353349613845,35.40910209956535
61.85792963440258,43.296401197691935,78.61973355051245,58.710116815196514,63.99707494481375
52.82101600113613,78.30189736557404,61.54643939444673,69.71793184194921,60.291613084734166
52.87944170409277,48.5134308427562,54.30047249462913,48.1686188513734,64.27404892611794
54.21624979298923,61.93931991403807,58.36333854067235,45.229755537140974,39.82767004421558
64.19142772986183,60.533986854700274,43.18897205756977,19.688214626983328,59.84758327142656
68.71727774317712,36.4510113315417,56.496468974503266,68.27726721316296,39.81325194707333
21.35397805833102,69.60711750969014,26.572237800132115,52.53417613138263,58.28907758472822
46.083180881322754,82.34439001808283,51.732655167754864,57.85012304836069,44.40200188024074
55.46123674440384,56.476933033425325,46.49435265733547,36.329957495195224,29.650102329795764
39.23951481120766,75.18995653264949,24.33158621773547,74.36223468114545,77.71062139536407
49.516150403186394,72.91520464287206,49.547989095117096,44.2384316435909,39.80305942848913
44.59776036097419,58.083127207693,49.31155590893481,43.1045502842588,32.462699637524445
28.03948039275471,30.797226247959568,39.03487611477592,101.97071040176905,66.95002346929937
70.59772655920074,51.04889531813666,34.17274586598313,25.271902840148407,57.03656521809152
48.085246384007974,47.66946847462559,38.33470240911593,45.727067001135495,24.07909802371502
38.15081398695496,45.123860922560276,66.25714217576258,42.7552960228417,69.23204219169902
48.709576379990516,32.77379855262882,45.12002050416131,60.77856992607392,59.019270388220995
37.44064810733077,74.78216898383532,59.66466996012021,71.84768670105143,54.55960539376426
70.14680829261148,44.85415686762421,61.84965789208613,39.409989762785564,72.46989826466077
16.32662769016771,74.84523109816155,24.222903344789778,18.57410238148081,32.295944291284876
52.211348285408874,55.123967679031054,58.618924684725435,39.759510727303024,48.5591379118822
44.426741583978185,48.885016670690604,55.347873498269536,48.043543758193685,52.93907265256698
29.73560989487517,65.24702322691364,59.50216416660851,53.62128543125513,37.81081899630197
38.9417195688334,46.825419424029974,66.87289636773573,35.23365665385081,30.36675558483885
37.24156391907334,61.31696298000593,54.548841389720224,60.28482216814659,38.82288280524986
49.968831056998425,62.491662053575425,39.103771142245094,74.88135190371642,61.82647930287484
45.41748901319431,72.7249950452267,43.25232518166085,30.669882142816803,50.22546371415666
42.69786904556488,51.78747570537631,67.04623633812848,48.880112947286236,41.73566345734312
50.433292422850265,63.69287539088865,35.52867343744508,23.234641040768587,40.65613059182052
42.65611029602235,48.451884663273184,43.15449519233353,41.62102160408717,34.535338489679496
36.299515391574886,67.84333791133379,42.716305654801126,24.907607360424173,39.9844695221437
65.22239583026996,42.46074915579097,48.828137853166275,53.373398601283945,47.335485238523056
36.3429578012708,44.573175703834465,43.36756020667451,49.58158414115532,83.15745255990038
40.30073041373881,74.53848822593012,34.0011679434255,39.94245769510691,34.448053746311686
38.06092655814268,68.69342812704568,49.745579425637835,24.448250846278793,37.095350186144785
14.8862260562194,47.44677305732439,48.16703474824449,44.7694724424513,68.25535269037337
34.89700541397788,53.494873610404234,37.78665696972466,66.12620793693966,25.400746654982733
40.82040861913927,79.34794533136284,41.546218826663775,28.351428088055005,53.63219933309679
71.24172806932046,56.076381648479455,53.92348680336543,34.03816521148947,57.74323747226967
40.560320098254735,38.054372994264924,25.182735596744113,42.77670259682191,28.852460839294658
38.87489139935405,46.08630578504802,67.5165683156402,23.975757909909866,49.848459889011245
56.30871607975708,38.22814127249015,39.27303463040402,71.28973995199073,33.486720276082195
75.218656390989,57.06820768884329,75.8354678767715,60.10164013826797,19.725686132190482
58.98443435452054,33.98161701347162,50.986728665162104,63.30711388691628,52.500353565418976
49.0375547674443,55.01940710323639,83.58599577488928,66.90286441476225,16.64358119723589
70.34296301708147,49.73609904693144,52.622462040438556,53.64562272734374,65.19744248321594
26.103330355331707,45.94706397093084,58.71830386078586,61.25916271300764,80.18697975336198
53.64303241774315,49.777278554864594,31.98306469569108,39.78123510601244,37.54891114448501
51.77598847096186,38.59562908150582,37.42630831638624,46.03974498500293,42.7577474123935
9.6468118272441,44.02623792565748,46.415895861770636,41.62485045154271,39.35033898370252
76.83887836709589,39.14426883769,43.8349355073598,69.02623351416037,41.09354583398019
45.47693060409861,10.880874833103398,40.706453931490884,56.39247678366611,74.21158757609398
39.929860157050214,37.00880638463137,49.778875693795044,48.27506502975677,48.29122692374184
59.329438598654946,71.87905445686486,56.34638005718799,59.772046706735566,64.30505655985199
71.81827814953728,57.093703980127714,38.864701337305384,64.86475149863341,80.22727549555529
41.79663067246855,55.41454894142926,58.52411630317387,55.51484354722417,58.48991698500497
36.433407373068704,63.72004517619416,69.7043897345201,39.26031342919179,35.41557213153073
48.79586279308167,54.75351572887307,49.683926432828784,50.78480984064813,45.66754767402433
55.69757529108621,22.290485347980496,38.03454540289783,45.847875753134886,57.954207787292525
66.10914418918048,69.43245392662811,35.348999215303415,26.68901856773329,29.70967391424454
31.46610524197601,28.958269645683767,35.78623414673555,45.579797025167025,77.34456528977387
26.640552840506626,50.67437875039832,37.83926681547176,31.303813399701166,74.66538781389715
41.806697718815755,47.935042242033205,61.44925362355707,43.255624521357745,26.708560929203095
69.93066035906052,38.720585925471966,56.447295500588055,43.59383840347156,49.181862134128174
55.67801587946535,56.16767203710883,54.81045363575633,41.49312552339061,32.14321815633528
28.65596596949591,51.59117372565334,52.65077079148632,45.23131420592029,48.463183874077046
43.715986453638436,77.31570476237938,33.51749456552977,31.755098736746245,52.339491902392375
47.49230695758822,36.63015789450149,36.633133335654115,48.01401997099383,45.131096550714105
27.78719047154009,53.06633908419087,52.78762297547599,74.59068392578382,54.64169170586058
58.893531860867725,58.43930315501676,65.79219396842056,33.87131774949218,49.00392524507445
46.44496489774633,57.6862125979828,42.53416612612765,76.43953700651917,56.71715930620998
61.3082289996392,38.582712188407,47.709389677550796,43.123136127883576,45.69439753824458
64.66741221937001,53.52709110702863,30.329170667721538,22.115526636171953,71.98322931617386
27.96897545230636,40.97443481779341,70.08461617711059,41.53133840270523,43.20864079827679
46.33211358622642,47.29852286925992,41.32036359770051,41.867748036649424,67.09773844900542
54.39018821286917,35.81967613370044,79.27406308104523,71.77741960639715,58.883544466290374
50.012829632988776,43.89330729440786,63.650242515329836,86.19754622024118,83.7821415322109
37.94781173050693,69.49831570309773,38.69181452762447,71.36579607508301,46.23798894771749
56.484187218308286,37.01514520927408,26.002082742039924,55.18055008821282,48.200982955424806
26.115403668661983,58.82295832960508,38.36645280108422,18.22789741713642,37.83295816083631
76.41858235964241,61.03092523426848,57.460458549249395,61.6715176442876,38.98398916891986
24.865955539162023,42.69180484142593,56.07782800763606,51.44775752924254,45.48819495980612
54.23924131665529,61.07012471799355,41.16522919436562,57.71530355026266,71.43288765832271
70.63207357236843,37.0490792217573,66.91903013986408,41.47793636483226,55.51157368416906
69.11808655235907,14.45735228776963,28.889453753700458,41.101698685462665,39.89184603408591
32.170672103227716,48.98215821164395,41.58605597297732,53.32866242786214,41.3674493282798
79.21048378457576,45.23326385978327,57.027399659894805,73.14095055766936,33.22600214562416
46.27011385835334,31.712743951404132,28.845258570511085,25.178018169115997,32.040272476929246
71.66312226445368,34.1805664355965,55.497448535282295,64.74601396888274,45.12988070044964
72.55715945095247,46.279830597399695,54.81249214897602,53.140212010309156,23.558432474449962
63.562896243455036,61.329360747689805,29.96889874775266,40.448168608610246,69.3577140199693
43.04558674325199,75.1745799524136,74.1856830228868,38.20561462040489,49.26300545308074
28.07758134849382,39.33622409770675,23.394747614553175,27.57932739754535,47.17817523074063
53.457313763049385,49.94736085631118,31.820412180477568,71.91792842328917,54.735230536377735
41.32880764570693,42.146585122226,54.52280210392023,83.91024752056114,65.48394031485302
48.82832858312651,51.10810973926028,70.40707592680694,66.29986576013445,55.74801430266409
32.2277974791274,51.46452261823112,65.27340823256532,58.71327300447075,49.68401612495784
47.56199610991384,62.747772173422,48.218323852069716,31.108010951406207,32.373000079331945
31.78858929611251,42.21339260567967,78.38792442886322,49.28973293002862,62.04997849530923
42.96849710935167,32.09954104602062,65.90776224878576,25.44565143965056,41.26657382384663
31.5929855642889,31.2907735753462,69.18343254341136,42.23608050719351,56.454388043677596
58.00413180521046,54.239564756712866,43.58816923559105,19.694314991669536,28.27631037987796
42.26570260391277,54.36777689613206,25.95321560783212,12.948126595324531,65.8834840336643
51.4004153570621,51.01642208964725,53.700189989259364,48.41210364043385,66.63034367534618
39.958745794728785,44.11022417242193,67.06783909552797,25.664999709434518,57.62064336574002
75.16327387825706,47.17163718981145,30.773942193911488,30.382859017391343,58.787840359458016
39.24698356047145,67.2827680814617,41.1459977966724,46.446774762561915,32.85760271049169
60.113457298771266,50.47700663519283,65.28353788214112,26.45706191982895,35.421574970727704
48.479966342537104,47.40601384435752,64.640126241039,43.040805945016174,52.95246507974156
46.20629923738842,55.24202477717309,40.37788237520324,48.06866586104587,72.66058084921858
62.776666753018404,66.03939517417095,33.160684248955754,63.06331589359067,74.13733772814668
34.92630044244928,46.84123778666131,41.005459779724404,52.082028845370324,54.01758195745442
46.42152583801951,49.3465156986359,48.5866884596645,83.04798313808264,43.16863963221851
93.05138865969204,57.25923328907484,51.76855254770126,75.44606471420971,61.03702552002141
58.359054303768445,34.77151712107364,42.672753243906165,36.5636270605276,26.85640235897682
51.575428274899465,68.0468024733348,47.62042145584805,46.76297923181756,42.167973982395026
24.976334024106613,49.384408785035134,46.4015860545729,71.77081642428388,26.596505604734418
21.057749097446038,38.37812167629318,51.852558427328034,79.13509558742203,45.7208602692834
33.23428246457687,51.15250434761955,60.0643845803323,33.724439197004166,38.227098289167216
64.3401584776931,40.197050552685255,30.83441334453451,54.95216845278095,44.84310416439288
45.198198146819124,59.32683001194922,59.49771164729161,36.53308681669443,31.58397976552492
55.93389325540736,54.717044215536966,37.89396555202248,36.96887949519385,67.74890426767779
42.134799628367524,42.60909940813017,68.61028566626277,36.71524473098145,35.34923737478964
59.136927380831416,76.08847681417998,74.74040642987903,49.66327638739582,67.84888408227746
35.99408375776018,36.59405418771373,52.33863155061242,53.64498564596727,55.46747131624221
47.44160175541654,54.365034431216635,43.184717872022674,40.43868126542188,52.27140234733163
50.393989340111304,44.32519104171217,59.59204326814506,72.73295329178498,62.14942483906973
55.60878408424581,35.862700365481786,46.556638273934624,64.09801836467675,46.03281588199953
49.410244844655665,55.936576490439755,68.19880269560574,41.60892457964871,64.26878628851816
58.160591123518,41.17981701538821,14.838419285064191,27.594692807188864,52.74310245760062
57.4454576211165,78.25271069061515,57.78102376091317,43.99267928091593,17.244752439520248
59.63051594482552,39.448772876106965,58.20684925378062,29.660119570286252,60.25937447283314
76.46443927224672,60.41553353762982,46.129128502176194,48.79518027873341,72.25283634364358
57.56097539996189,60.28451291685227,34.6564561055751,27.16975612952137,57.5479981473789
30.904422395035592,28.796424948561302,26.911487225347862,77.5510047084441,39.02739068912804
40.436817111195495,61.35408957634628,43.72945584681032,29.585107051783112,84.71440498884867
63.78798252533411,59.567879294042974,38.843042467373536,56.80495710683728,36.41154809980935
42.043422441156956,53.826130131198084,38.11898309242403,69.69586055983305,59.20060104774311
56.96625228157045,30.337848377585665,59.92300803783001,42.53136396537775,56.15987959675618
42.93804931700147,36.08548721104066,65.09493317906956,37.034842697687765,44.30071807464891
19.54496746532441,70.85478118410032,49.57380750115141,64.35749630527286,48.900620067464565
21.956766351404305,67.88619141564229,52.03860314400009,37.84687360722978,80.8748006386553
40.88704546122938,37.494863367577274,14.225725190790982,54.03572147632088,51.645459184036454
48.16463564435015,80.06200349034643,41.61622187287293,63.74658931547106,30.338363196502172
62.92397769909347,26.807777247722306,50.16624678892574,53.38918740667854,31.955074110083963
47.0335066188952,38.289550214716925,53.8676443728834,57.176772553970096,56.35198841979921
38.61195053486361,59.44158738678557,40.16906176918709,44.02208696244276,83.82333394047734
46.42766471553277,26.04780482759343,74.48470805879325,48.62367700149749,28.397748970946846
11.473180627378461,35.00514290044674,57.18172439841824,58.83832517462359,33.12513342303706
67.57860167715239,52.087623328985245,45.220579435856266,36.45191713856753,52.49591742899551
31.574891767153357,52.57875169850108,42.52725501939387,81.79809020184528,36.640895967616785
46.416475829516315,49.24744666275343,72.40205633176333,43.89545757114455,19.63223488452334
59.59067679534972,16.76974791813327,71.94443266259742,59.876655900624144,31.49262281929032
51.820113480474134,58.94206005866919,34.11371813016277,72.41693642332964,73.61011748499892
39.131054226166555,55.83622545184381,58.67100240451491,20.122971953365703,35.278188367358
51.81886324880456,39.22671478649302,61.17593374412445,37.4423259821519,41.28824021869646
54.65423953894134,59.92036724271613,22.870414372694896,49.580355706576455,66.93147397513509
61.858101919481044,54.15330087816881,54.959791802942064,41.06267549093313,49.80593534048111
52.437712518005064,71.91541684739212,58.94712562418536,57.062663306122026,37.82068208642282
50.970097991561026,40.62524990126495,44.71185058196268,58.73048188465023,58.84651227614627
44.54565198385714,46.623279143915724,43.873601916766916,48.574241784147596,51.05644301703102
45.45984263221098,51.043133476806254,70.05711272509268,41.47605139868368,58.63706293362361
63.62885909502799,59.99317675445795,37.408897925773665,61.56352622462077,56.50962143704119
67.85836530253694,60.9160780788877,48.55782650671425,65.49660114408059,31.08050764902876
42.19817018100494,54.78901670587532,24.644904640640515,54.47719874702528,44.45905439909166
43.20617778212966,33.673091084956184,52.00964191107819,48.00403280324384,41.80915999091059
66.7041874855376,64.1020562590172,47.4057739335617,60.862165100586544,31.486819400637742
42.65644750586116,11.928449730734634,53.00692541601977,37.6284689615635,47.81417809569776
67.36459170847087,38.127488791382085,67.58388278357187,36.50953361559983,53.26373013986186
48.671247693459634,62.65069424666048,49.31260015605497,34.497270446642204,74.96349659297726
78.48974770292196,31.801948264877836,61.0134440350246,47.82358163620357,39.08876934456812
30.586674158031336,63.510642962160404,62.19854909906319,60.22743334023184,60.55716046158872
28.34866643642324,49.367923651612294,41.787767970332844,62.35742322739635,38.179059183784986
80.73038741708622,54.9473324118908,70.65587211583116,30.26197707305828,42.68773942525162
18.400997588789604,40.04808900821339,66.3193639237999,54.810731582324664,73.45865144738013
67.72541793599015,71.15535110726681,40.67774305322625,26.978984314948896,37.253720657289804
24.083325768362673,35.68934761197967,21.355994782316767,43.25646270786902,61.83459432168887
86.65926817450624,51.50588455131052,64.43236178662504,78.91024602487784,64.60192500473099
56.07102678469764,37.80087804163813,46.45894449459398,67.95675841558412,54.3853943770938
41.87474639848803,29.224812061108466,48.95846756055421,37.92879830877716,66.93022508588827
30.670646624414978,73.4948757973875,37.475085317657346,58.048093031533966,40.33648743707571
43.88128809148653,13.991095558570649,60.33886327977103,38.25777138006435,58.813695490008364
45.36215178598944,45.37232369659511,12.831080760573045,84.64872784481412,37.33863977699295
72.1270583541711,78.19611778579046,42.02068846571612,37.922864022982736,50.94928448512348
50.098847635804695,26.98467679575239,32.92443417626397,66.43471079241057,43.56551047105816
60.53399494029018,54.031101742451185,54.81338384322485,42.52381097502116,67.65864494286281
46.3240988336588,42.44891646286197,44.576777614224284,36.634552470958916,62.793180694295884
26.379421961896494,49.12294018866752,57.59315633787713,80.9146513636044,77.32950543865293
55.82797452650558,48.16266275201914,36.06866921567219,31.04050755839524,37.15557493936034
59.8317758561913,41.85166280690487,69.61192943130982,50.15926959793327,41.76633932175775
22.54262722837351,33.61704539725988,26.513940439807982,35.522650393505174,55.939976081847874
49.404400235160395,41.059639482116964,68.14583719780926,44.7101029541605,64.52651686988685
68.45825337881874,35.99516267175941,39.0912701436136,80.56559350157985,65.06570822165854
44.136195999522684,65.02251463992766,31.45625335093186,31.61646058140049,33.25378316536883
56.720846255357706,68.34232714762915,45.465323362351995,71.38778057522599,46.6588475106597
35.65688777299242,59.7194955466386,15.304356462848887,70.74691532670164,43.525564304201076
58.43788114465986,63.588123536920804,25.16784349615841,69.11431946091909,47.60264732107324
63.16914013672094,68.78647183247719,43.064567778018784,61.33424375863089,77.26848532608257
37.28749678160912,67.00625021533023,66.64476026614112,65.6726832614373,36.20614968038391
55.29445864742144,118.43172085422336,65.47699919208962,35.00077663379142,56.863008384581164
20.406022255122032,61.66925862354391,72.8386441693112,55.94043295040014,25.45187086630106
