VideoTime,QuizScore,ForumPosts,LoginDays,CompletionRate
37.935701205425296,51.03618808387937,14.942864852921248,50.57973244443273,39.00182509428384
40.33851656845851,61.60300845233739,23.409972833195106,53.31896127969302,51.48086349696716
58.823452593216864,79.28588030723533,37.19868970263234,53.85001152175476,69.0363264490035
48.492674135105936,75.62857016140217,38.06802598226687,39.863699573147976,57.975631656949076
49.30103838321133,78.3186830889845,41.7520675697342,39.26121311241129,65.62440545228917
54.38484327403928,73.12668657843267,28.074126620233287,57.223828645010634,57.86122896010936
53.58459793564428,67.12248529574447,41.00987376373108,39.2814441075082,55.28179516085565
48.60397177504033,64.78409221355493,46.47138822461891,48.31716755951182,56.85143820321306
46.14021591140466,69.84534826044194,25.329561756132023,35.54452247910771,46.90039908915572
54.35410600347116,83.25137411956737,39.19374511794702,45.82012210591125,65.5567002478032
45.68944936708655,57.913924477614714,30.16414555765559,53.424752638167796,45.875662107558085
39.333984668499426,62.04416965355999,31.685740221163215,39.3036103287631,47.448348692009354
23.94194708516537,55.784977721194934,22.839554608766303,67.96757560992185,29.14282222962835
44.51283520351609,72.56934955128966,44.07329904776573,30.762743708444766,57.68391165496051
49.97531664672946,70.15804770197347,46.10872454529063,40.59537552501951,54.52729810732629
32.73730784351124,62.33775518296542,23.027684711682156,52.79640478672337,41.87716246267179
74.13696228332314,84.89584915228866,52.41892227054657,39.19441596229085,83.45118989896244
68.31175743388064,85.12854650184845,37.4301480292017,47.143540277952305,72.95170563573808
50.69225286304687,69.54004682264217,42.062523288102305,50.381525257965926,57.817559008231186
51.784083534892204,63.964296352438495,49.13955676383627,37.08899564421837,61.41472921886985
34.38186681836632,51.66524179469911,27.880822273025608,68.7379634572938,40.30604483974539
68.27088649378251,100.25262071198327,53.19737496125355,50.4864004476629,79.54041722274128
44.53044270605637,77.26552534336373,49.38605690521949,51.36431104886713,53.10476891729756
64.11353337682374,75.82163744247526,42.11437844487154,60.19830127967033,71.19231305191524
62.26813946182795,84.11034879867728,38.643233227623554,57.08606333855766,64.94808474489082
39.48193853573357,69.16852341844395,36.81698141178723,42.13765423364436,58.392814760502645
50.63797611781674,69.31448688692377,23.246073880948178,39.149544369401966,51.199029878603
47.19309137623694,70.1066171619828,24.11744609012745,51.361949993660275,59.007719744441374
38.29879003602643,70.06103830200657,32.507994193193525,54.15497974076329,47.29759944456994
47.71485721838597,72.08134457777103,38.882773789407665,49.255098391150675,57.68724378073869
50.072443854559864,70.0438746835483,41.44069761268862,55.307338521808994,58.462570558373386
51.83133388003266,63.70909992790824,33.609946825063375,60.63813193473558,47.40004686365689
55.86776241824151,85.12912274394773,48.88756804565072,52.38116936241229,60.08372104704087
40.55090146930449,62.703471303030426,28.62602900533163,76.45922629581042,50.322883424714526
49.04518098647168,76.85771351611547,42.62778981398354,51.1992964749467,67.60705101766837
46.19975208598276,77.08402138056593,41.999395592266545,57.16913273256432,55.92954769146827
45.61728654212351,59.62309669279949,48.44558641462504,35.15365093356249,57.19006057239962
36.38786961705146,59.599089699417945,25.861758748162014,38.332187056787774,46.293278560361244
38.15893968592762,45.994872580076986,26.410571749203957,52.7676050273948,42.43304104227945
40.180425210760006,66.69227922313074,25.14153937551255,47.520481896910184,56.36708668605081
50.94463870005665,57.27812772209167,30.121501325837563,50.66552066478654,52.56023675731491
49.08394614332668,65.49859702407934,39.65806578743488,45.317566203584576,53.357393342777115
48.71673281061708,62.94268249818416,36.222477303155785,55.713433870275765,64.55972475304043
47.84763297515672,71.8281836953251,45.04414409051235,61.91131602135795,59.05669668488746
47.09284917244226,64.5869969731965,43.4838669905623,64.3249591793735,52.57265371437328
30.458856923862008,57.7463731256139,24.426251166789832,38.429824775098496,41.48437997335865
53.15936883384872,61.24133719082735,51.22055987248562,58.11023134700138,58.906309040314966
61.19286181518783,81.89745099199506,44.043881963070085,65.90604373713153,70.70473543796966
43.79966186311508,71.65211123217384,46.24015270249162,56.68191916731687,57.81051950732317
41.11540890187101,62.88119651616227,57.42817184329185,41.99500807070025,61.17743335087604
54.85544555469423,71.10068580673979,43.02710377897254,61.97078040500581,59.84380609098938
63.33502214907091,75.77434322582229,55.55996171663079,45.22271367973241,71.88100697294858
51.42526362224552,76.52725057660749,45.145498572486765,44.498263520506626,64.0529910568041
64.90829803895664,76.194682071044,54.383417312158954,41.17426783314465,74.82826247012211
65.78402908368017,81.05775493551326,39.141375403410066,45.7572731667099,77.91198403438614
57.034253680824946,70.76105131313194,50.125865735004595,53.37973212681353,69.05660050749147
45.850831972511436,73.22982208747295,22.202077802518673,37.477409558290724,57.16124955837795
36.378111956810976,57.50085290215917,35.03565690585789,56.414346340894994,49.23150404534304
39.16563859386846,53.958830782534946,17.287292482336476,55.05878236325752,44.0070583808645
44.07416503381184,68.41825321470577,30.64837881008889,60.62657445807014,50.26849510577671
54.81207319704265,73.1475329985875,42.79199212140998,45.37026912898254,61.56832409165149
54.951945457662305,69.8063386102908,35.86423913926021,42.379721328576764,65.03555041038592
39.72585680027667,60.65061362729192,42.316777094683125,45.400834842683224,43.41831637976904
56.75506961649137,75.3617806791466,40.30793649824636,53.526600795919514,64.81861913791872
41.83539158046372,64.4758174032774,21.21516395791501,46.117943208456154,48.998586005959595
40.64342037893983,70.94126260624975,17.11431974326692,52.17781875666185,38.00533490229198
35.219827088156975,57.73679346636051,24.85742027595112,54.63437925639576,37.21966870896372
37.31388579486843,67.1776273913392,28.012043023276437,49.66957335898286,48.42465117088322
56.99128284205358,64.59067727728367,52.33302509247458,44.09156439676122,58.830143324152964
42.49992342649649,76.93867788957425,29.44930418591035,48.48013971777362,54.21876280795554
30.323024343595414,62.06108746150956,18.271388585667403,53.23103741761748,41.44852174951013
40.2351533070382,60.618721112721715,30.38312050939105,40.750703401912986,42.133922971242704
53.31107917796527,70.51686346825927,32.34708426950088,49.75827257377497,50.63287412395694
33.11754767951165,63.74493807117122,34.62540486179464,25.97240863033135,41.965739325216056
39.993855309213295,51.69667048575399,40.463338629392524,30.72895562422666,46.80541653310985
44.61961846796287,58.470628030112515,25.03553092577161,49.273491594002195,45.09906377427354
53.82393535302451,63.22389503607566,51.295246368770606,32.62327052391439,69.17295229203789
43.00705262347412,60.50098449671714,35.360994155320164,61.546224927914935,48.61480308139418
41.6839474336652,62.312862926491356,39.01024626614211,50.57096847804468,50.809203842187344
50.08321157414072,67.06446709950178,23.03866146868435,65.10373720581046,56.593359866747676
72.61726164782884,89.82652973337585,47.176229873722576,68.04231876705107,82.1524180901497
55.79208885080638,64.90893152337014,48.96089509399269,38.81587559255065,56.97860476171538
42.673782156925384,69.04595946457582,26.53952673236886,54.346129576237516,49.48085244972817
49.3476863725622,63.977103720731094,37.341207499061824,36.78129747170503,49.10455239976764
54.27566717767393,76.9670608799411,39.77481190731754,50.81513516513522,61.98514937889555
42.45066567966438,70.45825333350292,45.13866364242395,40.02570063567493,49.89327914505011
48.40774569914051,70.30791579449104,15.553088861889773,35.441999433547274,51.65500106779045
57.3235005307021,80.85323126036553,46.353609522991334,38.011198599542396,70.77320786399295
32.700730213321,62.778040797126906,20.81288416685004,58.488122293707825,51.58000054891124
50.8014459807856,61.48751759166168,32.85106095824591,42.88699549940881,53.389673426661716
32.38842186811018,53.12608235099398,19.401307171784218,45.518272118385866,41.03713407721685
49.73104018792046,73.69011051460862,32.74376039785551,65.06425786119141,69.4228624736032
36.675645718207434,69.57211843896967,40.818011803353485,43.06212982345211,53.994399378328254
43.38067681174119,76.32463768691483,26.122388260001763,51.42650148723352,41.70540717942027
55.53280648662959,81.67874643732574,52.83317018996311,54.173844007338396,68.42414279112778
53.04377517301607,79.40551475248833,44.56304186927185,58.76879453819662,64.98442362218391
40.4888518082179,63.59324601499993,33.039726710553886,32.5259901974934,48.69481078005082
32.32277703663911,62.8326349681796,7.230425076016989,62.38830184836572,38.49027437062378
50.80206531218861,67.49407267221734,41.225456881625256,60.301473271501,66.00797612823294
40.728363098447005,64.54493556360254,22.467202974631917,64.28020062594511,50.23457060117482
52.794752043849066,69.56679160147559,36.709522298662506,42.21273170273059,60.42728231255584
45.93423417617155,79.4815046566512,48.99640964915686,50.3507083980136,60.53864897811258
67.73573429917359,87.98571475934465,60.952870894272856,65.96971992514014,83.37991234285153
46.52000283211489,78.92383799727136,34.59461558310879,61.0819946932703,60.95681972640635
45.56370690864111,68.0447900694706,28.87807125735566,53.52834057632979,45.52850091191664
60.48174102626924,81.96709922473784,50.56430167047937,49.973768337858054,68.52446914364538
51.42908950427377,62.54271760693492,46.87091893795191,40.22500416374002,61.695260194888235
47.456929090757406,76.71126686746564,26.104657357932687,39.3163169438222,62.60975922658103
34.83233303813909,57.72522624869872,45.227766544570535,60.855184360213684,36.90910642545638
48.34134420778784,60.7602310137771,25.93690972757019,51.842957785513825,56.103229375740966
46.459522727069846,65.66529995627457,42.927712401689746,44.08063912312689,56.418641934021494
46.34935970516112,70.62117605104766,48.548834761546466,30.48820724782032,61.13007350637706
47.64012000929681,67.83969798257765,34.601096904633664,62.53056859174117,60.451800923998654
57.036486332365335,84.11178585972146,41.81892187614791,44.98206329254752,63.47326711525234
53.538625441662276,82.04066764736115,35.79300632454507,33.144646068838355,66.44529098695625
34.31497203223945,64.7647899552661,21.904817600553958,60.84770788607588,47.93730738637084
41.703557399464685,70.57862997663656,33.26438259189759,59.462310463521135,44.584100697383434
52.51041586459422,79.32257459398728,27.613044563610863,47.405026364475624,60.85651137500986
48.31381851521868,76.86467424787591,38.66816416764763,42.62005190441149,56.929918747949785
50.92044062985212,64.12276745784459,39.169467915736256,47.975385031530855,52.61924068024311
39.65266599658434,67.62665518954816,27.54373209193351,36.33675682707505,59.441909449297995
62.47943536028843,86.54189444919135,43.202726843442676,65.77188803157392,72.43672990259236
53.49321833141049,72.30372558090627,36.0008411916722,46.318418991957934,63.3148734034061
65.74545255401831,74.49095006310955,60.1524625316639,47.74236962242972,70.9694978752169
66.0286139427746,80.56677140772126,41.37715154802015,52.689161569223764,75.83476106605666
46.1279954793887,64.25787780845478,36.13354496162304,42.09961029863531,53.73464304485718
38.4314346816666,62.174826581524954,29.91732079297611,62.314540915831756,47.4155460649074
54.161769129818104,60.819310452530374,42.928669029426416,50.951165027861876,55.071109218177085
59.871099249086654,76.22447099228573,43.00102655743012,39.92236174761131,69.42112560643206
62.01825662219456,73.56188680757289,57.40908777498083,38.94739431294552,76.73287002931137
57.56603035441195,85.66125690420873,48.55150796048244,57.993727123616985,69.74217600567223
59.9366196900186,67.71440641260338,52.41333522668368,58.270551027689955,69.4147971856244
44.74416528318643,66.1469423525405,35.31137097180519,44.517585233957824,50.03605331420894
57.622038949342816,70.2421583380534,45.034725923540755,35.21185056941574,68.44346522424756
47.56373420604261,67.29185546415376,40.196039524580726,41.33569003445694,50.58034792456545
49.907692987111815,77.78968371141183,24.171064116882278,45.11816005674885,50.240546794256524
61.8601767003589,85.12413525041518,48.56486044230012,69.76324081028164,73.94271345040836
56.0379647523767,70.62590082954287,52.03131000358907,45.067198431673894,60.34399237708618
39.36872946653651,60.88901516568361,43.13607810799182,37.86707720844555,51.596586847493604
62.96588505116906,78.53170419279407,47.109267035490724,51.1899401582784,74.322701183791
52.70680087060769,73.48222800245189,38.391947640790384,34.53241309292544,61.11877824035115
48.28183494359363,73.58031038537743,34.48216880203864,37.05085452556967,58.38524619930414
34.943601857854794,57.91446844250882,30.70082408049055,43.39608174408456,40.72974554121023
45.54692601636553,73.63728265235306,41.78565620901834,33.520633121551995,53.47059050029482
56.171482511774244,78.97594192420945,51.69321690976511,55.120076154321495,74.58054007991699
50.326100532224814,71.48641498252266,38.240490619331,53.44163696888015,60.39720866763388
44.587050549805994,56.1290502173833,32.20245568520448,61.078022172209586,53.77905803002063
51.976496285261085,70.9174418830853,45.85037556767546,35.980759952695394,64.75615328271155
48.82671336947061,68.11226266368608,28.827077553220818,57.88460825253769,60.0803205033738
69.12583724621764,83.48819712039776,46.54577851431026,33.90012888780154,77.64641930931612
44.77987527653888,60.65451838735285,37.5161792957755,55.64787853552452,53.235968389364245
49.44077358586329,61.07265105975121,42.23197160956091,39.48068990657592,47.59772103111593
49.201335243132114,63.397575674123026,34.528808714886786,35.53882054260828,52.34375648985633
52.47696330092248,66.0933218616563,33.70416937557068,51.988112658965164,52.81963911463681
47.91010707809294,69.36959695793315,34.7380736494845,57.839652905693164,58.78600816974963
52.46266384564298,67.29953480515442,27.955516472160568,33.36591228820562,58.7106498444217
53.65262316763168,77.80352739290952,37.916683383749366,42.38935357399084,68.89577411192211
61.18839342766616,77.74398758928977,39.32372984978341,52.133178354313756,72.0442068253234
22.940389979344747,52.6649330586395,14.031311734355098,35.116129327960266,28.67672892534575
31.746418781286344,63.66886022418843,24.305614889956185,32.3752497067016,45.77530092589563
37.131242086746504,52.81078119527032,31.045189044791936,47.90444194741095,39.14099582745712
56.204416361307324,73.05393771263869,38.80392097138513,64.55444997421955,72.37712541478301
50.914008741876216,73.62432635242136,24.16914149768575,52.846966805904486,59.981983245569836
54.797742198630274,82.32696758068079,56.90718854973154,46.73775704878881,69.73577416864029
55.017496348620696,74.16729062510754,45.44691271697238,53.328831655648024,66.81288470102
43.66228990767814,62.95186358084824,29.882388837972165,56.88055766900211,51.28443566610047
59.75931114541723,84.7704499210605,49.8528330532446,37.242311412931116,69.44969978992843
54.58524219869143,69.92490072324652,30.397660382635934,43.82798243655554,56.20700881929875
58.33863473315407,77.82771801032385,40.133371462360614,42.01177857601736,67.03374360819333
42.03155290941489,60.996355655527104,42.16407352920398,58.668752577897706,53.26452811148842
37.43337534545687,63.78642786102169,31.817419443512424,48.72212792880683,45.306282131973546
40.64225971573431,68.88210820088868,26.761572569389394,48.864194061841914,58.517715719976124
50.91452815958331,65.83573613635696,39.903705784779184,62.80792838988499,54.1651986054778
33.26222554832633,67.03742043946485,22.55548142141743,53.95430091413128,51.27459888153604
52.82958489773206,74.59169375542348,34.21808585120787,45.55933368939317,46.5344201499173
66.74588274572221,91.55304666007194,57.1154535850704,67.66724818456383,75.70745067156325
52.09425750793845,73.9249440135998,38.23494726552543,64.63422532178292,65.57734803549252
52.493520539147795,75.10263423528892,36.71858670731408,44.979180713646755,72.62045325125663
47.89731344060216,74.25572959070698,40.33823034731763,42.459654482625595,61.40742189836118
48.35586610136833,71.20759564639003,30.00813025276162,31.322748160844615,60.546638757778936
50.46115259646672,71.31055613557427,29.531516392639205,27.149960760854334,58.83773556646376
41.329580267674615,62.39310164641812,35.64957452210937,52.561444815673056,50.544446678999556
41.84891463188295,63.54014668803016,45.68637093522369,38.636624509298386,54.32069638983094
44.64637807912924,70.19597654352121,31.081579825510893,45.445905311359596,56.994407937898856
50.97721402048424,54.73581134509582,41.20038113531219,42.89977598077684,56.15469456614003
35.362003521727516,54.40955426311547,12.69774296356361,59.75659522234382,44.58468453674465
36.726410089786725,60.69232173599097,26.6819435291567,43.1780798321193,51.414564372132844
34.59641391150494,54.19201694861506,21.649149693099847,53.97550417467413,37.6013871118513
38.60985304935616,53.622621617468724,23.432378699959564,41.94598835035167,40.15471508220459
50.798868680161554,68.22618483321199,26.973969943740585,56.71267665130756,53.044975495458615
40.11106090942316,56.54175541200556,35.193712625895486,48.81864064520037,52.648500368646815
52.476879980275974,62.030344711820646,45.56093748035012,53.30240307277706,56.466597659064306
83.63617293530133,102.44310169234325,66.70629832118102,41.95705209205268,94.84194980834083
58.80420710791251,84.66834468171626,48.275291689320724,38.87196590428212,71.26671585006034
64.37728888630294,78.3928995065369,46.523283259234866,39.06095194731243,67.77701230497479
38.50076134680165,64.5750058347222,31.331399111225053,47.0368073718264,51.97110610461261
71.2146784565505,81.11390960794148,60.87963929759305,45.7229943313015,69.80711244884174
67.23173614726528,75.46158578049813,51.66211358578755,55.74602419721251,75.45892261623847
37.56958316718048,68.98049584145951,19.994795523530616,42.22389101007721,43.77571849875786
37.661486020142426,64.06629139917476,23.780587767131966,36.623101161557415,41.88398695234818
56.48155890778059,73.17384856230392,45.39928689320759,46.872654915426025,61.05419073896274
43.939683213992936,62.66855825326142,28.990867640376038,41.65040151569617,52.84302209850114
55.934754713619185,73.67439786811943,49.23277614631205,40.985357991555276,61.08201969977058
50.06446035455643,63.70173634678508,35.12211585135975,61.0855339775171,57.336782565968434
59.59822175050091,75.66118668709323,50.48540116583633,62.4969920589195,73.04561693111535
64.3635301602593,87.647182665159,59.17253215101967,52.92034824442862,97.06992881164614
50.69608942398511,79.21082209440168,22.17869226185494,24.91945641223268,52.384454960334004
56.674698481947885,73.6741584062744,46.558994782264605,61.881909494392204,70.18095651854699
44.26156547640582,73.97673796259707,27.690291646333367,37.22355260748364,49.97083486375655
50.31899091842312,69.89793594119183,49.251632631775834,37.67609266696748,58.10958753072776
55.87745780579577,75.2346883000227,39.51919365840472,46.34057502088572,52.15270929792173
35.45760268210919,54.606524653616376,26.18726727822005,59.54277402505495,38.47053802600891
44.41515960165598,62.04299254050828,25.653054363515253,39.64931536948235,57.16055344512539
59.918321183643194,71.03198759961408,41.93563661779148,35.95012187008487,62.38463045529905
48.88159047654455,69.58497637184863,20.902263557547577,59.76799634032015,54.25024448117635
21.04192953609166,45.659683415451404,21.34019279664625,57.93749058175253,34.31423744773311
53.21982395523544,74.55259558838861,42.37711429607233,45.65458752401639,61.2103493385402
49.85405438197244,78.18803084211163,41.74756610680316,53.88871940626325,58.89484534621265
47.309779412818806,62.76476661454505,20.339994860772464,61.42777484545219,50.82588607680527
56.84812547720509,84.26984273482499,48.810650373861996,58.14490751710423,66.31308561027245
74.2439335789733,96.05892744405215,50.775016056658686,57.33537190687582,83.66844905879375
52.81559019440867,77.67910957249401,50.80637695887987,56.122366176546265,68.87885894912188
42.90753376306791,62.12319056864004,31.87760455961083,69.7946618329773,53.54366502456205
46.38345471076148,67.09295810536814,37.32320792561618,45.38906841336147,54.77501683263936
54.71935287072602,79.93149812892868,41.308887959351665,58.30132848987823,77.52476552272296
36.514493636569874,53.36120765362968,35.244540025671064,50.35274874914356,47.29158936631135
60.53795332891835,81.46710829092456,53.48723270357857,54.15468032601957,63.47574471835525
40.76146935967888,57.42551250115879,27.63005305172507,45.68283676269928,47.84439132980802
38.085186746986395,67.84684965078077,39.93795646034894,55.49463990906116,56.43199703926557
42.63170795475791,60.29967942819138,30.04728674712645,54.48833758203872,51.53136845478619
51.98619466457224,72.89317122763315,35.75681108971397,39.63482076229681,54.61217212836636
46.77711780172536,68.05416392759139,32.121337473175686,46.659465464886004,60.05839184342998
44.840732109106256,60.29434303276214,30.81853358902519,62.4340828094589,54.75292461707076
55.71267131726247,73.056635582151,41.98308199121174,43.11434808127349,63.38428161680799
55.895665191257294,78.30655931906472,41.49371064456845,51.33510148260464,63.78378144678029
44.79317077489719,53.268039220951636,44.05945728690302,40.11118260692602,52.265714257349856
43.6269106284251,64.04525588260924,45.304514903555784,47.88903128819497,58.45842765576712
54.61614093179692,69.27457022585692,53.76813902823636,54.72294550905804,59.44830627146953
56.34952417096561,85.70819787508424,46.50456529706169,42.812915130326544,63.868407932768896
60.2309030968669,76.7544868504065,30.60707421548956,59.802891641108815,64.35585498721252
64.48096907658764,88.6320184523893,47.91190324275354,41.657256200396006,85.14750735733195
44.772272123341295,61.97579079199247,41.78174708617543,63.52103409680501,43.38658135880265
51.89069956681371,67.50747020811674,41.89912105689671,63.15658393577394,60.67791938591986
44.914139156377374,69.95955579861837,29.16612877476717,31.320592453129386,52.29861710390501
49.840797510471006,66.43253336053183,35.250097029032865,60.98598432388552,59.07651654513275
46.96010296310209,71.12722436569227,27.738919535975388,50.78289406994259,46.62392525355773
68.37107450939176,79.51245768642816,60.8149198890424,51.836562397425126,79.57308737143966
56.796667096243105,88.24933694854317,46.351979963281345,37.88850876467521,69.11227098051545
61.067383616334254,74.65989742954656,41.17708662615695,63.461028070883444,63.85424181315966
64.85430058767233,79.62117947351646,36.19683657993434,48.09310229981486,69.28626037526607
41.085048868856134,58.090062281837675,13.443428149684681,56.65854505116163,42.73817346726848
55.129076967830045,71.25262672602958,22.38061790616691,40.415031813091474,57.45250828388811
52.86078732679666,73.71278098330902,29.93635956305313,25.004182298109868,67.41387757484961
49.57911265733071,68.6153300276357,36.933717698565914,50.71596319132558,64.66635060022914
54.22978804683589,69.94136844580137,51.07204763455909,53.195890377373836,60.27306857203801
53.565846238849645,77.47386494741122,45.807163683016064,38.66334558483867,66.8774502350961
