MarketReturn,Volume,Volatility,Momentum,StockReturn
45.962984789654506,32.824656149609474,63.17696334102155,49.94836019110992,40.80677206520479
34.97602337171979,63.8370113261492,70.76537212471688,58.63007961643159,59.63673576299091
67.5857587864607,44.57212559897417,82.01151540848389,34.10645910740776,46.3495366420445
38.42663815372591,50.95382377190073,75.96368525922948,46.423922852816226,56.32377084883339
6.377856814776791,56.41535846658074,64.97706802158169,51.84412141381064,34.00550685877138
31.993024941413747,41.681928151190085,31.86741808948139,73.63993627089671,57.01250778452534
71.67022954277886,45.66348277468239,38.53231056569542,39.45607145922427,43.06694429989165
42.58479431639696,68.32687635825685,63.70469401574255,54.06316388798359,25.103942286605403
54.42583295283827,45.338051756776174,71.09352655913273,63.431479185914185,52.13244201957776
18.534584520848657,47.95856679700892,40.20042969754423,56.08011445967237,32.86816771377207
53.9351371873478,16.727559819065164,29.21575863518343,36.80217553061695,41.80725791314593
55.83373788152864,25.174222847093464,40.38236253331576,40.76390956303896,60.319982788782525
47.12412614300586,35.489352833807445,33.81755177646791,41.70832621392751,25.273747143793386
74.38812732282003,49.934623535899306,36.29677874064408,34.18302764210574,31.89023061979064
55.56767231221292,25.199343568975696,47.3301403237009,58.604371807765716,41.2106260300423
34.821933991466224,62.56547558804731,33.02098950729638,45.834673706342556,51.72830409330697
40.938054781189784,32.024228098415634,41.62235464339249,55.10488577392296,39.07173461286014
56.82443420072932,46.17157926528937,40.92412079420078,39.118703976551856,53.48098620678907
66.90420019673704,51.8276726087933,35.52865227475123,66.39757612699114,36.72148074795942
75.93379908650552,47.587167996602545,36.82373616309023,58.38129684590711,45.328483153179725
56.6428011190078,51.38004558557633,29.312366388509982,48.948894344374295,57.52112632478528
51.68770320001887,68.83760519583984,54.67817128178283,46.371413128982894,53.1538130798832
42.613376435655354,55.40742435985871,55.386789694574404,31.418576123137488,61.58894988178076
83.50203578583191,58.18998525685549,19.54937251031351,43.598227272653396,30.80888603775501
45.62304141033902,60.289178616730084,39.22580867971105,78.27055228185088,6.789147535888354
46.27840094683742,55.68899317567697,31.708385710763448,33.682518037415214,61.34431815774491
78.92597868848272,80.6904877919946,44.801245004952044,70.26998153011615,48.96831394087229
63.75047160207487,46.840309048246596,32.97973234955832,74.02740231168889,77.93773305395126
43.688149042732235,64.04942315331664,47.824889093847645,82.7136469803419,27.60635826357553
47.325691604437374,28.291145009211725,26.199708624583998,48.26161304988283,43.24355486965787
34.83033584538204,62.55788807639908,69.4812327560938,57.693028744238596,21.84857024610802
55.09244746025421,54.94589941458066,37.36631047351874,55.187837473083086,42.39550617281774
37.69494321261078,32.25922263492373,62.51512647454588,69.40144643526514,47.88016311009714
64.77077945200776,72.8971319179779,51.96960234005538,48.838852412691246,57.04444278205609
37.43373893738259,58.20327673319848,52.266432712064116,30.39955728268749,30.5751287332432
35.22046465162402,57.689701810424815,44.939809053240175,49.624507645393926,70.49478719307824
56.64223210597701,40.362331858529146,35.19355255773226,54.57658630116427,35.43396375885111
68.79541761954897,53.68660137190491,51.937597382586546,35.67556103488758,59.2905626420406
66.92667796980005,47.9559348286311,63.92339440202514,43.92746378128651,49.06579999898159
81.29049676973713,44.42779721431331,58.09527476031934,44.16357117113642,54.206598064887515
60.44191829707306,36.48756405765143,39.42220072535153,58.515002265605894,52.42442159168801
67.58712325761289,54.04878778439327,77.90254056957704,60.45227634175309,78.17976503429924
75.34282001668572,40.36995872512899,72.20591464662773,64.1040458219939,63.05464546241297
67.77515170528349,45.3623007345043,54.9269284037269,43.69179486946638,84.6476750021818
38.707259399747144,30.82341828586688,37.73696820163109,49.17500452454132,49.072943542718036
63.35230170321553,50.46491934143958,42.57808668000615,57.244056948896386,67.47250970793382
53.10696197539364,63.02981420547231,51.250721156426515,46.10263121647149,60.47522614342979
53.429469204288765,65.06629671305923,73.13326893888794,48.300110177930236,59.70353320239052
66.02022570516495,56.15451064479753,57.652025450754245,52.150886731568505,53.8313494965851
57.828015735241145,40.88321117810911,24.524170497859576,48.68430126288823,47.462677027502295
74.30160725578408,54.44263535740655,58.430357225674264,43.82660433239087,41.06191079842077
37.48039550309333,31.096833735583974,60.89644183045915,54.599461435938544,72.15891659250399
58.24575880833276,53.64313739110116,20.279412160306876,78.62464726095502,50.58746261495178
18.742810783889006,53.38677778169926,37.836491989186186,37.301019561584596,53.997547627360476
41.1879097242811,65.40033144976358,48.2680542194157,55.99852556859404,58.498830584237055
53.77752155158314,53.21484671444866,52.124495417566074,72.40254931352149,62.65841827544103
39.63771843674868,33.32745783524672,38.089808556579555,56.41721840177958,33.43419295403185
40.208048272261244,29.85471096502879,63.97373619842368,59.94247890034165,63.17994151607225
42.87809146340098,23.6184247807042,37.477186399236786,29.791167023505263,29.633275406527698
67.05412051679131,46.29687050718923,54.34018105432172,66.54761709226932,34.70700626293642
59.21367047341478,28.211898153005667,53.78736081865566,66.01448036501769,32.910215804642135
62.42831033367544,53.37277225016871,43.18501907839091,31.992881801871455,53.62708490355739
57.40760232576249,45.2385039110289,35.2849855503755,61.436957827323184,67.76820653964216
64.30473168247333,73.83599431367807,40.22670308425956,28.772006659586147,56.15911200454868
43.95561896763381,64.81471711491533,34.445326719673865,35.542371843495744,51.02096327181703
52.62490272996614,60.12211189693614,48.52455417392851,21.242768687837287,101.77787712638735
50.50285510849653,93.32792208633613,48.11082118161337,34.20731953177993,45.24005326767411
66.50761905877408,59.28889126772099,54.61416682662205,49.08018507129963,51.94012890309046
47.765552779001176,67.95248921577534,63.73931734343073,35.86426806969219,27.838795099605065
31.608700866075797,44.65587153536999,53.31723245241482,49.17686272286928,59.45256147100036
49.78202418959083,73.93561996855435,57.631934458324054,50.26937803958536,27.337919804894327
55.25436567554779,57.48713300556159,39.29534488419359,32.656533187145236,66.42095033973457
35.47156411609277,52.48352123850879,50.4488637778144,56.69861295914839,35.581409374851376
48.192003442551595,35.488490941928255,51.111853437305406,57.56106699924576,63.431222931150046
72.42210189334341,46.04633082462041,45.78126284109013,69.08953792616404,58.626535099543815
68.55667753229758,79.28777140844142,37.34580337990042,62.13945783434647,41.011880499163695
73.4520579824889,32.183423620262054,63.7647847294336,41.695794669142785,58.316356923153265
69.02172290343404,40.33998264098999,27.974668841884323,46.11522331634257,44.18878067157199
30.733076506183497,19.85757668467833,68.24992645545547,72.37424539983525,40.97157506837474
45.61082283841679,62.116612903035474,62.352459775300346,76.68682036060902,59.32427968800725
34.61960954051551,61.866154328233705,39.53284691334806,49.01588497335613,66.68800722519399
36.41901531465884,48.901919848159935,31.6133675351484,35.1698577423441,41.7970493624077
74.45323846275613,50.50055678884532,89.66124614737765,64.32349227111348,64.73116220860848
33.59124421464583,47.697611298052614,32.85497689629803,45.352675275117704,43.14478343192239
49.371408365626905,62.382932507000085,46.07111548798,62.65300739878578,28.011366159894642
56.72396008079525,43.46424539135487,53.80227022113309,62.943914588468736,28.377177158674776
72.03635408873106,47.09526992626722,77.92891493861805,51.06518358395165,69.81331897388802
50.89630779421398,54.00842895817924,51.743348499087325,46.70709363574167,46.139798628646126
53.383454557370655,58.22515299182024,53.50351414411941,57.78765860878847,27.228073202797233
63.559796677372645,38.86131764741482,25.288748867606152,77.71286458773871,71.15297887059198
49.84275037730617,66.04444903293778,45.031599781796665,42.95892059248461,41.08514535441351
40.40388748986308,46.11381431785462,39.29075067982212,7.272097078551695,47.24859319045495
35.46196021263594,54.4590519771674,46.40263778386878,59.522194418872665,50.19579739034828
31.003615528878417,31.007969324798843,31.385074448337306,37.04287307576724,39.459383019442896
63.79011543528752,52.79424435295712,22.084468127551037,36.86651811735007,49.45035491987119
34.93587005852035,51.215386805684304,37.41476765781876,47.987612834709054,41.46465960748185
51.6828045694437,71.61165404681176,63.394342383092656,33.781902109266596,87.66854630221076
67.71177442657338,39.71136528300925,37.00531561314146,55.10737239070539,60.5662280371692
76.50727364798772,57.62681800636281,40.043771225212765,42.38960822158021,59.399201978150074
29.893182008090353,72.4197634727754,41.83056150372258,64.39271893438367,67.99139425362569
95.82363788044341,45.420785838626784,45.83156942644523,45.055782228696245,52.60591686669674
40.33145392905547,68.17882854762934,65.12242951414373,46.145095277844625,39.33979018186472
43.457177125321195,42.96341288006147,57.40685235131113,52.89618790004283,62.32849720740449
72.31025707814774,54.47984999460571,58.895856603370326,86.84452278413349,58.560148203485724
42.654895940353654,48.975137161128046,25.01260404146076,58.18196753636697,41.75735373508029
36.63838388248138,37.02374934371708,67.15184015643229,46.11733343783405,61.46485290515783
55.78610492323433,53.005256948179195,44.251419051440244,57.43611582445814,43.61147954548949
52.34687841308897,66.59362166877573,69.75520729161545,43.45944990055407,55.58277036426004
58.764099188467185,53.56147313840721,61.45344919898443,61.61979851441214,77.56464551150889
82.34408373684994,47.52757257213994,74.90448832895129,56.586421054169975,47.33766742145927
59.106346475420544,46.504953071890036,49.359810222168505,33.551923112992355,51.206369348572565
63.99016524537787,60.80839373314009,55.45541216893818,76.05120752920158,82.0116576437197
57.47405484998686,73.96573343270612,55.23768625002796,51.31986701610107,64.41271930564294
48.94249307285734,14.605334960194277,46.11888398384514,27.41553305914882,44.18154996234464
41.82210877992893,41.911782115366435,34.22620392758278,32.01713024734552,40.29513668411016
44.43506042718593,45.52842834152785,53.88374584760361,60.59555587840997,34.85304046464675
36.88011181097322,74.97092709969715,61.36012236817248,38.36582177223232,31.198665723771263
42.522687339022255,46.202549668518515,60.22794334303873,15.470391688962081,35.53061546781478
76.99933446701614,50.24344624351679,50.935130302218,41.533555952299295,61.83017029712403
22.943896207107233,43.62541780039274,18.782284488932135,49.702829475235596,43.309160970738056
25.551875713934237,65.15813259821839,60.351202463844515,65.44656234540368,27.400026782888816
34.94494741016955,68.0311948861829,62.15763167267282,71.05315444321583,46.40080399037254
48.35983489547576,59.24189163431374,29.733124392185186,52.93711758386135,88.02574597525995
44.63242566283482,25.948476007813294,56.16647442300247,36.48260088557883,48.39524562396373
66.31353053052015,58.37165539519262,42.67219855623731,62.57738340514307,24.98104733267638
52.95660621692298,44.24003818588864,14.604576406516252,31.839313242051517,49.780785665909875
61.20061909162115,50.326571059871505,45.55897350415446,62.146759673154584,54.11365298648983
64.95911920343488,58.61645149372774,39.31961811025496,60.06362060052528,64.41419941377406
71.00262451667608,42.09292745684687,44.55310808168451,63.20587074787541,62.62331711773946
42.34520909922622,39.91357448927892,43.50458423524961,51.18886179412559,36.68282947464493
56.29597215214641,24.097948672549755,37.52467460075232,52.76028328392657,36.20954909739749
43.72444011864853,48.09050154680879,81.81558328095545,30.408454076354253,53.53522936524798
34.62748494994225,34.064938696676705,36.87442020797744,47.6520473505438,71.50702257336852
67.62254092306546,43.127306616598624,46.0028390078947,58.87002020146393,50.86485722883739
40.450276187607635,59.9212447566881,74.3145512766906,65.87640440048261,70.34870573061339
47.909338902669575,33.76047672992577,19.995887835070583,18.920435358084962,46.94976600785732
57.6023933634521,62.64623121508667,53.646414881978814,39.17583004422952,59.81749464572288
32.02770092255311,33.44380263649424,59.19406576235409,31.502303326299092,38.52092132474734
35.33470522027596,52.53703770145415,58.823082685978605,59.20933719259275,41.29529614384285
47.48233804168582,61.02604282580465,42.04437163758709,36.306291735442244,40.376397129234874
40.88204411963632,50.46046074705919,49.59688939642937,47.488766547062085,37.99854344920098
36.01609797540189,59.7379181091154,55.14724593876221,43.477754994616134,49.14674546074265
68.18204151148763,48.92116192698562,49.906213382100354,72.91094865276149,66.0551659902259
40.38757356180921,66.05589632459625,47.45096729332202,34.240989031049544,69.56251126261913
39.357407678349276,42.350596713676694,44.280083201508546,80.55480515938294,35.72054995903142
40.960469382057504,44.865536799850766,57.90817158809904,48.95756302469279,39.99029765096329
59.35689050087817,70.34749435994729,25.652721659665065,39.777014899126854,57.67905476705971
31.50754801012888,47.676603519504,69.06099129790982,59.339821702481395,57.81508687151992
61.210091469115234,54.87387809498236,44.94145986000986,64.47300069308416,42.86251383842181
47.577295506708246,25.161519696468815,42.83353377162639,51.17939847794969,50.3962423360479
63.8574814215227,43.43189902395162,44.03663948797118,41.88253778238216,53.62041167334135
73.1945502679553,15.344340453665886,42.68491548269443,44.73525362208005,18.02577221638195
48.1389924166818,44.70031117245567,43.41701073835148,33.44965738017487,48.68930712166201
32.50329862059764,37.36919009912912,47.00837173733932,65.32397953374738,56.15498735667299
59.20793937414061,79.42400089995323,56.60731376474685,34.29763596150375,41.558756064267364
37.143532604101466,47.96411070197168,43.82909517931151,35.86045261004527,63.86038389797436
64.93324516224928,52.69129366976328,34.97077676681573,51.823425345441684,40.82291424584695
69.28676446237613,32.06486723829008,59.86411623077925,59.54737410889305,63.44669987603935
52.944425769821244,45.04845670771609,85.89670403891493,36.8440990982822,60.771617749930265
50.276481313991276,55.14340750297379,55.06310823442625,33.76265486234114,29.86590744500204
30.84207396646894,43.30962294494716,53.72328012670286,39.68962017381898,28.454213592031113
63.778283542736844,26.920416334830186,57.19641105966649,38.72899894246083,68.2635983266741
42.11592687039908,23.591493511407297,49.40646456018069,37.394471285328265,62.16266516388136
54.94606172339182,40.56375195369128,34.959570439714646,33.53646089087972,41.21137861492778
70.45595695866582,47.8437278656202,64.20544659059323,27.7868666762926,21.185304364899675
35.81862625450168,59.856297140768255,45.666917421859885,63.34518231455178,68.95715242688786
35.641610668163764,62.51494709591839,70.82056092031891,65.50278063473537,26.090867710289736
22.176008798986825,43.27060658983871,43.838366159409546,62.642968264154575,35.48537053403339
56.23613579552106,33.75196541158652,55.175940967802624,43.14357280749115,55.37755569315119
44.542606688219465,16.888799688874094,57.634553867423456,67.55056647680108,37.462427128086
62.14294718185336,40.799614956759186,29.751414477232316,40.83036626455275,47.242802983350785
30.19370618163669,70.24448446804216,27.037529301447226,41.87861937964752,36.166178288211356
70.30700817217824,27.38940196103053,62.37766369766588,52.95727102200084,31.283998691618244
44.72642429136952,47.261475095920424,58.774279187738436,40.32555364253217,59.47164154374897
50.731619216652895,56.768185821134495,36.781672301307744,46.38311771031517,51.65346003878294
51.22470191301106,49.40666318649494,81.38448867449877,58.61441745930875,60.911765020946646
53.70344592325833,57.998925684483126,52.979077815422286,77.26662056847196,49.0988049854908
62.47013797315839,81.27970973663214,59.795748179542926,45.732498330862754,38.989662037189476
42.566624982795304,55.87564661546544,76.763813895303,59.05436985768081,44.201720599868295
45.42612219194235,47.758316045297306,29.890553850265878,43.13414288659004,42.47668997182534
91.67168351113727,63.90311577994112,33.90369909856176,26.46191288922617,30.409811609748836
71.20441706978096,29.764402221909414,74.14603644568126,53.596001497445876,46.310314525506726
32.83059713100889,68.95760550259071,58.19325869841248,63.501550008874005,45.912202036924995
59.99969407675792,72.22428217839492,58.929053703375914,34.16441875634066,57.798896591581766
61.321926423272515,75.15289313291038,58.77478987572812,66.52273692664204,59.24443012492283
29.6754423067254,62.44076905127156,51.79954171192148,79.9544880564056,28.410922136567198
33.01780675769639,60.8809632827083,72.67414953645726,48.19602131165504,48.275206277723925
53.10722884530052,42.73783995458166,64.81306134385633,42.760774119172225,60.5050000521997
30.151125804398884,75.77800531145195,18.194531967578186,34.05116949507231,83.80163385764399
51.515309433463365,40.102945751785455,30.84342244916411,43.45903884942557,54.34646336479542
57.300499469646425,54.83395903196381,23.206342067370972,52.08397787836346,55.084710508691266
55.22948248493013,50.44195184240409,31.565305715218706,36.17692782668736,68.19643582558352
38.36462859421895,39.169612520270796,45.55610532599742,31.750522024747834,59.50709209964123
30.97314721753626,66.2600840113104,29.82804341472497,45.80629405403446,55.15668607560514
61.8585196462971,46.624892597736164,39.45899941315606,71.28567233366066,52.72201364195688
47.44021499473774,22.720391509646745,52.87356261753503,49.92524794375503,29.661777544405695
38.283079713480674,51.40032122526857,57.01093595147523,34.72402270126647,34.86746378730547
51.734813908372686,37.38173175063577,46.98970780447024,76.62977589771153,49.360102379975174
65.34124923119515,31.317465986375527,38.48227108126494,38.16410114805458,33.44095091550608
23.473793947908547,52.89600477551093,55.803308386652425,35.81483570760855,38.82257308627815
51.169538561422456,50.312120017650976,65.4963458726892,67.0056188105251,39.975305898303816
48.98527625673029,34.98764358513268,72.53360350757421,53.994620547432426,64.9064621636656
44.55101454912594,65.31137815352182,61.165325629598904,69.18353846032281,29.842810123871946
51.12199243145358,66.4631105663866,35.96495742903566,57.82819582488531,58.569989652175664
60.51571290186526,55.0060661312923,59.26404951088139,56.49120540446433,67.77369085505174
39.23450691212712,55.106194576645564,68.28189239304271,38.244157067643506,39.63333659257345
57.865506326599316,70.73139500265646,47.98614327490015,51.43302905934398,55.457763932697766
42.69840585985986,82.90605386571396,36.13057447806089,51.35067889106633,51.591760616676765
17.174448455975018,37.365230622808994,29.7171962971902,60.804134967586286,24.601966474244843
64.12818862365724,32.303471940031315,64.42279082279322,29.053168074495215,56.36053756943298
64.02709848717522,58.59666148018005,31.68321916610982,66.94656700951441,58.18679094931248
14.632211847761177,51.66040383724839,92.50566749227916,66.74722417063249,42.51483384881655
58.16049463922924,44.1074039743788,65.21859547894448,37.78695377283735,68.12860520363472
63.806026106480076,59.6392911736491,81.06234901552511,65.08767051321172,65.3237628284578
66.89602659728635,60.706261414492815,56.96294549387847,39.84097683158689,40.046989887042194
56.48075745205417,59.138050040555854,50.26736789307687,42.776309729937196,47.95838365172234
49.207483486789464,54.125896060234126,46.66772494802404,67.48562963904527,48.33958476466275
